land_units_to_unit_abilites_junctions_tables
0
ability	land_unit
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_4
wh2_main_unit_abilities_noxious_breath	wh2_main_def_cha_dreadlord_female_4
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_4
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_4
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_female_5
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_female_5
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_5
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_5
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_5
wh2_main_character_abilities_assassins_trophy	wh2_main_def_cha_khainite_assassin_0
wh2_main_character_abilities_black_lotus	wh2_main_def_cha_khainite_assassin_0
wh2_main_character_abilities_dark_venom	wh2_main_def_cha_khainite_assassin_0
wh2_main_faction_abilities_murderous_mastery	wh2_main_def_cha_khainite_assassin_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_khainite_assassin_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_malekith_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_malekith_0
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_0
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_malekith_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_malekith_1
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_1
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_malekith_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_malekith_2
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_2
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_2
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_3
wh2_main_unit_abilities_noxious_breath	wh2_main_def_cha_malekith_3
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_3
wh2_main_character_passive_grand_arcane_conduit	wh2_main_def_cha_morathi_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_morathi_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_morathi_0
wh2_main_lord_passive_enchanting_beauty	wh2_main_def_cha_morathi_0
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_morathi_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_def_cha_morathi_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_morathi_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_morathi_1
wh2_main_lord_passive_enchanting_beauty	wh2_main_def_cha_morathi_1
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_morathi_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_dark_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_dark_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_dark_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_dark_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_dark_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_dark_2
wh2_main_unit_passive_primal_instincts	wh2_main_def_cha_sorceress_dark_2
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_dark_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_dark_3
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_fire_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_fire_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_fire_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_fire_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_fire_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_fire_2
wh2_main_unit_passive_primal_instincts	wh2_main_def_cha_sorceress_fire_2
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_fire_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_fire_3
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_shadow_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_shadow_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_shadow_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_shadow_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_shadow_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_shadow_2
wh2_main_unit_passive_primal_instincts	wh2_main_def_cha_sorceress_shadow_2
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_sorceress_shadow_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_sorceress_shadow_3
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_black_guard_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_black_guard_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_bleakswords_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_bleakswords_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_darkshards_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_darkshards_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_darkshards_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_darkshards_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_dreadspears_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_dreadspears_0
wh2_main_faction_abilities_murderous_mastery	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_shades_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_shades_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_shades_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_shades_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_inf_shades_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_shades_2
wh2_main_faction_abilities_murderous_mastery	wh2_main_def_inf_witch_elves_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_inf_witch_elves_0
wh_main_unit_passive_frenzy	wh2_main_def_inf_witch_elves_0
wh2_main_unit_abilities_noxious_breath	wh2_main_def_mon_black_dragon
wh2_main_unit_abilities_fiery_breath	wh2_main_def_mon_war_hydra_0
wh2_main_unit_passive_another_takes_its_place	wh2_main_def_mon_war_hydra_0
wh_main_unit_passive_regeneration	wh2_main_def_mon_war_hydra_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_unit_passive_martial_mastery	wh2_main_hef_cav_dragon_princes
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cav_ellyrian_reavers_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cav_ellyrian_reavers_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cav_silver_helms_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cav_silver_helms_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_alastar_0
wh_dlc03_character_abilities_foe_seeker	wh2_main_hef_cha_alastar_0
wh_main_character_abilities_heroic_killing_blow	wh2_main_hef_cha_alastar_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_alastar_3
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_alastar_3
wh_main_character_abilities_heroic_killing_blow	wh2_main_hef_cha_alastar_3
wh2_main_unit_abilities_sun_dragons_breath	wh2_main_hef_cha_alastar_4
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_alastar_4
wh_main_character_abilities_heroic_killing_blow	wh2_main_hef_cha_alastar_4
wh2_main_unit_abilities_star_dragons_breath	wh2_main_hef_cha_alastar_5
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_alastar_5
wh_main_character_abilities_heroic_killing_blow	wh2_main_hef_cha_alastar_5
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_loremaster_of_hoeth_0
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_loremaster_of_hoeth_0
wh_main_character_passive_evasion	wh2_main_hef_cha_loremaster_of_hoeth_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_high_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_high_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_high_4
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_life_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_life_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_life_4
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_light_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_light_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_mage_light_4
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_noble_0
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_noble_0
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_noble_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_noble_2
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_noble_2
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_noble_2
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_noble_3
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_noble_3
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_noble_3
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_noble_4
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_noble_4
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_noble_4
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_prince_0
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_prince_0
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_prince_0
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_prince_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_prince_2
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_prince_2
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_prince_2
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_prince_2
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_prince_3
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_prince_3
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_prince_3
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_prince_3
wh2_main_unit_abilities_sun_dragons_breath	wh2_main_hef_cha_prince_4
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_prince_4
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_prince_4
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_prince_4
wh2_main_unit_abilities_star_dragons_breath	wh2_main_hef_cha_prince_5
wh_main_character_abilities_deadly_onslaught	wh2_main_hef_cha_prince_5
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_prince_5
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_prince_5
wh2_main_character_abilities_volley_of_high_arrows	wh2_main_hef_cha_princess_0
wh2_main_character_passive_loose	wh2_main_hef_cha_princess_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_princess_0
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_princess_0
wh2_main_character_abilities_volley_of_high_arrows	wh2_main_hef_cha_princess_1
wh2_main_character_passive_loose	wh2_main_hef_cha_princess_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_princess_1
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_princess_1
wh2_main_character_abilities_volley_of_high_arrows	wh2_main_hef_cha_princess_3
wh2_main_character_passive_loose	wh2_main_hef_cha_princess_3
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_princess_3
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_princess_3
wh2_main_character_abilities_volley_of_high_arrows	wh2_main_hef_cha_princess_4
wh2_main_character_passive_loose	wh2_main_hef_cha_princess_4
wh2_main_unit_abilities_moon_dragons_breath	wh2_main_hef_cha_princess_4
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_princess_4
wh2_main_character_abilities_volley_of_high_arrows	wh2_main_hef_cha_princess_5
wh2_main_character_passive_loose	wh2_main_hef_cha_princess_5
wh2_main_unit_abilities_star_dragons_breath	wh2_main_hef_cha_princess_5
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_princess_5
wh2_main_character_passive_grand_arcane_conduit	wh2_main_hef_cha_teclis_0
wh2_main_lord_abilities_potion_of_charoi	wh2_main_hef_cha_teclis_0
wh2_main_spell_bound_khaines_ring_of_fury	wh2_main_hef_cha_teclis_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_teclis_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_hef_cha_teclis_1
wh2_main_lord_abilities_potion_of_charoi	wh2_main_hef_cha_teclis_1
wh2_main_spell_bound_khaines_ring_of_fury	wh2_main_hef_cha_teclis_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_teclis_1
wh2_main_lord_abilities_feint_and_reposte	wh2_main_hef_cha_tyrion_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_tyrion_0
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_tyrion_0
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_tyrion_0
wh2_main_lord_abilities_feint_and_reposte	wh2_main_hef_cha_tyrion_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_cha_tyrion_1
wh_main_character_abilities_foe_seeker	wh2_main_hef_cha_tyrion_1
wh_main_character_abilities_stand_your_ground	wh2_main_hef_cha_tyrion_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_archers_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_archers_1
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_gate_guard
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_lothern_sea_guard_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_lothern_sea_guard_1
wh2_main_unit_passive_martial_mastery	wh2_main_hef_inf_phoenix_guard
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_spearmen_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_swordmasters_of_hoeth_0
wh2_main_unit_passive_martial_prowess	wh2_main_hef_inf_white_lions_of_chrace_0
wh2_main_unit_passive_unbinding_great_eagle	wh2_main_hef_mon_great_eagle_summoned
wh_main_unit_passive_unbinding_critical	wh2_main_hef_mon_great_eagle_summoned
wh2_main_unit_abilities_moon_dragons_breath	wh2_main_hef_mon_moon_dragon
wh2_main_unit_abilities_wake_of_fire	wh2_main_hef_mon_phoenix_flamespyre
wh2_main_unit_passive_attuned_to_magic	wh2_main_hef_mon_phoenix_flamespyre
wh2_main_unit_passive_rebirth	wh2_main_hef_mon_phoenix_flamespyre
wh2_main_unit_passive_attuned_to_magic	wh2_main_hef_mon_phoenix_frostheart
wh2_main_unit_passive_blizzard_aura	wh2_main_hef_mon_phoenix_frostheart
wh2_main_unit_abilities_star_dragons_breath	wh2_main_hef_mon_star_dragon
wh2_main_unit_abilities_sun_dragons_breath	wh2_main_hef_mon_sun_dragon
wh_main_unit_passive_unbinding_critical	wh2_main_lzd_cav_cold_ones_feral_0_summoned
wh_main_unit_passive_unbinding_feral_cold_ones	wh2_main_lzd_cav_cold_ones_feral_0_summoned
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_cav_horned_ones_0
wh2_main_unit_abilities_drop_rocks	wh2_main_lzd_cav_terradon_riders_0
wh2_main_unit_abilities_drop_rocks	wh2_main_lzd_cav_terradon_riders_1
wh2_main_unit_abilities_drop_rocks	wh2_main_lzd_cav_terradon_riders_blessed_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_kroq_gar_0
wh2_main_character_abilities_swiftness_of_itzl	wh2_main_lzd_cha_kroq_gar_0
wh2_main_lord_abilities_sacred_spawning_of_xhotl	wh2_main_lzd_cha_kroq_gar_0
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_kroq_gar_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_kroq_gar_1
wh2_main_character_abilities_swiftness_of_itzl	wh2_main_lzd_cha_kroq_gar_1
wh2_main_lord_abilities_sacred_spawning_of_xhotl	wh2_main_lzd_cha_kroq_gar_1
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_kroq_gar_1
wh_main_unit_passive_frenzy	wh2_main_lzd_cha_kroq_gar_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_kroq_gar_2
wh2_main_character_abilities_swiftness_of_itzl	wh2_main_lzd_cha_kroq_gar_2
wh2_main_lord_abilities_sacred_spawning_of_xhotl	wh2_main_lzd_cha_kroq_gar_2
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_kroq_gar_2
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_kroq_gar_3
wh2_main_character_abilities_swiftness_of_itzl	wh2_main_lzd_cha_kroq_gar_3
wh2_main_lord_abilities_sacred_spawning_of_xhotl	wh2_main_lzd_cha_kroq_gar_3
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_kroq_gar_3
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_lord_abilities_the_ruination_of_cities	wh2_main_lzd_cha_lord_mazdamundi_0
wh_dlc04_spell_bound_banishment	wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_lord_mazdamundi_1
wh2_main_character_abilities_shield_of_the_old_ones	wh2_main_lzd_cha_lord_mazdamundi_1
wh2_main_character_passive_grand_arcane_conduit	wh2_main_lzd_cha_lord_mazdamundi_1
wh2_main_lord_abilities_the_ruination_of_cities	wh2_main_lzd_cha_lord_mazdamundi_1
wh_dlc04_spell_bound_banishment	wh2_main_lzd_cha_lord_mazdamundi_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_saurus_old_blood_0
wh_main_character_abilities_foe_seeker	wh2_main_lzd_cha_saurus_old_blood_0
wh_main_character_abilities_stand_your_ground	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_saurus_old_blood_1
wh_main_character_abilities_foe_seeker	wh2_main_lzd_cha_saurus_old_blood_1
wh_main_character_abilities_stand_your_ground	wh2_main_lzd_cha_saurus_old_blood_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_saurus_old_blood_2
wh_main_character_abilities_foe_seeker	wh2_main_lzd_cha_saurus_old_blood_2
wh_main_character_abilities_stand_your_ground	wh2_main_lzd_cha_saurus_old_blood_2
wh_main_unit_passive_frenzy	wh2_main_lzd_cha_saurus_old_blood_2
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_saurus_scar_veteran_0
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_saurus_scar_veteran_0
wh_main_character_abilities_foe_seeker	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_saurus_scar_veteran_1
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_saurus_scar_veteran_1
wh_main_character_abilities_foe_seeker	wh2_main_lzd_cha_saurus_scar_veteran_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_saurus_scar_veteran_2
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_cha_saurus_scar_veteran_2
wh_main_character_abilities_deadly_onslaught	wh2_main_lzd_cha_saurus_scar_veteran_2
wh_main_character_abilities_foe_seeker	wh2_main_lzd_cha_saurus_scar_veteran_2
wh_main_unit_passive_frenzy	wh2_main_lzd_cha_saurus_scar_veteran_2
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_chief_0
wh_main_hero_abilities_slippery	wh2_main_lzd_cha_skink_chief_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_chief_1
wh2_main_unit_abilities_drop_rocks	wh2_main_lzd_cha_skink_chief_1
wh_main_hero_abilities_slippery	wh2_main_lzd_cha_skink_chief_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_chief_2
wh_main_hero_abilities_slippery	wh2_main_lzd_cha_skink_chief_2
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_chief_3
wh_main_hero_abilities_slippery	wh2_main_lzd_cha_skink_chief_3
wh2_main_unit_passive_unbinding_skink_priest	wh2_main_lzd_cha_skink_priest_0_summoned
