effect_bundles_to_effects_junctions_tables
2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_main_bundle_final_battle_army_abilities	wh2_main_effect_final_battle_army_abilities	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_def	wh2_main_effect_siege_engine_enable_def_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_def	wh2_main_effect_siege_engine_enable_def_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_def	wh2_main_effect_siege_engine_number_def_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_def	wh2_main_effect_siege_engine_number_def_siege_tower	force_to_force_own	2	start_turn_completed
wh2_main_bundle_force_siege_equipment_def	wh2_main_effect_siege_engine_unlock_def_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_def	wh2_main_effect_siege_engine_unlock_def_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_hef	wh2_main_effect_siege_engine_enable_hef_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_hef	wh2_main_effect_siege_engine_enable_hef_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_hef	wh2_main_effect_siege_engine_number_hef_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_hef	wh2_main_effect_siege_engine_number_hef_siege_tower	force_to_force_own	2	start_turn_completed
wh2_main_bundle_force_siege_equipment_hef	wh2_main_effect_siege_engine_unlock_hef_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_hef	wh2_main_effect_siege_engine_unlock_hef_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_lzd	wh2_main_effect_siege_engine_enable_lzd_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_lzd	wh2_main_effect_siege_engine_enable_lzd_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_lzd	wh2_main_effect_siege_engine_number_lzd_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_lzd	wh2_main_effect_siege_engine_number_lzd_siege_tower	force_to_force_own	2	start_turn_completed
wh2_main_bundle_force_siege_equipment_lzd	wh2_main_effect_siege_engine_unlock_lzd_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_lzd	wh2_main_effect_siege_engine_unlock_lzd_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_skv	wh2_main_effect_siege_engine_enable_skv_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_skv	wh2_main_effect_siege_engine_enable_skv_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_skv	wh2_main_effect_siege_engine_number_skv_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_skv	wh2_main_effect_siege_engine_number_skv_siege_tower	force_to_force_own	2	start_turn_completed
wh2_main_bundle_force_siege_equipment_skv	wh2_main_effect_siege_engine_unlock_skv_battering_ram	force_to_force_own	1	start_turn_completed
wh2_main_bundle_force_siege_equipment_skv	wh2_main_effect_siege_engine_unlock_skv_siege_tower	force_to_force_own	1	start_turn_completed
wh2_main_bundle_greenskin_animosity_bonus	wh_main_effect_animosity_military_force_morale_modifier_animosity	faction_to_force_own	1	start_turn_completed
wh2_main_bundle_laying_siege_menace_below_corruption_bonus_1	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_laying_siege_menace_below_corruption_bonus_1	wh2_main_effect_ability_army_num_uses_the_menace_below_corruption	force_to_force_own	1	start_turn_completed
wh2_main_bundle_laying_siege_menace_below_corruption_bonus_2	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_laying_siege_menace_below_corruption_bonus_2	wh2_main_effect_ability_army_num_uses_the_menace_below_corruption	force_to_force_own	3	start_turn_completed
wh2_main_bundle_laying_siege_menace_below_corruption_bonus_3	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_laying_siege_menace_below_corruption_bonus_3	wh2_main_effect_ability_army_num_uses_the_menace_below_corruption	force_to_force_own	5	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_ellyrion	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own_banner	8	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_murder	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own_banner	6	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_murder	wh_main_effect_character_stat_mod_charge_bonus	character_to_character_own_banner	10	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_the_under_empire	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	4	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_the_world_dragon	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own_banner	18	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_verminous_scurrying	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own_banner	-4	start_turn_completed
wh2_main_bundle_magic_standard_banner_of_verminous_scurrying	wh_main_effect_force_army_battle_movement_speed	character_to_character_own_banner	10	start_turn_completed
wh2_main_bundle_magic_standard_battle_banner	wh2_main_effect_ability_enable_battle_banner	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_dread_banner	wh_main_effect_unit_enable_attribute_fear	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_dread_banner	wh_main_effect_unit_enable_attribute_terror	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_dwarf_hide_banner	wh_main_effect_force_unit_stat_morale_versus_dwarfs	character_to_character_own_banner	6	start_turn_completed
wh2_main_bundle_magic_standard_grand_banner_of_clan_superiority	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	5	start_turn_completed
wh2_main_bundle_magic_standard_horn_of_isha	wh2_main_effect_ability_enable_horn_of_isha	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_huanchis_blessed_totem	wh_main_effect_character_stat_mod_charge_bonus	character_to_character_own_banner	6	start_turn_completed
wh2_main_bundle_magic_standard_hydra_banner	wh_main_effect_character_stat_mod_charge_bonus	character_to_character_own_banner	18	start_turn_completed
wh2_main_bundle_magic_standard_lion_standard	wh_main_effect_unit_enable_attribute_immune_to_psychology	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_sacred_banner_of_the_horned_rat	wh2_main_effect_ability_enable_sacred_banner_of_the_horned_rat	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_sea_serpent_standard	wh_dlc03_effect_ability_enable_banner_of_outrage	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_shroud_of_dripping_death	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own_banner	6	start_turn_completed
wh2_main_bundle_magic_standard_skavenpelt_banner	wh2_main_effect_force_unit_stat_morale_versus_skaven	character_to_character_own_banner	5	start_turn_completed
wh2_main_bundle_magic_standard_skavenpelt_banner	wh_dlc03_effect_ability_enable_banner_of_outrage	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_standard_of_hag_graef	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	4	start_turn_completed
wh2_main_bundle_magic_standard_storm_banner	wh2_main_effect_ability_enable_storm_banner	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_sun_standard_of_chotec	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own_banner	8	start_turn_completed
wh2_main_bundle_magic_standard_sunburst_standard_of_hexoatl	wh2_main_effect_ability_enable_sunburst_standard_of_hexoatl	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_the_blood_banner	wh_dlc03_effect_ability_enable_banner_of_outrage	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_the_blood_banner	wh_main_effect_character_stat_mod_morale	character_to_character_own_banner	3	start_turn_completed
wh2_main_bundle_magic_standard_the_jaguar_standard	wh_main_effect_force_army_battle_movement_speed	character_to_character_own_banner	12	start_turn_completed
wh2_main_bundle_magic_standard_totem_of_prophecy	wh_main_effect_unit_enable_attribute_fear	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_magic_standard_totem_of_prophecy	wh_main_effect_unit_enable_attribute_terror	character_to_character_own_banner	1	start_turn_completed
wh2_main_bundle_military_movement_range_positive	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	25	start_turn_completed
wh2_main_bundle_military_upkeep_free_force_chaos_corruption	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100	start_turn_completed
wh2_main_bundle_military_upkeep_free_force_chaos_corruption	wh_main_effect_religion_conversion_chaos	force_to_general_own	2	start_turn_completed
wh2_main_bundle_mpc_vortex_ritual_cost	wh2_main_effect_mpc_vortex_ritual_cost	faction_to_faction_own_unseen	100	start_turn_completed
wh2_main_bundle_plague_skaven_all_force	wh2_main_effect_force_all_campaign_enable_disease_attrition_dummy	force_to_force_own	1	start_turn_completed
wh2_main_bundle_plague_skaven_all_force	wh_main_effect_force_unit_stat_morale	force_to_force_own	-9	start_turn_completed
wh2_main_bundle_plague_skaven_all	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-50	start_turn_completed
wh2_main_bundle_plague_skaven_all	wh_main_effect_province_growth_province	province_to_province_own	-30	start_turn_completed
wh2_main_bundle_plague_skaven_skv_force	wh2_main_effect_force_all_campaign_enable_disease_attrition_dummy	force_to_force_own	1	start_turn_completed
wh2_main_bundle_plague_skaven_skv_force	wh_main_effect_force_unit_stat_morale	force_to_force_own	-5	start_turn_completed
wh2_main_bundle_plague_skaven_skv	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-25	start_turn_completed
wh2_main_bundle_plague_skaven_skv	wh_main_effect_province_growth_province	province_to_province_own	-15	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_1	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_2	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_2	wh2_main_effect_ability_army_num_uses_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_3	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_3	wh2_main_effect_ability_army_num_uses_the_menace_below	force_to_force_own	2	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_4	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_4	wh2_main_effect_ability_army_num_uses_the_menace_below	force_to_force_own	3	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_5	wh2_main_effect_ability_army_enable_the_menace_below	force_to_force_own	1	start_turn_completed
wh2_main_bundle_pre_battle_purchase_menace_below_5	wh2_main_effect_ability_army_num_uses_the_menace_below	force_to_force_own	4	start_turn_completed
wh2_main_bundle_quest_battle_feral_cold_ones	wh2_main_effect_ability_army_enable_feral_cold_ones	force_to_force_own	1	start_turn_completed
wh2_main_bundle_scripted_prevent_ambush	wh_main_effect_force_army_campaign_ambush_defence_success_chance_hidden	force_to_force_own	100	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh2_main_effect_army_lzd_guerrilla_deployment	force_to_force_own	1	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh2_main_effect_stance_line_of_sight_mod	force_to_general_own	150	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_force_army_campaign_ambush_defence_success_chance	force_to_force_own	50	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_general_mod_tunnel_interception_chance	force_to_general_own	50	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh2_main_effect_force_army_battle_hef_caster_movement_speed	force_to_force_own	10	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh2_main_effect_force_army_campaign_experience_hef_caster_dummy	force_to_force_own	20	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh2_main_effect_force_stat_mod_miscast_chance	force_to_force_own	-50	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	15	start_turn_completed
wh2_main_bundle_stance_army_stalking	wh_dlc03_effect_stance_ambush_chance_dummy	army_to_army_own_unseen	1	start_turn_completed
wh2_main_bundle_stance_black_ark_patrol	wh2_main_effect_black_ark_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh2_main_bundle_stance_black_ark_patrol	wh2_main_effect_blark_provided_replenishment	force_to_force_own	10	start_turn_completed
wh2_main_bundle_stance_black_ark_patrol	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_agent_field_line_of_sight_mod	force_to_general_own	50	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	50	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	navy_to_navy_own	1	start_turn_completed
wh2_main_climate_uninhabitable	wh2_main_effect_building_construction_time_mod_all	region_to_region_own	100	start_turn_completed
wh2_main_climate_uninhabitable	wh2_main_effect_climate_recruitment_duration_all	region_to_force_any	1	start_turn_completed
wh2_main_climate_uninhabitable	wh_main_effect_building_construction_cost_mod	region_to_region_own	50	start_turn_completed
wh2_main_climate_uninhabitable	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-50	start_turn_completed
wh2_main_climate_uninhabitable	wh_main_effect_force_all_campaign_replenishment_rate	region_to_force_own	-15	start_turn_completed
wh2_main_climate_uninhabitable	wh_main_effect_province_growth_other	province_to_province_own	-7	start_turn_completed
wh2_main_climate_uninhabitable	wh_main_effect_public_order_base	region_to_province_own	-3	start_turn_completed
wh2_main_climate_unsuitable	wh_main_effect_building_construction_cost_mod	region_to_region_own	30	start_turn_completed
wh2_main_climate_unsuitable	wh_main_effect_building_construction_time_mod_settlement	region_to_region_own	3	start_turn_completed
wh2_main_climate_unsuitable	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-15	start_turn_completed
wh2_main_climate_unsuitable	wh_main_effect_force_all_campaign_replenishment_rate	region_to_force_own	-8	start_turn_completed
wh2_main_climate_unsuitable	wh_main_effect_public_order_base	region_to_province_own	-1	start_turn_completed
wh2_main_dilemma_loyalty_def_sorceror_delinquent_payload	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own_unseen	20	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_audience_4	wh_main_effect_public_order_events	faction_to_province_own	3	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_1	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-10	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_1	wh_main_effect_unit_recruitment_points	faction_to_province_own	1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_2	wh2_main_effect_building_construction_time_mod_all	faction_to_region_own_unseen	-25	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_2	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_2	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-10	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_3	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_3	wh2_main_effect_slave_decline_modifier	faction_to_province_own	-20	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_3	wh_main_effect_force_all_campaign_captives	faction_to_force_own_factionwide	50	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_black_council_4	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_curse_of_kurnous_2	wh_main_effect_religion_conversion_state	faction_to_region_own	5	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_curse_of_kurnous_3	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_insurgents_2	wh2_main_effect_unit_stat_mod_ward_save_magic_all_units	faction_to_force_own_factionwide	10	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_insurgents_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own_factionwide	10	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_insurgents_2	wh_main_effect_religion_osmosis_chaos	faction_to_province_own	2	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_insurgents_3	wh_main_effect_force_unit_stat_melee_damage	faction_to_force_own	5	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_insurgents_3	wh_main_effect_religion_osmosis_untainted	faction_to_province_own	2	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_relic_2	wh_main_effects_province_growth_faction	faction_to_province_own	20	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_statue_1	wh_main_effect_public_order_events	faction_to_province_own	-5	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_statue_3	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own	100	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_statue_3	wh_main_effect_force_army_battle_charge_bonus	faction_to_force_own_factionwide	25	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_traitors_1	wh_main_effect_public_order_events	faction_to_province_own	2	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_tribute_3	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_tribute_3	wh_main_effect_province_tax_rate	faction_to_province_own	10	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_wrongly_accused_2	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide	-2	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_wrongly_accused_4	wh_main_effect_public_order_events	faction_to_province_own	3	start_turn_completed
wh2_main_dilemma_loyalty_positive_def_wrongly_accused_4	wh_main_effect_religion_conversion_state	faction_to_region_own	2	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_dust_it_off_3	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide_unseen	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_dust_it_off_3	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	5	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_keg_of_doom_3	wh_main_effect_province_growth_other	faction_to_province_own	30	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_loyal_mine_mine_2	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide_unseen	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_loyal_mine_mine_2	wh_main_effect_province_tax_rate	faction_to_province_own	10	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_loyal_musk_3	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide_unseen	-1	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_loyal_musk_3	wh_main_effect_public_order_events	faction_to_province_own	5	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_noise_problem_2	wh_main_effect_public_order_events	faction_to_province_own	2	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_noise_problem_3	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	50	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff_3	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	35	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty_1	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_factionwide	50	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty_2	wh2_main_effect_agent_action_success_chance_skv_assassin	faction_to_character_own_unseen	10	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_whisper_rumours_1	wh_main_effect_public_order_events	faction_to_province_own	2	start_turn_completed
wh2_main_dilemma_loyalty_positive_skv_whisper_rumours_2	wh2_main_effect_character_mod_loyalty_new_turn	faction_to_character_own_factionwide_unseen	1	start_turn_completed
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_a_first_all_morale_down	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	-10	start_turn_completed
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_b_all_morale_up	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	10	start_turn_completed
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_first	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	-6	start_turn_completed
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a_first	wh2_main_effect_melee_damage_increase_additive	faction_to_force_own_unseen	-15	start_turn_completed
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a_second	wh2_main_effect_melee_damage_increase_additive	faction_to_force_own_unseen	15	start_turn_completed
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b_second	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	-10	start_turn_completed
wh2_main_dilemma_loyalty_skv_pestilential_proposition_1_first	wh_main_effect_campaign_enable_attrition	force_to_force_own	50	start_turn_completed
wh2_main_dilemma_loyalty_skv_price_of_treachery_1	wh_main_effect_force_army_battle_melee_attack_all	faction_to_force_own_unseen	10	start_turn_completed
wh2_main_dilemma_loyalty_skv_shades_of_grey_1_second	wh2_main_effect_melee_damage_increase_additive	faction_to_force_own_unseen	15	start_turn_completed
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a_first	wh2_main_effect_melee_damage_increase_additive	faction_to_force_own_unseen	-15	start_turn_completed
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a_second	wh2_main_effect_melee_damage_increase_additive	faction_to_force_own_unseen	15	start_turn_completed
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b_second	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	-10	start_turn_completed
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b_second	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	-6	start_turn_completed
wh2_main_dilemma_treasure_hunt_flooded_armoury_3_b	wh_main_effect_character_mod_ancillary_drop	force_to_general_own	-50	start_turn_completed
wh2_main_dilemma_treasure_hunt_scavengers_3_b	wh_main_effect_character_mod_ancillary_drop	force_to_general_own	-50	start_turn_completed
wh2_main_edict_def_demand_hostages	wh_main_effect_public_order_edict	province_to_province_own	4	end_turn_completed
wh2_main_edict_def_enforce_tribute	wh_main_effect_province_tax_rate	province_to_province_own	5	end_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh2_main_effect_slave_decline_modifier	province_to_province_own	100	end_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	2	end_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh_main_effect_religion_conversion_chaos	province_to_region_own_provincewide	1	end_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh_main_effect_religion_osmosis_chaos	province_to_province_own	1	end_turn_completed
wh2_main_edict_def_increase_production	wh2_main_effect_slave_income_modifier	province_to_province_own	10	end_turn_completed
