banners_tables
1
unknown0	unknown1
wh2_main_banner_magic_standard_the_jaguar_standard	wh2_main_bundle_magic_standard_the_jaguar_standard
wh2_main_banner_magic_standard_totem_of_prophecy	wh2_main_bundle_magic_standard_totem_of_prophecy
wh_dlc03_anc_magic_standard_banner_of_outrage	wh_dlc03_bundle_anc_magic_standard_banner_of_outrage
wh_dlc03_anc_magic_standard_manbane_standard	wh_dlc03_bundle_anc_magic_standard_manbane_standard
wh_dlc03_anc_magic_standard_the_beast_banner	wh_dlc03_bundle_anc_magic_standard_the_beast_banner
wh_dlc03_anc_magic_standard_totem_of_rust	wh_dlc03_bundle_anc_magic_standard_totem_of_rust
wh_dlc03_anc_mark_of_chaos_crown_of_horns	wh_dlc03_bundle_anc_mark_of_chaos_crown_of_horns
wh_dlc03_anc_mark_of_chaos_gnarled_hide	wh_dlc03_bundle_anc_mark_of_chaos_gnarled_hide
wh_dlc03_anc_mark_of_chaos_gouge_tusks	wh_dlc03_bundle_anc_mark_of_chaos_gouge_tusks
wh_dlc03_anc_mark_of_chaos_many_limbed_fiend	wh_dlc03_bundle_anc_mark_of_chaos_many_limbed_fiend
wh_dlc03_anc_mark_of_chaos_shadow_hide	wh_dlc03_bundle_anc_mark_of_chaos_shadow_hide
wh_dlc03_anc_mark_of_chaos_slug_skin	wh_dlc03_bundle_anc_mark_of_chaos_slug_skin
wh_dlc03_anc_mark_of_chaos_uncanny_senses	wh_dlc03_bundle_anc_mark_of_chaos_uncanny_senses
wh_dlc03_banner_banner_of_the_fallen_kings	wh_dlc03_bundle_anc_magic_standard_banner_of_the_fallen_kings
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	wh_dlc05_bundle_anc_magic_standard_the_banner_of_the_eternal_queen
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	wh_dlc05_bundle_anc_magic_standard_the_banner_of_the_hunter_king
wh_dlc06_banner_skarsniks_boyz	wh_dlc06_bundle_anc_magic_standard_skarsniks_boyz
wh_dlc07_anc_magic_standard_banner_of_defence	wh_dlc07_bundle_anc_magic_standard_banner_of_defence
wh_dlc07_anc_magic_standard_errantry_banner	wh_dlc07_bundle_anc_magic_standard_errantry_banner
wh_dlc07_anc_magic_standard_twilight_banner	wh_dlc07_bundle_anc_magic_standard_twilight_banner
wh_dlc07_anc_magic_standard_valorous_standard	wh_dlc07_bundle_anc_magic_standard_valorous_standard
wh_main_banner_magic_standard_banner_of_eternal_flame	wh_main_bundle_anc_magic_standard_banner_of_eternal_flame
wh_main_banner_magic_standard_banner_of_lost_holds	wh_main_bundle_anc_magic_standard_banner_of_lost_holds
wh_main_banner_magic_standard_banner_of_rage	wh_main_bundle_anc_magic_standard_banner_of_rage
wh_main_banner_magic_standard_banner_of_swiftness	wh_main_bundle_anc_magic_standard_banner_of_swiftness
wh_main_banner_magic_standard_banner_of_the_barrows	wh_main_bundle_anc_magic_standard_banner_of_the_barrows
wh_main_banner_magic_standard_blasted_standard	wh_main_bundle_anc_magic_standard_blasted_standard
wh_main_banner_magic_standard_da_immortulz	wh_main_bundle_anc_magic_standard_da_immortulz
wh_main_banner_magic_standard_gleaming_pennant	wh_main_bundle_anc_magic_standard_gleaming_pennant
wh_main_banner_magic_standard_griffon_banner	wh_main_bundle_anc_magic_standard_griffon_banner
wh_main_banner_magic_standard_lichbone_pennant	wh_main_bundle_anc_magic_standard_lichbone_pennant
wh_main_banner_magic_standard_morks_war_banner	wh_main_bundle_anc_magic_standard_morks_war_banner
wh_main_banner_magic_standard_rampagers_standard	wh_main_bundle_anc_magic_standard_rampagers_standard
wh_main_banner_magic_standard_rangers_standard	wh_main_bundle_anc_magic_standard_rangers_standard
wh_main_banner_magic_standard_razor_standard	wh_main_bundle_anc_magic_standard_razor_standard
wh_main_banner_magic_standard_scarecrow_banner	wh_main_bundle_anc_magic_standard_scarecrow_banner
wh_main_banner_magic_standard_spider_banner	wh_main_bundle_anc_magic_standard_spider_banner
wh_main_banner_magic_standard_standard_of_discipline	wh_main_bundle_anc_magic_standard_standard_of_discipline
wh_main_banner_magic_standard_steel_standard	wh_main_bundle_anc_magic_standard_steel_standard
wh_main_banner_magic_standard_the_bad_moon_banner	wh_main_bundle_anc_magic_standard_the_bad_moon_banner
wh_main_banner_magic_standard_the_screaming_banner	wh_main_bundle_anc_magic_standard_the_screaming_banner
wh_main_banner_magic_standard_wailing_banner	wh_main_bundle_anc_magic_standard_wailing_banner
wh_main_banner_magic_standard_war_banner	wh_main_bundle_anc_magic_standard_war_banner
wh_main_banner_mark_of_chaos_mark_of_khorne	wh_main_bundle_anc_mark_of_chaos_mark_of_khorne
wh_main_banner_mark_of_chaos_mark_of_nurgle	wh_main_bundle_anc_mark_of_chaos_mark_of_nurgle
wh_main_banner_mark_of_chaos_mark_of_slaanesh	wh_main_bundle_anc_mark_of_chaos_mark_of_slaanesh
wh_main_banner_mark_of_chaos_mark_of_tzeentch	wh_main_bundle_anc_mark_of_chaos_mark_of_tzeentch
wh_main_banner_rune_ancestor_rune	wh_main_bundle_anc_rune_ancestor_rune
wh_main_banner_rune_master_rune_of_battle	wh_main_bundle_anc_rune_master_rune_of_battle
wh_main_banner_rune_master_rune_of_courage	wh_main_bundle_anc_rune_master_rune_of_courage
wh_main_banner_rune_master_rune_of_groth_one-eye	wh_main_bundle_anc_rune_master_rune_of_groth_one-eye
wh_main_banner_rune_master_rune_of_grungni	wh_main_bundle_anc_rune_master_rune_of_grungni
wh_main_banner_rune_master_rune_of_sanctuary	wh_main_bundle_anc_rune_master_rune_of_sanctuary
wh_main_banner_rune_master_rune_of_slowness	wh_main_bundle_anc_rune_master_rune_of_slowness
wh_main_banner_rune_master_rune_of_stoicism	wh_main_bundle_anc_rune_master_rune_of_stoicism
wh_main_banner_rune_master_rune_of_stromni_redbeard	wh_main_bundle_anc_rune_master_rune_of_stromni_redbeard
wh_main_banner_rune_master_rune_of_valaya	wh_main_bundle_anc_rune_master_rune_of_valaya
wh_main_banner_rune_strollaz_rune	wh_main_bundle_anc_rune_strollaz_rune
