battle_set_pieces_tables
10
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_hef	script/battle/quest_battles/wh2_final_battle/player/high_elves_battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_hef_ai_def	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	-100	-100	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_hef_ai_lzd	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	-30	30	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_hef_ai_skv	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	0	240	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_hef_head_to_head	script/battle/quest_battles/wh2_final_battle/head_to_head/battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_hef_teclis	script/battle/quest_battles/wh2_final_battle/player/high_elves_battle_script.lua	classic	2	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_lzd	script/battle/quest_battles/wh2_final_battle/player/lizardmen_battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_lzd_ai_def	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	-80	-80	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_lzd_ai_hef	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	0	0	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_lzd_ai_skv	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	0	230	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_lzd_head_to_head	script/battle/quest_battles/wh2_final_battle/head_to_head/battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_lzd_kroq_gar	script/battle/quest_battles/wh2_final_battle/player/lizardmen_battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_skv	script/battle/quest_battles/wh2_final_battle/player/skaven_battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_skv_ai_def	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	0	225	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_skv_ai_hef	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	0	0	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_skv_ai_lzd	script/battle/quest_battles/wh2_final_battle/ai/battle_script.lua	classic	-255	300	True		True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_skv_head_to_head	script/battle/quest_battles/wh2_final_battle/head_to_head/battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_final_battle_01.environment	wh2_main_qb_final_battle_skv_lord_skrolk	script/battle/quest_battles/wh2_final_battle/player/skaven_battle_script.lua	classic	0	0	True	quest_battle_1	True	wh2_final_battle	0		False	False	False
60	weather/battle/wh_vaulsanvil_02.environment	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil	script/battle\quest_battles\teclis\sword_of_teclis\battle_script.lua	classic	0	0	False	catchment_02	True	qb_wh2_vauls_anvil	500	catchment_02	False	False	False
60	weather/battle/wh_lzd_01_bat_cavern.environment	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_bat	script/battle\quest_battles\teclis\war_crown_of_saphery\battle_script.lua	ambush	0	0	False	quest_battle_1	True	qb_wh2_caverns_of_the_great_bat	500		False	False	False
60	weather/battle/wh_vaulsanvil_02.environment	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil	script/battle\quest_battles\tyrion\dragon_armour_of_aenarion\battle_script.lua	classic	0	0	False	catchment_01	True	qb_wh2_vauls_anvil	500	catchment_01	False	False	False
60	weather/battle/wh_ult_01_hoeth.environment	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth	script/battle\quest_battles\tyrion\sunfang\battle_script.lua	classic	30	-30	True	quest_battle_1	True	qb_wh2_tower_of_hoeth	500		False	False	False
25	weather/battle/wh_wh2_e3_02.environment	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates	script\battle\quest_battles\kroq_gar\hand_of_gods\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_wh2_fallen_gates	500		False	False	False
25	weather/battle/wh_wh2_e3_02.environment	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy	script\battle\quest_battles\kroq_gar\hand_of_gods_e3\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_wh2_fallen_gates	500		False	False	False
15	weather/battle/wh_wh2_e3_02.environment	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard	script\battle\quest_battles\kroq_gar\hand_of_gods_e3\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_wh2_fallen_gates	500		False	False	False
15	Weather/Battle/wh_mosquito_swamp.environment	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps	script/battle\quest_battles\kroq_gar\revered_spear_of_tlanxla\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_wh2_mosquito_swamps	500		False	False	False
60	weather/battle/wh_crimson_skull.environment	wh2_main_qb_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3_isle_of_the_crimson_skull	script/battle\quest_battles\lord_mazdamundi\cobra_mace_of_mazdamundi\battle_script.lua	classic	100	0	True	quest_battle_1	True	qb_wh2_isle_of_the_crimson_skull	500		False	False	False
60	weather/battle/wh_wh2_e3_02.environment	wh2_main_qb_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4_fallen_gates	script/battle\quest_battles\lord_mazdamundi\sunburst_standard_of_hexoatl\battle_script.lua	classic	45	30	False	quest_battle_2	True	qb_wh2_fallen_gates	500		False	False	False
60	weather/battle/wh_qb_gouger_gully.environment	wh2_main_qb_skv_queek_dwarf_gouger_stage_4_gouger_gully	script/battle\quest_battles\queek_headtaker\dwarf_gouger\battle_script.lua	ambush	-20	-10	False	quest_battle_1	True	qb_wh2_gouger_gully	500		False	False	False
60	weather/battle/wh_warpshardcavern.environment	wh2_main_qb_skv_queek_warp_shard_armour_stage_6_warp_shard_caverns	script/battle\quest_battles\queek_headtaker\warp_shard_armour\battle_script.lua	underground_intercept	20	10	True	quest_battle_1	False	qb_wh2_warp_shard_armour	500		False	False	False
60	weather/battle/wh_crimson_skull.environment	wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull	script/battle\quest_battles\lord_skrolk\rod_of_corruption\battle_script.lua	classic	70	-10	True	quest_battle_2	True	qb_wh2_isle_of_the_crimson_skull	500		False	False	False
16	weather/battle/wh_tzulaqua_01.environment	wh2_main_qb_skv_skrolk_the_liber_bubonicus_stage_3_mortuary_of_tzulaqua	script/battle\quest_battles\lord_skrolk\the_liber_bubonicus\battle_script.lua	ambush	0	0	False	quest_battle_1	True	qb_wh2_mortuary_of_tzulaqua	500		False	False	False
60	weather/battle/wh_chs_01.environment	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_the_armour_of_morkar	script/battle/quest_battles/archaon_the_everchosen/armour_of_morkar/battle_script.lua	classic	150	-10	False	quest_battle_1	True	qb_northern_chaos_wastes	800		False	False	False
60	weather/battle/wh_chs_02.environment	wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination	script/battle/quest_battles/archaon_the_everchosen/crown_of_domination/battle_script.lua	classic	-50	0	True		True	qb_central_chaos_wastes	1150		False	False	False
60	weather/battle/wh_chs_02.environment	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_cliff_of_beasts	script/battle/quest_battles/archaon_the_everchosen/eye_of_sheerian/battle_script.lua	classic	-25	-25	True	quest_battle_1	True	qb_cliff_of_beasts	1000		False	False	False
60	weather/battle/wh_chs_01.environment	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_the_slayer_of_kings	script/battle/quest_battles/archaon_the_everchosen/slayer_of_kings/battle_script.lua	classic	0	30	True		True	qb_southern_chaos_wastes	500		False	False	False
60	weather/battle/wh_volcano_01.environment	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_todtheim	script/battle/quest_battles/kholek_suneater/star_crusher/battle_script.lua	underground_intercept	0	0	True	quest_battle_1	True	qb_todtheim	500		False	False	False
60	weather/battle/wh_nor_01.environment	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_auric_armour	script/battle/quest_battles/prince_sigvald/auric_armour/battle_script.lua	classic	0	0	False	quest_battle_2	True	qb_golden_monolith	800		False	False	False
60	weather/battle/wh_chs_02.environment	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_sliverslash	script/battle/quest_battles/prince_sigvald/sliverslash/battle_script.lua	classic	0	0	False	quest_battle_2	True	qb_cliff_of_beasts	500		False	False	False
60	weather/battle/wh_emp_03.environment	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen	script/battle/quest_battles/khazrak_the_one_eye/scourge/battle_script.lua	ambush	0	0	True	quest_battle_1	True	qb_dlc_bst_slaughter_of_grim	500		False	False	False
60	weather/battle/wh_emp_03.environment	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen_grandcampaign	script/battle/quest_battles/khazrak_the_one_eye/scourge/battle_script.lua	ambush	0	0	True	quest_battle_1	True	qb_dlc_bst_slaughter_of_grim	500		False	False	False
60	weather/battle/wh_emp_03.environment	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust	script/battle/quest_battles/khazrak_the_one_eye/the_dark_mail/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc_bst_ashes_of_kelp	800		False	False	False
60	weather/battle/wh_emp_03.environment	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust_grandcampaign	script/battle/quest_battles/khazrak_the_one_eye/the_dark_mail/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc_bst_ashes_of_kelp	800		False	False	False
60	weather/battle/wh_bst_02.environment	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_3_the_shadow_forest	script/battle/quest_battles/malagor_the_dark_omen/icon_of_vilification/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc_bst_shadow_forest	500		False	False	False
60	weather/battle/wh_bst_02.environment	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_3_the_shadow_forest_grandcampaign	script/battle/quest_battles/malagor_the_dark_omen/icon_of_vilification/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc_bst_shadow_forest	500		False	False	False
60	weather/battle/wh_emp_05_stir_river.environment	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_the_stir_river	script/battle/quest_battles/malagor_the_dark_omen/icon_of_vilification_2/battle_script.lua	classic	30	-80	True	quest_battle_1	True	qb_dlc_bst_stir_river	800		False	False	False
60	weather/battle/wh_emp_03_stir_river.environment	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_the_stir_river_grandcampaign	script/battle/quest_battles/malagor_the_dark_omen/icon_of_vilification_2/battle_script.lua	classic	30	-80	True	quest_battle_1	True	qb_dlc_bst_stir_river	800		False	False	False
60	weather/battle/wh_emp_03.environment	wh_dlc03_qb_bst_the_final_battle	script/battle/quest_battles/khazrak_the_one_eye/the_fall_of_man/battle_script.lua	classic	0	-40	True	quest_battle_1	True	qb_dlc_bst_fall_of_man	1150		False	False	False
60	weather/battle/wh_vmp_03.environment	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_mordheim_ruin	script/battle/quest_battles/volkmar_the_grim/jade_griffon/battle_script.lua	classic	0	0	True	quest_battle_3	True	qb_dlc04_mordheim_ruin	500		False	False	False
60	weather/battle/wh_emp_01.environment	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_altdorf_outskirt	script/battle/quest_battles/volkmar_the_grim/staff_of_command/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc04_altdorf_outskirt	800		False	False	False
60	weather/battle/wh_vmp_02.environment	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_glacial_lake	script\battle\quest_battles\helman_ghorst\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc04_liber_noctus	500		False	False	False
60	weather/battle/wh_vmp_03.environment	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark	script\battle\quest_battles\vlad_von_carstein\blood_drinker\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc04_devastation_of_ostermark	500		False	False	False
60	weather/battle/wh_vmp_02.environment	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_ruins_of_ostermark	script/battle/quest_battles/vlad_von_carstein/the_von_carstein_ring/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc04_warpstone	800		False	False	False
60	weather/battle/wh_wef_morghur_01.environment	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption	script\battle\quest_battles\morghur\stave_of_ruinous_corruption\battle_script.lua	classic	0	0	False	quest_battle_2	True	qb_dlc05_morghur	500		False	False	False
60	weather/battle/wh_wef_ash_01.environment	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_the_ashenhall	script\battle\quest_battles\durthu\daiths_sword_1\battle_script.lua	classic	0	-25	True	quest_battle_1	True	qb_dlc05_the_ashenhall	800		False	False	False
60	weather/battle/wh_wef_ash_01.environment	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_the_ashenhall_mini	script\battle\quest_battles\durthu\daiths_sword_1\battle_script.lua	classic	0	-25	True	quest_battle_1	True	qb_dlc05_the_ashenhall	800		False	False	False
60	weather/battle/wh_wef_nit_01.environment	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_battle_of_cairns	script\battle\quest_battles\durthu\daiths_sword_2\battle_script.lua	classic	0	100	True	quest_battle_1	True	qb_dlc05_battle_of_the_cairns	500		False	False	False
60	weather/battle/wh_nit_01.environment	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_battle_of_cairns_mini	script\battle\quest_battles\durthu\daiths_sword_2\battle_script.lua	classic	0	100	True	quest_battle_1	True	qb_dlc05_battle_of_the_cairns	500		False	False	False
60	weather/battle/wh_oak_of_ages.environment	wh_dlc05_qb_wef_grand_defense_of_the_oak	script\battle\quest_battles\orion\grand_defense_of_the_oak\battle_script.lua	classic	90	70	False	quest_battle_2	True	qb_dlc05_spear_of_kurnous	1150		False	False	False
60	weather/battle/wh_brt_01.environment	wh_dlc05_qb_wef_grand_silver_spire	script/battle/quest_battles/orion/mini_silver_spire/battle_script.lua	classic	0	0	False	quest_battle_1	True	qb_dlc05_silver_spire	1150		False	False	False
60	weather/battle/wh_brt_01.environment	wh_dlc05_qb_wef_mini_silver_spire	script/battle/quest_battles/orion/mini_silver_spire/battle_script.lua	classic	600	-200	False	quest_battle_1	True	qb_dlc05_silver_spire	1150		False	False	False
60	weather/battle/wh_wef_nit_02.environment	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_the_night_glens	script\battle\quest_battles\orion\cloak_of_isha\battle_script.lua	classic	-60	-10	True	quest_battle_1	True	qb_dlc05_night_glens	800		False	False	False
60	weather/battle/wh_wef_nit_02.environment	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_the_night_glens_mini	script\battle\quest_battles\orion\cloak_of_isha\battle_script.lua	classic	-60	-10	True	quest_battle_1	True	qb_dlc05_night_glens	800		False	False	False
60	weather/battle/wh_wef_morghur_01.environment	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_witherhold	script\battle\quest_battles\orion\horn_of_the_wild_hunt\battle_script.lua	classic	-60	-10	True	quest_battle_1	True	qb_dlc05_morghur	500		False	False	False
60	weather/battle/wh_wef_morghur_01.environment	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_witherhold_mini	script\battle\quest_battles\orion\horn_of_the_wild_hunt\battle_script.lua	classic	-60	-60	True	quest_battle_1	True	qb_dlc05_morghur	500		False	False	False
60	weather/battle/wh_brt_04.environment	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_the_oak_of_ages	script\battle\quest_battles\orion\the_spear_of_kurnous\battle_script.lua	classic	80	-45	False	quest_battle_1	True	qb_dlc05_spear_of_kurnous	1000		False	False	False
60	weather/battle/wh_brt_04.environment	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_the_oak_of_ages_mini	script\battle\quest_battles\orion\the_spear_of_kurnous\battle_script.lua	classic	80	-45	False	quest_battle_1	True	qb_dlc05_spear_of_kurnous	1000		False	False	False
60	weather/battle/wh_mnt_03.environment	wh_dlc06_qb_dwf_belegar_hammer_of_angrund_stage_4_karak_eight_peaks	script/battle/quest_battles/belegar_ironhammer/hammer_of_angrund/battle_script.lua	classic	-20	-30	True	quest_battle_2	True	qb_dlc06_karak_eight_peaks	800		False	False	False
60	weather/battle/wh_sub_01.environment	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_subterranean	script/battle/quest_battles/belegar_ironhammer/shield_of_defiance/battle_script.lua	underground_intercept	0	70	True	quest_battle_1	True	qb_dlc06_subterranean	500		False	False	False
60	weather/battle/wh_nor_01.environment 	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_death_pass	script/battle/quest_battles/skarsnik/skarsniks_prodder_death_pass/battle_script.lua	ambush	0	0	True	quest_battle_1	True	qb_dlc06_skarsnik	500		False	False	False
60	weather/battle/wh_mnt_03.environment	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_karak_eight_peaks	script/battle/quest_battles/skarsnik/skarsniks_prodder/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc06_karak_eight_peaks	800		False	False	False
60	weather/battle/wh_grn_02.environment	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_barrier_idols	script/battle/quest_battles/wurrzag_da_great_green_prophet/baleful_mask/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc06_baleful_mask	500		False	False	False
60	weather/battle/wh_pass_02.environment	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_4_black_fire_pass	script/battle/quest_battles/wurrzag_da_great_green_prophet/bonewood_staff/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_dlc06_bonewood_staff	1000		False	False	False
60	weather/battle/wh_falls_02.environment	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3	script/battle/quest_battles/wurrzag_da_great_green_prophet/squiggly_beast/battle_script.lua	underground_intercept	0	0	True	quest_battle_1	True	qb_dlc06_squiggly_beast	800		False	False	False
60	weather/battle/wh_brt_01.environment	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_estalian_tomb	script\battle\quest_battles\alberic\trident_of_bordeleaux\battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_estalian_tomb	500		False	False	False
60	weather/battle/wh_chs_01.environment	wh_dlc07_qb_brt_errantry_war_northern_chaos_wastes_stage_1_cliff_of_beasts	script\battle\quest_battles\louen\errantry_war_chaos_wastes\battle_script.lua	classic	0	0	False	quest_battle_3	True	qb_cliff_of_beasts	-1		False	False	False
60	weather/battle/wh_grn_02.environment	wh_dlc07_qb_brt_errantry_war_southern_badlands_stage_1_the_lost_idol	script\battle\quest_battles\louen\errantry_war_badlands\battle_script.lua	classic	0	0	False	quest_battle_2	True	qb_dlc06_baleful_mask	-1		False	False	False
60	weather/battle/wh_brt_01.environment	wh_dlc07_qb_brt_fay_enchantress_stage_6_chalice_of_potions	script\battle\quest_battles\fay_enchantress\chalice_of_potions\battle_script.lua	classic	0	0	False	quest_battle_1	True	qb_threat_from_the_north	500		False	False	False
60	weather/battle/wh_grn_02.environment	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_la_maisontaal_abbey	script\battle\quest_battles\louen\sword_of_couronne\battle_script.lua	classic	0	0	False	quest_battle_2	True	qb_la_maisontaal_abbey	500		False	False	False
60	weather/battle/wh_nor_01.environment	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_troll_country	script/battle/quest_battles/thorgrim_grudgebearer/armour_of_skaldour/battle_script.lua	classic	0	0	False	quest_battle_1	True	qb_troll_country	800		False	False	False
60	weather/battle/wh_grn_02.environment	wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_the_pillar_of_bone	script/battle/quest_battles/thorgrim_grudgebearer/axe_or_grimnir/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_pillar_of_bone	500		False	False	False
60	weather/battle/wh_vmp_01.environment	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_battle_of_hel_fenn	script/battle/quest_battles/thorgrim_grudgebearer/book_of_grudges/battle_script.lua	ambush	-40	-30	False	quest_battle_1	True	qb_hel_fenn	1150		False	False	False
60	weather/battle/wh_pass_02.environment	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass	script/battle/quest_battles/thorgrim_grudgebearer/dragon_crown_of_karaz/battle_script.lua	classic	30	80	False	quest_battle_3	True	qb_black_fire_pass	1000		False	False	False
30	weather/battle/wh_falls_01.environment	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean	script/battle/quest_battles/thorgrim_grudgebearer/first_battle/battle_script.lua	underground_intercept	0	-30	False	quest_battle_1	True	subterranean_battle_03	500		False	False	False
60	weather/battle/wh_nor_01.environment	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass	script/battle/quest_battles/ungrim_ironfist/axe_of_dargo/battle_script.lua	classic	0	0	False	quest_battle_2	True	qb_high_pass	1000		False	False	False
60	weather/battle/wh_nor_01.environment	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_battle_of_broken_leg_gully	script/battle/quest_battles/ungrim_ironfist/cloak_of_fyrskar/battle_script.lua	classic	0	0	True	quest_battle_2	True	qb_broken_leg_gully	800		False	False	False
60	weather/battle/wh_nor_02.environment	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_battle_of_broken_leg_gully	script/battle/quest_battles/ungrim_ironfist/cloak_of_fyrskar_2/battle_script.lua	ambush	0	100	True		True	qb_broken_leg_gully	800		False	False	False
60	weather/battle/wh_vmp_01.environment	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford	script/battle/quest_battles/ungrim_ironfist/slayer_crown/battle_script.lua	classic	-50	0	True	quest_battle_1	True	qb_leitziger_ford	500		False	False	False
60	weather/battle/wh_emp_05.environment	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave	script/battle/quest_battles/ungrim_ironfist/slayer_crown_2/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_ancient_dragon_cave	500		False	False	False
60	weather/battle/wh_vmp_01.environment	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb	script/battle/quest_battles/balthasar_gelt/amulet_of_sea_gold_2/battle_script.lua	classic	0	0	True	quest_battle_1	True	qb_estalian_tomb	800		False	False	False
60	weather/battle/wh_emp_03.environment	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2_marbads_tomb	script/battle/quest_battles/balthasar_gelt/amulet_of_sea_gold/battle_script.lua	classic	-180	-30	True	quest_battle_1	True	qb_marbads_tomb	800		False	False	False
60	weather/battle/wh_nor_02.environment	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_battle_of_broken_leg_gully	script/battle/quest_battles/balthasar_gelt/cloak_of_molten_metal/battle_script.lua	classic	50	60	True	quest_battle_2	True	qb_broken_leg_gully	500		False	False	False
