cdir_events_dilemma_option_junctions_tables
2
dilemma_key	id	unknown3	option_key	value
zar_sk_dilemma_skaven_raid_1p	709111	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_fury_thieves
zar_sk_dilemma_skaven_raid_1p	709121	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_skaven_raid_2
zar_sk_dilemma_skaven_raid_1p	709131	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_skaven_raid_3
zar_sk_dilemma_skaven_raid_3p	701311	0	VAR_CHANCE	5
zar_sk_dilemma_skaven_raid_3p	701321	0	CND_FACTION	wh2_main_skv_clan_pestilens
zar_sk_dilemma_skaven_raid_3p	701341	0	CND_FACTION	wh2_main_skv_clan_mors
zar_sk_dilemma_skaven_raid_3p	701351	0	CND_FIRST_ROUND	30
zar_sk_dilemma_skaven_raid_3p	701361	0	CND_MIN_TREASURY	1500
zar_sk_dilemma_skaven_raid_3p	701371	0	GEN_CND_REGION_HAS_EFFECT_BUNDLE	zar_sk_region_skaven_lair
zar_sk_dilemma_skaven_raid_3p	701381	0	GEN_TARGET_REGION	
zar_sk_dilemma_skaven_raid_3p	701391	0	GEN_CND_NOT_CULTURE	wh2_main_skv_skaven
zar_sk_dilemma_skaven_raid_3p	701401	0	GEN_CND_WAR	
zar_sk_dilemma_skaven_raid_3p	701411	0	CND_ROUNDS_UNTIL_NEXT	20
zar_sk_dilemma_skaven_raid_3p	709011	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_fury_thieves
zar_sk_dilemma_skaven_raid_3p	709021	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_skaven_food_theft
zar_sk_dilemma_skaven_raid_3p	709031	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_skaven_raid_2
zar_sk_dilemma_skaven_raid_3p	709032	0	GEN_CND_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_sewer_patrol
zar_sk_dilemma_skaven_raid_3	70904	0	GEN_CND_NOT_REGION_HAS_EFFECT_BUNDLE	zar_sk_payload_sewer_patrol
zar_sk_dilemma_retake_skavenblight	70151	0	VAR_CHANCE	50
zar_sk_dilemma_retake_skavenblight	70152	0	CND_FACTION	wh2_main_skv_clan_pestilens
zar_sk_dilemma_retake_skavenblight	70154	0	GEN_CND_NOT_SUBCULTURE	wh2_main_sc_skv_skaven
zar_sk_dilemma_retake_skavenblight	70155	0	CND_FIRST_ROUND	5
zar_sk_dilemma_retake_skavenblight	70156	0	CND_MIN_TREASURY	1500
zar_sk_dilemma_retake_skavenblight	70157	0	GEN_CND_REGION_NOT_ABANDONED	
zar_sk_dilemma_retake_skavenblight	70158	0	GEN_TARGET_REGION	
zar_sk_dilemma_retake_skavenblight	70159	0	GEN_CND_REGION	wh2_main_skavenblight_skavenblight
zar_sk_dilemma_retake_skavenblight	70160	0	CND_UNIQUE	
zar_sk_dilemma_retake_skavenblight	70153	0	CND_FACTION	wh2_main_skv_clan_mors
zar_sk_dilemma_retake_skavenblight	70161	0	CND_INCIDENT_GENERATED	zar_sk_incident_skavenblight_has_fallen
