campaign_tree_variants_tables
2
unknown0	unknown1	unknown2	unknown3
grass_1	RigidModels/campaign/vegetation/grass/def_grass_01.rigid_model_v2	DARKELVES	
grass_1	RigidModels/campaign/vegetation/grass/emp_grass_01.rigid_model_v2	EMPIRE	
grass_1	RigidModels/campaign/vegetation/grass/grn_grass_01.rigid_model_v2	GREENSKINS	
grass_1	RigidModels/campaign/vegetation/grass/hef_grass_01.rigid_model_v2	HIGHELVES	
grass_1	RigidModels/campaign/vegetation/grass/lzd_grass_01.rigid_model_v2	LIZARDMEN	
grass_1	RigidModels/campaign/vegetation/grass/vmp_grass_01.rigid_model_v2	VAMPIRE	
grass_1	RigidModels/campaign/vegetation/grass/wef_grass_01.rigid_model_v2	WOODELVES	
grass_2	RigidModels/campaign/vegetation/grass/gen_grass_02.rigid_model_v2	BASE	
grass_2	RigidModels/campaign/vegetation/grass/brt_grass_02.rigid_model_v2	BRETONNIA	
grass_2	RigidModels/campaign/vegetation/grass/chs_grass_02.rigid_model_v2	CHAOS	
grass_2	RigidModels/campaign/vegetation/grass/def_grass_02.rigid_model_v2	DARKELVES	
grass_2	RigidModels/campaign/vegetation/grass/emp_grass_02.rigid_model_v2	EMPIRE	
grass_2	RigidModels/campaign/vegetation/grass/grn_grass_02.rigid_model_v2	GREENSKINS	
grass_2	RigidModels/campaign/vegetation/grass/hef_grass_02.rigid_model_v2	HIGHELVES	
grass_2	RigidModels/campaign/vegetation/grass/lzd_grass_02.rigid_model_v2	LIZARDMEN	
grass_2	RigidModels/campaign/vegetation/grass/vmp_grass_02.rigid_model_v2	VAMPIRE	
grass_2	RigidModels/campaign/vegetation/grass/wef_grass_02.rigid_model_v2	WOODELVES	
grass_3	RigidModels/campaign/vegetation/grass/gen_grass_03.rigid_model_v2	BASE	
grass_3	RigidModels/campaign/vegetation/grass/brt_grass_03.rigid_model_v2	BRETONNIA	
grass_3	RigidModels/campaign/vegetation/grass/chs_grass_03.rigid_model_v2	CHAOS	
grass_3	RigidModels/campaign/vegetation/grass/def_grass_03.rigid_model_v2	DARKELVES	
grass_3	RigidModels/campaign/vegetation/grass/emp_grass_03.rigid_model_v2	EMPIRE	
grass_3	RigidModels/campaign/vegetation/grass/grn_grass_03.rigid_model_v2	GREENSKINS	
grass_3	RigidModels/campaign/vegetation/grass/hef_grass_03.rigid_model_v2	HIGHELVES	
grass_3	RigidModels/campaign/vegetation/grass/lzd_grass_03.rigid_model_v2	LIZARDMEN	
grass_3	RigidModels/campaign/vegetation/grass/vmp_grass_03.rigid_model_v2	VAMPIRE	
grass_3	RigidModels/campaign/vegetation/grass/wef_grass_03.rigid_model_v2	WOODELVES	
grass_4	RigidModels/campaign/vegetation/grass/gen_grass_04.rigid_model_v2	BASE	
grass_4	RigidModels/campaign/vegetation/grass/brt_grass_04.rigid_model_v2	BRETONNIA	
grass_4	RigidModels/campaign/vegetation/grass/chs_grass_04.rigid_model_v2	CHAOS	
grass_4	RigidModels/campaign/vegetation/grass/def_grass_04.rigid_model_v2	DARKELVES	
grass_4	RigidModels/campaign/vegetation/grass/emp_grass_04.rigid_model_v2	EMPIRE	
grass_4	RigidModels/campaign/vegetation/grass/grn_grass_04.rigid_model_v2	GREENSKINS	
grass_4	RigidModels/campaign/vegetation/grass/hef_grass_04.rigid_model_v2	HIGHELVES	
grass_4	RigidModels/campaign/vegetation/grass/lzd_grass_04.rigid_model_v2	LIZARDMEN	
grass_4	RigidModels/campaign/vegetation/grass/vmp_grass_04.rigid_model_v2	VAMPIRE	
grass_4	RigidModels/campaign/vegetation/grass/wef_grass_04.rigid_model_v2	WOODELVES	
grn_grass_1	RigidModels/campaign/vegetation/grass/grn_grass_01.rigid_model_v2	BASE	
grn_grass_2	RigidModels/campaign/vegetation/grass/grn_grass_02.rigid_model_v2	BASE	
grn_grass_3	RigidModels/campaign/vegetation/grass/grn_grass_03.rigid_model_v2	BASE	
grn_grass_4	RigidModels/campaign/vegetation/grass/grn_grass_04.rigid_model_v2	BASE	
grn_shrub_1	RigidModels/campaign/vegetation/shrubs_and_grass/grn_shrubs_01.rigid_model_v2	BASE	
grn_shrub_2	RigidModels/campaign/vegetation/shrubs_and_grass/grn_shrubs_02.rigid_model_v2	BASE	
grn_shrub_3	RigidModels/campaign/vegetation/shrubs_and_grass/grn_shrubs_03.rigid_model_v2	BASE	
grn_tree_extra_large_1	RigidModels/campaign/vegetation/trees/grn2_extra_large_trees_01.rigid_model_v2	BASE	greenskins
grn_tree_extra_large_2	RigidModels/campaign/vegetation/trees/grn2_extra_large_trees_02.rigid_model_v2	BASE	greenskins
grn_tree_extra_large_3	RigidModels/campaign/vegetation/trees/grn2_extra_large_trees_03.rigid_model_v2	BASE	greenskins
grn_tree_large_1	RigidModels/campaign/vegetation/trees/grn2_large_trees_01.rigid_model_v2	BASE	greenskins
grn_tree_large_2	RigidModels/campaign/vegetation/trees/grn2_large_trees_02.rigid_model_v2	BASE	greenskins
grn_tree_large_3	RigidModels/campaign/vegetation/trees/grn2_large_trees_03.rigid_model_v2	BASE	greenskins
grn_tree_large_4	RigidModels/campaign/vegetation/trees/grn2_large_trees_04.rigid_model_v2	BASE	greenskins
grn_tree_large_5	RigidModels/campaign/vegetation/trees/grn2_medium_trees_02.rigid_model_v2	BASE	greenskins
grn_tree_med_1	RigidModels/campaign/vegetation/trees/grn2_medium_trees_01.rigid_model_v2	BASE	greenskins
grn_tree_med_2	RigidModels/campaign/vegetation/trees/grn2_medium_trees_02.rigid_model_v2	BASE	greenskins
grn_tree_med_3	RigidModels/campaign/vegetation/trees/grn2_medium_trees_03.rigid_model_v2	BASE	greenskins
grn_tree_med_4	RigidModels/campaign/vegetation/trees/grn2_medium_trees_04.rigid_model_v2	BASE	greenskins
grn_tree_small_1	RigidModels/campaign/vegetation/trees/grn2_small_trees_01.rigid_model_v2	BASE	greenskins
grn_tree_small_2	RigidModels/campaign/vegetation/trees/grn2_small_trees_02.rigid_model_v2	BASE	greenskins
grn_tree_small_3	RigidModels/campaign/vegetation/trees/grn2_small_trees_03.rigid_model_v2	BASE	greenskins
jungle_tree_large_1	RigidModels/campaign/vegetation/trees/lzd_large_trees_01.rigid_model_v2	BASE	lizardmen
jungle_tree_large_1	RigidModels/campaign/vegetation/trees/lzd_evil_large_trees_01.rigid_model_v2	CHAOS	chaos
jungle_tree_large_1	RigidModels/campaign/vegetation/trees/lzd_evil_large_trees_01.rigid_model_v2	VAMPIRE	vampire
jungle_tree_large_2	RigidModels/campaign/vegetation/trees/lzd_large_trees_02.rigid_model_v2	BASE	lizardmen
jungle_tree_large_2	RigidModels/campaign/vegetation/trees/lzd_evil_large_trees_02.rigid_model_v2	CHAOS	chaos
jungle_tree_large_2	RigidModels/campaign/vegetation/trees/lzd_evil_large_trees_02.rigid_model_v2	VAMPIRE	vampire
jungle_tree_large_3	RigidModels/campaign/vegetation/trees/lzd_large_trees_03.rigid_model_v2	BASE	lizardmen
jungle_tree_large_3	RigidModels/campaign/vegetation/trees/lzd_evil_large_trees_03.rigid_model_v2	CHAOS	chaos
jungle_tree_large_3	RigidModels/campaign/vegetation/trees/lzd_evil_large_trees_03.rigid_model_v2	VAMPIRE	vampire
jungle_tree_medium_1	RigidModels/campaign/vegetation/trees/lzd_medium_trees_01.rigid_model_v2	BASE	lizardmen
jungle_tree_medium_1	RigidModels/campaign/vegetation/trees/lzd_evil_medium_trees_01.rigid_model_v2	CHAOS	chaos
jungle_tree_medium_1	RigidModels/campaign/vegetation/trees/lzd_evil_medium_trees_01.rigid_model_v2	VAMPIRE	vampire
jungle_tree_small_1	RigidModels/campaign/vegetation/trees/lzd_small_trees_01.rigid_model_v2	BASE	lizardmen
jungle_tree_small_1	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_01.rigid_model_v2	CHAOS	chaos
jungle_tree_small_1	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_01.rigid_model_v2	VAMPIRE	vampire
jungle_tree_small_2	RigidModels/campaign/vegetation/trees/lzd_small_trees_02.rigid_model_v2	BASE	lizardmen
jungle_tree_small_2	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_02.rigid_model_v2	CHAOS	chaos
jungle_tree_small_2	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_02.rigid_model_v2	VAMPIRE	vampire
jungle_tree_small_3	RigidModels/campaign/vegetation/trees/lzd_small_trees_03.rigid_model_v2	BASE	lizardmen
jungle_tree_small_3	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_03.rigid_model_v2	CHAOS	chaos
jungle_tree_small_3	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_03.rigid_model_v2	VAMPIRE	vampire
jungle_tree_small_4	RigidModels/campaign/vegetation/trees/lzd_small_trees_04.rigid_model_v2	BASE	lizardmen
jungle_tree_small_4	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_04.rigid_model_v2	CHAOS	chaos
jungle_tree_small_4	RigidModels/campaign/vegetation/trees/lzd_evil_small_trees_04.rigid_model_v2	VAMPIRE	vampire
lava_grass_1	RigidModels/campaign/vegetation/grass/lava_grass_01.rigid_model_v2	BASE	
lava_grass_2	RigidModels/campaign/vegetation/grass/lava_grass_02.rigid_model_v2	BASE	
lava_grass_3	RigidModels/campaign/vegetation/grass/lava_grass_03.rigid_model_v2	BASE	
lava_grass_4	RigidModels/campaign/vegetation/grass/lava_grass_04.rigid_model_v2	BASE	
lava_shrubs_1	RigidModels/campaign/vegetation/forest_edge/lava_forest_edge_01.rigid_model_v2	BASE	
lava_shrubs_2	RigidModels/campaign/vegetation/forest_edge/lava_forest_edge_02.rigid_model_v2	BASE	
lava_shrubs_3	RigidModels/campaign/vegetation/forest_edge/lava_forest_edge_03.rigid_model_v2	BASE	
marsh_1	RigidModels/campaign/vegetation/marsh_grass/wh_marsh_01.rigid_model_v2	BASE	
marsh_2	RigidModels/campaign/vegetation/marsh_grass/wh_marsh_02.rigid_model_v2	BASE	
marsh_3	RigidModels/campaign/vegetation/marsh_grass/wh_marsh_03.rigid_model_v2	BASE	
marsh_4	RigidModels/campaign/vegetation/marsh_grass/wh_marsh_04.rigid_model_v2	BASE	
marsh_shrubs_1	RigidModels/campaign/vegetation/shrubs_and_grass/wh_marsh_shrubs_01.rigid_model_v2	BASE	
marsh_shrubs_2	RigidModels/campaign/vegetation/shrubs_and_grass/wh_marsh_shrubs_02.rigid_model_v2	BASE	
mtn_grass_1	RigidModels/campaign/vegetation/grass/mtn_grass_01.rigid_model_v2	BASE	
mtn_grass_2	RigidModels/campaign/vegetation/grass/mtn_grass_02.rigid_model_v2	BASE	
mtn_grass_3	RigidModels/campaign/vegetation/grass/mtn_grass_03.rigid_model_v2	BASE	
mtn_grass_4	RigidModels/campaign/vegetation/grass/mtn_grass_04.rigid_model_v2	BASE	
nagash_grass_1	RigidModels/campaign/vegetation/grass/vmp_grass_01.rigid_model_v2	BASE	
nagash_grass_2	RigidModels/campaign/vegetation/grass/vmp_grass_02.rigid_model_v2	BASE	
nagash_grass_3	RigidModels/campaign/vegetation/grass/vmp_grass_03.rigid_model_v2	BASE	
nagash_grass_4	RigidModels/campaign/vegetation/grass/vmp_grass_04.rigid_model_v2	BASE	
nagash_shrubs_grass_1	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_01.rigid_model_v2	BASE	
nagash_shrubs_grass_2	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_02.rigid_model_v2	BASE	
nagash_shrubs_grass_3	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_03.rigid_model_v2	BASE	
nagash_shrubs_grass_4	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_04.rigid_model_v2	BASE	
nagash_shrubs_grass_5	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_05.rigid_model_v2	BASE	
nagash_tree_large_1	RigidModels/campaign/vegetation/trees/vmp_large_trees_01.rigid_model_v2	BASE	vampire
nagash_tree_large_2	RigidModels/campaign/vegetation/trees/vmp_large_trees_02.rigid_model_v2	BASE	vampire
nagash_tree_large_3	RigidModels/campaign/vegetation/trees/vmp_large_trees_03.rigid_model_v2	BASE	vampire
nagash_tree_small_1	RigidModels/campaign/vegetation/trees/vmp_small_trees_01.rigid_model_v2	BASE	vampire
nagash_tree_small_2	RigidModels/campaign/vegetation/trees/vmp_small_trees_02.rigid_model_v2	BASE	vampire
nagash_tree_small_3	RigidModels/campaign/vegetation/trees/vmp_small_trees_03.rigid_model_v2	BASE	vampire
nagash_tree_small_4	RigidModels/campaign/vegetation/trees/vmp_small_trees_04.rigid_model_v2	BASE	vampire
nor_grass_1	RigidModels/campaign/vegetation/grass/nor_grass_01.rigid_model_v2	BASE	
nor_grass_2	RigidModels/campaign/vegetation/grass/nor_grass_02.rigid_model_v2	BASE	
nor_grass_3	RigidModels/campaign/vegetation/grass/nor_grass_03.rigid_model_v2	BASE	
nor_grass_4	RigidModels/campaign/vegetation/grass/nor_grass_04.rigid_model_v2	BASE	
nor_shrubs_grass_1	RigidModels/campaign/vegetation/shrubs_and_grass/nor_shrubs_01.rigid_model_v2	BASE	
nor_shrubs_grass_2	RigidModels/campaign/vegetation/shrubs_and_grass/nor_shrubs_02.rigid_model_v2	BASE	
nor_tree_extra_large_1	RigidModels/campaign/vegetation/trees/nor_extralarge_trees_01.rigid_model_v2	BASE	nordic
nor_tree_extra_large_2	RigidModels/campaign/vegetation/trees/nor_extralarge_trees_02.rigid_model_v2	BASE	nordic
nor_tree_extra_large_3	RigidModels/campaign/vegetation/trees/nor_extralarge_trees_03.rigid_model_v2	BASE	nordic
nor_tree_extra_medium_1	RigidModels/campaign/vegetation/trees/nor_extramedium_trees_01.rigid_model_v2	BASE	nordic
nor_tree_large_1	RigidModels/campaign/vegetation/trees/nor_large_trees_01.rigid_model_v2	BASE	nordic
nor_tree_large_2	RigidModels/campaign/vegetation/trees/nor_large_trees_02.rigid_model_v2	BASE	nordic
nor_tree_large_3	RigidModels/campaign/vegetation/trees/nor_large_trees_03.rigid_model_v2	BASE	nordic
nor_tree_med_1	RigidModels/campaign/vegetation/trees/nor_medium_trees_01.rigid_model_v2	BASE	nordic
nor_tree_small_1	RigidModels/campaign/vegetation/trees/nor_small_trees_01.rigid_model_v2	BASE	nordic
nor_tree_small_2	RigidModels/campaign/vegetation/trees/nor_small_trees_02.rigid_model_v2	BASE	nordic
nor_tree_small_3	RigidModels/campaign/vegetation/trees/nor_small_trees_03.rigid_model_v2	BASE	nordic
nor_tree_small_4	RigidModels/campaign/vegetation/trees/nor_small_trees_04.rigid_model_v2	BASE	nordic
palm_grass_1	RigidModels/campaign/vegetation/grass/palm_grass_01.rigid_model_v2	BASE	
palm_grass_1	RigidModels/campaign/vegetation/grass/palm_evil_grass_01.rigid_model_v2	CHAOS	
palm_grass_1	RigidModels/campaign/vegetation/grass/palm_evil_grass_01.rigid_model_v2	VAMPIRE	
palm_grass_2	RigidModels/campaign/vegetation/grass/palm_grass_02.rigid_model_v2	BASE	
palm_grass_2	RigidModels/campaign/vegetation/grass/palm_evil_grass_02.rigid_model_v2	CHAOS	
palm_grass_2	RigidModels/campaign/vegetation/grass/palm_evil_grass_02.rigid_model_v2	VAMPIRE	
palm_grass_3	RigidModels/campaign/vegetation/grass/palm_grass_03.rigid_model_v2	BASE	
palm_grass_3	RigidModels/campaign/vegetation/grass/palm_evil_grass_03.rigid_model_v2	CHAOS	
palm_grass_3	RigidModels/campaign/vegetation/grass/palm_evil_grass_03.rigid_model_v2	VAMPIRE	
palm_shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/palm_forest_edge_01.rigid_model_v2	BASE	
palm_shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_01.rigid_model_v2	CHAOS	
palm_shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_01.rigid_model_v2	VAMPIRE	
palm_shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/palm_forest_edge_02.rigid_model_v2	BASE	
palm_shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_02.rigid_model_v2	CHAOS	
palm_shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_02.rigid_model_v2	VAMPIRE	
palm_shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/palm_forest_edge_03.rigid_model_v2	BASE	
palm_shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_03.rigid_model_v2	CHAOS	
palm_shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_03.rigid_model_v2	VAMPIRE	
palm_shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/palm_forest_edge_04.rigid_model_v2	BASE	
palm_shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_04.rigid_model_v2	CHAOS	
palm_shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/palm_evil_forest_edge_04.rigid_model_v2	VAMPIRE	
palm_tree_large_1	RigidModels/campaign/vegetation/trees/palm_large_trees_01.rigid_model_v2	BASE	generic
palm_tree_large_1	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_01.rigid_model_v2	CHAOS	chaos
palm_tree_large_1	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_01.rigid_model_v2	VAMPIRE	vampire
palm_tree_large_2	RigidModels/campaign/vegetation/trees/palm_large_trees_02.rigid_model_v2	BASE	generic
palm_tree_large_2	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_02.rigid_model_v2	CHAOS	chaos
palm_tree_large_2	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_02.rigid_model_v2	VAMPIRE	vampire
palm_tree_large_3	RigidModels/campaign/vegetation/trees/palm_large_trees_03.rigid_model_v2	BASE	generic
palm_tree_large_3	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_03.rigid_model_v2	CHAOS	chaos
palm_tree_large_3	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_03.rigid_model_v2	VAMPIRE	vampire
palm_tree_medium_1	RigidModels/campaign/vegetation/trees/palm_large_trees_04.rigid_model_v2	BASE	generic
palm_tree_medium_1	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_04.rigid_model_v2	CHAOS	chaos
palm_tree_medium_1	RigidModels/campaign/vegetation/trees/palm_evil_large_trees_04.rigid_model_v2	VAMPIRE	vampire
palm_tree_small_1	RigidModels/campaign/vegetation/trees/palm_small_trees_01.rigid_model_v2	BASE	generic
palm_tree_small_1	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_01.rigid_model_v2	CHAOS	chaos
palm_tree_small_1	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_01.rigid_model_v2	VAMPIRE	vampire
palm_tree_small_2	RigidModels/campaign/vegetation/trees/palm_small_trees_02.rigid_model_v2	BASE	generic
palm_tree_small_2	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_02.rigid_model_v2	CHAOS	chaos
palm_tree_small_2	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_02.rigid_model_v2	VAMPIRE	vampire
palm_tree_small_3	RigidModels/campaign/vegetation/trees/palm_small_trees_03.rigid_model_v2	BASE	generic
palm_tree_small_3	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_03.rigid_model_v2	CHAOS	chaos
palm_tree_small_3	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_03.rigid_model_v2	VAMPIRE	vampire
palm_tree_small_4	RigidModels/campaign/vegetation/trees/palm_small_trees_04.rigid_model_v2	BASE	generic
palm_tree_small_4	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_04.rigid_model_v2	CHAOS	chaos
palm_tree_small_4	RigidModels/campaign/vegetation/trees/palm_evil_small_trees_04.rigid_model_v2	VAMPIRE	vampire
sea_coral_1	RigidModels/campaign/vegetation/grass/sea_coral_01.rigid_model_v2	BASE	
sea_coral_2	RigidModels/campaign/vegetation/grass/sea_coral_02.rigid_model_v2	BASE	
sea_coral_3	RigidModels/campaign/vegetation/grass/sea_coral_03.rigid_model_v2	BASE	
sea_coral_4	RigidModels/campaign/vegetation/grass/sea_coral_04.rigid_model_v2	BASE	
sea_coral_shrubs_1	RigidModels/campaign/vegetation/shrubs_and_grass/sea_coral_shrubs_01.rigid_model_v2	BASE	
sea_coral_shrubs_2	RigidModels/campaign/vegetation/shrubs_and_grass/sea_coral_shrubs_02.rigid_model_v2	BASE	
sea_coral_shrubs_3	RigidModels/campaign/vegetation/shrubs_and_grass/sea_coral_shrubs_03.rigid_model_v2	BASE	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_01.rigid_model_v2	BASE	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/brt_forest_edge_01.rigid_model_v2	BRETONNIA	
shrubs_grass_1	RigidModels/campaign/vegetation/shrubs_and_grass/chs_shrubs_01.rigid_model_v2	CHAOS	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/def_forest_edge_01.rigid_model_v2	DARKELVES	
shrubs_grass_1	RigidModels/campaign/vegetation/shrubs_and_grass/mtn_shrubs_01.rigid_model_v2	DWARFS	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_01.rigid_model_v2	EMPIRE	
shrubs_grass_1	RigidModels/campaign/vegetation/shrubs_and_grass/grn_shrubs_01.rigid_model_v2	GREENSKINS	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/hef_forest_edge_01.rigid_model_v2	HIGHELVES	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/lzd_forest_edge_01.rigid_model_v2	LIZARDMEN	
shrubs_grass_1	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_01.rigid_model_v2	VAMPIRE	
shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/wef_forest_edge_01.rigid_model_v2	WOODELVES	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_03.rigid_model_v2	BASE	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/brt_forest_edge_02.rigid_model_v2	BRETONNIA	
shrubs_grass_2	RigidModels/campaign/vegetation/shrubs_and_grass/chs_shrubs_02.rigid_model_v2	CHAOS	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/def_forest_edge_02.rigid_model_v2	DARKELVES	
shrubs_grass_2	RigidModels/campaign/vegetation/shrubs_and_grass/mtn_shrubs_02.rigid_model_v2	DWARFS	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_02.rigid_model_v2	EMPIRE	
shrubs_grass_2	RigidModels/campaign/vegetation/shrubs_and_grass/grn_shrubs_02.rigid_model_v2	GREENSKINS	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/hef_forest_edge_02.rigid_model_v2	HIGHELVES	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/lzd_forest_edge_02.rigid_model_v2	LIZARDMEN	
shrubs_grass_2	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_02.rigid_model_v2	VAMPIRE	
shrubs_grass_2	RigidModels/campaign/vegetation/forest_edge/wef_forest_edge_02.rigid_model_v2	WOODELVES	
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_04.rigid_model_v2	BASE	
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/brt_forest_edge_03.rigid_model_v2	BRETONNIA	
shrubs_grass_3	RigidModels/campaign/vegetation/shrubs_and_grass/chs_shrubs_03.rigid_model_v2	CHAOS	
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/def_forest_edge_03.rigid_model_v2	DARKELVES	
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_03.rigid_model_v2	EMPIRE	
shrubs_grass_3	RigidModels/campaign/vegetation/shrubs_and_grass/grn_shrubs_03.rigid_model_v2	GREENSKINS	
