battle_set_piece_armies_characters_tables
7
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12
1	wh2_main_lzd_cha_saurus_scar_veteran_0	1264733026		100	2147360514	wh2_main_lzd_cha_saurus_scar_veteran_0	champion	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	5601		True
1	wh2_main_lzd_cha_skink_chief_0	1264733026		100	2147360514	wh2_main_lzd_cha_skink_chief_0	spy	wh2_main_lzd_skink_chief	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	5600		True
1	wh2_main_lzd_cha_skink_priest_beasts_0	1264733026	wh_dlc03_lore_beasts	100	2147360514	wh2_main_lzd_cha_skink_priest_beasts_0	wizard	wh2_main_lzd_skink_priest_beasts		5607		True
1	wh2_main_lzd_cha_skink_priest_heavens_0	1264733026	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_0	wizard	wh2_main_lzd_skink_priest_heavens		5607		True
1	wh2_main_lzd_cha_slann_mage_priest_heavens_0	1264733026	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_slann_mage_priest_heavens_0	general	wh2_main_lzd_slann_mage_priest	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_slann_campaign_01_0.png	5596		True
1	wh2_main_lzd_cha_slann_mage_priest_high_0	1264733026	wh2_main_lore_high_magic	100	2147360514	wh2_main_lzd_cha_slann_mage_priest_high_0	general	wh2_main_lzd_slann_mage_priest	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_slann_campaign_01_0.png	5596		True
1	wh2_main_lzd_cha_slann_mage_priest_shadow_0	1264733026	wh_dlc05_lore_shadows	100	2147360514	wh2_main_lzd_cha_slann_mage_priest_light_0	general	wh2_main_lzd_slann_mage_priest	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_slann_campaign_01_0.png	5596		True
5	wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_attacker_exalted_hero_01	2147353751		100	2147353297	wh_main_chs_cha_exalted_hero_0	champion	chs_exalted_hero	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	3258		True
5	wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_attacker_exalted_hero_02	2147353733		100	2147353499	wh_main_chs_cha_exalted_hero_0	champion	chs_exalted_hero	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_05_0.png	5051		True
5	wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_attacker_sorcerer_lord	2147346063	wh_main_lore_fire	100	2147353390	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	general	chs_sorcerer_lord_fire	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_01_0.png	4026	wh_main_skill_node_set_chs_sorcerer_lord_fire	True
5	wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_defender_malekith	2147359265	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_malekith_0	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
5	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_dreadlord	2147359108		100	2147360508	wh2_main_def_cha_dreadlord_0	general	wh2_main_def_dreadlord	ui/portraits/portholes/wh2_main_def_dark_elves/def_dreadlord_campaign_01_0.png	5590		True
5	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	2147359265	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_malekith_3	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
5	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_teclis	2147359256	wh2_main_lore_teclis	100	2147360506	wh2_main_hef_cha_teclis_0	general	wh2_main_hef_teclis	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png	5549		True
5	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_tyrion	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_1	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
5	wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_hag	2147359721		100	2147360508	wh2_main_def_cha_death_hag_1	dignitary	wh2_main_def_death_hag	ui/portraits/portholes/wh2_main_def_dark_elves/def_death_hag_campaign_01_0.png	5695		False
10	wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	2147359265	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_malekith_1	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
5	wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_saurus_01	2147358920		100	2147360514	wh2_main_lzd_cha_saurus_old_blood_0	general	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	5584		True
5	wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_saurus_02	2147360736		100	2147360514	wh2_main_lzd_cha_saurus_old_blood_0	general	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	5584		True
15	wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_skink_priest_heavens	1398505952	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_2	wizard	wh2_main_lzd_skink_priest_heavens	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	5607		True
6	wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_attacker_assassin	2147359115		100	2147360508	wh2_main_def_cha_khainite_assassin_0	wizard	wh2_main_def_khainite_assassin	ui/portraits/portholes/wh2_main_def_dark_elves/def_assassin_campaign_01_0.png	5677		True
12	wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_attacker_morathi	2147359274		100	2147360508	wh2_main_def_cha_morathi_0	general	wh2_main_def_morathi	ui/portraits/portholes/wh2_main_def_dark_elves/def_morathi_0.png	5595		False
6	wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_defender_prince	2147359432		100	2147360506	wh2_main_hef_cha_prince_0	general	wh2_main_hef_prince	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_01_0.png	5574		True
6	wh2_main_qb_final_battle_ai_hef_skaven_defence_general	2147359917		100	2147360506	wh2_main_hef_cha_prince_0	general	wh2_main_hef_prince	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_04_0.png	1526182934		True
6	wh2_main_qb_final_battle_ai_skv_grey_seer_clan_general	420961585	wh2_main_lore_grey_seer_plague	100	2147360732	wh2_main_skv_cha_grey_seer_plague_0	general	wh2_main_skv_grey_seer_plague	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_01_0.png	5633		True
40	wh2_main_qb_final_battle_def_ai_morathi	2147359274		100	2147360508	wh2_main_def_cha_morathi_1	general	wh2_main_def_morathi	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5595		True
40	wh2_main_qb_final_battle_def_general	2147359265		100	2147360508	wh2_main_def_cha_malekith_3	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
15	wh2_main_qb_final_battle_def_general_attacker_ally	2147359265		100	2147360508	wh2_main_def_cha_malekith_0	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
40	wh2_main_qb_final_battle_def_general_with_army_abilities	2147359265		100	2147360508	wh2_main_def_cha_malekith_3	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
30	wh2_main_qb_final_battle_def_khainite_assassin	2147359135		100	2147360508	wh2_main_def_cha_khainite_assassin_0	spy	wh2_main_def_khainite_assassin	ui/portraits/portholes/wh2_main_def_dark_elves/def_assassin_campaign_01_0.png	5677		True
30	wh2_main_qb_final_battle_def_sorceress	2147359620		100	2147360508	wh2_main_def_cha_sorceress_dark_1	wizard	wh2_main_def_sorceress_dark	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	5686		False
40	wh2_main_qb_final_battle_head_to_head_general	420961585		100	2147360732	wh2_main_skv_cha_grey_seer_plague_0	general	wh2_main_skv_grey_seer_plague	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_01_0.png	5633		True
40	wh2_main_qb_final_battle_hef_ai_teclis	2147359256		100	2147360506	wh2_main_hef_cha_teclis_1	general	wh2_main_hef_teclis	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png	5549		True
40	wh2_main_qb_final_battle_hef_general	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_1	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
15	wh2_main_qb_final_battle_hef_general_attacker_ally	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_0	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
40	wh2_main_qb_final_battle_hef_general_with_army_abilities	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_1	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
30	wh2_main_qb_final_battle_hef_mage	2147359998		100	2147360506	wh2_main_hef_cha_mage_high_1	wizard	wh2_main_hef_mage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		False
30	wh2_main_qb_final_battle_hef_noble	2147359043		100	2147360506	wh2_main_hef_cha_noble_3	champion	wh2_main_hef_noble	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	1844087148		True
40	wh2_main_qb_final_battle_lzd_ai_kroq_gar	2147359240		100	2147360514	wh2_main_lzd_cha_kroq_gar_3	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		True
40	wh2_main_qb_final_battle_lzd_general	2147359221		100	2147359230	wh2_main_lzd_cha_lord_mazdamundi_1	general	wh2_main_lzd_lord_mazdamundi	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	5702		True
15	wh2_main_qb_final_battle_lzd_general_attacker_ally	2147359221		100	2147359230	wh2_main_lzd_cha_lord_mazdamundi_0	general	wh2_main_lzd_lord_mazdamundi	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	5702		True
40	wh2_main_qb_final_battle_lzd_general_with_army_abilities	2147359221		100	2147359230	wh2_main_lzd_cha_lord_mazdamundi_1	general	wh2_main_lzd_lord_mazdamundi	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	5702		True
30	wh2_main_qb_final_battle_lzd_saurus_scar_veteran	2147358948		100	2147360514	wh2_main_lzd_cha_saurus_scar_veteran_2	champion	wh2_main_lzd_saurus_scar_veteran	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	5601		True
30	wh2_main_qb_final_battle_lzd_skink_priest	2147358945		100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_1	wizard	wh2_main_lzd_skink_priest_heavens	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	5607		True
40	wh2_main_qb_final_battle_skv_ai_lord_skrolk	2147359289		100	2147359296	wh2_main_skv_cha_lord_skrolk	general	wh2_main_skv_lord_skrolk	ui/portraits/portholes/wh2_main_skv_skaven/skv_lord_skrolk_0.png	5555		True
40	wh2_main_qb_final_battle_skv_general	2147359300		100	2147360908	wh2_main_skv_cha_queek_headtaker	general	wh2_main_skv_queek_headtaker	ui/portraits/portholes/wh2_main_skv_skaven/skv_queek_0.png	5558		True
15	wh2_main_qb_final_battle_skv_general_attacker_ally	2147359300		100	2147360908	wh2_main_skv_cha_queek_headtaker	general	wh2_main_skv_queek_headtaker	ui/portraits/portholes/wh2_main_skv_skaven/skv_queek_0.png	5558		True
40	wh2_main_qb_final_battle_skv_general_with_army_abilities	2147359300		100	2147360908	wh2_main_skv_cha_queek_headtaker	general	wh2_main_skv_queek_headtaker	ui/portraits/portholes/wh2_main_skv_skaven/skv_queek_0.png	5558		True
30	wh2_main_qb_final_battle_skv_plague_priest	2147360678		100	2147360732	wh2_main_skv_cha_plague_priest_2	wizard	wh2_main_skv_plague_priest	ui/portraits/portholes/wh2_main_skv_skaven/skv_plague_priest_campaign_01_0.png	5657		True
30	wh2_main_qb_final_battle_skv_warlock_engineer	2147360668		100	2147360732	wh2_main_skv_cha_warlock_engineer	engineer	wh2_main_skv_warlock_engineer	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlock_engineer_campaign_03_0.png	761309665		True
10	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_teclis	2147359256	wh2_main_lore_teclis	100	2147360506	wh2_main_hef_cha_teclis_0	general	wh2_main_hef_teclis	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png	5549		True
10	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_tyrion	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_1	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
5	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_dreadlord	2147359108		100	2147360508	wh2_main_def_cha_dreadlord_0	general	wh2_main_def_dreadlord	ui/portraits/portholes/wh2_main_def_dark_elves/def_dreadlord_campaign_01_0.png	5590		True
10	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	2147359265	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_malekith_3	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
6	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_skaven_warlord	2147360693		100	2147360732	wh2_main_skv_cha_warlord_0	general	wh2_main_skv_warlord	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlord_campaign_01_0.png	5625		True
4	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_loremaster	1435311282		100	2147360506	wh2_main_hef_cha_loremaster_of_hoeth_0	runesmith	wh2_main_hef_loremaster_of_hoeth	ui/portraits/portholes/wh2_main_hef_high_elves/hef_loremaster_campaign_01_0.png	5667		True
7	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_teclis	2147359256	wh2_main_lore_teclis	100	2147360506	wh2_main_hef_cha_teclis_0	general	wh2_main_hef_teclis	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png	5549		True
6	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_attacker_dreadlord	2147359108		100	2147360508	wh2_main_def_cha_dreadlord_0	general	wh2_main_def_dreadlord	ui/portraits/portholes/wh2_main_def_dark_elves/def_dreadlord_campaign_01_0.png	5590		True
8	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_attacker_malekith	2147359265	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_malekith_3	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		True
8	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_defender_mage	1931576863	wh2_main_lore_high_magic	100	2147360506	wh2_main_hef_cha_mage_high_0	wizard	wh2_main_hef_mage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		False
10	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_defender_teclis	2147359256	wh2_main_lore_teclis	100	2147360506	wh2_main_hef_cha_teclis_1	general	wh2_main_hef_teclis	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png	5549		True
10	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_defender_tyrion	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_0	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
6	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_attacker_tyrion	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_0	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		True
2	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_loremaster_01	2147360865		100	2147360506	wh2_main_hef_cha_loremaster_of_hoeth_0	runesmith	wh2_main_hef_loremaster_of_hoeth	ui/portraits/portholes/wh2_main_hef_high_elves/hef_loremaster_campaign_01_0.png	5667		True
4	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_loremaster_02	2147360496		100	2147360506	wh2_main_hef_cha_loremaster_of_hoeth_0	runesmith	wh2_main_hef_loremaster_of_hoeth	ui/portraits/portholes/wh2_main_hef_high_elves/hef_loremaster_campaign_01_0.png	5667		True
6	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_loremaster_03	2147360866		100	2147360506	wh2_main_hef_cha_loremaster_of_hoeth_0	runesmith	wh2_main_hef_loremaster_of_hoeth	ui/portraits/portholes/wh2_main_hef_high_elves/hef_loremaster_campaign_01_0.png	5667		True
3	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_prince	2147360185		100	2147360506	wh2_main_hef_cha_prince_0	general	wh2_main_hef_prince	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_01_0.png	5574		True
5	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_attacker	2147359240		100	2147360514	wh2_main_lzd_cha_kroq_gar_1	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		True
5	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender	2147359014		100	2147360506	wh2_main_hef_cha_prince_0	general	wh2_main_hef_prince	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_03_0.png	5574		True
5	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_mage_high	2147358997	wh2_main_lore_high_magic	100	2147360506	wh2_main_hef_cha_mage_high_4	wizard	wh2_main_hef_mage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		False
5	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_mage_light	2147360866	wh_main_lore_light	100	2147360506	wh2_main_hef_cha_mage_light_4	wizard	wh2_main_hef_mage_light	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	5671		False
5	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker	2147359240		100	2147360514	wh2_main_lzd_cha_kroq_gar_1	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		True
5	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker	2147359240		100	2147360514	wh2_main_lzd_cha_kroq_gar_1	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		True
5	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_attacker_kroqgar	2147359240		100	2147360514	wh2_main_lzd_cha_kroq_gar_2	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		True
5	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_attacker_skink_priest	2147358977	wh_dlc03_lore_beasts	100	2147360514	wh2_main_lzd_cha_skink_priest_beasts_1	wizard	wh2_main_lzd_skink_priest_beasts	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	5607		True
5	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_defender_dreadlord	2147360065		100	2147360508	wh2_main_def_cha_dreadlord_female_0	general	wh2_main_def_dreadlord_fem	ui/portraits/portholes/wh2_main_def_dark_elves/def_dreadlord_female_campaign_01_0.png	717893252		True
10	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_defender_sorceress	2147359643	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_sorceress_dark_0	wizard	wh2_main_def_sorceress_dark	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	5686		False
4	wh2_main_qb_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3_isle_of_the_crimson_skull_attacker_mazdamundi	2147359221	wh_main_lore_light	100	2147359230	wh2_main_lzd_cha_lord_mazdamundi_0	general	wh2_main_lzd_lord_mazdamundi	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	5702		True
