campaign_group_members_tables
1
unknown0	unknown1	unknown2
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDwarf_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionDwarf_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionEmpire	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionEmpire	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionEmpire_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionEmpire_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionEmpire_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionEmpire_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionGreenskin	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionGreenskin	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionGreenskin_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionGreenskin_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionGreenskin_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionGreenskin_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionHighElves	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionHighElves	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionHighElves_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionHighElves_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionHighElves_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionHighElves_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionLizardmen	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionLizardmen	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionLizardmen_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionLizardmen_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionLizardmen_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionLizardmen_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionSkaven	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionSkaven	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionSkaven_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionSkaven_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionSkaven_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionSkaven_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionVamp	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionVamp	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionVamp_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionVamp_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionVamp_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionVamp_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionWoodElves	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionWoodElves	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionWoodElves_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionWoodElves_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionWoodElves_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_OtherFactionWoodElves_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_DracklaCoven_&_Positive	24
diplomacy_FactionGroup_DE_Dreadlord2	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth	8
diplomacy_FactionGroup_DE_Dreadlord2_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_Negative	24
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionBeastmen	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionBeastmen	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionBeastmen_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionBeastmen_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionBeastmen_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionBeastmen_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionBretonnia	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionBretonnia	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionBretonnia_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionBretonnia_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionBretonnia_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionBretonnia_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionChaos	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionChaos	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionChaos_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionChaos_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionChaos_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionChaos_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDarkElves	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionDarkElves	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDarkElves_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionDarkElves_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDarkElves_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionDarkElves_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDwarf	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionDwarf	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDwarf_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionDwarf_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionDwarf_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionDwarf_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionEmpire	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionEmpire	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionEmpire_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionEmpire_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionEmpire_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionEmpire_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionGreenskin	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionGreenskin	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionGreenskin_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionGreenskin_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionGreenskin_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionGreenskin_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionHighElves	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionHighElves	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionHighElves_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionHighElves_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionHighElves_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionHighElves_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionLizardmen	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionLizardmen	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionLizardmen_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionLizardmen_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionLizardmen_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionLizardmen_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionSkaven	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionSkaven	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionSkaven_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionSkaven_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionSkaven_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionSkaven_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionVamp	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionVamp	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionVamp_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionVamp_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionVamp_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionVamp_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionWoodElves	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionWoodElves	9
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionWoodElves_&_Negative	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionWoodElves_&_Negative	25
diplomacy_FactionGroup_DE_Dreadlord2_&_OtherFactionWoodElves_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_OtherFactionWoodElves_&_Positive	25
diplomacy_FactionGroup_DE_Dreadlord2_&_Positive	diplomacy_FactionGroup_DE_Dreadlord2_Faction_HarGaneth_&_Positive	24
diplomacy_FactionGroup_DE_DreadlordFemale2	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond	8
diplomacy_FactionGroup_DE_DreadlordFemale2_&_Negative	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_Negative	24
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionBeastmen	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen	9
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionBeastmen_&_Negative	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen_&_Negative	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionBeastmen_&_Positive	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen_&_Positive	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionBretonnia	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia	9
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionBretonnia_&_Negative	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia_&_Negative	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionBretonnia_&_Positive	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia_&_Positive	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionChaos	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos	9
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionChaos_&_Negative	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos_&_Negative	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionChaos_&_Positive	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos_&_Positive	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionDarkElves	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves	9
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionDarkElves_&_Negative	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves_&_Negative	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionDarkElves_&_Positive	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves_&_Positive	25
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionDwarf	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf	9
diplomacy_FactionGroup_DE_DreadlordFemale2_&_OtherFactionDwarf_&_Negative	diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf_&_Negative	25
