effect_bundles_to_effects_junctions_tables
2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_main_edict_foster_terror	wh_main_effect_province_growth_province	province_to_province_own	25	start_turn_completed
wh_main_edict_grand_market_charter	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_grand_market_charter	wh_main_effect_province_growth_province	province_to_province_own	25	start_turn_completed
wh_main_edict_grand_market_charter	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_high_kings_tribute	wh_main_effect_commandment_dwarfs_high_kings_tribute_tax_base	province_to_province_own	5	start_turn_completed
wh_main_edict_host_festag	wh_main_effect_public_order_edict	province_to_province_own	4	start_turn_completed
wh_main_edict_host_festag	wh_main_effect_province_tax_rate	province_to_province_own	2	start_turn_completed
wh2_main_edict_def_demand_hostages	wh_main_effect_public_order_edict	province_to_province_own	4	start_turn_completed
wh2_main_edict_def_demand_hostages	wh2_main_effect_slave_income_modifier	province_to_province_own	-5	start_turn_completed
wh2_main_edict_def_enforce_tribute	wh_main_effect_province_tax_rate	province_to_province_own	6	start_turn_completed
wh2_main_edict_def_enforce_tribute	wh_main_effect_unit_recruitment_points	province_to_province_own	-1	start_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh2_main_effect_slave_decline_modifier	province_to_province_own	100	start_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	3	start_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh_main_effect_religion_conversion_chaos	province_to_region_own_provincewide	1	start_turn_completed
wh2_main_edict_def_festivals_of_hedonism	wh_main_effect_religion_osmosis_chaos	province_to_province_own	1	start_turn_completed
wh2_main_edict_def_increase_production	wh2_main_effect_slave_income_modifier	province_to_province_own	10	start_turn_completed
wh2_main_edict_def_increase_production	wh_main_effect_province_growth_province	province_to_province_own	20	start_turn_completed
wh2_main_edict_def_increase_production	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own	5	start_turn_completed
wh2_main_edict_def_read_portents	wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy_hidden	province_to_region_own	-15	start_turn_completed
wh2_main_edict_def_read_portents	wh_main_effect_force_army_campaign_ambush_attack_success_chance	province_to_force_own_provincewide_unseen	10	start_turn_completed
wh2_main_edict_def_read_portents	wh_main_effect_force_army_campaign_movement_range	province_to_force_own_provincewide	20	start_turn_completed
wh2_main_edict_def_sacrifices_for_khaine	wh2_main_effect_slave_decline_modifier	province_to_province_own	100	start_turn_completed
wh2_main_edict_def_sacrifices_for_khaine	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	1	start_turn_completed
wh2_main_edict_def_sacrifices_for_khaine	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	5	start_turn_completed
wh2_main_edict_def_sacrifices_for_khaine	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	1	start_turn_completed
wh2_main_edict_hef_banish_corruption	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	3	start_turn_completed
wh2_main_edict_hef_banish_corruption	wh_main_effect_province_growth_province	province_to_province_own	10	start_turn_completed
wh2_main_edict_hef_rally_citizen_militia	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	2	start_turn_completed
wh2_main_edict_hef_reaver_patrols	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_enemy_provincewide	-20	start_turn_completed
wh2_main_edict_hef_reaver_patrols	wh_main_effect_public_order_edict	province_to_province_own	2	start_turn_completed
wh2_main_edict_hef_rebuild_lost_splendour	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-20	start_turn_completed
wh2_main_edict_hef_tribute_for_the_king	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	10	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_1	wh_main_effect_province_growth_province	province_to_province_own	10	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	6	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_2	wh_main_effect_province_growth_province	province_to_province_own	20	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	9	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_3	wh_main_effect_province_growth_province	province_to_province_own	30	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_4	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	12	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_4	wh_main_effect_province_growth_province	province_to_province_own	40	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_5	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	15	start_turn_completed
wh2_main_edict_lzd_alignment_of_crafting_5	wh_main_effect_province_growth_province	province_to_province_own	50	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_1	wh_main_effect_technology_research_points	province_to_faction_unseen	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_2	wh_main_effect_technology_research_points	province_to_faction_unseen	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_3	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_3	wh_main_effect_technology_research_points	province_to_faction_unseen	6	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_4	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_4	wh_main_effect_technology_research_points	province_to_faction_unseen	8	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_5	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_factionwide	5	start_turn_completed
wh2_main_edict_lzd_alignment_of_monuments_5	wh_main_effect_technology_research_points	province_to_faction_unseen	10	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_1	wh2_main_effect_ability_army_num_uses_holy_stela	province_to_force_own_provincewide_unseen	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_1	wh2_main_effect_plague_infectivity_mod	province_to_force_own_provincewide	-10	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_1	wh2_main_effect_plague_lifetime_mod	province_to_force_own_provincewide	-10	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_1	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-5	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_1	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_2	wh2_main_effect_ability_army_num_uses_holy_stela	province_to_force_own_provincewide_unseen	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_2	wh2_main_effect_plague_infectivity_mod	province_to_force_own_provincewide	-20	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_2	wh2_main_effect_plague_lifetime_mod	province_to_force_own_provincewide	-20	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_2	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-10	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_2	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_2	wh_main_effect_public_order_edict	province_to_province_own	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_3	wh2_main_effect_ability_army_num_uses_holy_stela	province_to_force_own_provincewide_unseen	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_3	wh2_main_effect_plague_infectivity_mod	province_to_force_own_provincewide	-30	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_3	wh2_main_effect_plague_lifetime_mod	province_to_force_own_provincewide	-30	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_3	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-15	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_3	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_3	wh_main_effect_public_order_edict	province_to_province_own	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_4	wh2_main_effect_ability_army_num_uses_holy_stela	province_to_force_own_provincewide_unseen	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_4	wh2_main_effect_plague_infectivity_mod	province_to_force_own_provincewide	-40	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_4	wh2_main_effect_plague_lifetime_mod	province_to_force_own_provincewide	-40	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_4	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-20	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_4	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_4	wh_main_effect_public_order_edict	province_to_province_own	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_5	wh2_main_effect_ability_army_num_uses_holy_stela	province_to_force_own_provincewide_unseen	5	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_5	wh2_main_effect_plague_infectivity_mod	province_to_force_own_provincewide	-50	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_5	wh2_main_effect_plague_lifetime_mod	province_to_force_own_provincewide	-50	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_5	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-25	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_5	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	5	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_5	wh_main_effect_public_order_edict	province_to_province_own	5	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_1	wh_dlc05_effect_melee_damage_factionwide	province_to_force_own_provincewide	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_1	wh_main_effect_force_all_campaign_experience_base_all	province_to_force_own_provincewide	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_1	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_force_own_provincewide	-5	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_1	wh_main_effect_force_unit_stat_morale	province_to_force_own_provincewide	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_2	wh_dlc05_effect_melee_damage_factionwide	province_to_force_own_provincewide	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_2	wh_main_effect_force_all_campaign_experience_base_all	province_to_force_own_provincewide	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_2	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_force_own_provincewide	-10	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_2	wh_main_effect_force_unit_stat_morale	province_to_force_own_provincewide	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_3	wh_dlc05_effect_melee_damage_factionwide	province_to_force_own_provincewide	6	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_3	wh_main_effect_force_all_campaign_experience_base_all	province_to_force_own_provincewide	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_3	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_force_own_provincewide	-15	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_3	wh_main_effect_force_unit_stat_morale	province_to_force_own_provincewide	6	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_3	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_dlc05_effect_melee_damage_factionwide	province_to_force_own_provincewide	9	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_main_effect_force_all_campaign_experience_base_all	province_to_force_own_provincewide	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_force_own_provincewide	-20	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_main_effect_force_army_campaign_recruitment_points	province_to_force_own_provincewide	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_main_effect_force_unit_stat_morale	province_to_force_own_provincewide	8	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_dlc05_effect_melee_damage_factionwide	province_to_force_own_provincewide	12	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_main_effect_force_all_campaign_experience_base_all	province_to_force_own_provincewide	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_force_own_provincewide	-25	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_main_effect_force_unit_stat_morale	province_to_force_own_provincewide	10	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_edict_skv_devious_planning	wh2_main_pooled_resource_skaven_food_commandments	faction_to_faction_own_unseen	3	start_turn_completed
wh2_main_edict_skv_devious_planning	wh_main_effect_province_tax_rate	province_to_province_own	-25	start_turn_completed
wh2_main_edict_skv_devious_planning	wh_main_effect_religion_conversion_skaven	province_to_region_own_provincewide	2	start_turn_completed
wh2_main_edict_skv_efficient_planning	wh_main_effect_public_order_edict	province_to_province_own	3	start_turn_completed
wh2_main_edict_skv_efficient_planning	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	3	start_turn_completed
wh2_main_edict_skv_expansionist_planning	wh_main_effect_public_order_edict	province_to_province_own	-2	start_turn_completed
wh2_main_edict_skv_expansionist_planning	wh_main_effect_province_growth_province	province_to_province_own	40	start_turn_completed
wh2_main_edict_skv_martial_planning	wh2_main_pooled_resource_skaven_food_commandments	faction_to_faction_own_unseen	-2	start_turn_completed
wh2_main_edict_skv_martial_planning	wh_main_effect_unit_recruitment_points	province_to_province_own	4	start_turn_completed
wh2_main_edict_hef_rally_citizen_militia	wh_main_faction_xp_increase_generals	province_to_province_own	2	start_turn_completed
wh_main_edict_council_of_burgomeisters	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_council_of_burgomeisters	wh_main_effect_province_growth_province	province_to_province_own	15	start_turn_completed
wh_main_edict_council_of_burgomeisters	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_empower_the_guilds	wh_main_effect_commandment_dwarfs_empower_the_guilds_growth_base	province_to_province_own	15	start_turn_completed
wh_main_edict_empower_the_guilds	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_empower_the_guilds	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_foster_terror	wh_main_effect_religion_conversion_undeath	province_to_region_own_unseen	2	start_turn_completed
wh_main_edict_foster_terror	wh_main_effect_public_order_edict	province_to_province_own	-2	start_turn_completed
wh_main_edict_give_it_ere	wh_main_effect_province_tax_rate	province_to_province_own	6	start_turn_completed
wh_main_edict_give_it_ere	wh_main_effect_province_growth_province	province_to_province_own	-15	start_turn_completed
wh_main_edict_harvest_corpses	wh_main_effect_province_tax_rate	province_to_province_own	6	start_turn_completed
wh_main_edict_harvest_corpses	wh_main_effect_force_all_campaign_replenishment_rate_undead_good	province_to_region_own_unseen	10	start_turn_completed
wh_main_edict_harvest_corpses	wh_main_effect_province_growth_province	province_to_province_own	-15	start_turn_completed
wh_main_edict_imperial_taxation	wh_main_effect_province_tax_rate	province_to_province_own	8	start_turn_completed
wh_main_edict_imperial_taxation	wh_main_effect_province_growth_province	province_to_province_own	-5	start_turn_completed
wh_main_edict_imperial_taxation	wh_main_effect_public_order_edict	province_to_province_own	-2	start_turn_completed
wh_main_edict_levy_conscripts	wh_main_effect_force_all_campaign_replenishment_rate	province_to_region_own_unseen	2	start_turn_completed
wh_main_edict_levy_conscripts	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh_main_edict_levy_conscripts	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own	-5	start_turn_completed
wh_main_edict_levy_tithes	wh_main_effect_province_tax_rate	province_to_province_own	8	start_turn_completed
wh_main_edict_realm_of_chivalry	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-10	start_turn_completed
wh_main_edict_realm_of_chivalry	wh_main_effect_technology_research_points_mod	province_to_faction_unseen	20	start_turn_completed
wh_main_edict_repress_mortals	wh_main_effect_public_order_edict	province_to_province_own	4	start_turn_completed
wh_main_edict_repress_mortals	wh_main_effect_technology_research_points_mod	province_to_faction_unseen	15	start_turn_completed
wh_main_edict_repress_mortals	wh_main_faction_diplomacy_penalty_empire	faction_to_faction_own_unseen	-10	start_turn_completed
wh_main_edict_sigmarite_dogma	wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy_hidden	province_to_region_own	-15	start_turn_completed
wh_main_edict_sigmarite_dogma	wh_main_effect_religion_conversion_untainted	province_to_region_own	3	start_turn_completed
wh_main_edict_stimulate_trade	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_stimulate_trade	wh_main_effect_economy_gdp_industry	faction_to_faction_own	5	start_turn_completed
wh_main_edict_venerate_the_ancestors	wh_main_effect_commandment_dwarfs_ancestor_worship_untainted_base	province_to_region_own_unseen	4	start_turn_completed
wh_main_edict_venerate_the_ancestors	wh_main_effect_public_order_edict	province_to_province_own	2	start_turn_completed
wh_main_edict_venerate_the_ancestors	wh_main_effect_tech_recruitment_cost_reduction_longbeards	province_to_province_own	-15	start_turn_completed
wh_main_edict_venerate_the_lady	wh_main_effect_religion_conversion_untainted	province_to_region_own	4	start_turn_completed
wh_main_edict_levy_tithes	wh_main_effect_public_order_edict	province_to_province_own	-4	start_turn_completed
wh_main_edict_masters_of_steel_and_stone	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-10	start_turn_completed
wh_main_edict_masters_of_steel_and_stone	wh_main_effect_commandment_dwarfs_steel_and_stone_recruitment_cost_base	province_to_force_own_provincewide	-5	start_turn_completed
wh_main_edict_masters_of_steel_and_stone	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh_main_edict_sigmarite_dogma	wh_main_effect_agent_action_success_chance	province_to_character_own	15	start_turn_completed
wh_main_edict_state_troop_levy	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own	-5	start_turn_completed
wh_main_edict_state_troop_levy	wh_main_effect_unit_recruitment_points	province_to_province_own	2	start_turn_completed
wh_main_edict_state_troop_levy	wh_main_effect_force_all_campaign_replenishment_rate	province_to_region_own_unseen	5	start_turn_completed
wh_main_edict_stimulate_trade	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	start_turn_completed
wh_main_edict_the_peasants_duty	wh_main_effect_province_growth_province	province_to_province_own	25	start_turn_completed
wh_main_edict_the_peasants_duty	wh_main_effect_force_all_campaign_replenishment_rate	province_to_region_own_unseen	10	start_turn_completed
wh_main_edict_venerate_the_lady	wh_main_effect_public_order_edict	province_to_province_own	6	start_turn_completed
wh2_main_edict_lzd_alignment_of_order_1	wh_main_effect_public_order_edict	province_to_province_own	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	province_to_region_own_unseen	1	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	province_to_region_own_unseen	2	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	province_to_region_own_unseen	3	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time	province_to_region_own_unseen	4	start_turn_completed
wh2_main_edict_lzd_alignment_of_war_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time	province_to_province_own	5	start_turn_completed
wh_dlc05_edict_hand_of_asuryan	wh_main_effect_province_growth_province	province_to_province_own	20	start_turn_completed
wh_dlc05_edict_hand_of_asuryan	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh_dlc05_edict_hunt_of_kurnous	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	1	start_turn_completed
wh_dlc05_edict_hunt_of_kurnous	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own	-5	start_turn_completed
wh_dlc05_edict_might_of_vaul	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-10	start_turn_completed
wh_dlc05_edict_might_of_vaul	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	start_turn_completed
wh_dlc05_edict_protection_of_isha	wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy_hidden	province_to_region_own	-15	start_turn_completed
wh_dlc05_edict_protection_of_isha	wh_main_effect_religion_conversion_untainted	province_to_region_own_provincewide	1	start_turn_completed
wh_dlc05_edict_wisdom_of_hoeth	wh_main_effect_public_order_edict	province_to_province_own	2	start_turn_completed
wh_dlc05_edict_wisdom_of_hoeth	wh_main_effect_technology_research_points_mod	faction_to_faction_own	5	start_turn_completed
wh2_main_edict_skv_efficient_planning	wh_main_effect_province_tax_rate	province_to_province_own	-15	start_turn_completed
