effect_bundles_to_effects_junctions_tables
2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_dlc05_effect_force_army_campaign_stance_tunnelling_interception_dummy_wood_elves	army_to_army_own_unseen	1	start_turn_completed
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100	start_turn_completed
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_main_effect_force_army_campaign_stance_tunnelling_movement_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc05_bundle_stance_army_tunnelling_wood_elves	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_character_campaign_spotting_chance	force_to_general_own	50	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_army_campaign_stance_ambush_hidden_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_unit_stat_melee_attack	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	-3	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	8	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	25	start_turn_completed
wh_main_bundle_stance_army_channelling_chs	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	5	start_turn_completed
wh_main_bundle_stance_army_channelling_chs	wh_main_effect_religion_conversion_chaos	force_to_character_own_provincetext	5	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	3	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	12	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-10	start_turn_completed
wh_main_bundle_stance_army_laying_siege_grn	wh_main_effect_force_all_campaign_military_morale_factor_tax	force_to_force_own	3	start_turn_completed
wh_main_bundle_stance_army_laying_siege_grn	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-4	start_turn_completed
wh_main_bundle_stance_army_laying_siege	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-4	start_turn_completed
wh_main_bundle_stance_army_mustering	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_dlc07_effect_chivalry_dummy_per_turn	force_to_faction_own_factionwide	-2	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-50	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_public_order_characters	force_to_province_own_raiding	2	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_province_tax_rate	force_to_province_own_raiding	-100	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_military_morale_factor_fortify_stance	army_to_army_own_unseen	3	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_character_stat_mod_charge_add	army_to_army_own_unseen	10	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	12	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_public_order_characters	force_to_province_own_raiding	-10	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	15	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_horde_building_gdp_mod_all	force_to_force_own	10	start_turn_completed
wh_main_bundle_stance_army_settlement_horde	wh_main_effect_force_unit_stat_melee_damage	army_to_army_own_unseen	10	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_stance_tunnelling_interception_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_stance_tunnelling_movement_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_tunnelling	wh_main_effect_force_unit_stat_melee_attack	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_dlc03_effect_force_army_campaign_stance_beastpaths_interception_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_dlc03_effect_force_army_campaign_stance_beastpaths_movement_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_use_beastpaths	wh_main_effect_character_stat_mod_charge_add	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_navy_blockading	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-5	start_turn_completed
wh_main_bundle_stance_navy_docked	wh_main_effect_force_all_campaign_stance_replenishment_rate_dummy	navy_to_navy_own	4	start_turn_completed
wh_main_bundle_stance_navy_docked	wh_main_effect_force_navy_campaign_local_piracy	navy_to_navy_own	-5	start_turn_completed
wh_main_bundle_stance_navy_docked	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	60	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	navy_to_navy_own	1	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	navy_to_navy_own	4	start_turn_completed
wh_main_bundle_stance_navy_mustering	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_movement_range	navy_to_navy_own	-25	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_stance_ap_cost	navy_to_navy_own	50	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	navy_to_navy_own	1	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-3	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	navy_to_navy_own	3	start_turn_completed
wh_dlc07_bundle_stance_army_ambush_bretonnia	wh_dlc07_effect_chivalry_dummy_per_turn	force_to_faction_own_factionwide	-2	start_turn_completed
wh_dlc07_bundle_stance_army_ambush_bretonnia	wh_main_effect_character_campaign_spotting_chance	force_to_general_own	50	start_turn_completed
wh_dlc07_bundle_stance_army_ambush_bretonnia	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_dlc07_bundle_stance_army_ambush_bretonnia	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc07_bundle_stance_army_ambush_bretonnia	wh_main_effect_force_army_campaign_stance_ambush_hidden_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc07_bundle_stance_army_ambush_bretonnia	wh_main_effect_force_unit_stat_melee_attack	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_garrisoned	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-10	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_force_army_campaign_stance_tunnelling_interception_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_force_army_campaign_stance_tunnelling_movement_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_dlc06_bundle_stance_army_tunnelling_belegar	wh_main_effect_unit_enable_attribute_guerrilla_deployment	army_to_army_own	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	15	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_province_tax_rate	force_to_province_own_raiding	-100	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_public_order_characters	force_to_province_own_raiding	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_unit_stat_melee_attack	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_province_tax_rate	force_to_province_own_raiding	-100	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_army_campaign_ambush_defence_success_chance	force_to_force_own	-50	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_public_order_characters	force_to_province_own_raiding	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_public_order_tech	faction_to_province_own	3	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_public_order_tech	faction_to_province_own	3	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_province_tax_rate	force_to_province_own_raiding	-100	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_province_tax_rate	force_to_province_own_raiding	5	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_religion_conversion_untainted	force_to_province_own_raiding	3	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_province_tax_rate	force_to_province_own_raiding	-100	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_public_order_characters	force_to_province_own_raiding	-10	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_public_order_characters	force_to_province_own_raiding	-10	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh2_main_effect_army_lzd_guerrilla_deployment	force_to_force_own	1	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh2_main_effect_stance_line_of_sight_mod	force_to_general_own	150	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_force_army_campaign_ambush_defence_success_chance	force_to_force_own	50	start_turn_completed
wh2_main_bundle_stance_army_astromancy	wh_main_effect_general_mod_tunnel_interception_chance	force_to_general_own	50	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh2_main_effect_force_army_battle_hef_caster_movement_speed	force_to_force_own	15	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh2_main_effect_force_army_campaign_experience_hef_caster_dummy	force_to_force_own	25	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	-2	start_turn_completed
wh2_main_bundle_stance_army_channelling_hef	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	25	start_turn_completed
wh2_main_bundle_stance_army_stalking	wh_dlc03_effect_stance_ambush_chance_dummy	army_to_army_own_unseen	1	start_turn_completed
wh2_main_bundle_stance_black_ark_patrol	wh2_main_effect_black_ark_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh2_main_bundle_stance_black_ark_patrol	wh2_main_effect_blark_provided_replenishment	force_to_force_own	10	start_turn_completed
wh2_main_bundle_stance_black_ark_patrol	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_agent_field_line_of_sight_mod	force_to_general_own	50	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	60	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	navy_to_navy_own	1	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh2_main_pooled_resource_skaven_food_raiding	faction_to_faction_own_unseen	4	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_public_order_characters	force_to_province_own_raiding	-10	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	army_to_army_own_unseen	4	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh2_main_effect_force_army_campaign_stance_march_retreat_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	60	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_stance_cannot_recruit_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_province_tax_rate	force_to_province_own_raiding	-100	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	3	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	3	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_settlement_horde_recruitment_provider	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10	start_turn_completed
wh_main_bundle_stance_army_garrisoned	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh_main_bundle_stance_army_garrisoned	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	5	start_turn_completed
wh_dlc03_bundle_stance_army_laying_siege_bst	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	4	start_turn_completed
wh_main_bundle_stance_army_laying_siege	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	4	start_turn_completed
wh_main_bundle_stance_army_laying_siege_grn	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	4	start_turn_completed
