effect_bundles_to_effects_junctions_tables
2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_twh_payload_refugees	wh_main_effect_public_order_events	region_to_province_own	-1	start_turn_completed
wh_twh_emp_integrity_bad_3	wh_twh_empire_diplomacy_marienburg_hidden	faction_to_faction_own_unseen	-15	start_turn_completed
wh_twh_emp_integrity_bad_5	wh_main_effect_public_order_events	faction_to_province_own	-4	start_turn_completed
wh_twh_emp_integrity_bad_5	wh_main_effects_province_growth_faction	faction_to_province_own	-20	start_turn_completed
wh_twh_emp_integrity_bad_5	wh_twh_empire_relation_elector_states	faction_to_faction_own	25	start_turn_completed
wh_twh_emp_integrity_bad_5	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-10	start_turn_completed
wh_twh_emp_integrity_bad_5	wh_twh_empire_diplomacy_marienburg_hidden	faction_to_faction_own_unseen	-20	start_turn_completed
wh_twh_emp_integrity_bad_6	wh_main_effect_public_order_events	faction_to_province_own	-5	start_turn_completed
wh_twh_emp_integrity_bad_6	wh_main_effects_province_growth_faction	faction_to_province_own	-24	start_turn_completed
wh_twh_emp_integrity_bad_6	wh_twh_empire_relation_elector_states	faction_to_faction_own	30	start_turn_completed
wh_twh_emp_integrity_bad_6	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-12	start_turn_completed
wh_twh_emp_integrity_bad_6	wh_twh_empire_diplomacy_marienburg_hidden	faction_to_faction_own_unseen	-30	start_turn_completed
wh_twh_payload_kislev_friendship	twh_emp_no_war_kislev	faction_to_faction_own	0	start_turn_completed
wh_twh_empire_rule_choice_religion	wh_main_effect_public_order_events	faction_to_province_own	2	start_turn_completed
wh_twh_empire_rule_choice_religion	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	1	start_turn_completed
wh_twh_empire_rule_choice_leader	wh_main_effect_province_tax_rate	faction_to_province_own	-5	start_turn_completed
wh_twh_empire_rule_choice_iron_fist	wh_main_effect_unit_recruitment_points	faction_to_province_own	1	start_turn_completed
wh_twh_emp_payload_pax_imperia_AI	twh_emp_no_war_kislev	faction_to_faction_own	0	start_turn_completed
wh_twh_emp_payload_manoeuvres_positive	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own	250	start_turn_completed
wh_twh_emp_payload_manoeuvres_positive	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	4	start_turn_completed
wh_twh_emp_payload_manoeuvres_positive	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	-20	start_turn_completed
wh_twh_empire_please_marienburg	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	20	start_turn_completed
wh_twh_empire_rule_choice_leader	wh_twh_empire_relation_elector_states	faction_to_faction_own	10	start_turn_completed
wh_twh_empire_rule_choice_leader	wh_twh_empire_diplomacy_marienburg_hidden	faction_to_faction_own_unseen	-10	start_turn_completed
wh_twh_emp_payload_skaven_exist	wh_main_effect_public_order_events	faction_to_province_own	-1	start_turn_completed
wh_twh_emp_payload_skaven_exist	wh2_main_effect_force_unit_stat_morale_versus_skaven	faction_to_force_own	6	start_turn_completed
wh_twh_emp_payload_skaven_dont_exist	wh2_main_effect_force_unit_stat_morale_versus_skaven	faction_to_force_own	-8	start_turn_completed
