battle_set_piece_armies_units_junctions_tables
3
unknown0	unknown1	unknown2	unknown3
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_02	wh2_main_def_inf_witch_elves_0	player_ally_1	2
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_03	wh2_main_def_cav_dark_riders_0	player_ally_2	2
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_03	wh2_main_def_inf_witch_elves_0	player_ally_2	2
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_01	wh2_main_lzd_inf_saurus_spearmen_1_tier_3	enemy_army_1	5
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_01	wh2_main_lzd_inf_saurus_warriors_1_tier_3	enemy_army_1	5
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_01	wh2_main_lzd_mon_bastiladon_0_tier_5	enemy_army_1	2
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_02	wh2_main_lzd_inf_chameleon_skinks_0_tier_3	enemy_army_2	3
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_02	wh2_main_lzd_inf_skink_skirmishers_0_tier_3	enemy_army_2	4
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_03	wh2_main_lzd_cav_cold_ones_feral_0_tier_3	enemy_reinforcements_2	2
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_03	wh2_main_lzd_inf_skink_cohort_0_tier_4	enemy_reinforcements_1	4
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_03	wh2_main_lzd_inf_skink_cohort_1_tier_4	enemy_reinforcements_1	3
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_03	wh2_main_lzd_mon_kroxigors_tier_4	enemy_reinforcements_2	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_art_reaper_bolt_thrower_tier_4	player_army	1
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_cav_dark_riders_0_tier_3	player_army	3
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_inf_bleakswords_0_tier_5	player_army	4
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_inf_darkshards_0_tier_2	player_army	4
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_inf_dreadspears_0_tier_5	player_army	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_inf_harpies_tier_4	player_army	1
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_inf_witch_elves_0_tier_2	player_army	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_attacker_01	wh2_main_def_mon_war_hydra_tier_5	player_army	1
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_01	wh2_main_hef_art_eagle_claw_bolt_thrower	enemy_army	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_01	wh2_main_hef_cav_ellyrian_reavers_0	enemy_army	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_01	wh2_main_hef_inf_archers_0	enemy_army	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_01	wh2_main_hef_inf_spearmen_0	enemy_army	3
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_02	wh2_main_hef_cav_ellyrian_reavers_0	enemy_fifth	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_02	wh2_main_hef_inf_gate_guard	enemy_fourth	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_02	wh2_main_hef_inf_gate_guard	enemy_second	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_02	wh2_main_hef_inf_spearmen_0	enemy_first	2
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_arnheim_defender_02	wh2_main_hef_inf_spearmen_0	enemy_third	2
wh2_main_qb_final_battle_ai_def_attacker_ally	wh2_main_def_cav_dark_riders_2		1
wh2_main_qb_final_battle_ai_def_attacker_ally	wh2_main_def_inf_black_ark_corsairs_1		1
wh2_main_qb_final_battle_ai_def_attacker_ally	wh2_main_def_inf_bleakswords_0		3
wh2_main_qb_final_battle_ai_def_attacker_ally	wh2_main_def_inf_darkshards_0		1
wh2_main_qb_final_battle_ai_def_attacker_ally	wh2_main_def_inf_darkshards_1		1
wh2_main_qb_final_battle_ai_def_attacker_ally	wh2_main_def_inf_dreadspears_0		1
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_cav_cold_one_knights_1	def_wave_2	2
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_inf_black_guard_0	def_wave_2	1
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_inf_bleakswords_0	def_wave_1	2
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_inf_darkshards_0	def_wave_1	1
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_inf_dreadspears_0	def_wave_1	2
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_inf_har_ganeth_executioners_0	def_wave_2	2
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_inf_shades_2	def_wave_2	2
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_mon_black_dragon	def_wave_2	1
wh2_main_qb_final_battle_ai_def_attacker_reinforcements	wh2_main_def_mon_war_hydra	def_wave_2	1
wh2_main_qb_final_battle_ai_def_defender_reinforcements	wh2_main_def_cav_cold_one_chariot_final_battle		1
wh2_main_qb_final_battle_ai_def_defender_reinforcements	wh2_main_def_cav_cold_one_knights_1_final_battle		2
wh2_main_qb_final_battle_ai_def_defender_reinforcements	wh2_main_def_inf_black_guard_0_final_battle		2
wh2_main_qb_final_battle_ai_def_defender_reinforcements	wh2_main_def_inf_shades_1_final_battle		2
wh2_main_qb_final_battle_ai_def_defender_reinforcements	wh2_main_def_mon_war_hydra_final_battle		1
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_art_reaper_bolt_thrower_final_battle		2
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_cav_cold_one_chariot_final_battle		1
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_cav_cold_one_knights_1_final_battle		2
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_inf_black_guard_0_final_battle		2
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_inf_har_ganeth_executioners_0_final_battle		3
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_inf_shades_1_final_battle		2
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_inf_shades_2_final_battle		2
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_mon_black_dragon_final_battle		2
wh2_main_qb_final_battle_ai_def_defender	wh2_main_def_mon_war_hydra_final_battle		1
wh2_main_qb_final_battle_ai_hef_attacker_ally	wh2_main_hef_cav_ellyrian_reavers_0		1
wh2_main_qb_final_battle_ai_hef_attacker_ally	wh2_main_hef_inf_archers_0		2
wh2_main_qb_final_battle_ai_hef_attacker_ally	wh2_main_hef_inf_archers_1		1
wh2_main_qb_final_battle_ai_hef_attacker_ally	wh2_main_hef_inf_spearmen_0		3
wh2_main_qb_final_battle_ai_hef_attacker_ally	wh2_main_hef_inf_white_lions_of_chrace_0		1
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_cav_dragon_princes	hef_wave_2	1
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_cav_silver_helms_1	hef_wave_2	2
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_inf_archers_0	hef_wave_1	2
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_inf_lothern_sea_guard_1	hef_wave_2	1
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_inf_phoenix_guard	hef_wave_2	2
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_inf_spearmen_0	hef_wave_1	4
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_inf_swordmasters_of_hoeth_0	hef_wave_2	1
wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	wh2_main_hef_mon_moon_dragon	hef_wave_2	1
wh2_main_qb_final_battle_ai_hef_defender_reinforcements	wh2_main_hef_cav_dragon_princes_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender_reinforcements	wh2_main_hef_inf_lothern_sea_guard_1_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender_reinforcements	wh2_main_hef_inf_phoenix_guard_final_battle		1
wh2_main_qb_final_battle_ai_hef_defender_reinforcements	wh2_main_hef_inf_swordmasters_of_hoeth_0_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender_reinforcements	wh2_main_hef_mon_sun_dragon_final_battle		1
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_art_eagle_claw_bolt_thrower_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_cav_dragon_princes_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_inf_lothern_sea_guard_1_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_inf_phoenix_guard_final_battle		4
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_inf_swordmasters_of_hoeth_0_final_battle		2
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_mon_moon_dragon_final_battle		1
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_mon_phoenix_flamespyre_final_battle		1
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_mon_phoenix_frostheart_final_battle		1
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_mon_star_dragon_final_battle		1
wh2_main_qb_final_battle_ai_hef_defender	wh2_main_hef_mon_sun_dragon_final_battle		1
wh2_main_qb_final_battle_ai_hef_skaven_defence	wh2_main_hef_art_eagle_claw_bolt_thrower		3
wh2_main_qb_final_battle_ai_hef_skaven_defence	wh2_main_hef_cav_ellyrian_reavers_0		1
wh2_main_qb_final_battle_ai_hef_skaven_defence	wh2_main_hef_inf_archers_0		1
wh2_main_qb_final_battle_ai_hef_skaven_defence	wh2_main_hef_inf_archers_1		2
wh2_main_qb_final_battle_ai_hef_skaven_defence	wh2_main_hef_inf_lothern_sea_guard_0		2
wh2_main_qb_final_battle_ai_hef_skaven_defence	wh2_main_hef_inf_spearmen_0		2
wh2_main_qb_final_battle_ai_lzd_attacker_ally	wh2_main_lzd_cav_cold_ones_0		1
wh2_main_qb_final_battle_ai_lzd_attacker_ally	wh2_main_lzd_inf_saurus_spearmen_0		1
wh2_main_qb_final_battle_ai_lzd_attacker_ally	wh2_main_lzd_inf_saurus_warriors_0		1
wh2_main_qb_final_battle_ai_lzd_attacker_ally	wh2_main_lzd_inf_skink_cohort_0		2
wh2_main_qb_final_battle_ai_lzd_attacker_ally	wh2_main_lzd_inf_skink_cohort_1		3
wh2_main_qb_final_battle_ai_lzd_attacker_ally	wh2_main_lzd_inf_skink_skirmishers_0		1
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_cav_horned_ones_0	lzd_wave_2	1
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_inf_saurus_spearmen_1	lzd_wave_2	2
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_inf_skink_cohort_0	lzd_wave_1	3
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_inf_skink_cohort_1	lzd_wave_1	1
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_inf_skink_skirmishers_0	lzd_wave_1	1
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_inf_temple_guards	lzd_wave_2	2
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_mon_bastiladon_1	lzd_wave_2	1
wh2_main_qb_final_battle_ai_lzd_attacker_reinforcements	wh2_main_lzd_mon_stegadon_0	lzd_wave_2	1
wh2_main_qb_final_battle_ai_lzd_defender_reinforcements	wh2_main_lzd_inf_chameleon_skinks_0_final_battle		2
wh2_main_qb_final_battle_ai_lzd_defender_reinforcements	wh2_main_lzd_inf_temple_guards_final_battle		2
wh2_main_qb_final_battle_ai_lzd_defender_reinforcements	wh2_main_lzd_mon_ancient_stegadon_final_battle		1
wh2_main_qb_final_battle_ai_lzd_defender_reinforcements	wh2_main_lzd_mon_kroxigors_final_battle		2
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_cav_horned_ones_0_final_battle		3
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_inf_chameleon_skinks_0_final_battle		2
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_inf_temple_guards_final_battle		5
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_mon_ancient_stegadon_final_battle		2
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_mon_bastiladon_2_final_battle		1
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_mon_carnosaur_0_final_battle		2
wh2_main_qb_final_battle_ai_lzd_defender	wh2_main_lzd_mon_kroxigors_final_battle		2
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_clanrats_0		2
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_clanrats_1		1
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_gutter_runner_slingers_0		1
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_gutter_runners_0		1
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_night_runners_0		1
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_night_runners_1		1
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_skavenslave_slingers_0		2
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_skavenslave_spearmen_0		3
wh2_main_qb_final_battle_ai_skv_attacker_ally	wh2_main_skv_inf_skavenslaves_0		3
wh2_main_qb_final_battle_ai_skv_defender_reinforcements	wh2_main_skv_inf_death_globe_bombardiers_final_battle		2
wh2_main_qb_final_battle_ai_skv_defender_reinforcements	wh2_main_skv_inf_death_runners_0_final_battle		2
wh2_main_qb_final_battle_ai_skv_defender_reinforcements	wh2_main_skv_inf_plague_monk_censer_bearer_final_battle		1
wh2_main_qb_final_battle_ai_skv_defender_reinforcements	wh2_main_skv_mon_hell_pit_abomination_final_battle		1
wh2_main_qb_final_battle_ai_skv_defender_reinforcements	wh2_main_skv_mon_rat_ogres_final_battle		1
wh2_main_qb_final_battle_ai_skv_defender_reinforcements	wh2_main_skv_veh_doomwheel_final_battle		1
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_art_plagueclaw_catapult_final_battle		2
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_art_warp_lightning_cannon_final_battle		1
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_inf_death_globe_bombardiers_final_battle		3
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_inf_death_runners_0_final_battle		3
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_inf_plague_monk_censer_bearer_final_battle		2
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_mon_hell_pit_abomination_final_battle		2
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_mon_rat_ogres_final_battle		2
wh2_main_qb_final_battle_ai_skv_defender	wh2_main_skv_veh_doomwheel_final_battle		2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_clanrats_1	reinforcements	2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_death_runners_0	reinforcements	2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_gutter_runners_0	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_gutter_runners_1	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_plague_monk_censer_bearer	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_poison_wind_globadiers	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_stormvermin_0	reinforcements	2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_inf_warpfire_thrower	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_mon_hell_pit_abomination	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_mon_rat_ogres	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan_reinforcements	wh2_main_skv_veh_doomwheel	reinforcements	1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan	wh2_main_skv_art_plagueclaw_catapult		2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan	wh2_main_skv_inf_clanrat_spearmen_0		2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan	wh2_main_skv_inf_clanrats_0		2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan	wh2_main_skv_inf_night_runners_0		1
wh2_main_qb_final_battle_ai_skv_grey_seer_clan	wh2_main_skv_inf_night_runners_1		2
wh2_main_qb_final_battle_ai_skv_grey_seer_clan	wh2_main_skv_inf_stormvermin_0		2
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_art_reaper_bolt_thrower		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_cav_cold_one_chariot		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_cav_cold_one_knights_0		2
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_black_ark_corsairs_0		2
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_black_guard_0		2
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_dreadspears_0		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_har_ganeth_executioners_0		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_harpies		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_shades_1		2
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_shades_2		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_inf_witch_elves_0		2
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_mon_black_dragon		1
wh2_main_qb_final_battle_def_ally_morathi	wh2_main_def_mon_war_hydra		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_art_reaper_bolt_thrower		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_cav_cold_one_chariot		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_cav_cold_one_knights_0		2
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_black_ark_corsairs_0		2
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_black_guard_0		2
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_dreadspears_0		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_har_ganeth_executioners_0		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_harpies		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_shades_1		2
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_shades_2		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_inf_witch_elves_0		2
wh2_main_qb_final_battle_def_ally	wh2_main_def_mon_black_dragon		1
wh2_main_qb_final_battle_def_ally	wh2_main_def_mon_war_hydra		1
