effect_bonus_value_agent_subtype_junctions_tables
0
unknown0	unknown1	unknown2
availability	wh_dlc03_effect_agent_enable_recruitment_wizard_beastmen	dlc03_bst_bray_shaman_shadows
availability	wh_dlc03_effect_agent_enable_recruitment_wizard_beastmen	dlc03_bst_bray_shaman_wild
availability	wh_dlc05_effect_agent_enable_recruitment_champion_woodelves	wh_dlc05_wef_branchwraith
availability	wh_dlc05_effect_agent_enable_recruitment_spy_woodelves	dlc05_wef_waystalker
availability	wh_dlc05_effect_agent_enable_recruitment_wizard_woodelves	dlc05_wef_spellsinger_beasts
availability	wh_dlc05_effect_agent_enable_recruitment_wizard_woodelves	dlc05_wef_spellsinger_life
availability	wh_dlc05_effect_agent_enable_recruitment_wizard_woodelves	dlc05_wef_spellsinger_shadow
availability	wh_main_effect_agent_enable_recruitment_champion_bretonnia	brt_paladin
availability	wh_main_effect_agent_enable_recruitment_champion_chaos	chs_exalted_hero
availability	wh_main_effect_agent_enable_recruitment_champion_dwarfs	dwf_thane
availability	wh_main_effect_agent_enable_recruitment_champion_empire	emp_captain
availability	wh_main_effect_agent_enable_recruitment_champion_kteb	ksl_captain
availability	wh_main_effect_agent_enable_recruitment_champion_kteb	teb_captain
availability	wh_main_effect_agent_enable_recruitment_champion_vampire_counts	vmp_wight_king
availability	wh_main_effect_agent_enable_recruitment_dignitary_empire	emp_warrior_priest
availability	wh_main_effect_agent_enable_recruitment_dignitary_vampire_counts	vmp_vampire
availability	wh_main_effect_agent_enable_recruitment_dignitary_vampire_counts	wh_dlc05_vmp_vampire_shadow
availability	wh_main_effect_agent_enable_recruitment_engineer	dwf_master_engineer
availability	wh_main_effect_agent_enable_recruitment_runesmith	dwf_runesmith
availability	wh_main_effect_agent_enable_recruitment_spy_empire	emp_witch_hunter
availability	wh_main_effect_agent_enable_recruitment_spy_greenskins	grn_goblin_big_boss
availability	wh_main_effect_agent_enable_recruitment_spy_vampire_counts	vmp_banshee
availability	wh_main_effect_agent_enable_recruitment_wizard_bretonnia	brt_damsel
availability	wh_main_effect_agent_enable_recruitment_wizard_bretonnia	brt_damsel_beasts
availability	wh_main_effect_agent_enable_recruitment_wizard_bretonnia	brt_damsel_life
availability	wh_main_effect_agent_enable_recruitment_wizard_chaos	chs_chaos_sorcerer_death
availability	wh_main_effect_agent_enable_recruitment_wizard_chaos	chs_chaos_sorcerer_fire
availability	wh_main_effect_agent_enable_recruitment_wizard_chaos	chs_chaos_sorcerer_metal
availability	wh_main_effect_agent_enable_recruitment_wizard_chaos	dlc07_chs_chaos_sorcerer_shadow
availability	wh_main_effect_agent_enable_recruitment_wizard_chaos	nor_chaos_sorcerer_metal
availability	wh_main_effect_agent_enable_recruitment_wizard_empire	dlc03_emp_amber_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_empire	dlc05_emp_grey_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_empire	dlc05_emp_jade_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_empire	emp_bright_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_empire	emp_celestial_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_empire	emp_light_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_greenskins_goblin_shaman	grn_night_goblin_shaman
availability	wh_main_effect_agent_enable_recruitment_wizard_greenskins_orc_shaman	grn_orc_shaman
availability	wh_main_effect_agent_enable_recruitment_wizard_kislev	ksl_celestial_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_teb	teb_bright_wizard
availability	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts	vmp_necromancer
