cdir_events_incident_option_junctions_tables
2
id	unknown2	incident_key	option_key	value
1041035013	0	wh2_main_incident_intrigue_skv_positive_2a	VAR_CHANCE	100
1042204171	0	wh2_main_incident_skv_morale_up_public_order_up	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
1045100717	0	wh2_main_incident_all_replenish_rate_down_recruitment_cost_down	CND_FIRST_ROUND	5
1045294879	0	wh2_main_incident_skv_public_order_down	CND_FIRST_ROUND	5
1045944328	0	wh2_main_incident_all_campaign_movement_up	GEN_TARGET_NONE	
1046593903	0	wh2_main_incident_hef_morale_up_melee_defense_up_against_def	CND_FACTION	wh2_main_hef_order_of_loremasters
1050573380	0	wh2_main_incident_hef_morale_down_recruitment_cost_increase	CND_FACTION	wh2_main_hef_order_of_loremasters
1050600114	0	wh2_main_incident_def_army_morale_up_public_oder_increses	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
1052293649	0	wh2_main_incident_lzd_morale_down_recruitment_cost_up	GEN_TARGET_MILITARY_FORCE	
1053365479	0	wh2_main_incident_hef_agent_champion	CND_FACTION	wh2_main_hef_order_of_loremasters
1054843695	0	wh2_main_incident_hef_morale_up_public_order_up	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
1058974463	0	wh2_main_incident_intrigue_hef_positive_2b	VAR_CHANCE	100
1059580996	0	wh2_main_incident_hef_research_rate_up	CND_FACTION	wh2_main_hef_order_of_loremasters
1061898425	0	wh2_main_incident_all_recruitment_cost_up_unit_exp_up	VAR_CHANCE	5
1062491498	0	wh2_main_incident_hef_agent_wizard	CND_FIRST_ROUND	12
1064317133	0	wh2_main_incident_lzd_damage_building	GEN_TARGET_REGION	
1075376151	0	wh2_main_incident_intrigue_any_positive_3a	GEN_TARGET_MODEL	
1075542704	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a_spy	CND_FACTION	wh2_main_skv_clan_mors
1076044162	0	wh2_main_incident_intrigue_lzd_positive_1a	GEN_TARGET_MODEL	
1078610177	0	wh2_main_incident_def_growth_down	GEN_CND_OWNS	
107997965	0	wh2_main_incident_hef_trade_income_up	CND_ROUNDS_UNTIL_NEXT	30
1080305681	0	wh2_main_incident_hef_replenish_rate_up	CND_FACTION	wh2_main_hef_eataine
1086065211	0	wh2_main_incident_skv_melee_infantry_melee_attack_up_morale_up	GEN_TARGET_NONE	
1089714	0	wh2_main_incident_skv_melee_infantry_melee_attack_up_morale_up	CND_FACTION	wh2_main_skv_clan_pestilens
1090146025	0	wh2_main_incident_intrigue_hef_negative_1c	VAR_CHANCE	100
1091186265	0	wh2_main_incident_all_damage_building	CND_ROUNDS_UNTIL_NEXT	20
1099066721	0	wh2_main_incident_all_construction_cost_up	VAR_CHANCE	5
1099428325	0	wh2_main_incident_intrigue_hef_negative_3a	VAR_CHANCE	100
1099681033	0	wh2_main_incident_hef_research_rate_up	CND_FIRST_ROUND	5
1099909723	0	wh2_main_incident_hef_public_order_down	VAR_CHANCE	5
1102371730	0	wh2_main_incident_encounter_at_sea_1_a	GEN_TARGET_NONE	
1106471710	0	wh2_main_incident_encounter_at_sea_3_c	VAR_CHANCE	100
110682375	0	wh2_main_incident_all_growth_up	GEN_TARGET_NONE	
1110432777	0	wh2_main_incident_hef_replenish_rate_up	CND_ROUNDS_UNTIL_NEXT	20
1113661700	0	wh2_main_incident_skv_agent_engineer	CND_FACTION	wh2_main_skv_clan_pestilens
1113680132	0	wh2_main_incident_def_death_hag_witch_elves_recruitment_cost_down_exp_up	CND_ROUNDS_UNTIL_NEXT	20
1117208853	0	wh2_main_incident_def_agent_spy	CND_FACTION	wh2_main_def_cult_of_pleasure
1119558894	0	wh2_main_incident_skv_agent_engineer	GEN_CND_HUMAN	
1122971039	0	wh2_main_incident_lzd_morale_down_recruitment_cost_up	GEN_CND_HUMAN	
1125672935	0	wh2_main_incident_def_army_morale_up_public_oder_increses	VAR_CHANCE	5
1128198288	0	wh2_main_incident_all_melee_defense_up	CND_ROUNDS_UNTIL_NEXT	20
113778874	0	wh2_main_incident_all_wom_up	GEN_TARGET_NONE	
1139897413	0	wh2_main_incident_all_agent_action_cost_down	CND_ROUNDS_UNTIL_NEXT	20
1141739705	0	wh2_main_incident_intrigue_any_positive_1b	GEN_TARGET_MODEL	
1142806655	0	wh2_main_incident_def_army_morale_down_recruitment_cost_up	VAR_CHANCE	5
1143301923	0	wh2_main_incident_def_growth_down	CND_FACTION	wh2_main_def_naggarond
1149960977	0	wh2_main_incident_lzd_building_cost_down	CND_FIRST_ROUND	5
115027830	0	wh2_main_incident_intrigue_any_negative_2a	GEN_TARGET_MODEL	
1150898493	0	wh2_main_encounter_at_sea_combat_2	GEN_TARGET_NONE	
1154012086	0	wh2_main_incident_skv_campaign_movement_range_increase	CND_ROUNDS_UNTIL_NEXT	30
1155652505	0	wh2_main_incident_intrigue_hef_negative_1b	GEN_TARGET_MODEL	
1158046580	0	wh2_main_incident_lzd_cold_one_recruitment_cost_down_campaign_movement_range_up	CND_FACTION	wh2_main_lzd_hexoatl
1161214327	0	wh2_main_incident_hef_growth_down	CND_FACTION	wh2_main_hef_order_of_loremasters
1164308031	0	wh2_main_incident_hef_campign_movement_up	GEN_TARGET_NONE	
1164371279	0	wh2_main_incident_lzd_research_rate_up	GEN_TARGET_NONE	
1166180938	0	wh2_main_incident_lzd_agent_wizard	CND_NOT_HAS_AGENT	wizard
1167762508	0	wh2_main_incident_lzd_morale_up_public_order_up	CND_FIRST_ROUND	5
1169434690	0	wh2_main_incident_hef_trade_income_up	CND_FACTION	wh2_main_hef_order_of_loremasters
1173230248	0	wh2_main_incident_def_public_order_down	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
117515878	0	wh2_main_incident_lzd_agent_wizard	CND_FACTION	wh2_main_lzd_hexoatl
1175239617	0	wh2_main_incident_lzd_morale_down_recruitment_cost_up	CND_FACTION	wh2_main_lzd_last_defenders
1178495538	0	wh2_main_incident_all_public_order_down_greatly_recruitment_cost_down_greatly	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
118042147	0	wh2_main_incident_skv_growth_down	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
118801013	0	wh2_main_incident_encounter_at_sea_1_b	VAR_CHANCE	100
1188810763	0	wh2_main_incident_def_public_order_down	CND_FACTION	wh2_main_def_cult_of_pleasure
1192463801	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh_main_chs_chaos
1195844783	0	wh2_main_incident_skv_replenish_up	CND_FACTION	wh2_main_skv_clan_mors
1196018501	0	wh2_main_incident_hef_morale_down_recruitment_cost_increase	CND_FACTION	wh2_main_hef_eataine
1196558770	0	wh2_main_incident_hef_growth_down	CND_ROUNDS_UNTIL_NEXT	20
1202023699	0	wh2_main_incident_intercontinental_diplomacy	VAR_CHANCE	100
1202277665	0	wh2_main_incident_def_army_morale_up_public_oder_increses	CND_FACTION	wh2_main_def_cult_of_pleasure
1202304444	0	wh2_main_incident_all_morale_down	CND_FIRST_ROUND	5
1203495695	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a	CND_FACTION	wh_main_chs_chaos
1204041463	0	wh2_main_incident_intrigue_def_positive_1a	VAR_CHANCE	100
1204987809	0	wh2_main_incident_lzd_morale_up_public_order_up	GEN_CND_OWNS	
1205090038	0	wh2_main_incident_all_wom_up	CND_ROUNDS_UNTIL_NEXT	20
1206908818	0	wh2_main_incident_def_raid_sack_income_up	CND_FACTION	wh2_main_def_cult_of_pleasure
1208224566	0	wh2_main_incident_def_agent_wizard	VAR_CHANCE	50
121177810	0	wh2_main_incident_hef_research_rate_up	VAR_CHANCE	5
1219218587	0	wh2_main_incident_lzd_morale_up_public_order_up	CND_FACTION	wh2_main_lzd_last_defenders
1220643917	0	wh2_main_incident_all_melee_attack_up	GEN_TARGET_MILITARY_FORCE	
1221194602	0	wh2_main_incident_lzd_damage_building	CND_FACTION	wh2_main_lzd_last_defenders
1225914956	0	wh2_main_incident_skv_morale_up_public_order_up	CND_ROUNDS_UNTIL_NEXT	20
1226994849	0	wh2_main_incident_hef_trade_income_up	GEN_TARGET_NONE	
1240024242	0	wh2_main_incident_skv_agent_champion	CND_FIRST_ROUND	12
1244477764	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a_spy	CND_FACTION	wh2_main_skv_clan_mors
1248276051	0	wh2_main_incident_all_campaign_movement_down_replenish_up	GEN_CND_HUMAN	
1253369463	0	wh2_main_incident_encounter_at_sea_2_c	GEN_TARGET_NONE	
1254008688	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a	CND_FACTION	wh_main_emp_empire
1255839088	0	wh2_main_incident_all_growth_up	VAR_CHANCE	5
1259375787	0	wh2_main_incident_all_construction_cost_down	GEN_TARGET_NONE	
1259902974	0	wh2_main_incident_def_army_morale_down_recruitment_cost_up	GEN_TARGET_MILITARY_FORCE	
126053538	0	wh2_main_incident_intrigue_def_positive_3a	VAR_CHANCE	100
1261156680	0	wh2_main_incident_intrigue_emp_negative_2	VAR_CHANCE	100
126233374	0	wh2_main_incident_all_growth_up	CND_FIRST_ROUND	5
1271221718	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh_dlc03_bst_beastmen
1273708595	0	wh2_main_incident_all_wom_up_greatly_miscast_rate_up	CND_FIRST_ROUND	5
1275022070	0	wh2_main_incident_intrigue_hef_negative_2b	GEN_TARGET_MODEL	
127777887	0	wh2_main_incident_def_building_cost_down	CND_FIRST_ROUND	5
1282842569	0	wh2_main_incident_intrigue_hef_negative_1b	VAR_CHANCE	100
1284956387	0	wh2_main_incident_def_research_rate_up	VAR_CHANCE	5
1286296616	0	wh2_main_incident_hef_campign_movement_up	CND_ROUNDS_UNTIL_NEXT	20
128914682	0	wh2_main_incident_skv_morale_up_against_dwf	VAR_CHANCE	5
1291383269	0	wh2_main_incident_hef_chaos_corruption_up	GEN_TARGET_NONE	
1296755221	0	wh2_main_incident_def_research_rate_up	CND_FACTION	wh2_main_def_cult_of_pleasure
1300608516	0	wh2_main_incident_hef_public_order_down	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
1301852960	0	wh2_main_incident_skv_public_order_down	GEN_CND_OWNS	
1302003272	0	wh2_main_incident_intrigue_any_positive_1b	VAR_CHANCE	100
1302853593	0	wh2_main_incident_intrigue_any_positive_2a	GEN_TARGET_MODEL	
1304054128	0	wh2_main_incident_all_replenish_rate_down_recruitment_cost_down	CND_ROUNDS_UNTIL_NEXT	30
1309336299	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a_spy	CND_FACTION	wh_main_grn_orcs_of_the_bloody_hand
1312894309	0	wh2_main_incident_lzd_agent_champion	CND_NOT_HAS_AGENT	champion
1314094638	0	wh2_main_incident_skv_building_cost_down	CND_FACTION	wh2_main_skv_clan_mors
1314745527	0	wh2_main_incident_intrigue_def_positive_1c	GEN_TARGET_MODEL	
1317407290	0	wh2_main_incident_all_wom_down	CND_FIRST_ROUND	5
1317623459	0	wh2_main_incident_all_melee_defense_up	GEN_CND_HUMAN	
1319756819	0	wh2_main_incident_all_damage_building	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
1324748905	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a	CND_FACTION	wh2_main_hef_eataine
1326198131	0	wh2_main_incident_lzd_agent_wizard	GEN_CND_HUMAN	
1326759552	0	wh2_main_incident_def_damage_building_slave_down	CND_FIRST_ROUND	5
1329071819	0	wh2_main_incident_encounter_at_sea_4_a	GEN_TARGET_NONE	
133367603	0	wh2_main_incident_def_agent_wizard	GEN_TARGET_MILITARY_FORCE	
1336455732	0	wh2_main_incident_all_gdp_down	GEN_TARGET_NONE	
1338210137	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a	CND_FACTION	wh_main_brt_carcassonne
1342280668	0	wh2_main_incident_lzd_melee_infantry_melee_defense_up	CND_FACTION	wh2_main_lzd_last_defenders
1344468248	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a_spy	CND_FACTION	wh_main_grn_greenskins
1348578052	0	wh2_main_incident_hef_agent_wizard	CND_FACTION	wh2_main_hef_order_of_loremasters
1348964920	0	wh2_main_incident_all_morale_down	CND_ROUNDS_UNTIL_NEXT	20
134933286	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh2_main_hef_eataine
1349978068	0	wh2_main_incident_all_character_exp_up	CND_FACTION	wh2_main_lzd_hexoatl
1350208827	0	wh2_main_incident_all_character_exp_up	GEN_CND_OWNS	
1353444785	0	wh2_main_incident_skv_public_order_down	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
1355669136	0	wh2_main_incident_all_growth_down	GEN_TARGET_NONE	
1359211120	0	wh2_main_incident_skv_agent_engineer	CND_FIRST_ROUND	12
1359251483	0	wh2_main_incident_lzd_agent_champion	VAR_CHANCE	50
1369562786	0	wh2_main_incident_hef_trade_income_up	VAR_CHANCE	5
1369679508	0	wh2_main_incident_intrigue_lzd_positive_2a	VAR_CHANCE	100
1371180988	0	wh2_main_incident_lzd_morale_up_public_order_up	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
137138822	0	wh2_main_incident_hef_growth_down	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
1371692933	0	wh2_main_incident_intrigue_skv_negative_2a	GEN_TARGET_MODEL	
1386225401	0	wh2_main_incident_all_damage_building	VAR_CHANCE	5
1387697078	0	wh2_main_incident_lzd_growth_down	CND_ROUNDS_UNTIL_NEXT	20
1388446783	0	wh2_main_incident_hef_replenish_rate_up	CND_FIRST_ROUND	5
1389367424	0	wh2_main_encounter_at_sea_campaign_4	GEN_TARGET_NONE	
1391564967	0	wh2_main_incident_all_growth_up_greatly_gdp_down	GEN_TARGET_REGION	
1394249031	0	wh2_main_encounter_at_sea_campaign_4	VAR_CHANCE	100
1394940617	0	wh2_main_incident_hef_replenish_rate_up	GEN_TARGET_MILITARY_FORCE	
1395963022	0	wh2_main_incident_hef_replenish_rate_up	GEN_CND_HUMAN	
1398369195	0	wh2_main_incident_hef_morale_up_public_order_up	CND_ROUNDS_UNTIL_NEXT	20
1401500539	0	wh2_main_incident_lzd_public_order_down	CND_FIRST_ROUND	5
1403142480	0	wh2_main_incident_def_cold_one_melee_attack_up	GEN_TARGET_NONE	
1407753724	0	wh2_main_incident_all_construction_cost_down	VAR_CHANCE	5
1408152101	0	wh2_main_incident_lzd_cold_one_recruitment_cost_down_campaign_movement_range_up	GEN_TARGET_NONE	
1408693917	0	wh2_main_incident_all_character_exp_up	CND_FACTION	wh2_main_def_cult_of_pleasure
1414109698	0	wh2_main_incident_skv_replenish_up	VAR_CHANCE	5
1414234856	0	wh2_main_incident_intrigue_hef_positive_1b	GEN_TARGET_MODEL	
141532393	0	wh2_main_incident_all_ranged_weapon_damage_up	CND_CAN_RECRUIT_UNIT_CLASS	inf_mis
1416159444	0	wh2_main_incident_lzd_public_order_down	CND_ROUNDS_UNTIL_NEXT	20
1419534227	0	wh2_main_incident_def_raid_sack_income_up	CND_FIRST_ROUND	5
1423645126	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh_main_vmp_schwartzhafen
1423949047	0	wh2_main_incident_hef_public_order_down	CND_ROUNDS_UNTIL_NEXT	20
1424916567	0	wh2_main_incident_all_construction_cost_down	CND_FIRST_ROUND	5
1426368708	0	wh2_main_incident_def_raid_sack_income_up	VAR_CHANCE	5
1430062413	0	wh2_main_incident_skv_agent_engineer	CND_FACTION	wh2_main_skv_clan_mors
1430839340	0	wh2_main_incident_all_construction_cost_up	CND_MIN_REGIONS_OWNED	1
1438330984	0	wh2_main_incident_skv_warp_unit_recruitment_cost_down	VAR_CHANCE	5
1438546315	0	wh2_main_incident_intrigue_def_negative_1a	GEN_TARGET_MODEL	
144391322	0	wh2_main_incident_all_campaign_movement_up	VAR_CHANCE	5
1445835750	0	wh2_main_incident_hef_morale_up_public_order_up	GEN_TARGET_REGION	
1447106255	0	wh2_main_incident_lzd_morale_up_public_order_up	CND_FACTION	wh2_main_lzd_hexoatl
1447923748	0	wh2_main_incident_intrigue_def_negative_2a	VAR_CHANCE	100
1448678702	0	wh2_main_incident_def_damage_building_slave_down	GEN_TARGET_REGION	
1449026394	0	wh2_main_incident_intrigue_any_negative_1b	VAR_CHANCE	100
1450675029	0	wh2_main_incident_intrigue_hef_negative_2b	VAR_CHANCE	100
1450983556	0	wh2_main_incident_hef_agent_champion	CND_NOT_HAS_AGENT	champion
1453779573	0	wh2_main_incident_intrigue_any_positive_1a	VAR_CHANCE	100
1454743578	0	wh2_main_incident_skv_morale_up_public_order_up	CND_FACTION	wh2_main_skv_clan_pestilens
1454834929	0	wh2_main_incident_hef_morale_up_public_order_up	VAR_CHANCE	5
1457343236	0	wh2_main_encounter_at_sea_combat_4	VAR_CHANCE	100
1465033558	0	wh2_main_incident_all_melee_defense_up	VAR_CHANCE	5
1466382272	0	wh2_main_incident_skv_public_order_down	GEN_TARGET_REGION	
1468382062	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh_main_dwf_karak_izor
1472708355	0	wh2_main_incident_all_damage_building	GEN_CND_OWNS	
1475168490	0	wh2_main_incident_hef_public_order_down	CND_FIRST_ROUND	5
1476028243	0	wh2_main_incident_hef_damage_building	VAR_CHANCE	5
147825648	0	wh2_main_dilemma_treasure_hunt_shrine_to_nagash_3_a	CND_NOT_RELIGION	wh2_main_religion_skaven
1481322007	0	wh2_main_incident_all_public_order_down	CND_ROUNDS_UNTIL_NEXT	20
1485255400	0	wh2_main_incident_all_morale_down	GEN_TARGET_NONE	
1486597946	0	wh2_main_incident_all_melee_defense_up	GEN_TARGET_MILITARY_FORCE	
1495373617	0	wh_dlc07_incident_brt_splendid_monasteries	CND_FIRST_ROUND	8
1497098491	0	wh2_main_incident_intrigue_hef_positive_2a	VAR_CHANCE	100
1499456457	0	wh2_main_incident_skv_morale_up_public_order_up	CND_FIRST_ROUND	5
1502829580	0	wh2_main_incident_def_army_morale_down_recruitment_cost_up	CND_FACTION	wh2_main_def_naggarond
150595809	0	wh2_main_incident_hef_agent_champion	CND_FACTION	wh2_main_hef_eataine
1506778051	0	wh2_main_incident_all_campaign_movement_down_replenish_up	CND_FIRST_ROUND	5
1507811654	0	wh2_main_incident_all_growth_up_greatly_gdp_down	CND_ROUNDS_UNTIL_NEXT	20
1508314663	0	wh2_main_incident_def_agent_wizard	GEN_CND_HUMAN	
1513383887	0	wh2_main_incident_hef_agent_champion	GEN_TARGET_MILITARY_FORCE	
1514493700	0	wh2_main_incident_def_chaos_corruption_up	VAR_CHANCE	5
1516651763	0	wh2_main_incident_skv_growth_down	CND_ROUNDS_UNTIL_NEXT	20
1519659921	0	wh2_main_incident_intrigue_def_positive_1b	VAR_CHANCE	100
1522170031	0	wh2_main_incident_lzd_cold_one_recruitment_cost_down_campaign_movement_range_up	VAR_CHANCE	5
1528094212	0	wh2_main_incident_all_character_exp_up	CND_FACTION	wh2_main_def_naggarond
1528383558	0	wh2_main_incident_def_chaos_corruption_up	CND_FIRST_ROUND	5
1531574487	0	wh2_main_incident_all_morale_up	CND_FIRST_ROUND	5
1532945010	0	wh2_main_incident_hef_replenish_rate_up	CND_FACTION	wh2_main_hef_order_of_loremasters
153535022	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh_main_brt_bordeleaux
1536511474	0	wh2_main_incident_intrigue_hef_negative_1c	GEN_TARGET_MODEL	
1539515404	0	wh2_main_incident_lzd_agent_wizard	CND_FACTION	wh2_main_lzd_last_defenders
154700562	0	wh2_main_incident_all_melee_attack_up	VAR_CHANCE	5
1550490205	0	wh2_main_incident_encounter_at_sea_3_a	GEN_TARGET_NONE	
1554684143	0	wh2_main_encounter_at_sea_combat_3	VAR_CHANCE	100
1555393692	0	wh2_main_incident_skv_replenish_up	CND_FIRST_ROUND	5
1557408764	0	wh2_main_incident_intrigue_any_negative_3b	GEN_TARGET_MODEL	
1560761511	0	wh2_main_incident_all_growth_down	VAR_CHANCE	5
1562941514	0	wh2_main_incident_intrigue_def_negative_2a	GEN_TARGET_MODEL	
1565508175	0	wh2_main_incident_intrigue_def_positive_1b	GEN_TARGET_MODEL	
1569548156	0	wh2_main_incident_skv_morale_up_public_order_up	VAR_CHANCE	5
1570147060	0	wh2_main_incident_all_public_order_up	CND_ROUNDS_UNTIL_NEXT	20
1570223534	0	wh2_main_incident_all_character_exp_up	CND_FACTION	wh2_main_lzd_last_defenders
1571183607	0	wh2_main_incident_hef_morale_up_public_order_up	CND_FIRST_ROUND	5
1572752375	0	wh2_main_incident_encounter_at_sea_2_a	VAR_CHANCE	100
1575410673	0	wh2_main_incident_hef_chaos_corruption_up	CND_ROUNDS_UNTIL_NEXT	20
1580087535	0	wh2_main_incident_all_gdp_up	GEN_TARGET_NONE	
1582272332	0	wh2_main_incident_skv_campaign_movement_range_increase	CND_FACTION	wh2_main_skv_clan_mors
1584536346	0	wh2_main_incident_skv_damage_building	CND_FACTION	wh2_main_skv_clan_pestilens
1587606484	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a_spy	VAR_CHANCE	100
1587881090	0	wh2_main_incident_all_public_order_down_greatly_recruitment_cost_down_greatly	CND_ROUNDS_UNTIL_NEXT	20
1588562323	0	wh2_main_incident_skv_monster_unit_recruitment_cost_down_growth_down	GEN_TARGET_NONE	
15913586	0	wh2_main_incident_intrigue_def_positive_1c	VAR_CHANCE	100
159295249	0	wh2_main_incident_lzd_growth_down	CND_FACTION	wh2_main_lzd_last_defenders
1596094700	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a	CND_FACTION	wh_dlc03_bst_beastmen
1596353374	0	wh2_main_incident_lzd_monster_recruitment_cost_down	GEN_TARGET_NONE	
1597026632	0	wh2_main_incident_skv_public_order_down	CND_ROUNDS_UNTIL_NEXT	20
1598152239	0	wh2_main_incident_lzd_damage_building	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
159942617	0	wh2_main_incident_all_gdp_down	VAR_CHANCE	5
1600776943	0	wh2_main_incident_skv_morale_down_recruitment_cost_up	CND_FACTION	wh2_main_skv_clan_pestilens
1601331330	0	wh2_main_incident_hef_growth_down	CND_FACTION	wh2_main_hef_eataine
1602581196	0	wh2_main_incident_lzd_melee_infantry_melee_defense_up	CND_FIRST_ROUND	5
1603552675	0	wh2_main_incident_hef_ranged_unit_exp_up	CND_ROUNDS_UNTIL_NEXT	20
1606097965	0	wh2_main_incident_skv_damage_building	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
1606458025	0	wh2_main_incident_def_public_order_down	CND_FIRST_ROUND	5
1609601364	0	wh2_main_incident_all_public_order_down	GEN_TARGET_NONE	
161180083	0	wh2_main_incident_intrigue_emp_negative_1	GEN_TARGET_MODEL	
1612191970	0	wh2_main_incident_skv_agent_engineer	GEN_TARGET_MILITARY_FORCE	
1612232620	0	wh2_main_incident_intrigue_any_negative_2b	VAR_CHANCE	100
1615190612	0	wh2_main_incident_skv_building_cost_down	CND_FACTION	wh2_main_skv_clan_pestilens
1616805088	0	wh2_main_encounter_at_sea_campaign_2	GEN_TARGET_NONE	
1623889837	0	wh2_main_incident_skv_damage_building	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
1627590006	0	wh2_main_incident_hef_morale_down_recruitment_cost_increase	CND_ROUNDS_UNTIL_NEXT	20
1635898853	0	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a_spy	CND_FACTION	wh_dlc05_wef_argwylon
1636312431	0	wh2_main_incident_intrigue_any_negative_1c	GEN_TARGET_MODEL	
1637800795	0	wh2_main_incident_all_ranged_weapon_damage_up	CND_FIRST_ROUND	5
1640662497	0	wh2_main_incident_def_public_order_down	CND_ROUNDS_UNTIL_NEXT	20
1640700591	0	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_FACTION	wh_main_brt_carcassonne
1642215220	0	wh2_main_incident_intrigue_emp_positive_1	VAR_CHANCE	100
1647244437	0	wh2_main_incident_def_growth_down	CND_FACTION	wh2_main_def_cult_of_pleasure
164749592	0	wh2_main_incident_hef_phoenix_recruitment_cost_down	CND_FACTION	wh2_main_hef_eataine
1648380382	0	wh2_main_incident_intrigue_hef_positive_2b	GEN_TARGET_MODEL	
1649461474	0	wh2_main_incident_all_construction_cost_up	CND_FIRST_ROUND	5
1652117636	0	wh2_main_incident_lzd_chaos_corruption_up	CND_FIRST_ROUND	5
1655682819	0	wh2_main_incident_def_morale_up_melee_attack_up_against_hef	VAR_CHANCE	5
165977518	0	wh2_main_incident_intrigue_skv_negative_1b	VAR_CHANCE	100
1661566581	0	wh2_main_incident_skv_morale_down_recruitment_cost_up	CND_FIRST_ROUND	5
1662827447	0	wh2_main_incident_encounter_at_sea_2_c	VAR_CHANCE	100
1667851409	0	wh2_main_incident_lzd_melee_infantry_melee_defense_up	CND_ROUNDS_UNTIL_NEXT	20
1669298379	0	wh2_main_incident_lzd_monster_recruitment_cost_down	CND_FIRST_ROUND	5
167011952	0	wh2_main_incident_all_recruitment_cost_up_unit_exp_up	CND_FIRST_ROUND	5
1671167891	0	wh2_main_incident_lzd_agent_champion	CND_UNIQUE	
1676642367	0	wh2_main_incident_lzd_chaos_corruption_up	CND_FACTION	wh2_main_lzd_hexoatl
1679429840	0	wh2_main_incident_intrigue_any_positive_1d	VAR_CHANCE	100
