campaign_group_member_criteria_climates_tables
0
unknown0	unknown1
climate_savannah	wh2_climate_hef_citadel_of_dusk_savannah
climate_temperate	wh2_climate_hef_citadel_of_dusk_temperate
climate_wasteland	wh2_climate_hef_citadel_of_dusk_wasteland
climate_chaotic	wh2_climate_hef_cothique_chaotic
climate_desert	wh2_climate_hef_cothique_desert
climate_frozen	wh2_climate_hef_cothique_frozen
climate_island	wh2_climate_hef_cothique_island
climate_jungle	wh2_climate_hef_cothique_jungle
climate_magicforest	wh2_climate_hef_cothique_magicforest
climate_mountain	wh2_climate_hef_cothique_mountain
climate_savannah	wh2_climate_hef_cothique_savannah
climate_temperate	wh2_climate_hef_cothique_temperate
climate_wasteland	wh2_climate_hef_cothique_wasteland
climate_chaotic	wh2_climate_hef_eataine_chaotic
climate_desert	wh2_climate_hef_eataine_desert
climate_frozen	wh2_climate_hef_eataine_frozen
climate_island	wh2_climate_hef_eataine_island
climate_jungle	wh2_climate_hef_eataine_jungle
climate_magicforest	wh2_climate_hef_eataine_magicforest
climate_mountain	wh2_climate_hef_eataine_mountain
climate_savannah	wh2_climate_hef_eataine_savannah
climate_temperate	wh2_climate_hef_eataine_temperate
climate_wasteland	wh2_climate_hef_eataine_wasteland
climate_chaotic	wh2_climate_hef_ellyrion_chaotic
climate_desert	wh2_climate_hef_ellyrion_desert
climate_frozen	wh2_climate_hef_ellyrion_frozen
climate_island	wh2_climate_hef_ellyrion_island
climate_jungle	wh2_climate_hef_ellyrion_jungle
climate_magicforest	wh2_climate_hef_ellyrion_magicforest
climate_mountain	wh2_climate_hef_ellyrion_mountain
climate_savannah	wh2_climate_hef_ellyrion_savannah
climate_temperate	wh2_climate_hef_ellyrion_temperate
climate_wasteland	wh2_climate_hef_ellyrion_wasteland
climate_chaotic	wh2_climate_hef_highelves_chaotic
climate_desert	wh2_climate_hef_highelves_desert
climate_frozen	wh2_climate_hef_highelves_frozen
climate_island	wh2_climate_hef_highelves_island
climate_jungle	wh2_climate_hef_highelves_jungle
climate_magicforest	wh2_climate_hef_highelves_magicforest
climate_mountain	wh2_climate_hef_highelves_mountain
climate_savannah	wh2_climate_hef_highelves_savannah
climate_temperate	wh2_climate_hef_highelves_temperate
climate_wasteland	wh2_climate_hef_highelves_wasteland
climate_chaotic	wh2_climate_hef_highelvesrebels_chaotic
climate_desert	wh2_climate_hef_highelvesrebels_desert
climate_frozen	wh2_climate_hef_highelvesrebels_frozen
climate_island	wh2_climate_hef_highelvesrebels_island
climate_jungle	wh2_climate_hef_highelvesrebels_jungle
climate_magicforest	wh2_climate_hef_highelvesrebels_magicforest
climate_mountain	wh2_climate_hef_highelvesrebels_mountain
climate_savannah	wh2_climate_hef_highelvesrebels_savannah
climate_temperate	wh2_climate_hef_highelvesrebels_temperate
climate_wasteland	wh2_climate_hef_highelvesrebels_wasteland
climate_chaotic	wh2_climate_hef_loremasters_chaotic
climate_desert	wh2_climate_hef_loremasters_desert
climate_frozen	wh2_climate_hef_loremasters_frozen
climate_island	wh2_climate_hef_loremasters_island
climate_jungle	wh2_climate_hef_loremasters_jungle
climate_magicforest	wh2_climate_hef_loremasters_magicforest
climate_mountain	wh2_climate_hef_loremasters_mountain
climate_savannah	wh2_climate_hef_loremasters_savannah
climate_temperate	wh2_climate_hef_loremasters_temperate
climate_wasteland	wh2_climate_hef_loremasters_wasteland
climate_chaotic	wh2_climate_hef_nagarythe_chaotic
climate_desert	wh2_climate_hef_nagarythe_desert
climate_frozen	wh2_climate_hef_nagarythe_frozen
climate_island	wh2_climate_hef_nagarythe_island
climate_jungle	wh2_climate_hef_nagarythe_jungle
climate_magicforest	wh2_climate_hef_nagarythe_magicforest
climate_mountain	wh2_climate_hef_nagarythe_mountain
climate_savannah	wh2_climate_hef_nagarythe_savannah
climate_temperate	wh2_climate_hef_nagarythe_temperate
climate_wasteland	wh2_climate_hef_nagarythe_wasteland
climate_chaotic	wh2_climate_hef_saphery_chaotic
climate_desert	wh2_climate_hef_saphery_desert
climate_frozen	wh2_climate_hef_saphery_frozen
climate_island	wh2_climate_hef_saphery_island
climate_jungle	wh2_climate_hef_saphery_jungle
climate_magicforest	wh2_climate_hef_saphery_magicforest
climate_mountain	wh2_climate_hef_saphery_mountain
climate_savannah	wh2_climate_hef_saphery_savannah
climate_temperate	wh2_climate_hef_saphery_temperate
climate_wasteland	wh2_climate_hef_saphery_wasteland
climate_chaotic	wh2_climate_hef_tiranoc_chaotic
climate_desert	wh2_climate_hef_tiranoc_desert
climate_frozen	wh2_climate_hef_tiranoc_frozen
climate_island	wh2_climate_hef_tiranoc_island
climate_jungle	wh2_climate_hef_tiranoc_jungle
climate_magicforest	wh2_climate_hef_tiranoc_magicforest
climate_mountain	wh2_climate_hef_tiranoc_mountain
climate_savannah	wh2_climate_hef_tiranoc_savannah
climate_temperate	wh2_climate_hef_tiranoc_temperate
climate_wasteland	wh2_climate_hef_tiranoc_wasteland
climate_chaotic	wh2_climate_hef_torelasor_chaotic
climate_desert	wh2_climate_hef_torelasor_desert
climate_frozen	wh2_climate_hef_torelasor_frozen
climate_island	wh2_climate_hef_torelasor_island
climate_jungle	wh2_climate_hef_torelasor_jungle
climate_magicforest	wh2_climate_hef_torelasor_magicforest
climate_mountain	wh2_climate_hef_torelasor_mountain
climate_savannah	wh2_climate_hef_torelasor_savannah
climate_temperate	wh2_climate_hef_torelasor_temperate
climate_wasteland	wh2_climate_hef_torelasor_wasteland
climate_chaotic	wh2_climate_hef_yvresse_chaotic
climate_desert	wh2_climate_hef_yvresse_desert
climate_frozen	wh2_climate_hef_yvresse_frozen
climate_island	wh2_climate_hef_yvresse_island
climate_jungle	wh2_climate_hef_yvresse_jungle
climate_magicforest	wh2_climate_hef_yvresse_magicforest
climate_mountain	wh2_climate_hef_yvresse_mountain
climate_savannah	wh2_climate_hef_yvresse_savannah
climate_temperate	wh2_climate_hef_yvresse_temperate
climate_wasteland	wh2_climate_hef_yvresse_wasteland
climate_chaotic	wh2_climate_lzd_regular_chaotic
climate_desert	wh2_climate_lzd_regular_desert
climate_frozen	wh2_climate_lzd_regular_frozen
climate_island	wh2_climate_lzd_regular_island
climate_jungle	wh2_climate_lzd_regular_jungle
climate_magicforest	wh2_climate_lzd_regular_magicforest
climate_mountain	wh2_climate_lzd_regular_mountain
climate_savannah	wh2_climate_lzd_regular_savannah
climate_temperate	wh2_climate_lzd_regular_temperate
climate_wasteland	wh2_climate_lzd_regular_wasteland
climate_chaotic	wh2_climate_nor_regular_chaotic
climate_desert	wh2_climate_nor_regular_desert
climate_frozen	wh2_climate_nor_regular_frozen
climate_island	wh2_climate_nor_regular_island
climate_jungle	wh2_climate_nor_regular_jungle
climate_magicforest	wh2_climate_nor_regular_magicforest
climate_mountain	wh2_climate_nor_regular_mountain
climate_savannah	wh2_climate_nor_regular_savannah
climate_temperate	wh2_climate_nor_regular_temperate
climate_wasteland	wh2_climate_nor_regular_wasteland
climate_chaotic	wh2_climate_skv_regular_chaotic
climate_desert	wh2_climate_skv_regular_desert
climate_frozen	wh2_climate_skv_regular_frozen
climate_island	wh2_climate_skv_regular_island
climate_jungle	wh2_climate_skv_regular_jungle
climate_magicforest	wh2_climate_skv_regular_magicforest
climate_mountain	wh2_climate_skv_regular_mountain
climate_savannah	wh2_climate_skv_regular_savannah
climate_temperate	wh2_climate_skv_regular_temperate
climate_wasteland	wh2_climate_skv_regular_wasteland
climate_chaotic	wh2_climate_vmp_regular_chaotic
climate_desert	wh2_climate_vmp_regular_desert
climate_frozen	wh2_climate_vmp_regular_frozen
climate_island	wh2_climate_vmp_regular_island
climate_jungle	wh2_climate_vmp_regular_jungle
climate_magicforest	wh2_climate_vmp_regular_magicforest
climate_mountain	wh2_climate_vmp_regular_mountain
climate_savannah	wh2_climate_vmp_regular_savannah
climate_temperate	wh2_climate_vmp_regular_temperate
climate_wasteland	wh2_climate_vmp_regular_wasteland
