battle_set_piece_armies_units_tables
2
unknown0	unknown1	unknown2	unknown3
0	wh2_main_skv_inf_warpfire_thrower	wh2_main_skv_inf_warpfire_thrower	100
4	wh2_main_skv_inf_warpfire_thrower_tier_4	wh2_main_skv_inf_warpfire_thrower	100
0	wh2_main_skv_mon_hell_pit_abomination	wh2_main_skv_mon_hell_pit_abomination	100
3	wh2_main_skv_mon_hell_pit_abomination_final_battle	wh2_main_skv_mon_hell_pit_abomination	100
0	wh2_main_skv_mon_rat_ogres	wh2_main_skv_mon_rat_ogres	100
4	wh2_main_skv_mon_rat_ogres_final_battle	wh2_main_skv_mon_rat_ogres	100
0	wh2_main_skv_veh_doomwheel	wh2_main_skv_veh_doomwheel	100
3	wh2_main_skv_veh_doomwheel_final_battle	wh2_main_skv_veh_doomwheel	100
3	wh_dlc01_chs_cav_gorebeast_chariot_rank_3_tier_4	wh_dlc01_chs_cav_gorebeast_chariot	100
6	wh_dlc01_chs_cav_gorebeast_chariot_rank_6_tier_4	wh_dlc01_chs_cav_gorebeast_chariot	100
9	wh_dlc01_chs_cav_gorebeast_chariot_rank_9_tier_4	wh_dlc01_chs_cav_gorebeast_chariot	100
0	wh_dlc01_chs_cav_gorebeast_chariot_tier_4	wh_dlc01_chs_cav_gorebeast_chariot	100
0	wh_dlc01_chs_cha_chaos_lord_10_tier_0	wh_dlc01_chs_cha_chaos_lord_10	100
0	wh_dlc01_chs_cha_chaos_lord_2_tier_0	wh_dlc01_chs_cha_chaos_lord_2	100
0	wh_dlc01_chs_cha_chaos_sorcerer_lord_0_tier_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	100
0	wh_dlc01_chs_cha_chaos_sorcerer_lord_10_tier_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	100
0	wh_dlc01_chs_cha_chaos_sorcerer_lord_12_tier_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	100
0	wh_dlc01_chs_cha_chaos_sorcerer_lord_13_tier_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	100
0	wh_dlc01_chs_cha_chaos_sorcerer_lord_9_tier_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	100
0	wh_dlc01_chs_cha_exalted_hero_10_tier_0	wh_dlc01_chs_cha_exalted_hero_10	100
0	wh_dlc01_chs_cha_kholek_tier_0	wh_dlc01_chs_cha_kholek	100
0	wh_dlc01_chs_cha_prince_sigvald_the_magnificent_tier_0	wh_dlc01_chs_cha_prince_sigvald_the_magnificent	100
0	wh_dlc01_chs_cha_qb_lord_of_change_0_tier_0	wh_dlc01_chs_cha_qb_lord_of_change_0	100
3	wh_dlc01_chs_inf_chaos_warriors_2_rank_3_tier_3	wh_dlc01_chs_inf_chaos_warriors_2	100
6	wh_dlc01_chs_inf_chaos_warriors_2_rank_6_tier_3	wh_dlc01_chs_inf_chaos_warriors_2	100
9	wh_dlc01_chs_inf_chaos_warriors_2_rank_9_tier_3	wh_dlc01_chs_inf_chaos_warriors_2	100
0	wh_dlc01_chs_inf_chaos_warriors_2_tier_3	wh_dlc01_chs_inf_chaos_warriors_2	100
3	wh_dlc01_chs_inf_chosen_2_rank_3_tier_4	wh_dlc01_chs_inf_chosen_2	100
6	wh_dlc01_chs_inf_chosen_2_rank_6_tier_4	wh_dlc01_chs_inf_chosen_2	100
9	wh_dlc01_chs_inf_chosen_2_rank_9_tier_4	wh_dlc01_chs_inf_chosen_2	100
0	wh_dlc01_chs_inf_chosen_2_tier_4	wh_dlc01_chs_inf_chosen_2	100
3	wh_dlc01_chs_inf_forsaken_0_rank_3_tier_3	wh_dlc01_chs_inf_forsaken_0	100
6	wh_dlc01_chs_inf_forsaken_0_rank_6_tier_3	wh_dlc01_chs_inf_forsaken_0	100
9	wh_dlc01_chs_inf_forsaken_0_rank_9_tier_3	wh_dlc01_chs_inf_forsaken_0	100
0	wh_dlc01_chs_inf_forsaken_0_tier_3	wh_dlc01_chs_inf_forsaken_0	100
3	wh_dlc01_chs_mon_dragon_ogre_shaggoth_rank_3_tier_5	wh_dlc01_chs_mon_dragon_ogre_shaggoth	100
6	wh_dlc01_chs_mon_dragon_ogre_shaggoth_rank_6_tier_5	wh_dlc01_chs_mon_dragon_ogre_shaggoth	100
9	wh_dlc01_chs_mon_dragon_ogre_shaggoth_rank_9_tier_5	wh_dlc01_chs_mon_dragon_ogre_shaggoth	100
0	wh_dlc01_chs_mon_dragon_ogre_shaggoth_tier_5	wh_dlc01_chs_mon_dragon_ogre_shaggoth	100
0	wh_dlc01_chs_mon_dragon_ogre_tier_4	wh_dlc01_chs_mon_dragon_ogre	100
3	wh_dlc01_chs_mon_trolls_1_rank_3_tier_3	wh_dlc01_chs_mon_trolls_1	100
6	wh_dlc01_chs_mon_trolls_1_rank_6_tier_3	wh_dlc01_chs_mon_trolls_1	100
9	wh_dlc01_chs_mon_trolls_1_rank_9_tier_3	wh_dlc01_chs_mon_trolls_1	100
0	wh_dlc01_chs_mon_trolls_1_tier_3	wh_dlc01_chs_mon_trolls_1	100
0	wh_dlc01_nor_cha_chaos_sorcerer_lord_0_tier_0	wh_dlc01_nor_cha_chaos_sorcerer_lord_0	100
0	wh_dlc01_nor_cha_chaos_sorcerer_lord_1_tier_0	wh_dlc01_nor_cha_chaos_sorcerer_lord_1	100
0	wh_dlc02_vmp_cav_blood_knight_tier_5	wh_dlc02_vmp_cav_blood_knights_0	100
0	wh_dlc03_bst_cav_razorgor_chariot_0_tier_0	wh_dlc03_bst_cav_razorgor_chariot_0	100
0	wh_dlc03_bst_cha_beastlord_0_tier_0	wh_dlc03_bst_cha_beastlord_0	100
0	wh_dlc03_bst_cha_bray_shaman_0_tier_0	wh_dlc03_bst_cha_bray_shaman_death_0	100
0	wh_dlc03_bst_cha_bray_shaman_1_tier_0	wh_dlc03_bst_cha_bray_shaman_death_1	100
0	wh_dlc03_bst_cha_bray_shaman_beast_0_tier_0	wh_dlc03_bst_cha_bray_shaman_beasts_0	100
0	wh_dlc03_bst_cha_gorebull_0_tier_0	wh_dlc03_bst_cha_gorebull_0	100
0	wh_dlc03_bst_cha_khazrak_one_eye_0_tier_0	wh_dlc03_bst_cha_khazrak_one_eye_0	100
0	wh_dlc03_bst_inf_bestigor_herd_0_tier_0	wh_dlc03_bst_inf_bestigor_herd_0	100
0	wh_dlc03_bst_inf_centigors_0_tier_0	wh_dlc03_bst_inf_centigors_0	100
0	wh_dlc03_bst_inf_centigors_1_tier_0	wh_dlc03_bst_inf_centigors_1	100
0	wh_dlc03_bst_inf_centigors_2_tier_0	wh_dlc03_bst_inf_centigors_2	100
0	wh_dlc03_bst_inf_chaos_warhounds_0_tier_0	wh_dlc03_bst_inf_chaos_warhounds_0	100
0	wh_dlc03_bst_inf_chaos_warhounds_1_tier_1	wh_dlc03_bst_inf_chaos_warhounds_1	100
0	wh_dlc03_bst_inf_cygor_0_tier_0	wh_dlc03_bst_inf_cygor_0	100
0	wh_dlc03_bst_inf_gor_herd_0_tier_0	wh_dlc03_bst_inf_gor_herd_0	100
0	wh_dlc03_bst_inf_gor_herd_1_tier_0	wh_dlc03_bst_inf_gor_herd_1	100
0	wh_dlc03_bst_inf_minotaurs_0_tier_0	wh_dlc03_bst_inf_minotaurs_0	100
0	wh_dlc03_bst_inf_minotaurs_1_tier_0	wh_dlc03_bst_inf_minotaurs_1	100
0	wh_dlc03_bst_inf_minotaurs_2_tier_0	wh_dlc03_bst_inf_minotaurs_2	100
0	wh_dlc03_bst_inf_razorgor_herd_0_tier_0	wh_dlc03_bst_inf_razorgor_herd_0	100
0	wh_dlc03_bst_inf_ungor_herd_1_tier_0	wh_dlc03_bst_inf_ungor_herd_1	100
0	wh_dlc03_bst_inf_ungor_raiders_0_tier_0	wh_dlc03_bst_inf_ungor_raiders_0	100
0	wh_dlc03_bst_inf_ungor_spearmen_0_tier_0	wh_dlc03_bst_inf_ungor_spearmen_0	100
0	wh_dlc03_bst_inf_ungor_spearmen_1_tier_0	wh_dlc03_bst_inf_ungor_spearmen_1	100
0	wh_dlc03_bst_mon_chaos_spawn_0_tier_0	wh_dlc03_bst_mon_chaos_spawn_0	100
0	wh_dlc03_bst_mon_feral_manticore_tier_5	wh_dlc03_bst_feral_manticore	100
0	wh_dlc03_bst_mon_giant_0_tier_5	wh_dlc03_bst_mon_giant_0	100
0	wh_dlc03_emp_cha_wizard_beasts_0_tier_0	wh_dlc03_emp_cha_wizard_beasts_0	100
0	wh_dlc03_emp_cha_wizard_beasts_1_tier_0	wh_dlc03_emp_cha_wizard_beasts_1	100
0	wh_dlc03_emp_cha_wizard_beasts_2_tier_0	wh_dlc03_emp_cha_wizard_beasts_2	100
0	wh_dlc03_emp_cha_wizard_beasts_3_tier_0	wh_dlc03_emp_cha_wizard_beasts_3	100
0	wh_dlc03_emp_cha_wizard_beasts_4_tier_0	wh_dlc03_emp_cha_wizard_beasts_4	100
0	wh_dlc04_emp_cav_knights_blazing_sun_tier_4	wh_dlc04_emp_cav_knights_blazing_sun_0	100
0	wh_dlc04_emp_inf_flagellants_0_tier_3	wh_dlc04_emp_inf_flagellants_0	100
0	wh_dlc04_vmp_veh_corpse_cart_0_tier_3	wh_dlc04_vmp_veh_corpse_cart_0	100
0	wh_dlc04_vmp_veh_corpse_cart_1_tier_4	wh_dlc04_vmp_veh_corpse_cart_1	100
0	wh_dlc04_vmp_veh_corpse_cart_2_tier_4	wh_dlc04_vmp_veh_corpse_cart_2	100
0	wh_dlc04_vmp_veh_mortis_engine_0_tier_4	wh_dlc04_vmp_veh_mortis_engine_0	100
3	wh_dlc05_bst_chaos_spawn_0_boss	wh_dlc05_bst_mon_chaos_spawn_0_boss	100
0	wh_dlc05_bst_mon_harpies_0_tier_3	wh_dlc05_bst_mon_harpies_0	100
0	wh_dlc05_wef_cav_glade_riders_0_tier_2	wh_dlc05_wef_cav_glade_riders_0	100
0	wh_dlc05_wef_cav_glade_riders_1_qb	wh_dlc05_wef_cav_glade_riders_1_qb	100
0	wh_dlc05_wef_cav_glade_riders_1_tier_2	wh_dlc05_wef_cav_glade_riders_1	100
0	wh_dlc05_wef_cav_sisters_thorn_0_tier_5	wh_dlc05_wef_cav_sisters_thorn_0	100
0	wh_dlc05_wef_cav_wild_riders_0_tier_3	wh_dlc05_wef_cav_wild_riders_0	100
0	wh_dlc05_wef_cav_wild_riders_1_tier_3	wh_dlc05_wef_cav_wild_riders_1	100
0	wh_dlc05_wef_cha_glade_lord_0_tier_0	wh_dlc05_wef_cha_glade_lord_0	100
0	wh_dlc05_wef_forest_dragon_0_tier_5	wh_dlc05_wef_forest_dragon_0	100
0	wh_dlc05_wef_inf_deepwood_scouts_0_tier_2	wh_dlc05_wef_inf_deepwood_scouts_0	100
0	wh_dlc05_wef_inf_deepwood_scouts_1_qb	wh_dlc05_wef_inf_deepwood_scouts_1_qb	100
0	wh_dlc05_wef_inf_deepwood_scouts_1_tier_2	wh_dlc05_wef_inf_deepwood_scouts_1	100
0	wh_dlc05_wef_inf_dryads_0_tier_1	wh_dlc05_wef_inf_dryads_0	100
0	wh_dlc05_wef_inf_eternal_guard_0_tier_1	wh_dlc05_wef_inf_eternal_guard_0	100
0	wh_dlc05_wef_inf_eternal_guard_1_qb	wh_dlc05_wef_inf_eternal_guard_1_qb	100
0	wh_dlc05_wef_inf_eternal_guard_1_tier_2	wh_dlc05_wef_inf_eternal_guard_1	100
0	wh_dlc05_wef_inf_glade_guard_0_tier_1	wh_dlc05_wef_inf_glade_guard_0	100
0	wh_dlc05_wef_inf_glade_guard_1_qb	wh_dlc05_wef_inf_glade_guard_1_qb	100
0	wh_dlc05_wef_inf_glade_guard_1_tier_2	wh_dlc05_wef_inf_glade_guard_1	100
0	wh_dlc05_wef_inf_wardancers_0_tier_2	wh_dlc05_wef_inf_wardancers_0	100
0	wh_dlc05_wef_inf_wardancers_1_tier_3	wh_dlc05_wef_inf_wardancers_1	100
0	wh_dlc05_wef_inf_waywatchers_0_tier_4	wh_dlc05_wef_inf_waywatchers_0	100
0	wh_dlc05_wef_inf_wildwood_rangers_0_tier_3	wh_dlc05_wef_inf_wildwood_rangers_0	100
0	wh_dlc05_wef_mon_great_eagle_0_tier_4	wh_dlc05_wef_mon_great_eagle_0	100
0	wh_dlc05_wef_mon_treekin_0_tier_4	wh_dlc05_wef_mon_treekin_0	100
0	wh_dlc05_wef_mon_treeman_0_tier_5	wh_dlc05_wef_mon_treeman_0	100
0	wh_dlc06_chs_feral_manticore	wh_dlc06_chs_feral_manticore	100
0	wh_dlc06_chs_inf_aspiring_champions_0	wh_dlc06_chs_inf_aspiring_champions_0	100
0	wh_dlc06_dwf_art_bolt_thrower_0_tier_2	wh_dlc06_dwf_art_bolt_thrower_0	100
