building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_main_dwf_barracks_4	wh_main_effect_tech_unit_xp_levels_ironbreakers	province_to_province_own	1	1	0
wh_main_dwf_barracks_4	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_dwf_barracks_4	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-4	0
wh_main_dwf_engineer_1	wh_main_effect_agent_enable_recruitment_engineer	province_to_province_own	1	1	0
wh_main_dwf_engineer_1	wh_main_effect_technology_research_points	faction_to_faction_own	12	2	0
wh_main_dwf_engineer_1	wh_main_effect_province_growth_building	region_to_province_own	-4	-6	0
wh_main_dwf_engineer_2	wh_main_effect_agent_cap_increase_engineer	faction_to_faction_own_unseen	1	1	0
wh_main_dwf_engineer_2	wh_main_effect_agent_enable_recruitment_engineer	province_to_province_own	1	1	0
wh_main_dwf_engineer_2	wh_main_effect_agent_recruitment_xp_engineer	province_to_province_own	3	2	0
wh_main_dwf_engineer_2	wh_main_effect_technology_research_points	faction_to_faction_own	20	4	0
wh_main_dwf_engineer_2	wh_main_effect_province_growth_building	region_to_province_own	-8	-10	0
wh_main_dwf_farm_1	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	50	25	0
wh_main_dwf_farm_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	2	1	0
wh_main_dwf_farm_1	wh_main_effect_province_growth_building	region_to_province_own	7	3	0
wh_main_dwf_farm_1	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-10	-5	0
wh_main_dwf_farm_2	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	75	35	0
wh_main_dwf_farm_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	3	2	0
wh_main_dwf_farm_2	wh_main_effect_province_growth_building	region_to_province_own	14	7	0
wh_main_dwf_farm_2	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-15	-10	0
wh_main_dwf_farm_3	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	100	50	0
wh_main_dwf_farm_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4	2	0
wh_main_dwf_farm_3	wh_main_effect_province_growth_building	region_to_province_own	21	10	0
wh_main_dwf_farm_3	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-20	-15	0
wh_main_dwf_farm_4	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	125	60	0
wh_main_dwf_farm_4	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	5	3	0
wh_main_dwf_farm_4	wh_main_effect_province_growth_building	region_to_province_own	28	14	0
wh_main_dwf_farm_4	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-25	-20	0
wh_main_dwf_industry_1	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	125	60	0
wh_main_dwf_industry_2	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	225	100	0
wh_main_dwf_industry_2	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_dwf_industry_3	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	350	175	0
wh_main_dwf_industry_3	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_dwf_industry_4	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	500	250	0
wh_main_dwf_industry_4	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_dwf_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	250	125	0
wh_main_dwf_port_1	wh_main_effect_province_growth_building	region_to_province_own	7	3	0
wh_main_dwf_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_dwf_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	400	200	0
wh_main_dwf_port_2	wh_main_effect_province_growth_building	region_to_province_own	14	7	0
wh_main_dwf_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_dwf_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	700	350	0
wh_main_dwf_port_3	wh_main_effect_province_growth_building	region_to_province_own	21	10	0
wh_main_dwf_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_dwf_resource_beer_1	wh_main_effect_economy_gdp_culture	building_to_building_own	75	25	0
wh_main_dwf_resource_beer_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_dwf_resource_beer_1	wh_main_effect_province_growth_building	region_to_province_own	15	8	0
wh_main_dwf_resource_beer_1	wh_main_effect_public_order_base	province_to_province_own	3	1	0
wh_main_dwf_resource_beer_1	wh_main_effect_region_resource_beer_production	building_to_building_own	28	14	0
wh_main_dwf_resource_beer_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh_main_dwf_resource_beer_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_dwf_resource_beer_2	wh_main_effect_public_order_base	province_to_province_own	4	1	0
wh_main_dwf_resource_beer_2	wh_main_effect_region_resource_beer_production	building_to_building_own	42	21	0
wh_main_dwf_resource_beer_3	wh_main_effect_economy_gdp_culture	building_to_building_own	225	110	0
wh_main_dwf_resource_beer_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	3	0
wh_main_dwf_resource_beer_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_dwf_resource_beer_3	wh_main_effect_province_growth_building	region_to_province_own	25	12	0
wh_main_dwf_resource_beer_3	wh_main_effect_public_order_base	province_to_province_own	5	1	0
wh_main_dwf_resource_beer_3	wh_main_effect_region_resource_beer_production	building_to_building_own	64	32	0
wh_main_dwf_resource_beer_4	wh_main_effect_economy_gdp_culture	building_to_building_own	300	150	0
wh_main_dwf_resource_beer_4	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	5	5	0
wh_main_dwf_resource_beer_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_dwf_resource_beer_4	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_dwf_resource_beer_4	wh_main_effect_public_order_base	province_to_province_own	6	1	0
wh_main_dwf_resource_beer_4	wh_main_effect_region_resource_beer_production	building_to_building_own	96	48	0
wh_main_dwf_resource_beer_4	wh_main_effect_tech_recruitment_cost_reduction_dwf_melee_infantry	province_to_province_own	-4	-4	0
wh_main_dwf_resource_pastures_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	3	2	0
wh_main_dwf_resource_pastures_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_dwf_resource_pastures_1	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	100	50	0
wh_main_dwf_resource_pastures_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4	3	0
wh_main_dwf_resource_pastures_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_dwf_resource_pastures_2	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	150	75	0
wh_main_dwf_resource_pastures_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	5	4	0
wh_main_dwf_resource_pastures_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_dwf_resource_pastures_3	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	200	100	0
wh_main_dwf_resource_pastures_4	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6	5	0
wh_main_dwf_resource_pastures_4	wh_main_effect_province_growth_building	region_to_province_own	40	20	0
wh_main_dwf_resource_pastures_4	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	250	125	0
wh_main_dwf_slayer_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	5	2	0
wh_main_dwf_slayer_1	wh_main_effect_public_order_base	province_to_province_own	2	0	0
wh_main_dwf_slayer_1	wh_main_effect_province_growth_building	region_to_province_own	-4	-6	0
wh_main_dwf_slayer_2	wh_main_effect_force_army_campaign_experience_base_slayers	province_to_province_own	2	1	0
wh_main_dwf_slayer_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	10	5	0
wh_main_dwf_slayer_2	wh_main_effect_public_order_base	province_to_province_own	4	0	0
wh_main_dwf_slayer_2	wh_main_effect_province_growth_building	region_to_province_own	-8	-12	0
wh_main_dwf_smith_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_dwf_smith_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_dwf_smith_2	wh_main_effect_agent_enable_recruitment_runesmith	province_to_province_own	1	1	0
wh_main_dwf_smith_2	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	building_to_force_own_provincewide_unseen	-8	-8	0
wh_main_dwf_smith_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_dwf_smith_3	wh_main_effect_agent_cap_increase_runesmith	faction_to_faction_own_unseen	1	1	0
wh_main_dwf_smith_3	wh_main_effect_agent_enable_recruitment_runesmith	province_to_province_own	1	1	0
wh_main_dwf_smith_3	wh_main_effect_agent_recruitment_xp_runesmith	province_to_province_own	3	2	0
wh_main_dwf_smith_3	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1	1	0
wh_main_dwf_smith_3	wh_main_effect_unit_recruitment_points	province_to_province_own	2	1	0
wh_main_dwf_smith_3	wh_main_effect_religion_conversion_untainted	region_to_region_own_provincewide	5	3	0
wh_main_dwf_smith_3	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	building_to_force_own_provincewide_unseen	-12	-12	0
wh_main_dwf_smith_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh_main_dwf_tavern_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	0	0
wh_main_dwf_tavern_1	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh_main_dwf_tavern_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_dwf_tavern_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	1	0
wh_main_dwf_tavern_2	wh_main_effect_public_order_base	province_to_province_own	6	4	0
wh_main_dwf_tavern_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_dwf_tavern_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	2	0
wh_main_dwf_tavern_3	wh_main_effect_public_order_base	province_to_province_own	10	5	0
wh_main_dwf_tavern_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_dwf_trade_depot_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	5	2	0
wh_main_dwf_trade_depot_1	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	2	1	0
wh_main_dwf_trade_depot_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	2	1	0
wh_main_dwf_trade_depot_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	10	5	0
wh_main_dwf_trade_depot_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	3	0
wh_main_dwf_trade_depot_2	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	3	0
wh_main_dwf_workshop_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_dwf_workshop_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_dwf_workshop_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh_main_dwf_workshop_4	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-4	-5	0
wh2_main_dwf_resource_wine_1	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh2_main_dwf_resource_wine_1	wh_main_effect_region_resource_wine_production	building_to_building_own	16	8	0
wh2_main_dwf_resource_wine_2	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_dwf_resource_wine_2	wh_main_effect_region_resource_wine_production	building_to_building_own	24	12	0
wh2_main_dwf_resource_wine_3	wh_main_effect_public_order_base	province_to_province_own	5	3	0
wh2_main_dwf_resource_wine_3	wh_main_effect_region_resource_wine_production	building_to_building_own	36	18	0
wh2_main_dwf_resource_wine_4	wh_main_effect_public_order_base	province_to_province_own	6	3	0
wh2_main_dwf_resource_wine_4	wh_main_effect_region_resource_wine_production	building_to_building_own	54	28	0
wh_main_dwf_tavern_1	wh_main_effect_economy_gdp_culture	building_to_building_own	75	50	0
wh_main_dwf_tavern_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	100	0
wh_main_dwf_tavern_3	wh_main_effect_economy_gdp_culture	building_to_building_own	225	150	0
wh_main_dwf_workshop_1	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	10	5	0
wh_main_dwf_workshop_2	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	20	10	0
wh_main_dwf_workshop_3	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	30	15	0
wh_main_dwf_workshop_4	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	40	20	0
wh_main_dwf_barracks_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	1	0	0
wh_main_dwf_barracks_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_main_dwf_barracks_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	3	2	0
wh2_main_dwf_resource_wine_1	wh_main_effect_economy_gdp_culture	building_to_building_own	50	25	0
wh2_main_dwf_resource_wine_2	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_dwf_resource_wine_3	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_dwf_resource_wine_4	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh_main_dwf_garrison_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	0	0
wh_main_dwf_garrison_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	2	0
wh_main_dwf_slayer_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_main_dwf_slayer_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	4	2	0
wh_main_special_great_slayer_shrine	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	4	2	0
wh_main_dwf_barracks_4	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_dlc06_dwf_ranger_hub_1	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-10	-10	0
wh_dlc06_dwf_ranger_hub_1	wh_main_effect_character_line_of_sight_mod	province_to_character_when_commanding_army_own_unseen	100	100	0
wh_dlc06_dwf_ranger_hub_1_all	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-15	-15	0
wh_dlc06_dwf_ranger_hub_1_all	wh_main_effect_character_line_of_sight_mod	province_to_character_when_commanding_army_own_unseen	100	100	0
wh_dlc06_dwf_ranger_hub_2	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-15	-15	0
wh_dlc06_dwf_ranger_hub_2	wh_dlc06_effect_unit_xp_levels_rangers	province_to_province_own	2	2	0
wh_dlc06_dwf_ranger_hub_2	wh_main_effect_character_line_of_sight_mod	province_to_character_when_commanding_army_own_unseen	100	100	0
wh_main_dwf_garrison_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_dwf_garrison_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_dwf_garrison_2	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_main_dwf_garrison_2	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_main_dwf_wall_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_dwf_wall_1	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_main_dwf_wall_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_dwf_wall_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	1	0
wh_main_dwf_wall_1	wh_main_effect_textonly_tower_projectile_dwf_1	this_building	1	1	0
wh_main_dwf_wall_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_dwf_wall_2	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_main_dwf_wall_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_dwf_wall_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	2	0
wh_main_dwf_wall_2	wh_main_effect_textonly_tower_projectile_dwf_2	this_building	1	1	0
wh_main_dwf_wall_3	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_main_dwf_wall_3	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_main_dwf_wall_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_dwf_wall_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	3	0
wh_main_dwf_wall_3	wh_main_effect_textonly_tower_projectile_dwf_3	this_building	1	1	0
wh_main_dwf_smith_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_dwf_smith_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	-2	0
wh_main_dwf_smith_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh_main_dwf_smith_3	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-15	-10	0
wh_main_dwf_trade_depot_1	wh_main_effect_province_growth_tech	faction_to_province_own	2	1	0
wh_main_dwf_trade_depot_2	wh_main_effect_province_growth_tech	faction_to_province_own	5	3	0
wh_main_special_great_slayer_shrine	wh_main_effect_force_army_campaign_experience_base_infantry	province_to_province_own	2	1	0
wh_main_special_great_slayer_shrine	wh_main_effect_force_army_campaign_experience_base_slayers	faction_to_province_own	2	2	0
wh_main_special_great_slayer_shrine	wh_main_effect_religion_conversion_untainted	region_to_region_own	10	5	0
wh_main_special_great_slayer_shrine	wh_main_effect_religion_osmosis_untainted	province_to_province_own	3	3	0
wh_main_special_great_slayer_shrine	wh_main_effect_tech_recruitment_cost_reduction_slayers	province_to_province_own	-35	-18	0
wh_main_special_great_slayer_shrine	wh_main_effect_tech_upkeep_cost_reduction_slayers	faction_to_force_own	-5	-3	0
wh_main_dwf_garrison_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_dwf_garrison_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
