building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_main_horde_savage_farm_2	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	15	2	0
wh_main_horde_savage_farm_2	wh_main_effect_hordebuilding_growth_core	force_to_force_own	15	10	0
wh_main_horde_savage_farm_2	wh_main_effect_economy_gdp_agriculture_farming	force_to_force_building	125	20	0
wh_main_horde_savage_farm_3	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	20	2	0
wh_main_horde_savage_farm_3	wh_main_effect_hordebuilding_growth_core	force_to_force_own	20	15	0
wh_main_horde_savage_farm_3	wh_main_effect_economy_gdp_agriculture_farming	force_to_force_building	175	25	0
wh_main_horde_savage_industry_1	wh_main_effect_economy_gdp_industry	force_to_force_building	325	150	0
wh_main_horde_savage_industry_2	wh_main_effect_economy_gdp_industry	force_to_force_building	450	225	0
wh_main_horde_savage_industry_3	wh_main_effect_economy_gdp_industry	force_to_force_building	575	275	0
wh_main_horde_savage_military_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	100	40	0
wh_main_horde_savage_military_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	125	50	0
wh_main_horde_savage_military_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	150	65	0
wh_main_horde_savage_settlement_1	wh_main_effect_economy_gdp_subsistance	force_to_force_building	650	125	0
wh_main_horde_savage_settlement_1	wh_main_effect_hordebuilding_growth_core	force_to_force_own	10	5	0
wh_main_horde_savage_settlement_1	wh_main_effect_unit_recruitment_points	force_to_force_own	3	3	0
wh_main_horde_savage_settlement_1	wh_main_effect_agent_movement_range_mod	force_to_general_own	10	5	0
wh_main_horde_savage_settlement_2	wh_main_effect_economy_gdp_subsistance	force_to_force_building	1000	200	0
wh_main_horde_savage_settlement_2	wh_main_effect_hordebuilding_growth_core	force_to_force_own	15	10	0
wh_main_horde_savage_settlement_2	wh_main_effect_unit_recruitment_points	force_to_force_own	4	4	0
wh_main_horde_savage_settlement_2	wh_main_effect_agent_movement_range_mod	force_to_general_own	5	2	0
wh_main_horde_savage_settlement_3	wh_main_effect_economy_gdp_subsistance	force_to_force_building	1300	250	0
wh_main_horde_savage_settlement_3	wh_main_effect_hordebuilding_growth_core	force_to_force_own	25	15	0
wh_main_horde_savage_settlement_3	wh_main_effect_unit_recruitment_points	force_to_force_own	5	5	0
wh_main_grn_shaman_1	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_grn_shaman_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_grn_boss_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_main_grn_boss_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	4	2	0
wh_main_grn_boss_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	6	3	0
wh_dlc06_grn_military_1_skarsnik	wh_main_effect_economy_gdp_subsistance	building_to_building_own	50	25	0
wh_dlc06_grn_military_2_skarsnik	wh_main_effect_economy_gdp_subsistance	building_to_building_own	75	35	0
wh_dlc06_grn_military_3_skarsnik	wh_main_effect_economy_gdp_subsistance	building_to_building_own	100	50	0
wh_dlc06_grn_military_4_skarsnik	wh_main_effect_economy_gdp_subsistance	building_to_building_own	125	65	0
wh_dlc06_grn_military_1_skarsnik	wh_main_effect_province_growth_building	region_to_province_own	-5	-10	0
wh_dlc06_grn_military_2_skarsnik	wh_main_effect_province_growth_building	region_to_province_own	-10	-15	0
wh_dlc06_grn_military_3_skarsnik	wh_main_effect_province_growth_building	region_to_province_own	-15	-20	0
wh_dlc06_grn_military_4_skarsnik	wh_main_effect_province_growth_building	region_to_province_own	-20	-25	0
wh_dlc06_grn_boars_1_skarsnik	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-5	0	0
wh_main_grn_boars_2	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-10	-5	0
wh_dlc06_grn_boss_1_skarsnik	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc06_grn_boss_2_skarsnik	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	2	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	6	3	0
wh_dlc06_grn_squigs_1	wh2_main_effect_force_all_campaign_sacking_income	faction_to_character_own_factionwide	1	0	0
wh_main_grn_monsters_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_dlc06_grn_boss_1_skarsnik	wh_main_effect_agent_enable_recruitment_spy_greenskins	province_to_province_own	1	1	0
wh_dlc06_grn_boss_1_skarsnik	wh_main_effect_public_order_base	province_to_province_own	6	3	0
wh_dlc06_grn_boss_1_skarsnik	wh_main_effect_religion_conversion_untainted	region_to_region_own	1	1	0
wh_dlc06_grn_boss_2_skarsnik	wh_main_effect_agent_cap_increase_spy_goblin_big_boss	faction_to_faction_own_unseen	1	1	0
wh_dlc06_grn_boss_2_skarsnik	wh_main_effect_agent_enable_recruitment_spy_greenskins	province_to_province_own	1	1	0
wh_dlc06_grn_boss_2_skarsnik	wh_main_effect_public_order_base	province_to_province_own	10	5	0
wh_dlc06_grn_boss_2_skarsnik	wh_main_effect_religion_conversion_untainted	region_to_region_own	2	1	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_effect_agent_cap_increase_spy_goblin_big_boss	faction_to_faction_own_unseen	1	1	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_effect_agent_enable_recruitment_spy_greenskins	province_to_province_own	1	1	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_effect_agent_recruitment_xp_spy_greenskins	province_to_province_own	4	2	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_effect_public_order_base	province_to_province_own	14	7	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_effect_religion_conversion_untainted	region_to_region_own	3	2	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_faction_xp_increase_generals	province_to_province_own	1	1	0
wh_dlc06_grn_boss_3_skarsnik	wh_main_faction_xp_increase_generals_hidden	province_to_force_own_provincewide	1	1	0
wh_dlc06_special_savage_orc_camp_wurrzag_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_dlc06_special_savage_orc_camp_wurrzag_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc06_special_savage_orc_camp_wurrzag_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_dlc06_special_savage_orc_camp_wurrzag_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	50	25	0
wh_dlc06_special_savage_orc_camp_wurrzag_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	100	50	0
wh_dlc06_special_savage_orc_camp_wurrzag_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	150	75	0
wh_main_grn_industry_1	wh_main_effect_province_growth_building	region_to_province_own	5	0	0
wh_main_grn_industry_2	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_grn_industry_3	wh_main_effect_province_growth_building	region_to_province_own	15	10	0
wh2_main_grn_raiders_1	wh2_main_effect_force_all_campaign_sacking_income	faction_to_character_own_factionwide	3	1	0
wh2_main_grn_raiders_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	15	8	0
wh2_main_grn_raiders_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	3	1	0
wh2_main_grn_raiders_1	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_factionwide	3	1	0
wh2_main_grn_raiders_1	wh_main_effect_force_army_campaign_ambush_attack_success_chance	province_to_force_own_provincewide	10	5	0
wh_main_grn_garrison_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_grn_garrison_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_grn_garrison_2	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_main_grn_garrison_2	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_main_grn_walls_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_grn_walls_1	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_main_grn_walls_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_grn_walls_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	1	0
wh_main_grn_walls_1	wh_main_effect_textonly_tower_projectile_grn_1	this_building	1	1	0
wh_main_grn_walls_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_grn_walls_2	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_main_grn_walls_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_grn_walls_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	2	0
wh_main_grn_walls_2	wh_main_effect_textonly_tower_projectile_grn_2	this_building	1	1	0
wh_main_grn_walls_3	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_main_grn_walls_3	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_main_grn_walls_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_grn_walls_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	3	0
wh_main_grn_walls_3	wh_main_effect_textonly_tower_projectile_grn_3	this_building	1	1	0
wh2_main_grn_raiders_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh_dlc06_grn_squigs_1	wh_main_effect_region_resource_animals_production	building_to_building_own	4	2	0
wh_dlc06_grn_garrison_1_skarsnik	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_dlc06_grn_garrison_1_wurrzag	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_dlc06_grn_garrison_2_skarsnik	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_dlc06_grn_garrison_2_wurrzag	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_dlc06_grn_walls_1_skarsnik	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_dlc06_grn_walls_1_wurrzag	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_dlc06_grn_walls_2_skarsnik	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	0	0
wh_dlc06_grn_walls_2_wurrzag	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_dlc06_grn_walls_3_skarsnik	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_dlc06_grn_walls_3_wurrzag	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_dlc06_grn_garrison_1_skarsnik	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_dlc06_grn_garrison_1_wurrzag	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_dlc06_grn_garrison_2_skarsnik	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_dlc06_grn_garrison_2_skarsnik	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_dlc06_grn_garrison_2_skarsnik	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_dlc06_grn_garrison_2_wurrzag	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_dlc06_grn_garrison_2_wurrzag	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_dlc06_grn_garrison_2_wurrzag	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_dlc06_grn_walls_1_skarsnik	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_dlc06_grn_walls_1_skarsnik	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_dlc06_grn_walls_1_skarsnik	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_dlc06_grn_walls_1_skarsnik	wh_main_effect_textonly_tower_projectile_grn_1	this_building	1	1	0
wh_dlc06_grn_walls_1_wurrzag	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_dlc06_grn_walls_1_wurrzag	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_dlc06_grn_walls_1_wurrzag	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_dlc06_grn_walls_1_wurrzag	wh_main_effect_textonly_tower_projectile_grn_1	this_building	1	1	0
wh_dlc06_grn_walls_2_skarsnik	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_dlc06_grn_walls_2_skarsnik	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_dlc06_grn_walls_2_skarsnik	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc06_grn_walls_2_skarsnik	wh_main_effect_textonly_tower_projectile_grn_2	this_building	1	1	0
wh_dlc06_grn_walls_2_wurrzag	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_dlc06_grn_walls_2_wurrzag	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_dlc06_grn_walls_2_wurrzag	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc06_grn_walls_2_wurrzag	wh_main_effect_textonly_tower_projectile_grn_2	this_building	1	1	0
wh_dlc06_grn_walls_3_skarsnik	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_dlc06_grn_walls_3_skarsnik	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_dlc06_grn_walls_3_skarsnik	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_dlc06_grn_walls_3_skarsnik	wh_main_effect_textonly_tower_projectile_grn_3	this_building	1	1	0
wh_dlc06_grn_walls_3_wurrzag	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_dlc06_grn_walls_3_wurrzag	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_dlc06_grn_walls_3_wurrzag	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_dlc06_grn_walls_3_wurrzag	wh_main_effect_textonly_tower_projectile_grn_3	this_building	1	1	0
