building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_main_vmp_bindingcircle_3	wh_main_effect_building_vampiric_mercenary_replenishment_crypt_horrors	faction_to_faction_own	1	0	0
wh_main_vmp_bindingcircle_3	wh_main_effect_building_vampiric_mercenary_replenishment_hexwraiths	faction_to_faction_own	1	0	0
wh_main_vmp_bindingcircle_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_vmp_cemetary_1	wh_main_effect_building_vampiric_mercenary_capacity_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_1	wh_main_effect_building_vampiric_mercenary_capacity_zombies	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_1	wh_main_effect_building_vampiric_mercenary_replenishment_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_1	wh_main_effect_building_vampiric_mercenary_replenishment_zombies	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_1	wh_main_effect_building_vampiric_mercenary_replenishment_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_1	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_vmp_cemetary_1	wh_main_effect_agent_action_success_chance_enemy	region_to_character_enemy	-2.5	-1.25	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_capacity_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_capacity_skeletons_1	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_capacity_zombies	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_replenishment_graveguard_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_replenishment_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_replenishment_skeletons_1	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_building_vampiric_mercenary_replenishment_zombies	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_vmp_cemetary_2	wh_main_effect_agent_action_success_chance_enemy	region_to_character_enemy	-5	-2.5	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_capacity_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_capacity_skeletons_1	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_capacity_zombies	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_black_knights_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_black_knights_1	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_graveguard_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_graveguard_1	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_skeletons_0	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_skeletons_1	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_building_vampiric_mercenary_replenishment_zombies	faction_to_faction_own	1	0	0
wh_main_vmp_cemetary_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_vmp_cemetary_3	wh_main_effect_agent_action_success_chance_enemy	region_to_character_enemy	-7.5	-5	0
wh_main_vmp_forest_1	wh_main_effect_building_vampiric_mercenary_capacity_bat_swarms	faction_to_faction_own	1	0	0
wh_main_vmp_forest_1	wh_main_effect_building_vampiric_mercenary_capacity_dire_wolves	faction_to_faction_own	1	0	0
wh_main_vmp_forest_1	wh_main_effect_building_vampiric_mercenary_replenishment_bat_swarms	faction_to_faction_own	1	0	0
wh_main_vmp_forest_1	wh_main_effect_building_vampiric_mercenary_replenishment_dire_wolves	faction_to_faction_own	1	0	0
wh_main_vmp_forest_1	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_vmp_forest_2	wh_main_effect_building_vampiric_mercenary_capacity_bat_swarms	faction_to_faction_own	1	0	0
wh_main_vmp_forest_2	wh_main_effect_building_vampiric_mercenary_capacity_dire_wolves	faction_to_faction_own	1	0	0
wh_main_vmp_forest_2	wh_main_effect_building_vampiric_mercenary_capacity_vargheist	faction_to_faction_own	1	0	0
wh_main_vmp_forest_2	wh_main_effect_building_vampiric_mercenary_replenishment_bat_swarms	faction_to_faction_own	1	0	0
wh_main_vmp_forest_2	wh_main_effect_building_vampiric_mercenary_replenishment_dire_wolves	faction_to_faction_own	1	0	0
wh_main_vmp_forest_2	wh_main_effect_building_vampiric_mercenary_replenishment_varghulf	faction_to_faction_own	1	0	0
wh_main_vmp_forest_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_capacity_bat_swarms	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_capacity_dire_wolves	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_capacity_vargheist	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_replenishment_bat_swarms	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_replenishment_dire_wolves	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_replenishment_terrorgheist	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_replenishment_vargheist	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_building_vampiric_mercenary_replenishment_varghulf	faction_to_faction_own	1	0	0
wh_main_vmp_forest_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_vmp_necromancers_1	wh_main_effect_building_vampiric_mercenary_capacity_corpse_cart_1	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_1	wh_main_effect_building_vampiric_mercenary_capacity_corpse_cart_2	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_1	wh_main_effect_building_vampiric_mercenary_replenishment_corpse_cart_1	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_1	wh_main_effect_building_vampiric_mercenary_replenishment_corpse_cart_2	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_1	wh_main_effect_agent_cap_increase_wizard_necromancer	faction_to_faction_own_unseen	1	1	0
wh_main_vmp_necromancers_1	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts	province_to_province_own	1	1	0
wh_main_vmp_necromancers_1	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	150	75	0
wh_main_vmp_necromancers_1	wh_main_effect_force_army_campaign_experience_base_infantry	province_to_province_own	1	1	0
wh_main_vmp_necromancers_1	wh_main_effect_technology_research_points	faction_to_faction_own	12	4	0
wh_main_vmp_necromancers_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_vmp_necromancers_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	4	4	0
wh_main_vmp_necromancers_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_building_vampiric_mercenary_capacity_corpse_cart_1	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_building_vampiric_mercenary_capacity_corpse_cart_2	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_building_vampiric_mercenary_capacity_mortis_engine	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_building_vampiric_mercenary_replenishment_corpse_cart_1	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_building_vampiric_mercenary_replenishment_corpse_cart_2	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_building_vampiric_mercenary_replenishment_mortis_engine	faction_to_faction_own	1	0	0
wh_main_vmp_necromancers_2	wh_main_effect_agent_cap_increase_wizard_necromancer	faction_to_faction_own_unseen	1	1	0
wh_main_vmp_necromancers_2	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts	province_to_province_own	1	1	0
wh_main_vmp_necromancers_2	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts	province_to_province_own	3	2	0
wh_main_vmp_necromancers_2	wh_main_effect_economy_gdp_agriculture_animal_husbandry	building_to_building_own	350	175	0
wh_main_vmp_necromancers_2	wh_main_effect_force_army_campaign_experience_base_infantry	province_to_province_own	2	1	0
wh_main_vmp_necromancers_2	wh_main_effect_technology_research_points	faction_to_faction_own	24	8	0
wh_main_vmp_necromancers_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_vmp_necromancers_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	6	6	0
wh_main_vmp_necromancers_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_vmp_ossuary_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	2	1	0
wh_main_vmp_ossuary_1	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_vmp_ossuary_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_vmp_ossuary_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4	2	0
wh_main_vmp_ossuary_2	wh_main_effect_province_growth_building	region_to_province_own	25	13	0
wh_main_vmp_ossuary_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_vmp_ossuary_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_vmp_ossuary_2	wh_main_effect_public_order_base	province_to_province_own	2	2	0
wh_main_vmp_ossuary_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6	3	0
wh_main_vmp_ossuary_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_vmp_ossuary_3	wh_main_effect_unit_recruitment_points	province_to_province_own	2	2	0
wh_main_vmp_ossuary_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_vmp_ossuary_3	wh_main_effect_public_order_base	province_to_province_own	3	3	0
wh_main_vmp_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	200	100	0
wh_main_vmp_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_vmp_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_vmp_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	350	175	0
wh_main_vmp_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_vmp_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_vmp_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	500	250	0
wh_main_vmp_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_vmp_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_vmp_repression_1	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	100	50	0
wh_main_vmp_repression_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_vmp_repression_2	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	200	100	0
wh_main_vmp_repression_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_vmp_vampires_1	wh_main_effect_agent_cap_increase_dignitary_vampire	faction_to_faction_own_unseen	1	1	0
wh_main_vmp_vampires_1	wh_main_effect_agent_enable_recruitment_dignitary_vampire_counts	province_to_province_own	1	1	0
wh_main_vmp_vampires_1	wh_main_effect_building_vampiric_mercenary_capacity_terrorgheist	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_1	wh_main_effect_building_vampiric_mercenary_capacity_varghulf	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_1	wh_main_effect_economy_gdp_culture	building_to_building_own	125	60	0
wh_main_vmp_vampires_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_agent_cap_increase_dignitary_vampire	faction_to_faction_own_unseen	1	1	0
wh_main_vmp_vampires_2	wh_main_effect_agent_enable_recruitment_dignitary_vampire_counts	province_to_province_own	1	1	0
wh_main_vmp_vampires_2	wh_main_effect_agent_recruitment_xp_dignitary_vampire_counts	province_to_province_own	3	2	0
wh_main_vmp_vampires_2	wh_main_effect_building_vampiric_mercenary_capacity_black_coach	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_building_vampiric_mercenary_capacity_blood_knights	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_building_vampiric_mercenary_capacity_terrorgheist	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_building_vampiric_mercenary_capacity_varghulf	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_building_vampiric_mercenary_replenishment_black_coach	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_building_vampiric_mercenary_replenishment_blood_knights	faction_to_faction_own	1	0	0
wh_main_vmp_vampires_2	wh_main_effect_economy_gdp_culture	building_to_building_own	300	150	0
wh_main_vmp_vampires_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_vmp_resource_gold_1	wh_main_effect_economy_gdp_industry	building_to_building_own	250	125	0
wh_main_vmp_resource_gold_1	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_vmp_resource_gold_2	wh_main_effect_economy_gdp_industry	building_to_building_own	500	250	0
wh_main_vmp_resource_gold_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_vmp_resource_gold_3	wh_main_effect_economy_gdp_industry	building_to_building_own	750	375	0
wh_main_vmp_resource_gold_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_vmp_ossuary_1	wh_main_effect_public_order_base	province_to_province_own	1	1	0
wh_main_vmp_ossuary_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_vmp_ossuary_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_vmp_ossuary_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_vmp_balefire_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_vmp_balefire_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_vmp_balefire_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_vmp_repression_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_vmp_repression_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_vmp_necromancers_1	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_vmp_necromancers_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_vmp_terrorgheists_1	wh_main_effect_religion_conversion_undeath	region_to_region_own	2	1	0
wh2_main_vmp_terrorgheists_1	wh_main_effect_religion_osmosis_undeath	province_to_province_own	2	1	0
wh2_main_vmp_terrorgheists_1	wh_main_effect_tech_unit_xp_levels_forest_beasts	province_to_province_own	3	3	0
wh2_main_vmp_wraiths_1	wh_main_effect_agent_enable_recruitment_spy_vampire_counts	province_to_province_own	1	1	0
wh2_main_vmp_wraiths_1	wh_main_effect_building_vampiric_mercenary_replenishment_cairn_wraiths	faction_to_faction_own	1	0	0
wh2_main_vmp_wraiths_1	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	100	50	0
wh2_main_vmp_wraiths_2	wh_main_effect_agent_cap_increase_spy_banshee	faction_to_faction_own_unseen	1	1	0
wh2_main_vmp_wraiths_2	wh_main_effect_agent_enable_recruitment_spy_vampire_counts	province_to_province_own	1	1	0
wh2_main_vmp_wraiths_2	wh_main_effect_agent_recruitment_xp_spy_vampire_counts	province_to_province_own	4	2	0
wh2_main_vmp_wraiths_2	wh_main_effect_building_vampiric_mercenary_capacity_cairn_wraiths	faction_to_faction_own	1	0	0
wh2_main_vmp_wraiths_2	wh_main_effect_building_vampiric_mercenary_replenishment_hexwraiths	faction_to_faction_own	1	0	0
wh2_main_vmp_wraiths_2	wh_main_effect_economy_gdp_agriculture_farming	building_to_building_own	200	100	0
wh2_main_vmp_raisedead	wh2_main_effect_campaign_enemy_attrition_vampiric_attrition_casualties	region_to_force_enemy	50	25	0
wh2_main_vmp_raisedead	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-15	-8	0
wh2_main_vmp_raisedead	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh2_main_vmp_raisedead	wh_main_effect_raise_dead_recruitment_cost_mod	region_to_character_own	-30	-15	0
wh_main_vmp_garrison_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_vmp_garrison_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_vmp_garrison_2	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_main_vmp_garrison_2	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_main_vmp_walls_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_vmp_walls_1	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_main_vmp_walls_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_vmp_walls_1	wh_main_effect_textonly_tower_projectile_vmp_1	this_building	1	1	0
wh_main_vmp_walls_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_vmp_walls_2	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_main_vmp_walls_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_vmp_walls_2	wh_main_effect_textonly_tower_projectile_vmp_2	this_building	1	1	0
wh_main_vmp_walls_3	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_main_vmp_walls_3	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_main_vmp_walls_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_vmp_walls_3	wh_main_effect_textonly_tower_projectile_vmp_3	this_building	1	1	0
wh_main_vmp_armoury_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	-2	0
wh_main_vmp_armoury_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh_main_vmp_garrison_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_vmp_garrison_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
