building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_main_emp_forges_3	wh_main_effect_technology_research_points_mod	faction_to_faction_own	30	15	0
wh_main_emp_forges_3	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	50	25	0
wh_main_emp_forges_3	wh_main_effect_province_growth_building	region_to_province_own	-10	-15	0
wh_main_emp_industry_basic_1	wh_main_effect_economy_gdp_industry	building_to_building_own	125	60	0
wh_main_emp_industry_basic_2	wh_main_effect_economy_gdp_industry	building_to_building_own	250	125	0
wh_main_emp_industry_basic_2	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_emp_industry_basic_3	wh_main_effect_economy_gdp_industry	building_to_building_own	350	175	0
wh_main_emp_industry_basic_3	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_emp_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	250	100	0
wh_main_emp_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_emp_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_emp_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	425	200	0
wh_main_emp_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_emp_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_emp_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	725	300	0
wh_main_emp_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_emp_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_emp_resource_gold_1	wh_main_effect_economy_gdp_mining	building_to_building_own	600	300	0
wh_main_emp_resource_gold_1	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_emp_resource_gold_2	wh_main_effect_economy_gdp_mining	building_to_building_own	900	400	0
wh_main_emp_resource_gold_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_emp_resource_gold_3	wh_main_effect_economy_gdp_mining	building_to_building_own	1200	500	0
wh_main_emp_resource_gold_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_emp_smiths_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_emp_smiths_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	-2	0
wh_main_emp_smiths_2	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1	1	0
wh_main_emp_smiths_2	wh_main_effect_tech_unit_xp_levels_emp_infantry	province_to_province_own	1	1	0
wh_main_emp_smiths_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_emp_smiths_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh_main_emp_stables_2	wh_main_effect_province_growth_building	region_to_province_own	-5	-7	0
wh_main_emp_stables_3	wh_main_effect_province_growth_building	region_to_province_own	-10	-15	0
wh_main_emp_tavern_1	wh_main_effect_public_order_base	province_to_province_own	4	1	0
wh_main_emp_tavern_2	wh_main_effect_public_order_base	province_to_province_own	6	1	0
wh_main_emp_tavern_2	wh_main_effect_force_all_campaign_upkeep	province_to_force_own_provincewide	-1	0	0
wh_main_emp_tavern_3	wh_main_effect_public_order_base	province_to_province_own	8	1	0
wh_main_emp_tavern_3	wh_main_effect_force_all_campaign_upkeep	province_to_force_own_provincewide	-2	0	0
wh_main_emp_wizards_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	3	40	0
wh_main_emp_wizards_1	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	1	1	0
wh_main_emp_wizards_1	wh_main_effect_agent_enable_recruitment_wizard_empire	province_to_province_own	1	1	0
wh_main_emp_wizards_1	wh_main_effect_agent_enable_recruitment_wizard_kislev	province_to_province_own	1	1	0
wh_main_emp_wizards_1	wh_main_effect_agent_enable_recruitment_wizard_teb	province_to_province_own	1	1	0
wh_main_emp_wizards_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_emp_wizards_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	6	4	0
wh_main_emp_wizards_2	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	1	1	0
wh_main_emp_wizards_2	wh_main_effect_agent_enable_recruitment_wizard_empire	province_to_province_own	1	1	0
wh_main_emp_wizards_2	wh_main_effect_agent_enable_recruitment_wizard_kislev	province_to_province_own	1	1	0
wh_main_emp_wizards_2	wh_main_effect_agent_enable_recruitment_wizard_teb	province_to_province_own	1	1	0
wh_main_emp_wizards_2	wh_main_effect_agent_recruitment_xp_wizard_empire	province_to_province_own	4	2	0
wh_main_emp_wizards_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_emp_worship_1	wh_main_effect_agent_cap_increase_dignitary_warrior_priest	faction_to_faction_own_unseen	1	1	0
wh_main_emp_worship_1	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_emp_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh_main_emp_worship_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_emp_worship_2	wh_main_effect_agent_cap_increase_dignitary_warrior_priest	faction_to_faction_own_unseen	1	1	0
wh_main_emp_worship_2	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_emp_worship_2	wh_main_effect_agent_enable_recruitment_spy_empire	province_to_province_own	1	1	0
wh_main_emp_worship_2	wh_main_effect_agent_recruitment_xp_dignitary_empire	province_to_province_own	2	1	0
wh_main_emp_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9	5	0
wh_main_emp_worship_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_emp_worship_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_emp_worship_3	wh_main_effect_agent_cap_increase_dignitary_warrior_priest	faction_to_faction_own_unseen	1	1	0
wh_main_emp_worship_3	wh_main_effect_agent_cap_increase_spy_witch_hunter	faction_to_faction_own_unseen	1	1	0
wh_main_emp_worship_3	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_emp_worship_3	wh_main_effect_agent_enable_recruitment_spy_empire	province_to_province_own	1	1	0
wh_main_emp_worship_3	wh_main_effect_agent_recruitment_xp_dignitary_empire	province_to_province_own	3	2	0
wh_main_emp_worship_3	wh_main_effect_agent_recruitment_xp_spy_empire	province_to_province_own	3	2	0
wh_main_emp_worship_3	wh_main_effect_religion_conversion_untainted	region_to_region_own	12	6	0
wh_main_emp_worship_3	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh_main_emp_worship_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh_main_kislev_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh_main_kislev_worship_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_kislev_worship_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_kislev_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9	5	0
wh_main_kislev_worship_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_kislev_worship_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_ksl_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	275	100	0
wh_main_ksl_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_ksl_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_ksl_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	450	200	0
wh_main_ksl_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_ksl_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_ksl_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	750	350	0
wh_main_ksl_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_ksl_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	0	0
wh_main_middenheim_worship_1	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_middenheim_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh_main_middenheim_worship_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_middenheim_worship_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-7	0
wh_main_middenheim_worship_2	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_middenheim_worship_2	wh_main_effect_agent_recruitment_xp_dignitary_empire	province_to_province_own	2	1	0
wh_main_middenheim_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9	5	0
wh_main_middenheim_worship_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_middenheim_worship_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-4	-6	0
wh_main_special_blazing_sun_chapterhouse	wh_main_effect_force_army_campaign_experience_base_knights	faction_to_character_own	1	1	0
wh_main_special_blazing_sun_chapterhouse	wh_main_effect_public_order_base	province_to_province_own	3	1	0
wh_main_special_blazing_sun_chapterhouse	wh_main_effect_religion_conversion_untainted	region_to_region_own	3	2	0
wh_main_special_blazing_sun_chapterhouse	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_special_college_of_magic	wh_main_effect_agent_enable_recruitment_wizard_empire	province_to_province_own	2	2	0
wh_main_special_college_of_magic	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	8	6	0
wh_main_special_college_of_magic	wh_main_effect_agent_recruitment_xp_wizard_empire	faction_to_province_own	2	2	0
wh_main_special_college_of_magic	wh_main_effect_agent_recruitment_xp_wizard_kislev	faction_to_province_own	2	2	0
wh_main_special_college_of_magic	wh_main_effect_agent_recruitment_xp_wizard_teb	faction_to_province_own	2	2	0
wh_main_special_college_of_magic	wh_main_effect_technology_research_points_mod	faction_to_faction_own	30	15	0
wh_main_special_college_of_magic	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	1	1	0
wh_main_special_conclave_of_magic	wh_main_effect_agent_enable_recruitment_wizard_empire	province_to_province_own	1	1	0
wh_main_special_conclave_of_magic	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	4	2	0
wh_main_special_conclave_of_magic	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	1	1	0
wh_main_special_conclave_of_magic	wh_main_effect_agent_enable_recruitment_wizard_kislev	province_to_province_own	1	1	0
wh_main_special_conclave_of_magic	wh_main_effect_agent_enable_recruitment_wizard_teb	province_to_province_own	1	1	0
wh_main_special_conclave_of_magic	wh_main_effect_technology_research_points_mod	faction_to_faction_own	20	10	0
wh_main_special_erengrad_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	400	250	0
wh_main_special_erengrad_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_special_erengrad_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	15	0
wh_main_special_erengrad_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	775	350	0
wh_main_special_erengrad_port_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	3	0
wh_main_special_erengrad_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_special_erengrad_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	3	0
wh_main_special_erengrad_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	1175	450	0
wh_main_special_erengrad_port_3	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	10	5	0
wh_main_special_erengrad_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_special_erengrad_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	4	0
wh_main_special_great_temple_of_ulric	wh_main_effect_agent_action_success_chance_enemy	region_to_character_enemy	-15	-10	0
wh_main_special_great_temple_of_ulric	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_special_great_temple_of_ulric	wh_main_effect_agent_enable_recruitment_spy_empire	province_to_province_own_factionwide	1	1	0
wh_main_special_great_temple_of_ulric	wh_main_effect_agent_recruitment_xp_dignitary_empire	province_to_province_own	4	3	0
wh_main_special_great_temple_of_ulric	wh_main_effect_agent_recruitment_xp_spy_empire	province_to_province_own	4	3	0
wh_main_special_great_temple_of_ulric	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	5	5	0
wh_main_special_great_temple_of_ulric	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	4	3	0
wh_main_special_great_temple_of_ulric	wh_main_effect_public_order_base	province_to_province_own	5	1	0
wh_main_special_great_temple_of_ulric	wh_main_effect_religion_conversion_untainted	region_to_region_own	16	8	0
wh_main_special_great_temple_of_ulric	wh_main_effect_religion_osmosis_untainted	province_to_province_own	4	2	0
wh_main_special_knights_panther_chapterhouse	wh_main_effect_force_army_campaign_experience_base_knights	province_to_province_own	4	2	0
wh_main_special_knights_panther_chapterhouse	wh_main_effect_public_order_base	province_to_province_own	3	1	0
wh_main_special_knights_panther_chapterhouse	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_special_knights_panther_chapterhouse	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	4	0
wh_main_special_marienburg_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	500	250	0
wh_main_special_marienburg_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_special_marienburg_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_special_marienburg_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	1000	400	0
wh_main_special_marienburg_port_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	3	0
wh_main_special_marienburg_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_special_marienburg_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_special_marienburg_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	1550	500	0
wh_main_special_marienburg_port_3	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	10	5	0
wh_main_special_marienburg_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_special_marienburg_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_special_nuln_cannon_foundry	wh_main_effect_force_army_campaign_experience_base_artillery	faction_to_character_own	2	2	0
wh_main_special_nuln_cannon_foundry	wh_main_effect_force_army_campaign_upkeep_cost_artillery	faction_to_force_own	-9	-9	0
wh_main_special_nuln_gunnery_school	wh_main_effect_economy_gdp_industry	building_to_building_own	400	2	0
wh_main_special_nuln_gunnery_school	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	4	0
wh_main_special_nuln_gunnery_school	wh_main_effect_force_army_campaign_experience_base_artillery	faction_to_character_own	4	4	0
wh_main_special_nuln_gunnery_school	wh_main_effect_force_army_campaign_recruitment_cost_artillery	faction_to_force_own	-15	-15	0
wh_main_special_nuln_gunnery_school	wh_main_effect_force_army_campaign_upkeep_cost_artillery	faction_to_force_own	-15	-15	0
wh_main_special_reiksfort	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	5	4	0
wh_main_special_reiksfort	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_special_reiksfort	wh_main_effect_public_order_base	province_to_province_own	4	1	0
wh_main_talabec_worship_1	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_talabec_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh_main_talabec_worship_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_talabec_worship_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_talabec_worship_2	wh_main_effect_agent_enable_recruitment_dignitary_empire	province_to_province_own	1	1	0
wh_main_talabec_worship_2	wh_main_effect_agent_recruitment_xp_dignitary_empire	province_to_province_own	2	1	0
wh_main_talabec_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9	5	0
wh_main_talabec_worship_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_talabec_worship_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_teb_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	425	150	0
wh_main_teb_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_teb_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_teb_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	725	300	0
wh_main_teb_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_teb_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_teb_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	1125	600	0
wh_main_teb_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_teb_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_teb_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh_main_teb_worship_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_teb_worship_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh_main_teb_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9	5	0
wh_main_teb_worship_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_teb_worship_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh_main_emp_wizards_1	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_emp_wizards_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_special_college_of_magic	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_special_conclave_of_magic	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_special_knights_panther_chapterhouse	wh2_main_effect_force_campaign_recruitment_cost_reduction_emp_empire_knights	province_to_province_own	-35	-18	0
wh_main_special_blazing_sun_chapterhouse	wh2_main_effect_resource_upkeep_reduction_emp_knights_demigryphs	faction_to_force_own_factionwide	-5	-3	0
wh_main_emp_worship_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_emp_barracks_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	1	0	0
wh_main_emp_barracks_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_main_emp_barracks_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	3	2	0
wh_main_emp_forges_2	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	20	10	0
wh_main_emp_forges_1	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	10	5	0
wh_main_emp_stables_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_main_emp_stables_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	3	2	0
wh_main_emp_stables_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	1	0	0
wh2_main_emp_roads_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	10	5	0
wh2_main_emp_roads_1	wh_main_effect_province_growth_building	region_to_province_own	5	3	0
wh2_main_emp_roads_2	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	15	8	0
wh2_main_emp_roads_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	8	4	0
wh2_main_emp_roads_2	wh_main_effect_province_growth_building	region_to_province_own	7	4	0
wh_main_emp_garrison_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_emp_garrison_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_emp_garrison_2	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_main_emp_garrison_2	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_main_emp_walls_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_emp_walls_1	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_main_emp_walls_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_emp_walls_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	1	0
wh_main_emp_walls_1	wh_main_effect_textonly_tower_projectile_emp_1	this_building	1	1	0
wh_main_emp_walls_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_emp_walls_2	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_main_emp_walls_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_emp_walls_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	2	0
wh_main_emp_walls_2	wh_main_effect_textonly_tower_projectile_emp_2	this_building	1	1	0
wh_main_emp_walls_3	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_main_emp_walls_3	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_main_emp_walls_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_emp_walls_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	3	0
wh_main_emp_walls_3	wh_main_effect_textonly_tower_projectile_emp_3	this_building	1	1	0
wh_main_special_settlement_kislev_1_ksl	wh_main_effect_unit_recruitment_points	province_to_province_own	1	0	0
wh_main_special_settlement_kislev_2_ksl	wh_main_effect_unit_recruitment_points	province_to_province_own	2	1	0
wh_main_special_settlement_kislev_3_ksl	wh_main_effect_unit_recruitment_points	province_to_province_own	3	2	0
wh_main_special_settlement_kislev_4_ksl	wh_main_effect_unit_recruitment_points	province_to_province_own	4	3	0
wh_main_special_settlement_kislev_5_ksl	wh_main_effect_unit_recruitment_points	province_to_province_own	5	4	0
wh_main_special_settlement_kislev_1_ksl	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own	2	0	0
wh_main_special_settlement_kislev_2_ksl	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own	2	0	0
wh_main_special_settlement_kislev_3_ksl	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own	2	0	0
wh_main_special_settlement_kislev_4_ksl	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own	2	0	0
wh_main_special_settlement_kislev_5_ksl	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own	2	0	0
wh_main_special_settlement_kislev_1_ksl	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-2	0	0
wh_main_special_settlement_kislev_2_ksl	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-4	0	0
