building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_dlc05_wef_office_starlight_forge_1	wh_main_effect_building_construction_cost_mod	province_to_region_own_factionwide	-5	-5	0
wh_dlc05_wef_office_the_wild_heath_1	wh_dlc05_effect_dummy_enable_office_the_wild_heath	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_office_the_wild_heath_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_factionwide	-5	-5	0
wh_dlc05_wef_office_wardancer_feast_halls_1	wh_dlc05_effect_dummy_enable_office_wardancer_feast_halls	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_office_wardancer_feast_halls_1	wh_dlc05_effect_tech_unit_xp_levels_wardancers	province_to_province_own_factionwide	2	2	0
wh_dlc05_wef_office_wildwood_waystones_1	wh_dlc05_effect_dummy_enable_office_wildwood_waystones	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_office_wildwood_waystones_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10	10	0
wh_dlc05_wef_outpost_foraging_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own_factionwide	2	0	0
wh_dlc05_wef_outpost_foraging_1	wh_main_effect_growth_all	province_to_province_own_factionwide	2	1	1
wh_dlc05_wef_outpost_recruitment_1	wh_main_effect_force_all_campaign_recruitment_cost_all	region_to_force_own	-15	-7	0
wh_dlc05_wef_outpost_replenishment_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	10	5	0
wh_dlc05_wef_outpost_slaughter_1	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	1	1	0
wh_dlc05_wef_outpost_slaughter_1	wh_dlc03_effect_force_army_battle_missile_damage	faction_to_force_own	1	0	0
wh_dlc05_wef_outpost_slaughter_1	wh_dlc05_effect_building_army_xp_gain	faction_to_force_own	5	3	0
wh_dlc05_wef_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	100	50	0
wh_dlc05_wef_port_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	3	0
wh_dlc05_wef_public_order_1	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_dlc05_wef_public_order_1	wh_main_effect_region_resource_pottery_production	building_to_building_own	3	2	0
wh_dlc05_wef_public_order_1	wh_main_effect_region_resource_timber_production	building_to_building_own	3	2	0
wh_dlc05_wef_public_order_1	wh_main_effect_region_resource_trinkets_production	building_to_building_own	3	2	0
wh_dlc05_wef_public_order_2	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh_dlc05_wef_public_order_2	wh_main_effect_region_resource_pottery_production	building_to_building_own	4	2	0
wh_dlc05_wef_public_order_2	wh_main_effect_region_resource_timber_production	building_to_building_own	4	2	0
wh_dlc05_wef_public_order_2	wh_main_effect_region_resource_trinkets_production	building_to_building_own	4	2	0
wh_dlc05_wef_public_order_3	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh_dlc05_wef_public_order_3	wh_main_effect_region_resource_pottery_production	building_to_building_own	6	3	0
wh_dlc05_wef_public_order_3	wh_main_effect_region_resource_timber_production	building_to_building_own	6	3	0
wh_dlc05_wef_public_order_3	wh_main_effect_region_resource_trinkets_production	building_to_building_own	6	3	0
wh_dlc05_wef_ranged_3	wh_dlc05_effect_agent_cap_increase_spy	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_ranged_3	wh_dlc05_effect_agent_enable_recruitment_spy_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_spellsingers_1	wh_dlc05_effect_agent_cap_increase_wizard	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_spellsingers_1	wh_dlc05_effect_agent_enable_recruitment_wizard_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_spellsingers_2	wh_dlc05_effect_agent_cap_increase_wizard	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_spellsingers_2	wh_dlc05_effect_agent_enable_recruitment_wizard_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_spellsingers_2	wh_dlc05_effect_agent_recruitment_xp_wizard_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_spellsingers_3	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_dlc05_wef_spellsingers_3	wh_dlc05_effect_agent_cap_increase_wizard	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_spellsingers_3	wh_dlc05_effect_agent_enable_recruitment_wizard_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_spellsingers_3	wh_dlc05_effect_agent_recruitment_xp_wizard_woodelves	province_to_province_own	2	1	0
wh_dlc05_wef_temple_anath_raema_1	wh2_main_effect_construction_limit_dummy	building_to_building_own	1	1	1
wh_dlc05_wef_temple_anath_raema_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	10	5	0
wh_dlc05_wef_temple_anath_raema_1	wh_main_effect_general_mod_tunnel_interception_chance	character_to_general_own_factionwide	10	5	0
wh_dlc05_wef_temple_ereth_khial_1	wh2_main_effect_construction_limit_dummy	building_to_building_own	1	1	1
wh_dlc05_wef_temple_ereth_khial_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own	10	10	0
wh_dlc05_wef_temple_isha_1	wh2_main_effect_construction_limit_dummy	building_to_building_own	1	1	1
wh_dlc05_wef_temple_isha_1	wh_dlc05_effect_force_all_campaign_replenishment_rate_building	building_to_force_own_factionwide	10	5	0
wh_dlc05_wef_temple_kurnous_1	wh2_main_effect_construction_limit_dummy	building_to_building_own	1	1	1
wh_dlc05_wef_temple_kurnous_1	wh_main_effect_agent_movement_range_mod	faction_to_character_own	5	5	0
wh_dlc05_wef_tree_delliandra_1	wh_dlc05_effect_dummy_enable_office_ancient_of_delliandra	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_tree_delliandra_1	wh_main_effect_building_construction_cost_mod	province_to_region_own_factionwide	-5	-5	0
wh_dlc05_wef_tree_druthandor_1	wh_dlc05_effect_dummy_enable_office_ancient_of_druthandor	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_tree_druthandor_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10	10	0
wh_dlc05_wef_tree_spirits_2	wh_dlc05_effect_agent_cap_increase_champion	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_tree_spirits_2	wh_dlc05_effect_agent_enable_recruitment_champion_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_tree_spirits_3	wh_dlc05_effect_agent_cap_increase_champion	faction_to_faction_own_unseen	2	1	0
wh_dlc05_wef_tree_spirits_3	wh_dlc05_effect_agent_enable_recruitment_champion_woodelves	province_to_province_own	1	1	0
wh_dlc05_wef_tree_talrennic_1	wh_dlc05_effect_dummy_enable_office_ancient_of_talrennic	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_tree_talrennic_1	wh_dlc05_effect_tech_unit_xp_levels_wef_treespirits_monsters	province_to_province_own_factionwide	1	1	0
wh_dlc05_wef_tree_threllock_1	wh_dlc05_effect_dummy_enable_office_ancient_of_threllock	faction_to_faction_own_unseen	1	1	0
wh_dlc05_wef_tree_threllock_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_factionwide	-5	-5	0
wh_dlc05_wef_walls_1	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	100	0	0
wh_dlc05_wef_walls_1	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	10	0	0
wh_dlc05_wef_walls_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	10	15	0
wh_dlc05_wef_walls_2	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	100	0	0
wh_dlc05_wef_walls_2	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	20	0	0
wh_dlc05_wef_walls_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	20	30	0
wh_dlc05_wef_walls_3	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	100	0	0
wh_dlc05_wef_walls_3	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	30	0	0
wh_dlc05_wef_walls_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	30	50	0
wh_dlc05_wef_growth_3	wh_main_effect_province_growth_building	region_to_province_own	24	12	0
wh_dlc05_wef_growth_3	wh_main_effect_region_resource_furs_production	building_to_building_own	16	2	0
wh_dlc05_wef_growth_3	wh_main_effect_economy_trade_tariff_mod	building_to_building_own	16	20	0
wh_dlc05_wef_oak_of_ages_1	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-10	-10	0
wh_dlc05_wef_oak_of_ages_2	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-20	-20	0
wh_dlc05_wef_oak_of_ages_3	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-30	-30	0
wh_dlc05_wef_oak_of_ages_4	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-40	-40	0
wh_dlc05_wef_oak_of_ages_5	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-50	-50	0
wh_dlc05_wef_oak_of_ages_1	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-4	-4	0
wh_dlc05_wef_outpost_slaughter_1	wh_dlc05_effect_melee_damage_factionwide	faction_to_force_own	1	0	0
wh_dlc05_wef_spellsingers_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	4	4	0
wh_dlc05_wef_spellsingers_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	6	6	0
wh_dlc05_wef_spellsingers_3	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	8	8	0
wh_dlc05_wef_tree_spirits_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_dlc05_wef_tree_spirits_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_dlc05_wef_tree_spirits_3	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh_dlc05_wef_garrison_1	wh_main_effect_province_growth_building	region_to_province_own	-5	10	0
wh_dlc05_wef_garrison_2	wh_main_effect_province_growth_building	region_to_province_own	-10	-15	0
wh_dlc05_wef_garrison_3	wh_main_effect_province_growth_building	region_to_province_own	-15	-20	0
wh_dlc05_wef_agent_protection_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc05_wef_agent_protection_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	5	2	0
wh_dlc05_wef_walls_1	wh_main_effect_province_growth_building	region_to_province_own	-5	-10	0
wh_dlc05_wef_walls_2	wh_main_effect_province_growth_building	region_to_province_own	-10	-15	0
wh_dlc05_wef_walls_3	wh_main_effect_province_growth_building	region_to_province_own	-15	-20	0
wh_dlc05_wef_outpost_replenishment_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_dlc05_wef_oak_of_ages_1	wh_main_effect_public_order_base	province_to_province_own_factionwide	1	1	0
wh2_main_wef_eco_court_1	wh_dlc05_effect_tech_hero_xp_levels_waystalkers	province_to_province_own	4	2	0
wh2_main_wef_eco_court_1	wh_main_effect_province_tax_rate	province_to_province_own	20	10	0
wh2_main_wef_eco_court_1	wh_main_effect_unit_recruitment_points	province_to_province_own	2	2	0
wh2_main_wef_eco_court_1	wh_main_faction_xp_increase_generals	province_to_province_own_factionwide	1	1	0
wh2_main_wef_eco_court_1	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_factionwide	1	1	0
wh2_main_wef_replenishment_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	20	10	0
wh2_main_wef_replenishment_1	wh_main_effect_region_resource_medicine_production	building_to_building_own	50	25	0
wh2_main_wef_replenishment_1	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-15	-15	0
wh2_main_wef_eco_court_1	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-15	-15	0
wh_dlc05_wef_armoury_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	-2	0
wh_dlc05_wef_armoury_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh_dlc05_wef_fletcher_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	-2	0
wh_dlc05_wef_fletcher_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh_dlc05_wef_flying_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	5	3	0
wh_dlc05_wef_flying_2	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	10	5	0
wh_dlc05_wef_melee_1	wh_main_effect_force_army_campaign_upkeep_cost_infantry	province_to_force_own_provincewide	-2	0	0
wh_dlc05_wef_melee_3	wh_main_effect_force_army_campaign_upkeep_cost_infantry	province_to_force_own_provincewide	-6	0	0
wh_dlc05_wef_melee_2	wh_main_effect_force_army_campaign_upkeep_cost_infantry	province_to_force_own_provincewide	-4	0	0
wh_dlc05_wef_ranged_1	wh_main_effect_force_army_campaign_upkeep_cost_ranged_infantry	province_to_force_own_provincewide	-2	0	0
wh_dlc05_wef_ranged_2	wh_main_effect_force_army_campaign_upkeep_cost_ranged_infantry	province_to_force_own_provincewide	-4	0	0
wh_dlc05_wef_ranged_3	wh_main_effect_force_army_campaign_upkeep_cost_ranged_infantry	province_to_force_own_provincewide	-6	0	0
wh_dlc05_wef_cavalry_1	wh_main_effect_force_army_campaign_upkeep_cost_cavalry	province_to_force_own_provincewide	-2	0	0
wh_dlc05_wef_cavalry_2	wh_main_effect_force_army_campaign_upkeep_cost_cavalry	province_to_force_own_provincewide	-4	0	0
wh_dlc05_wef_cavalry_3	wh_main_effect_force_army_campaign_upkeep_cost_cavalry	province_to_force_own_provincewide	-6	0	0
wh_dlc05_wef_dragons_1	wh_main_effect_force_all_campaign_upkeep	province_to_force_own_provincewide	-5	0	0
wh_dlc05_wef_oak_of_ages_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	1	0
wh_dlc05_wef_oak_of_ages_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	2	0
wh_dlc05_wef_oak_of_ages_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	3	0
wh_dlc05_wef_oak_of_ages_4	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	4	0
wh_dlc05_wef_oak_of_ages_5	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	5	5	0
wh_dlc05_wef_walls_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_dlc05_wef_walls_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc05_wef_walls_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_dlc05_wef_garrison_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_dlc05_wef_garrison_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_dlc05_wef_garrison_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_dlc05_wef_outpost_replenishment_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-5	-7	0
