building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_def_slaves_1	wh2_main_effect_economy_gdp_slaves_def	building_to_building_own	10	5	0
wh2_main_def_slaves_1	wh2_main_effect_slave_income_modifier	province_to_province_own	15	15	0
wh2_main_def_slaves_2	wh2_main_effect_economy_gdp_slaves_def	building_to_building_own	20	10	0
wh2_main_def_slaves_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	-50	-25	0
wh2_main_def_slaves_2	wh2_main_effect_slave_income_modifier	province_to_province_own	30	30	0
wh2_main_def_slaves_2	wh2_main_effect_slave_public_order_modifier	province_to_province_own	-30	-15	0
wh2_main_def_sorcery_1	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_def_sorcery_1	wh2_main_effect_agent_cap_increase_def_sorceress	faction_to_faction_own_unseen	1	1	0
wh2_main_def_sorcery_1	wh2_main_effect_agent_enable_recruitment_wizard_def	province_to_province_own	1	1	0
wh2_main_def_sorcery_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	4	2	0
wh2_main_def_sorcery_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_def_sorcery_2	wh2_main_effect_agent_cap_increase_def_sorceress	faction_to_faction_own_unseen	1	1	0
wh2_main_def_sorcery_2	wh2_main_effect_agent_enable_recruitment_wizard_def	province_to_province_own	1	1	0
wh2_main_def_sorcery_2	wh2_main_effect_agent_recruitment_xp_def_sorceress	province_to_province_own	4	2	0
wh2_main_def_sorcery_2	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	8	4	0
wh2_main_def_worship_1	wh2_main_effect_agent_enable_recruitment_dignitary_def	province_to_province_own	1	1	0
wh2_main_def_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh2_main_def_worship_2	wh2_main_effect_agent_cap_increase_def_death_hag	faction_to_faction_own_unseen	1	1	0
wh2_main_def_worship_2	wh2_main_effect_agent_cap_increase_def_khainite_assassin	faction_to_faction_own_unseen	1	1	0
wh2_main_def_worship_2	wh2_main_effect_agent_enable_recruitment_dignitary_def	province_to_province_own	1	1	0
wh2_main_def_worship_2	wh2_main_effect_agent_enable_recruitment_spy_def	province_to_province_own	1	1	0
wh2_main_def_worship_2	wh2_main_effect_agent_recruitment_xp_def_death_hag	province_to_province_own	2	1	0
wh2_main_def_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9	5	0
wh2_main_def_worship_3	wh2_main_effect_agent_cap_increase_def_death_hag	faction_to_faction_own_unseen	1	1	0
wh2_main_def_worship_3	wh2_main_effect_agent_cap_increase_def_khainite_assassin	faction_to_faction_own_unseen	1	1	0
wh2_main_def_worship_3	wh2_main_effect_agent_enable_recruitment_dignitary_def	province_to_province_own	1	1	0
wh2_main_def_worship_3	wh2_main_effect_agent_enable_recruitment_spy_def	province_to_province_own	1	1	0
wh2_main_def_worship_3	wh2_main_effect_agent_recruitment_xp_def_death_hag	province_to_province_own	4	2	0
wh2_main_def_worship_3	wh2_main_effect_agent_recruitment_xp_def_khainite_assassin	province_to_province_own	4	2	0
wh2_main_def_worship_3	wh_main_effect_religion_conversion_untainted	region_to_region_own	12	6	0
wh2_main_horde_def_settlement_1	wh2_main_effect_ability_army_enable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_1	wh2_main_effect_ability_army_enable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_1	wh2_main_effect_ability_army_enable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_1	wh_main_effect_blackark_growth_core	force_to_force_own	2	2	0
wh2_main_horde_def_settlement_1	wh_main_effect_force_all_recruitment_points	force_to_force_own	1	1	0
wh2_main_horde_def_settlement_2	wh2_main_effect_ability_army_enable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_2	wh2_main_effect_ability_army_enable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_2	wh2_main_effect_ability_army_enable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_2	wh_main_effect_blackark_growth_core	force_to_force_own	3	3	0
wh2_main_horde_def_settlement_2	wh_main_effect_force_all_recruitment_points	force_to_force_own	2	2	0
wh2_main_horde_def_settlement_3	wh2_main_effect_ability_army_enable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_3	wh2_main_effect_ability_army_enable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_3	wh2_main_effect_ability_army_enable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_3	wh_main_effect_blackark_growth_core	force_to_force_own	4	4	0
wh2_main_horde_def_settlement_3	wh_main_effect_force_all_recruitment_points	force_to_force_own	3	3	0
wh2_main_horde_def_settlement_4	wh2_main_effect_ability_army_enable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_4	wh2_main_effect_ability_army_enable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_4	wh2_main_effect_ability_army_enable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_4	wh_main_effect_blackark_growth_core	force_to_force_own	5	5	0
wh2_main_horde_def_settlement_4	wh_main_effect_force_all_recruitment_points	force_to_force_own	4	4	0
wh2_main_horde_def_settlement_5	wh2_main_effect_ability_army_enable_bolt_of_spite	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_5	wh2_main_effect_ability_army_enable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_5	wh2_main_effect_ability_army_enable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_5	wh2_main_effect_ability_army_enable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_settlement_5	wh_main_effect_blackark_growth_core	force_to_force_own	6	6	0
wh2_main_horde_def_settlement_5	wh_main_effect_force_all_recruitment_points	force_to_force_own	5	5	0
wh2_main_def_port_1	wh2_main_effect_slave_income_modifier	province_to_province_own	4	2	0
wh2_main_def_port_2	wh2_main_effect_slave_income_modifier	province_to_province_own	8	4	0
wh2_main_def_port_3	wh2_main_effect_slave_income_modifier	province_to_province_own	12	6	0
wh2_main_def_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_def_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_def_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh2_main_def_defence_major_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_def_defence_major_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_def_defence_major_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh2_main_def_port_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh2_main_def_port_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	4	2	0
wh2_main_def_port_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	6	3	0
wh2_main_def_slaves_1	wh_main_faction_political_diplomacy_mod	faction_to_faction_own_unseen	-2	-2	0
wh2_main_def_slaves_2	wh_main_faction_political_diplomacy_mod	faction_to_faction_own_unseen	-4	-4	0
wh2_main_def_sorcery_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	5	2	0
wh2_main_def_sorcery_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	10	5	0
wh2_main_def_worship_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	4	6	0
wh2_main_def_worship_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	8	12	0
wh2_main_def_worship_3	wh2_main_effect_slave_decline_modifier	province_to_province_own	12	16	0
wh2_main_def_industry_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	2	4	0
wh2_main_def_industry_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	4	6	0
wh2_main_def_industry_3	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	8	0
wh2_main_def_farm_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	2	4	0
wh2_main_def_farm_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	4	6	0
wh2_main_def_farm_3	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	8	0
wh2_main_def_order_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-4	-2	0
wh2_main_def_order_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-8	-4	0
wh2_main_def_order_3	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-12	-6	0
wh2_main_def_barracks_1	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	5	0	0
wh2_main_def_barracks_1	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	5	0	0
wh2_main_def_barracks_2	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	10	5	0
wh2_main_def_barracks_2	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	10	5	0
wh2_main_def_barracks_3	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	15	10	0
wh2_main_def_barracks_3	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	15	10	0
wh2_main_def_barracks_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	2	4	0
wh2_main_def_barracks_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	4	6	0
wh2_main_def_barracks_3	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	8	0
wh2_main_def_beasts_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	2	4	0
wh2_main_def_beasts_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	4	6	0
wh2_main_def_beasts_3	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	8	0
wh2_main_def_coldones_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	9	0
wh2_main_def_coldones_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	9	12	0
wh2_main_def_exiles_1	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	6	0	0
wh2_main_def_exiles_2	wh_dlc05_effect_force_army_battle_unit_reload_speed_siege_defence	region_to_force_own	12	0	0
wh2_main_def_exiles_1	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh2_main_def_exiles_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh2_main_def_riders_1	wh_main_effect_character_line_of_sight_mod	province_to_character_when_commanding_army_own_unseen	20	10	0
wh2_main_def_riders_2	wh_main_effect_character_line_of_sight_mod	province_to_character_when_commanding_army_own_unseen	40	20	0
wh2_main_def_riders_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	2	4	0
wh2_main_def_riders_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	4	6	0
wh2_main_def_worship_1	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	1	0	0
wh2_main_def_worship_2	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	2	1	0
wh2_main_def_worship_3	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	3	2	0
wh2_main_horde_def_settlement_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-3	-3	0
wh2_main_horde_def_settlement_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-6	-6	0
wh2_main_horde_def_settlement_3	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-9	-9	0
wh2_main_horde_def_settlement_4	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-12	-12	0
wh2_main_horde_def_settlement_5	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-15	-15	0
wh2_main_horde_def_settlement_1	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	1	1	0
wh2_main_horde_def_settlement_2	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	2	2	0
wh2_main_horde_def_settlement_3	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	3	3	0
wh2_main_horde_def_settlement_4	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	4	4	0
wh2_main_horde_def_settlement_5	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	5	5	0
wh2_main_def_slaves_1	wh2_main_effect_diplomacy_bonus_dark_elves_technology	faction_to_faction_own_unseen	2	2	0
wh2_main_def_slaves_2	wh2_main_effect_diplomacy_bonus_dark_elves_technology	faction_to_faction_own_unseen	4	4	0
wh2_main_horde_def_settlement_1	wh_main_effect_force_unit_stat_morale	force_to_force_own	1	1	0
wh2_main_horde_def_settlement_2	wh_main_effect_force_unit_stat_morale	force_to_force_own	2	2	0
wh2_main_horde_def_settlement_3	wh_main_effect_force_unit_stat_morale	force_to_force_own	3	3	0
wh2_main_horde_def_settlement_4	wh_main_effect_force_unit_stat_morale	force_to_force_own	4	4	0
wh2_main_horde_def_settlement_5	wh_main_effect_force_unit_stat_morale	force_to_force_own	5	5	0
wh2_main_def_resource_gold_1	wh_main_effect_economy_gdp_industry	building_to_building_own	600	300	0
wh2_main_def_resource_gold_2	wh_main_effect_economy_gdp_industry	building_to_building_own	900	450	0
wh2_main_def_resource_gold_3	wh_main_effect_economy_gdp_industry	building_to_building_own	1200	600	0
wh2_main_def_resource_gold_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	3	6	0
wh2_main_def_resource_gold_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	9	0
wh2_main_def_resource_gold_3	wh2_main_effect_slave_decline_modifier	province_to_province_own	9	12	0
wh2_main_horde_def_settlement_1	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	1	1	0
wh2_main_horde_def_settlement_2	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	2	2	0
wh2_main_horde_def_settlement_3	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	3	3	0
wh2_main_horde_def_settlement_4	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	4	4	0
wh2_main_horde_def_settlement_5	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	5	5	0
wh2_main_horde_def_bombardment_a_1	wh2_main_effect_ability_army_disable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_a_1	wh2_main_effect_ability_army_enable_khaines_flail	force_to_force_own	2	2	2
wh2_main_horde_def_bombardment_a_2	wh2_main_effect_ability_army_disable_khaines_flail	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_a_2	wh2_main_effect_ability_army_disable_khaines_lash	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_a_2	wh2_main_effect_ability_army_enable_khaines_scourge	force_to_force_own	3	3	3
wh2_main_horde_def_bombardment_b_1	wh2_main_effect_ability_army_disable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_b_1	wh2_main_effect_ability_army_enable_soul_torrent	force_to_force_own	2	2	2
wh2_main_horde_def_bombardment_b_2	wh2_main_effect_ability_army_disable_soul_rain	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_b_2	wh2_main_effect_ability_army_disable_soul_torrent	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_b_2	wh2_main_effect_ability_army_enable_soul_storm	force_to_force_own	3	3	3
wh2_main_horde_def_bombardment_c_1	wh2_main_effect_ability_army_disable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_c_1	wh2_main_effect_ability_army_enable_brazen_cauldron	force_to_force_own	2	2	2
wh2_main_horde_def_bombardment_c_2	wh2_main_effect_ability_army_disable_brazen_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_c_2	wh2_main_effect_ability_army_disable_sky_cauldron	force_to_force_own	1	1	1
wh2_main_horde_def_bombardment_c_2	wh2_main_effect_ability_army_enable_bloodwrack_cauldron	force_to_force_own	3	3	3
wh2_main_horde_def_entertainment_1	wh_main_effect_blackark_growth_core	force_to_force_own	2	2	0
wh2_main_horde_def_entertainment_1	wh_main_effect_force_all_campaign_experience_base_all	force_to_force_own	1	1	0
wh2_main_horde_def_entertainment_2	wh_main_effect_blackark_growth_core	force_to_force_own	4	4	0
wh2_main_horde_def_entertainment_2	wh_main_effect_force_all_campaign_experience_base_all	force_to_force_own	2	1	0
wh2_main_horde_def_entertainment_3	wh_main_effect_blackark_growth_core	force_to_force_own	6	6	0
wh2_main_horde_def_entertainment_3	wh_main_effect_force_all_campaign_experience_base_all	force_to_force_own	3	2	0
wh2_main_horde_def_slavery_1	wh2_main_blackark_provided_battle_loot_mod	force_to_force_own_black_ark	20	20	0
wh2_main_horde_def_slavery_1	wh2_main_blackark_provided_captives_taken_mod	force_to_force_own_black_ark	5	5	0
wh2_main_horde_def_slavery_1	wh2_main_blackark_provided_sacking_loot_mod	force_to_force_own_black_ark	20	20	0
wh2_main_horde_def_slavery_2	wh2_main_blackark_provided_battle_loot_mod	force_to_force_own_black_ark	40	40	0
wh2_main_horde_def_slavery_2	wh2_main_blackark_provided_captives_taken_mod	force_to_force_own_black_ark	10	10	0
wh2_main_horde_def_slavery_2	wh2_main_blackark_provided_sacking_loot_mod	force_to_force_own_black_ark	40	40	0
wh2_main_horde_def_slavery_3	wh2_main_blackark_provided_battle_loot_mod	force_to_force_own_black_ark	60	60	0
wh2_main_horde_def_slavery_3	wh2_main_blackark_provided_captives_taken_mod	force_to_force_own_black_ark	15	15	0
wh2_main_horde_def_slavery_3	wh2_main_blackark_provided_sacking_loot_mod	force_to_force_own_black_ark	60	60	0
wh2_main_horde_def_sorcery_1	wh2_main_effect_agent_enable_recruitment_wizard_def	force_to_force_own	1	1	0
wh2_main_horde_def_sorcery_2	wh2_main_effect_agent_enable_recruitment_wizard_def	force_to_force_own	1	1	0
wh2_main_horde_def_sorcery_2	wh2_main_effect_agent_recruitment_xp_def_sorceress	force_to_force_own	4	2	0
wh2_main_horde_def_sorcery_2	wh_dlc03_effect_technology_research_points	faction_to_faction_own_unseen	5	3	0
wh2_main_horde_def_worship_2	wh2_main_effect_agent_enable_recruitment_dignitary_def	force_to_force_own	1	1	0
wh2_main_horde_def_worship_2	wh2_main_effect_agent_enable_recruitment_spy_def	force_to_force_own	1	1	0
wh2_main_horde_def_military_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-1	-1	0
wh2_main_horde_def_military_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-2	-2	0
wh2_main_horde_def_military_3	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-3	-3	0
wh2_main_horde_def_beasts_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-1	-1	0
wh2_main_horde_def_beasts_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-2	-2	0
wh2_main_horde_def_beasts_3	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-3	-3	0
wh2_main_horde_def_sorcery_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-1	-1	0
wh2_main_horde_def_sorcery_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-2	-2	0
wh2_main_horde_def_worship_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-1	-1	0
wh2_main_horde_def_worship_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-2	-2	0
wh2_main_def_sorcery_1	wh2_main_effect_slave_decline_modifier	province_to_province_own	6	9	0
wh2_main_def_sorcery_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	9	12	0
wh2_main_def_defence_minor_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_def_defence_minor_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
