building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_dlc03_horde_beastmen_minotaurs_3	wh_dlc03_effect_agent_cap_increase_champion_beastmen	faction_to_faction_own_unseen	1	1	0
wh_dlc03_horde_beastmen_minotaurs_3	wh_dlc03_effect_agent_enable_recruitment_champion_beastmen_hidden	force_to_force_own	1	1	0
wh_dlc03_horde_beastmen_minotaurs_3	wh_dlc03_effect_building_upkeep_reduction_minotaurs	force_to_force_own	-10	-10	0
wh_dlc03_horde_beastmen_razorgors_2	wh_dlc03_effect_building_upkeep_reduction_razorgors	force_to_force_own	-5	-5	0
wh_dlc03_horde_beastmen_ruination_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-15	-15	0
wh_dlc03_horde_beastmen_ruination_1	wh_main_effect_hordebuilding_growth_core	force_to_force_own	-4	-4	0
wh_dlc03_horde_beastmen_ruination_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-30	-30	0
wh_dlc03_horde_beastmen_ruination_2	wh_main_effect_hordebuilding_growth_core	force_to_force_own	-8	-8	0
wh_dlc03_horde_beastmen_weapons_1	wh_main_effect_character_stat_mod_charge_add	force_to_force_own	5	5	0
wh_dlc03_horde_beastmen_weapons_1	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	5	5	0
wh_dlc03_horde_beastmen_weapons_2	wh_main_effect_force_all_campaign_experience_base_all	force_to_force_own	1	1	0
wh_dlc03_horde_beastmen_weapons_2	wh_main_effect_character_stat_mod_charge_add	force_to_force_own	10	10	0
wh_dlc03_horde_beastmen_weapons_2	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	10	10	0
wh_dlc03_HUMAN_settlement_major_beastmenruin	wh_main_effect_religion_conversion_chaos	region_to_region_own	4	4	0
wh_dlc03_HUMAN_settlement_major_beastmenruin	wh_main_effect_religion_osmosis_chaos	province_to_province_own	2	2	0
wh_dlc03_HUMAN_settlement_major_beastmenruin_coast	wh_main_effect_religion_conversion_chaos	region_to_region_own	4	4	0
wh_dlc03_HUMAN_settlement_major_beastmenruin_coast	wh_main_effect_religion_osmosis_chaos	province_to_province_own	2	2	0
wh_dlc03_HUMAN_settlement_minor_beastmenruin	wh_main_effect_religion_conversion_chaos	region_to_region_own	2	2	0
wh_dlc03_HUMAN_settlement_minor_beastmenruin	wh_main_effect_religion_osmosis_chaos	province_to_province_own	1	1	0
wh_dlc03_HUMAN_settlement_minor_beastmenruin_coast	wh_main_effect_religion_conversion_chaos	region_to_region_own	2	2	0
wh_dlc03_HUMAN_settlement_minor_beastmenruin_coast	wh_main_effect_religion_osmosis_chaos	province_to_province_own	1	1	0
wh_dlc03_horde_beastmen_arcane_2	wh_dlc03_effect_agent_enable_recruitment_wizard_beastmen_shadows_hidden	force_to_force_own	1	1	0
wh_dlc03_HUMAN_settlement_minor_beastmenruin	wh_main_effect_religion_conversion_chaos	region_to_region_own	2	2	0
wh_dlc03_HUMAN_settlement_minor_beastmenruin_coast	wh_main_effect_religion_conversion_chaos	region_to_region_own	2	2	0
wh_dlc03_horde_beastmen_herd_1	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	2	2	0
wh_dlc03_horde_beastmen_herd_2	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	4	4	0
wh_dlc03_horde_beastmen_herd_3	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	6	6	0
wh_dlc03_horde_beastmen_herd_4	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	8	8	0
wh_dlc03_horde_beastmen_herd_5	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	10	10	0
wh_dlc03_horde_beastmen_herd_1	wh_main_effect_agent_movement_range_mod	force_to_general_own	4	4	0
wh_dlc03_horde_beastmen_herd_2	wh_main_effect_agent_movement_range_mod	force_to_general_own	8	8	0
wh_dlc03_horde_beastmen_giants_1	wh_main_effect_force_all_campaign_raid_income	force_to_force_own	15	15	0
wh_dlc03_horde_beastmen_centigors_2	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-8	-8	0
wh_dlc03_horde_beastmen_centigors_1	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-4	-4	0
wh_dlc03_horde_beastmen_centigors_3	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_own_provincewide	-12	-12	0
wh_dlc03_horde_beastmen_creatures_1	wh_main_effect_force_unit_stat_morale	region_to_force_enemy	-1	-1	0
wh_dlc03_horde_beastmen_creatures_2	wh_main_effect_force_unit_stat_morale	region_to_force_enemy	-2	-2	0
wh_dlc03_horde_beastmen_creatures_3	wh_main_effect_force_unit_stat_morale	region_to_force_enemy	-3	-3	0
wh_dlc03_horde_beastmen_razorgors_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	force_to_force_own	4	4	0
wh_dlc03_horde_beastmen_razorgors_2	wh_main_effect_force_all_campaign_post_battle_loot_mod	force_to_force_own	8	8	0
wh_dlc03_horde_beastmen_herd_1	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-3	-3	0
wh_dlc03_horde_beastmen_herd_2	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-6	-6	0
wh_dlc03_horde_beastmen_herd_3	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-9	-9	0
wh_dlc03_horde_beastmen_herd_4	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-12	-12	0
wh_dlc03_horde_beastmen_herd_5	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-15	-15	0
wh_dlc03_horde_beastmen_arcane_1	wh_main_effect_economy_gdp_subsistance	force_to_force_building	200	200	0
wh_dlc03_horde_beastmen_gors_1	wh_dlc03_effect_building_upkeep_reduction_ungors	force_to_force_own	-5	-5	0
wh_dlc03_horde_beastmen_herd_3	wh_main_effect_agent_movement_range_mod	force_to_general_own	12	12	0
wh_dlc03_horde_beastmen_herd_4	wh_main_effect_agent_movement_range_mod	force_to_general_own	18	18	0
wh_dlc03_horde_beastmen_herd_5	wh_main_effect_agent_movement_range_mod	force_to_general_own	24	24	0
wh_dlc03_horde_beastmen_arcane_2	wh_dlc03_effect_agent_recruitment_xp_wizard_beastmen	force_to_force_own	2	2	0
