building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh_main_brt_farm_3	wh_dlc07_effect_dummy_peasant_building_chain	building_to_building_own	0	0	0
wh_main_brt_farm_3	wh_dlc07_effect_economy_gdp_agriculture_farming	building_to_building_own	250	125	0
wh_main_brt_farm_extra_1	wh_dlc07_effect_economy_gdp_mod_farming	region_to_region_own_text	10	5	0
wh_main_brt_farm_extra_1	wh_main_effect_province_growth_building	province_to_province_adjacent	6	3	0
wh_main_brt_farm_extra_1	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-10	0	0
wh_main_brt_farm_extra_2	wh_dlc07_effect_economy_gdp_mod_farming	region_to_region_own_text	20	10	0
wh_main_brt_farm_extra_2	wh_main_effect_province_growth_building	province_to_province_adjacent	12	6	0
wh_main_brt_farm_extra_2	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-20	-10	0
wh_main_brt_hospital_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4	1	0
wh_main_brt_hospital_1	wh_main_effect_province_growth_building	region_to_province_own	15	10	0
wh_main_brt_hospital_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-2	0	0
wh_main_brt_hospital_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6	2	0
wh_main_brt_hospital_2	wh_main_effect_province_growth_building	region_to_province_own	20	15	0
wh_main_brt_hospital_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-4	-2	0
wh_main_brt_hospital_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	8	2	0
wh_main_brt_hospital_3	wh_main_effect_province_growth_building	region_to_province_own	30	20	0
wh_main_brt_hospital_3	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-8	-4	0
wh_main_brt_industry_basic_1	wh_main_effect_economy_gdp_industry	building_to_building_own	150	75	0
wh_main_brt_industry_basic_1	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh_main_brt_industry_basic_2	wh_main_effect_economy_gdp_industry	building_to_building_own	250	125	0
wh_main_brt_industry_basic_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh_main_brt_industry_basic_3	wh_main_effect_economy_gdp_industry	building_to_building_own	350	175	0
wh_main_brt_industry_basic_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
wh_main_brt_industry_extra_1	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	15	15	0
wh_main_brt_industry_extra_1	wh_dlc07_effect_economy_gdp_mod_industry	region_to_region_own_text	10	5	0
wh_main_brt_industry_extra_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_brt_industry_extra_2	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	30	30	0
wh_main_brt_industry_extra_2	wh_dlc07_effect_economy_gdp_mod_industry	region_to_region_own_text	20	10	0
wh_main_brt_industry_extra_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_brt_legendary_enchantress_tower	wh_dlc07_effect_chivalry_building	region_to_region_own	50	50	0
wh_main_brt_legendary_enchantress_tower	wh_main_effect_agent_recruitment_xp_wizard_bretonnia	faction_to_province_own	2	2	0
wh_main_brt_legendary_enchantress_tower	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own	20	10	0
wh_main_brt_legendary_enchantress_tower	wh_main_effect_religion_conversion_untainted_all_regions	faction_to_region_own	3	1	0
wh_main_brt_legendary_grail_abbey	wh_dlc07_effect_battle_melee_defence_increase_grail_units	faction_to_force_own	5	2	0
wh_main_brt_legendary_grail_abbey	wh_dlc07_effect_chivalry_building	region_to_region_own	50	50	0
wh_main_brt_legendary_grail_abbey	wh_main_effect_agent_recruitment_xp_champion_bretonnia	faction_to_province_own	2	2	0
wh_main_brt_legendary_grail_abbey	wh_main_effect_force_army_battle_cavalry_charge_bonus	faction_to_force_own	6	5	0
wh_main_brt_legendary_grail_abbey	wh_main_effect_force_army_battle_cavalry_fatigue_resistance	faction_to_force_own	-10	-5	0
wh_main_brt_legendary_port_1	wh_dlc07_effect_economy_gdp_trade_sea_brt	building_to_building_own	400	100	0
wh_main_brt_legendary_port_1	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_brt_legendary_port_2	wh_dlc07_effect_economy_gdp_trade_sea_brt	building_to_building_own	550	200	0
wh_main_brt_legendary_port_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	3	0
wh_main_brt_legendary_port_2	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_brt_legendary_port_3	wh_dlc07_effect_chivalry_building	region_to_region_own	50	50	0
wh_main_brt_legendary_port_3	wh_dlc07_effect_economy_gdp_trade_sea_brt	building_to_building_own	725	300	0
wh_main_brt_legendary_port_3	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	10	5	0
wh_main_brt_legendary_port_3	wh_main_effect_province_growth_building	region_to_province_own	40	20	0
wh_main_brt_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_brt_port_1	wh_dlc07_effect_economy_gdp_trade_sea_brt	building_to_building_own	300	50	0
wh_main_brt_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh_main_brt_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_brt_port_2	wh_dlc07_effect_economy_gdp_trade_sea_brt	building_to_building_own	450	100	0
wh_main_brt_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh_main_brt_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_brt_port_3	wh_dlc07_effect_economy_gdp_trade_sea_brt	building_to_building_own	650	200	0
wh_main_brt_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh_main_brt_smiths_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_brt_smiths_2	wh_main_effect_force_army_campaign_recruitment_points	province_to_faction_unseen	1	1	0
wh_main_brt_smiths_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_brt_stables_1	wh_dlc07_peasant_upkeep_penalty	faction_to_force_own	1	2	0
wh_main_brt_stables_2	wh_main_effect_agent_enable_recruitment_champion_bretonnia	province_to_province_own	1	1	0
wh_main_brt_stables_2	wh_dlc07_peasant_upkeep_penalty	faction_to_force_own	2	3	0
wh_main_brt_stables_3	wh_main_effect_agent_cap_increase_champion_paladin	faction_to_faction_own_unseen	1	1	0
wh_main_brt_stables_3	wh_main_effect_agent_enable_recruitment_champion_bretonnia	province_to_province_own	1	1	0
wh_main_brt_stables_3	wh_dlc07_peasant_upkeep_penalty	faction_to_force_own	3	4	0
wh_main_brt_stables_4	wh_main_effect_agent_cap_increase_champion_paladin	faction_to_faction_own_unseen	1	1	0
wh_main_brt_stables_4	wh_main_effect_agent_enable_recruitment_champion_bretonnia	province_to_province_own	1	1	0
wh_main_brt_stables_4	wh_dlc07_peasant_upkeep_penalty	faction_to_force_own	4	5	0
wh_main_brt_stables_5	wh_main_effect_agent_cap_increase_champion_paladin	faction_to_faction_own_unseen	2	2	0
wh_main_brt_stables_5	wh_main_effect_agent_enable_recruitment_champion_bretonnia	province_to_province_own	1	1	0
wh_main_brt_stables_5	wh_dlc07_peasant_upkeep_penalty	faction_to_force_own	5	6	0
wh_main_brt_tavern_1	wh_main_effect_economy_gdp_culture	building_to_building_own	50	20	0
wh_main_brt_tavern_1	wh_main_effect_public_order_base	province_to_province_own	2	2	0
wh_main_brt_tavern_1	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	1	1	0
wh_main_brt_tavern_2	wh_main_effect_economy_gdp_culture	building_to_building_own	75	35	0
wh_main_brt_tavern_2	wh_main_effect_public_order_base	province_to_province_own	3	3	0
wh_main_brt_tavern_2	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	2	2	0
wh_main_brt_tavern_3	wh_main_effect_economy_gdp_culture	building_to_building_own	100	45	0
wh_main_brt_tavern_3	wh_main_effect_public_order_base	province_to_province_own	4	4	0
wh_main_brt_tavern_3	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	3	3	0
wh_main_brt_tavern_4	wh_main_effect_economy_gdp_culture	building_to_building_own	125	55	0
wh_main_brt_tavern_4	wh_main_effect_public_order_base	province_to_province_own	6	6	0
wh_main_brt_tavern_4	wh_main_effect_public_order_osmosis	province_to_province_adjacent_unseen	4	4	0
wh_main_brt_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	3	2	0
wh_main_brt_worship_1	wh_main_effect_religion_osmosis_untainted	province_to_province_own	1	1	0
wh_main_brt_worship_1	wh_dlc07_effect_remove_bad_traits	region_to_region_own	30	1	0
wh_main_brt_worship_1	wh_main_effect_public_order_base	province_to_province_own	1	0	0
wh_main_brt_worship_2	wh_main_effect_agent_cap_increase_wizard_damsel	faction_to_faction_own_unseen	1	1	0
wh_main_brt_worship_2	wh_main_effect_agent_enable_recruitment_wizard_bretonnia	province_to_province_own	1	1	0
wh_main_brt_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	3	3	0
wh_main_brt_worship_2	wh_main_effect_religion_osmosis_untainted	province_to_province_own	5	2	0
wh_main_brt_worship_2	wh_dlc07_effect_remove_bad_traits	region_to_region_own	60	1	0
wh_main_brt_worship_2	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh_main_brt_worship_3	wh_dlc07_effect_chivalry_building	region_to_region_own	20	30	0
wh_main_brt_worship_3	wh_main_effect_agent_cap_increase_wizard_damsel	faction_to_faction_own_unseen	1	1	0
wh_main_brt_worship_3	wh_main_effect_agent_enable_recruitment_wizard_bretonnia	province_to_province_own	1	1	0
wh_main_brt_worship_3	wh_main_effect_religion_conversion_untainted	region_to_region_own	7	4	0
wh_main_brt_worship_3	wh_main_effect_religion_osmosis_untainted	province_to_province_own	3	3	0
wh_main_brt_worship_3	wh_dlc07_effect_remove_bad_traits	region_to_region_own	90	1	0
wh_main_brt_worship_3	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh_main_special_tournament_grounds	wh_dlc07_effect_chivalry_building	region_to_region_own	20	20	0
wh_main_special_tournament_grounds	wh_main_effect_economy_gdp_subsistance	building_to_building_own	750	600	0
wh_main_special_tournament_grounds	wh_main_effect_force_army_campaign_experience_base_cavalry	faction_to_character_own	2	1	0
wh_main_special_tournament_grounds	wh_main_effect_public_order_base	province_to_province_own	5	5	0
wh_main_brt_worship_3	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_brt_farm_extra_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_brt_farm_extra_2	wh_main_effect_unit_recruitment_points	province_to_province_own	2	2	0
wh_main_brt_industry_extra_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	10	5	0
wh_main_brt_industry_extra_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh_main_brt_industry_extra_2	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	15	8	0
wh_main_brt_industry_extra_2	wh_main_effect_unit_recruitment_points	province_to_province_own	2	2	0
wh_main_brt_legendary_enchantress_tower	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_brt_legendary_grail_abbey	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_brt_legendary_port_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_special_tournament_grounds	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_brt_worship_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh_main_brt_worship_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh_main_brt_worship_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	3	2	0
wh_main_brt_walls_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_brt_walls_1	wh_main_effect_defence_tower_level_hidden	region_to_region_own	2	2	2
wh_main_brt_walls_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	2	0
wh_main_brt_walls_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_brt_walls_1	wh_main_effect_textonly_tower_projectile_brt_1	this_building	1	1	0
wh_main_brt_walls_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_brt_walls_2	wh_main_effect_defence_tower_level_hidden	region_to_region_own	3	3	3
wh_main_brt_walls_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	4	0
wh_main_brt_walls_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh_main_brt_walls_2	wh_main_effect_textonly_tower_projectile_brt_2	this_building	1	1	0
wh_main_brt_walls_3	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20	-10	0
wh_main_brt_walls_3	wh_main_effect_defence_tower_level_hidden	region_to_region_own	4	4	4
wh_main_brt_walls_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	6	6	0
wh_main_brt_walls_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh_main_brt_walls_3	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh_main_brt_walls_3	wh_main_effect_textonly_tower_projectile_brt_3	this_building	1	1	0
wh_main_brt_walls_3	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh_main_brt_worship_3	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh_main_brt_garrison_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh_main_brt_garrison_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh_main_brt_carpenter_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh_main_brt_carpenter_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	4	2	0
wh_main_brt_smiths_2	wh_main_effect_force_army_battle_infantry_melee_defence	faction_to_force_own	1	1	0
wh_main_brt_garrison_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh_main_brt_garrison_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_brt_resource_gold_1	wh_main_effect_economy_gdp_mining	building_to_building_own	600	300	0
wh2_main_brt_resource_gold_2	wh_main_effect_economy_gdp_mining	building_to_building_own	900	450	0
wh2_main_brt_resource_gold_3	wh_main_effect_agent_recruitment_xp_champion_empire	faction_to_province_own	1	1	0
wh2_main_brt_resource_gold_3	wh_main_effect_economy_gdp_mining	building_to_building_own	1200	600	0
wh2_main_brt_resource_gold_1	wh_main_effect_public_order_base	province_to_province_own	-1	6	0
wh2_main_brt_resource_gold_2	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh2_main_brt_resource_gold_3	wh_main_effect_public_order_base	province_to_province_own	-3	-4	0
