building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_lzd_industry_3	wh_main_effect_economy_gdp_industry	building_to_building_own	400	200	0
wh2_main_lzd_order_1	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_lzd_order_2	wh_main_effect_public_order_base	province_to_province_own	6	3	0
wh2_main_lzd_order_3	wh_main_effect_public_order_base	province_to_province_own	10	5	0
wh2_main_lzd_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	150	75	0
wh2_main_lzd_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_lzd_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	300	150	0
wh2_main_lzd_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_lzd_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	600	300	0
wh2_main_lzd_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_lzd_saurus_3	wh2_main_effect_agent_cap_increase_lzd_scar_veteran	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_saurus_3	wh2_main_effect_agent_enable_recruitment_lzd_scar_veteran	province_to_province_own	1	1	0
wh2_main_lzd_scrying_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	15	10	0
wh2_main_lzd_scrying_1	wh_main_effect_agent_action_success_chance	region_to_character_own	10	5	0
wh2_main_lzd_scrying_1	wh_main_effect_agent_action_success_chance_enemy_building	province_to_character_enemy	-10	-5	0
wh2_main_lzd_scrying_1	wh_main_effect_force_army_campaign_ambush_attack_success_chance	province_to_force_own_provincewide	10	5	0
wh2_main_lzd_skinks_3	wh2_main_effect_agent_cap_increase_lzd_skink_chief	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_skinks_3	wh2_main_effect_agent_enable_recruitment_spy_lzd	province_to_province_own	1	1	0
wh2_main_lzd_slann_1	wh2_main_effect_agent_cap_increase_lzd_slann	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_slann_1	wh2_main_effect_slann_cap_increase_dummy	building_to_building_own	1	1	0
wh2_main_lzd_slann_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	3	0
wh2_main_lzd_slann_1	wh_main_faction_xp_increase_generals	province_to_province_own	2	1	0
wh2_main_lzd_slann_1	wh_main_faction_xp_increase_generals_hidden	province_to_force_own_provincewide	1	1	0
wh2_main_lzd_worship_oldones_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	5	3	0
wh2_main_lzd_worship_oldones_1	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh2_main_lzd_worship_oldones_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh2_main_lzd_worship_oldones_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_lzd_worship_oldones_2	wh2_main_effect_agent_cap_increase_lzd_skink_priest	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_worship_oldones_2	wh2_main_effect_agent_enable_recruitment_wizard_lzd	province_to_province_own	1	1	0
wh2_main_lzd_worship_oldones_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	10	5	0
wh2_main_lzd_worship_oldones_2	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh2_main_lzd_worship_oldones_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	8	4	0
wh2_main_lzd_worship_oldones_3	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_lzd_worship_oldones_3	wh2_main_effect_agent_cap_increase_lzd_skink_priest	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_worship_oldones_3	wh2_main_effect_agent_enable_recruitment_wizard_lzd	province_to_province_own	1	1	0
wh2_main_lzd_worship_oldones_3	wh2_main_effect_agent_recruitment_xp_lzd_skink_priest	province_to_province_own	1	1	0
wh2_main_lzd_worship_oldones_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	15	7	0
wh2_main_lzd_worship_oldones_3	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_lzd_worship_oldones_3	wh_main_effect_religion_conversion_untainted	region_to_region_own	10	5	0
wh2_main_lzd_worship_sotek_1	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	1	1	0
wh2_main_lzd_worship_sotek_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	2	2	0
wh2_main_lzd_worship_sotek_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	4	2	0
wh2_main_lzd_worship_sotek_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_lzd_worship_sotek_2	wh2_main_effect_agent_cap_increase_lzd_skink_priest	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_worship_sotek_2	wh2_main_effect_agent_enable_recruitment_wizard_lzd	province_to_province_own	1	1	0
wh2_main_lzd_worship_sotek_2	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	2	1	0
wh2_main_lzd_worship_sotek_2	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	4	4	0
wh2_main_lzd_worship_sotek_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh2_main_lzd_worship_sotek_3	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_lzd_worship_sotek_3	wh2_main_effect_agent_cap_increase_lzd_skink_priest	faction_to_faction_own_unseen	1	1	0
wh2_main_lzd_worship_sotek_3	wh2_main_effect_agent_enable_recruitment_wizard_lzd	province_to_province_own	1	1	0
wh2_main_lzd_worship_sotek_3	wh2_main_effect_agent_recruitment_xp_lzd_skink_chief	province_to_province_own	3	2	0
wh2_main_lzd_worship_sotek_3	wh2_main_effect_agent_recruitment_xp_lzd_skink_priest	province_to_province_own	3	2	0
wh2_main_lzd_worship_sotek_3	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	3	2	0
wh2_main_lzd_worship_sotek_3	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	6	6	0
wh2_main_lzd_worship_sotek_3	wh_main_effect_religion_conversion_untainted	region_to_region_own	8	4	0
wh2_main_lzd_saurus_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh2_main_lzd_saurus_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_lzd_saurus_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh2_main_lzd_coldones_0	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh2_main_lzd_coldones_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_lzd_farm_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh2_main_lzd_farm_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_lzd_farm_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh2_main_lzd_slann_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10	5	0
wh2_main_lzd_port_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	1	0	0
wh2_main_lzd_port_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh2_main_lzd_port_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	3	2	0
wh2_main_lzd_worship_oldones_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh2_main_lzd_worship_oldones_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	2	0
wh2_main_lzd_worship_oldones_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	6	3	0
wh2_main_lzd_worship_sotek_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh2_main_lzd_worship_sotek_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	4	1	0
wh2_main_lzd_worship_sotek_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	6	3	0
wh2_main_lzd_skinks_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh2_main_lzd_skinks_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_lzd_skinks_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh2_main_lzd_worship_sotek_3	wh_main_effect_economy_gdp_culture	building_to_building_own	300	150	0
wh2_main_lzd_worship_sotek_2	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_lzd_worship_sotek_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_lzd_worship_oldones_3	wh_main_effect_economy_gdp_culture	building_to_building_own	300	150	0
wh2_main_lzd_worship_oldones_2	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_lzd_worship_oldones_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_lzd_industry_2	wh_main_effect_public_order_base	province_to_province_own	-1	-2	0
wh2_main_lzd_industry_3	wh_main_effect_public_order_base	province_to_province_own	-2	-3	0
wh2_main_lzd_slann_1	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-20	-10	0
wh2_main_lzd_smith_1	wh_main_effect_province_growth_building	region_to_province_own	-10	-15	0
wh2_main_lzd_smith_1	wh_main_effect_economy_gdp_industry	building_to_building_own	100	50	0
wh2_main_lzd_terradons_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_lzd_beasts_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh2_main_lzd_beasts_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_lzd_beasts_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-2	0
wh2_main_lzd_order_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	2	1	0
wh2_main_lzd_order_2	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	4	2	0
wh2_main_lzd_order_3	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	6	3	0
wh2_main_lzd_slann_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	15	7	0
wh2_main_lzd_slann_1	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh2_main_lzd_defence_minor_2	wh2_main_effect_textonly_tower_projectile_lzd_1	region_to_region_own	1	1	0
wh2_main_lzd_defence_minor_1	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh2_main_lzd_smith_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh2_main_lzd_order_1	wh_main_effect_economy_gdp_culture	building_to_building_own	50	25	0
wh2_main_lzd_order_2	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_lzd_order_3	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_lzd_defence_minor_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh2_main_lzd_defence_minor_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
