building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_hef_defence_major_2	wh2_main_effect_ability_army_enable_channeling_spire	region_to_force_own	1	1	0
wh2_main_hef_defence_major_2	wh2_main_effect_textonly_tower_projectile_hef_2	region_to_region_own	1	1	0
wh2_main_hef_defence_major_3	wh2_main_effect_ability_army_enable_channeling_spire	region_to_force_own	1	1	0
wh2_main_hef_defence_major_3	wh2_main_effect_textonly_tower_projectile_hef_3	region_to_region_own	1	1	0
wh2_main_hef_defence_minor_1	wh2_main_effect_building_minor_settlement_only_dummy	building_to_building_own	1	1	1
wh2_main_hef_defence_minor_2	wh2_main_effect_ability_army_enable_channeling_spire	region_to_force_own	1	1	0
wh2_main_hef_defence_minor_2	wh2_main_effect_building_minor_settlement_only_dummy	building_to_building_own	1	1	1
wh2_main_hef_defence_minor_2	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh2_main_hef_defence_minor_2	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh2_main_hef_dragons_1	wh_main_faction_xp_increase_generals	province_to_province_own	1	1	0
wh2_main_hef_dragons_1	wh_main_faction_xp_increase_generals_hidden	province_to_force_own_provincewide	1	1	0
wh2_main_hef_dragons_2	wh_main_faction_xp_increase_generals	province_to_province_own	2	1	0
wh2_main_hef_dragons_2	wh_main_faction_xp_increase_generals_hidden	province_to_force_own_provincewide	2	1	0
wh2_main_hef_embassy_1	wh_main_effect_agent_action_success_chance	region_to_character_own	10	5	0
wh2_main_hef_embassy_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh2_main_hef_embassy_1	wh_main_effect_economy_gdp_mod_trade_sea	province_to_region_own	10	5	0
wh2_main_hef_embassy_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5	3	0
wh2_main_hef_farm_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_hef_farm_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_hef_farm_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_hef_hunters_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	2	2	0
wh2_main_hef_industry_1	wh_main_effect_economy_gdp_industry	building_to_building_own	50	25	0
wh2_main_hef_industry_1	wh_main_effect_region_resource_trinkets_production	building_to_building_own	5	2	0
wh2_main_hef_industry_2	wh_main_effect_economy_gdp_industry	building_to_building_own	100	50	0
wh2_main_hef_industry_2	wh_main_effect_region_resource_trinkets_production	building_to_building_own	10	5	0
wh2_main_hef_industry_3	wh_main_effect_economy_gdp_industry	building_to_building_own	175	100	0
wh2_main_hef_industry_3	wh_main_effect_region_resource_trinkets_production	building_to_building_own	15	7	0
wh2_main_hef_mages_1	wh2_main_effect_agent_enable_recruitment_wizard_hef	province_to_province_own	1	1	0
wh2_main_hef_mages_1	wh2_main_effect_building_major_settlement_only_dummy	building_to_building_own	1	1	0
wh2_main_hef_mages_2	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_hef_mages_2	wh2_main_effect_agent_cap_increase_hef_loremaster	faction_to_faction_own_unseen	1	1	0
wh2_main_hef_mages_2	wh2_main_effect_agent_cap_increase_hef_mage	faction_to_faction_own_unseen	1	1	0
wh2_main_hef_mages_2	wh2_main_effect_agent_enable_recruitment_runesmith_hef	province_to_province_own	1	1	0
wh2_main_hef_mages_2	wh2_main_effect_agent_enable_recruitment_wizard_hef	province_to_province_own	1	1	0
wh2_main_hef_mages_2	wh2_main_effect_agent_recruitment_xp_hef_mage	province_to_province_own	2	1	0
wh2_main_hef_mages_2	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	4	2	0
wh2_main_hef_mages_3	wh2_main_effect_ability_enable_garrison_heroes	building_to_forces_own_regionwide	1	1	1
wh2_main_hef_mages_3	wh2_main_effect_agent_cap_increase_hef_loremaster	faction_to_faction_own_unseen	1	1	0
wh2_main_hef_mages_3	wh2_main_effect_agent_cap_increase_hef_mage	faction_to_faction_own_unseen	1	1	0
wh2_main_hef_mages_3	wh2_main_effect_agent_enable_recruitment_runesmith_hef	province_to_province_own	1	1	0
wh2_main_hef_mages_3	wh2_main_effect_agent_enable_recruitment_wizard_hef	province_to_province_own	1	1	0
wh2_main_hef_mages_3	wh2_main_effect_agent_recruitment_xp_hef_loremaster	province_to_province_own	4	2	0
wh2_main_hef_mages_3	wh2_main_effect_agent_recruitment_xp_hef_mage	province_to_province_own	4	2	0
wh2_main_hef_mages_3	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	8	4	0
wh2_main_hef_order_1	wh_main_effect_economy_gdp_culture	building_to_building_own	50	25	0
wh2_main_hef_order_1	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh2_main_hef_order_2	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_hef_order_2	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_hef_order_3	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_hef_order_3	wh_main_effect_public_order_base	province_to_province_own	6	3	0
wh2_main_hef_order_4	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_hef_order_4	wh_main_effect_public_order_base	province_to_province_own	8	4	0
wh2_main_hef_order_5	wh_main_effect_economy_gdp_culture	building_to_building_own	250	125	0
wh2_main_hef_order_5	wh_main_effect_public_order_base	province_to_province_own	10	5	0
wh2_main_hef_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	350	175	0
wh2_main_hef_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_hef_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	500	250	0
wh2_main_hef_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_hef_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	750	375	0
wh2_main_hef_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_hef_resource_gold_1	wh_main_effect_economy_gdp_mining	building_to_building_own	500	250	0
wh2_main_hef_resource_gold_2	wh_main_effect_economy_gdp_mining	building_to_building_own	700	350	0
wh2_main_hef_resource_gold_3	wh_main_effect_economy_gdp_mining	building_to_building_own	1000	500	0
wh2_main_hef_smith_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-2	-3	0
wh2_main_hef_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6	3	0
wh2_main_hef_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	8	4	0
wh2_main_hef_worship_2	wh_main_effect_religion_osmosis_untainted	region_to_province_own	1	1	0
wh2_main_hef_worship_3	wh_main_effect_religion_conversion_untainted	region_to_region_own	12	5	0
wh2_main_hef_worship_3	wh_main_effect_religion_osmosis_untainted	region_to_province_own	2	2	0
wh2_main_special_lothern_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	300	150	0
wh2_main_special_lothern_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_special_lothern_port_2	wh2_main_effect_tech_unit_xp_levels_hef_sea_guard	province_to_province_own	1	1	0
wh2_main_special_lothern_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	600	300	0
wh2_main_special_lothern_port_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	3	0
wh2_main_special_lothern_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_special_lothern_port_3	wh2_main_effect_tech_unit_xp_levels_hef_sea_guard	province_to_province_own	4	2	0
wh2_main_special_lothern_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	1000	500	0
wh2_main_special_lothern_port_3	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	10	5	0
wh2_main_special_lothern_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_special_lothern_port_other_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	300	150	0
wh2_main_special_lothern_port_other_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_special_lothern_port_other_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	600	300	0
wh2_main_special_lothern_port_other_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5	3	0
wh2_main_special_lothern_port_other_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_special_lothern_port_other_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	1000	500	0
wh2_main_special_lothern_port_other_3	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	10	5	0
wh2_main_special_lothern_port_other_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_hef_defence_major_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_hef_defence_major_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_hef_defence_major_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh2_main_hef_farm_1	wh_main_effect_economy_gdp_industry	building_to_building_own	25	12	0
wh2_main_hef_farm_2	wh_main_effect_economy_gdp_industry	building_to_building_own	50	25	0
wh2_main_hef_farm_3	wh_main_effect_economy_gdp_industry	building_to_building_own	75	35	0
wh2_main_hef_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_hef_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_hef_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh2_main_hef_hunters_1	wh_main_effect_force_army_campaign_siege_defend_attrition	province_to_force_own_provincewide	-20	-10	0
wh2_main_hef_port_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	1	0	0
wh2_main_hef_port_2	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	2	1	0
wh2_main_hef_port_3	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	4	2	0
wh2_main_special_lothern_port_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	2	1	0
wh2_main_special_lothern_port_2	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	4	2	0
wh2_main_special_lothern_port_3	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	8	4	0
wh2_main_special_lothern_port_other_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	2	1	0
wh2_main_special_lothern_port_other_2	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	4	2	0
wh2_main_special_lothern_port_other_3	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	8	4	0
wh2_main_special_lothern_port_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_special_lothern_port_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_special_lothern_port_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh2_main_special_lothern_port_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1	0	0
wh2_main_special_lothern_port_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2	1	0
wh2_main_special_lothern_port_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	2	0
wh2_main_hef_resource_gold_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-1	-2	0
wh2_main_hef_resource_gold_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-3	-4	0
wh2_main_hef_resource_gold_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-5	-6	0
wh2_main_hef_barracks_1	wh_main_effect_province_growth_building	region_to_province_own	-3	-6	0
wh2_main_hef_barracks_2	wh_main_effect_province_growth_building	region_to_province_own	-6	-9	0
wh2_main_hef_barracks_3	wh_main_effect_province_growth_building	region_to_province_own	-9	-12	0
wh2_main_hef_barracks_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	1	0	0
wh2_main_hef_barracks_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	1	0
wh2_main_hef_barracks_3	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	3	2	0
wh2_main_hef_worship_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
wh2_main_hef_worship_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4	2	0
wh2_main_hef_worship_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	6	3	0
wh2_main_hef_dragons_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh2_main_hef_dragons_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-6	-7	0
wh2_main_hef_mages_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	4	2	0
wh2_main_hef_mages_2	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	6	3	0
wh2_main_hef_mages_3	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	building_to_force_own_provincewide_unseen	10	5	0
wh2_main_hef_stables_1	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	1	0	0
wh2_main_hef_stables_1	wh_main_effect_province_growth_building	region_to_province_own	-3	-6	0
wh2_main_hef_stables_2	wh_main_effect_province_growth_building	region_to_province_own	-6	-9	0
wh2_main_hef_stables_2	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	2	2	0
wh2_main_hef_mages_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-1	-2	0
wh2_main_hef_mages_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-2	-3	0
wh2_main_hef_mages_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own	-3	-4	0
wh2_main_hef_industry_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-1	-2	0
wh2_main_hef_industry_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-2	-3	0
wh2_main_hef_industry_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-3	-4	0
wh2_main_hef_court_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-1	-2	0
wh2_main_hef_court_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-3	-4	0
wh2_main_hef_smith_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-1	-2	0
wh2_main_hef_smith_2	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh2_main_hef_embassy_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	-2	-4	0
wh2_main_hef_smith_1	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	12	6	0
wh2_main_hef_smith_2	wh_dlc05_effect_force_army_battle_unit_ammo_siege_defence	region_to_force_own	24	12	0
wh2_main_hef_hunters_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	15	8	0
wh2_main_hef_order_1	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	4	8	0
wh2_main_hef_order_2	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	8	8	0
wh2_main_hef_order_3	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	12	8	0
wh2_main_hef_order_4	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	16	8	0
wh2_main_hef_order_5	wh2_main_effect_force_own_campaign_movement_range	province_to_force_own_provincewide	20	8	0
wh2_main_hef_embassy_1	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh2_main_hef_smith_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	-2	0
wh2_main_hef_smith_2	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-10	-5	0
wh2_main_hef_defence_minor_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	1	0	0
wh2_main_hef_defence_minor_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2	1	0
