character_skill_level_to_effects_junctions_tables
1
character_skill_key	effect_key	effect_scope	level	value
wh2_main_skill_all_dummy_agent_actions_brt_paladin	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_brt_paladin	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_army_block_army	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption_chs	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_bray_shaman	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_enable_champion_assist_army_training	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order_horde	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_bst_gorebull	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_enable_champion_assist_army_training	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order_horde	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_effect_agent_action_enable_wizard_hinder_army_block_army	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption_chs	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh2_main_effect_agent_action_enable_dignitary_assist_army_replenish_troops	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh2_main_effect_agent_action_enable_dignitary_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh2_main_effect_agent_action_enable_dignitary_hinder_army_hinder_replenishment	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh2_main_effect_agent_action_enable_dignitary_passive_corruption	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh2_main_effect_agent_action_enable_dignitary_assist_army_replenish_troops	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh2_main_effect_agent_action_enable_dignitary_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh2_main_effect_agent_action_enable_dignitary_hinder_army_hinder_replenishment	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh2_main_effect_agent_action_enable_dignitary_passive_corruption_chs	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_death_hag_chs	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_enable_spy_assist_army_scavenge	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_enable_spy_hinder_army_assault_units	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_enable_spy_hinder_settlement_assault_garrison	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_enable_spy_passive_increase_slave_income	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_khainite_assassin	wh2_main_effect_agent_action_passive_increase_slave_income_effect	character_to_province_own	1	10
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_enable_wizard_hinder_army_block_army	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_enable_wizard_passive_spread_public_order	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_def_sorceress	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_enable_engineer_assist_army_enhance_mobility	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_enable_engineer_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_enable_engineer_hinder_army_block_army	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_enable_engineer_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_enable_engineer_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_enable_engineer_passive_boost_income	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_passive_boost_income_effect_negative	character_to_region_enemy_provincewide	1	-5
wh2_main_skill_all_dummy_agent_actions_dwf_master_engineer	wh2_main_effect_agent_action_passive_boost_income_effect_positive	character_to_region_own_provincewide	1	5
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh2_main_effect_agent_action_enable_runesmith_assist_army_scouting	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh2_main_effect_agent_action_enable_runesmith_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh2_main_effect_agent_action_enable_runesmith_hinder_army_hinder_replenishment	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh2_main_effect_agent_action_enable_runesmith_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh2_main_effect_agent_action_enable_runesmith_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh2_main_effect_agent_action_enable_runesmith_passive_spread_corruption	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_enable_champion_assist_army_training	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_enable_champion_hinder_agent_assassinate	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_dwf_thane	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_enable_wizard_hinder_army_damage_unit	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_enable_wizard_passive_boost_income	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_passive_boost_income_effect_negative	character_to_region_enemy_provincewide	1	-5
wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh2_main_effect_agent_action_passive_boost_income_effect_positive	character_to_region_own_provincewide	1	5
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_enable_champion_assist_army_training	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_enable_champion_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_enable_champion_hinder_army_assault_units	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_enable_champion_hinder_settlement_assault_garrison	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_enable_champion_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_enable_champion_passive_spread_public_order	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_enable_dignitary_assist_army_replenish_troops	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_enable_dignitary_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_enable_dignitary_hinder_army_hinder_replenishment	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_damage_building	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_enable_dignitary_passive_stimulate_growth	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_passive_stimulate_growth_effect_negative	character_to_enemy_province	1	-10
wh2_main_skill_all_dummy_agent_actions_emp_warrior_priest	wh2_main_effect_agent_action_passive_stimulate_growth_effect_positive	character_to_province_own	1	10
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh2_main_effect_agent_action_enable_spy_assist_army_scavenge	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh2_main_effect_agent_action_enable_spy_hinder_army_block_army	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh2_main_effect_agent_action_enable_spy_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh2_main_effect_agent_action_enable_spy_passive_spread_corruption	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_emp_witch_hunter	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh2_main_effect_agent_action_enable_spy_assist_army_scavenge	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh2_main_effect_agent_action_enable_spy_hinder_army_block_army	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh2_main_effect_agent_action_enable_spy_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh2_main_effect_agent_action_enable_spy_passive_spread_corruption	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_goblin_big_boss	wh_main_effect_character_passive_religious_conversion	character_to_character_own	1	2
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_army_hinder_replenishment	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_enable_wizard_passive_spread_public_order	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_grn_shaman	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_enable_runesmith_assist_army_training	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_enable_runesmith_hinder_agent_wound	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_enable_runesmith_hinder_army_hinder_replenishment	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_enable_runesmith_hinder_settlement_damage_walls	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_enable_runesmith_hinder_settlement_scout_settlement	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_enable_runesmith_passive_spread_public_order	character_to_character_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_passive_spread_public_order_effect_negative	character_to_enemy_province	1	-1
wh2_main_skill_all_dummy_agent_actions_hef_loremaster_of_hoeth	wh2_main_effect_agent_action_passive_spread_public_order_effect_positive	character_to_province_own	1	1
wh2_main_skill_all_dummy_agent_actions_hef_mage	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	character_to_character_own	1	1
