audio_group_sound_assignments_tables
1
unknown0	unknown1	unknown2	unknown3
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_melee	cheering	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_melee	encouragement	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_melee	fighting	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_pain	injured	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_unit_response	response	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_unit_selection	selection	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_taunt	taunt	
wh2_hef_elf_female_default	wh2_grp_vocalisation_witchelves_female_taunting	taunting	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_charge	charge	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_melee	cheering	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_melee	encouragement	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_melee	fighting	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_pain	injured	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_unit_response	response	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_unit_selection	selection	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_taunt	taunt	
wh2_hef_elf_male_default	wh2_grp_vocalisation_highelves_male_taunting	taunting	
wh2_rat_ogre	wh2_grp_vocalisation_rat_ogre_charge	charge	
wh2_rat_ogre	wh2_grp_vocalisation_rat_ogre_unit_response	response	
wh2_rat_ogre	wh2_grp_vocalisation_rat_ogre_unit_selection	selection	
wh2_saurus	wh2_grp_vocalisation_saurus_charge	charge	
wh2_saurus	wh2_grp_vocalisation_saurus_melee	cheering	
wh2_saurus	wh2_grp_vocalisation_saurus_melee	encouragement	
wh2_saurus	wh2_grp_vocalisation_saurus_melee	fighting	
wh2_saurus	wh2_grp_vocalisation_saurus_Idle	idle	
wh2_saurus	wh2_grp_vocalisation_saurus_pain	injured	
wh2_saurus	wh2_grp_vocalisation_saurus_Idle	moving	
wh2_saurus	wh2_grp_vocalisation_saurus_unit_response	response	
wh2_saurus	wh2_grp_vocalisation_saurus_unit_selection	selection	
wh2_saurus	wh2_grp_vocalisation_saurus_taunting	taunting	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_charge	charge	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_melee	cheering	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_melee	encouragement	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_melee	fighting	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_Idle	idle	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_pain	injured	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_Idle	moving	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_unit_response	response	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_unit_response	selection	
wh2_skaven_LH	wh2_grp_vocalisation_skaven_taunting	taunting	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_charge	charge	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_melee	cheering	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_melee	encouragement	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_melee	fighting	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_Idle	idle	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_pain	injured	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_Idle	moving	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_unit_response	response	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_unit_response	selection	
wh2_skaven_globadiers	wh2_grp_vocalisation_skaven_taunting	taunting	
wh2_skaven_lord_skrolk_LH	wh2_grp_movement_beast_medium_claws	brace	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_charge	charge	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_melee	cheering	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_melee	encouragement	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_melee	fighting	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_pain	injured	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_Idle	moving	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_unit_response	response	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_unit_response	selection	
wh2_skaven_plague_priests	wh2_grp_vocalisation_skaven_taunting	taunting	
wh2_skaven_queek_headtaker_LH	wh2_grp_movement_beast_medium_claws	brace	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_charge	charge	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_melee	cheering	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_melee	encouragement	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_melee	fighting	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_Idle	idle	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_pain	injured	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_Idle	moving	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_unit_response	response	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_unit_response	selection	
wh2_skaven_warpfire_thrower_team	wh2_grp_vocalisation_skaven_taunting	taunting	
wh2_skaven	wh2_grp_vocalisation_skaven_charge	charge	
wh2_skaven	wh2_grp_vocalisation_skaven_melee	cheering	
wh2_skaven	wh2_grp_vocalisation_skaven_melee	encouragement	
wh2_skaven	wh2_grp_vocalisation_skaven_melee	fighting	
wh2_skaven	wh2_grp_vocalisation_skaven_Idle	idle	
wh2_skaven	wh2_grp_vocalisation_skaven_pain	injured	
wh2_skaven	wh2_grp_vocalisation_skaven_Idle	moving	
wh2_skaven	wh2_grp_vocalisation_skaven_unit_response	response	
wh2_skaven	wh2_grp_vocalisation_skaven_unit_response	selection	
wh2_skaven	wh2_grp_vocalisation_skaven_taunting	taunting	
wh2_skinks	wh2_grp_vocalisation_skinks_charge	charge	
wh2_skinks	wh2_grp_vocalisation_skinks_melee	cheering	
wh2_skinks	wh2_grp_vocalisation_skinks_melee	encouragement	
wh2_skinks	wh2_grp_vocalisation_skinks_melee	fighting	
wh2_skinks	wh2_grp_vocalisation_skinks_Idle	idle	
wh2_skinks	wh2_grp_vocalisation_skinks_pain	injured	
wh2_skinks	wh2_grp_vocalisation_skinks_Idle	moving	
wh2_skinks	wh2_grp_vocalisation_skinks_unit_response	response	
wh2_skinks	wh2_grp_vocalisation_skinks_unit_selection	selection	
wh2_skinks	wh2_grp_vocalisation_skinks_taunting	taunting	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_charge	charge	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_taunting	cheering	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_melee	encouragement	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_melee	fighting	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_pain	injured	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_unit_response	response	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_unit_response	selection	
wh_chaos_archaon_LH	wh_grp_vocalisation_chaos_default_taunting	taunting	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_charge	charge	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_taunting	cheering	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_melee	encouragement	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_melee	fighting	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_pain	injured	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_unit_response	response	
wh_chaos_default_LH	wh_grp_vocalisation_chaos_default_unit_response	selection	
wh_chaos_default	wh_grp_vocalisation_chaos_default_charge	charge	
wh_chaos_default	wh_grp_vocalisation_chaos_default_taunting	cheering	
wh_chaos_default	wh_grp_vocalisation_chaos_default_melee	encouragement	
wh_chaos_default	wh_grp_vocalisation_chaos_default_melee	fighting	
wh_chaos_default	wh_grp_vocalisation_chaos_default_pain	injured	
wh_chaos_default	wh_grp_vocalisation_chaos_default_moving_taunt	moving_taunt	
wh_chaos_default	wh_grp_vocalisation_chaos_default_unit_response	response	
wh_chaos_default	wh_grp_vocalisation_chaos_default_unit_response	selection	
wh_chaos_default	wh_grp_vocalisation_chaos_default_taunting	taunting	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_charge	charge	
wh_chaos_marauder	wh_grp_vocalisation_chaos_default_taunting	cheering	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_melee	encouragement	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_melee	fighting	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_pain	injured	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_moving_taunt	moving_taunt	
wh_chaos_marauder	wh_grp_vocalisation_chaos_default_unit_response	response	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_unit_selection	selection	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_taunt	taunt	
wh_chaos_marauder	wh_grp_vocalisation_chaos_marauder_taunting	taunting	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_charge	charge	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_taunting	cheering	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_melee	encouragement	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_melee	fighting	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_pain	injured	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_unit_response	response	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_unit_response	selection	
wh_chaos_sigvald_LH	wh_grp_vocalisation_chaos_default_taunting	taunting	
wh_crypt_ghoul_LH	wh_grp_vocalisation_crypt_ghoul_charge	charge	
wh_crypt_ghoul_LH	wh_grp_vocalisation_crypt_ghoul_melee	encouragement	
wh_crypt_ghoul_LH	wh_grp_vocalisation_crypt_ghoul_melee	fighting	
wh_crypt_ghoul_LH	wh_grp_vocalisation_crypt_ghoul_pain	injured	
wh_crypt_ghoul_LH	wh_grp_vocalisation_crypt_ghoul_unit_response	response	
wh_crypt_ghoul_LH	wh_grp_vocalisation_crypt_ghoul_unit_response	selection	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_charge	charge	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_melee	encouragement	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_melee	fighting	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_pain	injured	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_unit_response	response	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_unit_response	selection	
wh_crypt_ghoul	wh_grp_vocalisation_crypt_ghoul_taunt	taunt	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_charge	charge	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_melee	encouragement	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_melee	fighting	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_pain	injured	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_unit_response	response	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_unit_response	selection	
wh_crypt_horror_LH	wh_grp_vocalisation_crypt_ghoul_taunting	taunting	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_charge	charge	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_melee	encouragement	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_melee	fighting	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_pain	injured	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_unit_response	response	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_unit_response	selection	
wh_crypt_horror	wh_grp_vocalisation_crypt_ghoul_taunting	taunting	
wh_demigryph	wh_grp_vocalisation_griffin_and_demigryph_charge	charge	
wh_demigryph	wh_grp_vocalisation_griffin_and_demigryph_melee	encouragement	
wh_demigryph	wh_grp_vocalisation_griffin_and_demigryph_melee	fighting	
wh_demigryph	wh_grp_vocalisation_griffin_and_demigryph_pain	injured	
wh_demigryph	wh_grp_vocalisation_griffin_and_demigryph_unit_response	response	
wh_demigryph	wh_grp_vocalisation_griffin_and_demigryph_taunting	taunting	
wh_dire_wolve_warhound_LH	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_charge	charge	
wh_dire_wolve_warhound_LH	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee	encouragement	
wh_dire_wolve_warhound_LH	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee	fighting	
wh_dire_wolve_warhound_LH	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_pain	injured	
wh_dire_wolve_warhound_LH	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response	response	
wh_dire_wolve_warhound_LH	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response	selection	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_charge	charge	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee	encouragement	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee	fighting	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_pain	injured	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response	response	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response	selection	
wh_dire_wolve_warhound	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_taunt	taunt	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_charge	charge	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_taunting	cheering	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_melee	encouragement	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_melee	fighting	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_pain	injured	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_moving_taunt	moving_taunt	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_unit_response	response	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_unit_selection	selection	
wh_dlc_centigor	wh_grp_vocalisation_beastmen_taunting	taunting	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_charge	charge	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_taunting	cheering	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_melee	encouragement	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_melee	fighting	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_pain	injured	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_moving_taunt	moving_taunt	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_unit_response	response	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_unit_selection	selection	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_taunt	taunt	
wh_dlc_chaos_forsaken	wh_grp_vocalisation_chaos_forsaken_taunting	taunting	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_charge	charge	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_taunting	cheering	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_melee	encouragement	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_melee	fighting	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_pain	injured	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_unit_response	response	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_unit_selection	selection	
wh_dlc_gor_LH	wh_grp_vocalisation_beastmen_taunting	taunting	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_charge	charge	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_taunting	cheering	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_melee	encouragement	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_melee	fighting	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_pain	injured	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_unit_response	response	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_unit_selection	selection	
wh_dlc_gor_bray_shamen_LH	wh_grp_vocalisation_beastmen_taunting	taunting	
wh_dlc_gor	wh_grp_vocalisation_beastmen_charge	charge	
wh_dlc_gor	wh_grp_vocalisation_beastmen_taunting	cheering	
wh_dlc_gor	wh_grp_vocalisation_beastmen_melee	encouragement	
wh_dlc_gor	wh_grp_vocalisation_beastmen_melee	fighting	
wh_dlc_gor	wh_grp_vocalisation_beastmen_pain	injured	
wh_dlc_gor	wh_grp_vocalisation_beastmen_moving_taunt	moving_taunt	
wh_dlc_gor	wh_grp_vocalisation_beastmen_unit_response	response	
wh_dlc_gor	wh_grp_vocalisation_beastmen_unit_selection	selection	
wh_dlc_gor	wh_grp_vocalisation_beastmen_taunting	taunting	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_charge	charge	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_taunting	cheering	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_melee	encouragement	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_melee	fighting	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_pain	injured	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_unit_response	response	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_unit_selection	selection	
wh_dlc_minotaur	wh_grp_vocalisation_minotaur_taunting	taunting	
wh_dlc_squig_LH	wh_grp_vocalisation_squig_charge	charge	
wh_dlc_squig_LH	wh_grp_vocalisation_squig_melee	encouragement	
wh_dlc_squig_LH	wh_grp_vocalisation_squig_melee	fighting	
wh_dlc_squig_LH	wh_grp_vocalisation_squig_pain	injured	
wh_dlc_squig_LH	wh_grp_vocalisation_squig_unit_response	response	
wh_dlc_squig_LH	wh_grp_vocalisation_squig_unit_response	selection	
wh_dlc_squig	wh_grp_vocalisation_squig_charge	charge	
wh_dlc_squig	wh_grp_vocalisation_squig_melee	encouragement	
wh_dlc_squig	wh_grp_vocalisation_squig_melee	fighting	
wh_dlc_squig	wh_grp_vocalisation_squig_pain	injured	
wh_dlc_squig	wh_grp_vocalisation_squig_running	moving	
wh_dlc_squig	wh_grp_vocalisation_squig_unit_response	response	
wh_dlc_squig	wh_grp_vocalisation_squig_unit_selection	selection	
wh_dlc_ungor	wh_grp_vocalisation_ungor_charge	charge	
wh_dlc_ungor	wh_grp_vocalisation_ungor_taunting	cheering	
wh_dlc_ungor	wh_grp_vocalisation_ungor_melee	encouragement	
wh_dlc_ungor	wh_grp_vocalisation_ungor_melee	fighting	
wh_dlc_ungor	wh_grp_vocalisation_ungor_pain	injured	
wh_dlc_ungor	wh_grp_vocalisation_beastmen_moving_taunt	moving_taunt	
wh_dlc_ungor	wh_grp_vocalisation_ungor_unit_response	response	
wh_dlc_ungor	wh_grp_vocalisation_ungor_unit_selection	selection	
wh_dlc_ungor	wh_grp_vocalisation_ungor_taunting	taunting	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_charge	charge	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_melee	encouragement	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_melee	fighting	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_idle	idle	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_pain	injured	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_unit_response	response	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_unit_response	selection	
wh_dlc_wef_dryad	wh_grp_vocalisation_dryads_melee	taunting	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_female_charge	charge	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_female_melee	cheering	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_male_melee	encouragement	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_male_melee	fighting	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_female_pain	injured	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_female_unit_response	response	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_female_unit_selection	selection	
wh_dlc_wef_elf_female_LH	wh_grp_vocalisation_woodelf_female_taunting	taunting	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_charge	charge	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_taunting	cheering	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_melee	encouragement	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_melee	fighting	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_pain	injured	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_unit_response	response	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_unit_response	selection	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_taunt	taunt	
wh_dlc_wef_elf_female	wh_grp_vocalisation_woodelf_female_taunting	taunting	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_charge	charge	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_melee	cheering	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_melee	encouragement	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_melee	fighting	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_pain	injured	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_unit_response	response	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_unit_selection	selection	
wh_dlc_wef_elf_male_LH	wh_grp_vocalisation_woodelf_male_taunting	taunting	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_charge	charge	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_melee	cheering	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_melee	encouragement	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_melee	fighting	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_pain	injured	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_unit_response	response	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_unit_selection	selection	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_taunt	taunt	
wh_dlc_wef_elf_male	wh_grp_vocalisation_woodelf_male_taunting	taunting	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_charge	charge	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_melee	encouragement	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_melee	fighting	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_idle	idle	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_pain	injured	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_running	moving	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_unit_response	response	
wh_dlc_wef_harpies	wh_grp_vocalisation_harpies_unit_response	selection	
wh_dlc_wef_harpies	wh_grp_vocalisation_dryads_melee	taunting	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_charge	charge	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_melee	encouragement	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_melee	fighting	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_idle	idle	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_pain	injured	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_running	moving	
wh_dlc_wef_medium_bird_hawk	wh_grp_vocalisation_medium_bird_unit_response	response	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_charge	charge	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_melee	cheering	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_melee	encouragement	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_melee	fighting	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_pain	injured	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_unit_response	response	
wh_dwarf_default_LH	wh_grp_vocalisation_dwarf_unit_selection	selection	
wh_dwarf_default	wh_grp_vocalisation_dwarf_charge	charge	
wh_dwarf_default	wh_grp_vocalisation_dwarf_melee	cheering	
wh_dwarf_default	wh_grp_vocalisation_dwarf_melee	encouragement	
wh_dwarf_default	wh_grp_vocalisation_dwarf_melee	fighting	
