campaign_rogue_army_setups_tables
0
unknown0	unknown1	unknown2	unknown3
2000	3	wh2_main_rogue_pirates_of_the_southern_ocean	wh2_main_rogue_group_pirates_of_the_southern_ocean
2000	4	wh2_main_rogue_pirates_of_the_southern_ocean	wh2_main_rogue_group_pirates_of_the_southern_ocean
2000	0	wh2_main_rogue_pirates_of_trantio	wh2_main_rogue_group_pirates_of_trantio
2000	1	wh2_main_rogue_pirates_of_trantio	wh2_main_rogue_group_pirates_of_trantio
2000	2	wh2_main_rogue_pirates_of_trantio	wh2_main_rogue_group_pirates_of_trantio
2000	3	wh2_main_rogue_pirates_of_trantio	wh2_main_rogue_group_pirates_of_trantio
2000	4	wh2_main_rogue_pirates_of_trantio	wh2_main_rogue_group_pirates_of_trantio
2000	0	wh2_main_rogue_scions_of_tesseninck	wh2_main_rogue_group_scions_of_tesseninck
2000	1	wh2_main_rogue_scions_of_tesseninck	wh2_main_rogue_group_scions_of_tesseninck
2000	2	wh2_main_rogue_scions_of_tesseninck	wh2_main_rogue_group_scions_of_tesseninck
2000	3	wh2_main_rogue_scions_of_tesseninck	wh2_main_rogue_group_scions_of_tesseninck
2000	4	wh2_main_rogue_scions_of_tesseninck	wh2_main_rogue_group_scions_of_tesseninck
2000	0	wh2_main_rogue_scourge_of_aquitaine	wh2_main_rogue_group_scourge_of_aquitaine
2000	1	wh2_main_rogue_scourge_of_aquitaine	wh2_main_rogue_group_scourge_of_aquitaine
2000	2	wh2_main_rogue_scourge_of_aquitaine	wh2_main_rogue_group_scourge_of_aquitaine
2000	3	wh2_main_rogue_scourge_of_aquitaine	wh2_main_rogue_group_scourge_of_aquitaine
2000	4	wh2_main_rogue_scourge_of_aquitaine	wh2_main_rogue_group_scourge_of_aquitaine
2000	0	wh2_main_rogue_stuff_snatchers	wh2_main_rogue_group_stuff_snatchers
2000	1	wh2_main_rogue_stuff_snatchers	wh2_main_rogue_group_stuff_snatchers
2000	2	wh2_main_rogue_stuff_snatchers	wh2_main_rogue_group_stuff_snatchers
2000	3	wh2_main_rogue_stuff_snatchers	wh2_main_rogue_group_stuff_snatchers
2000	4	wh2_main_rogue_stuff_snatchers	wh2_main_rogue_group_stuff_snatchers
2000	0	wh2_main_rogue_teef_snatchaz	wh2_main_rogue_group_teef_snatchaz
2000	1	wh2_main_rogue_teef_snatchaz	wh2_main_rogue_group_teef_snatchaz
2000	2	wh2_main_rogue_teef_snatchaz	wh2_main_rogue_group_teef_snatchaz
2000	3	wh2_main_rogue_teef_snatchaz	wh2_main_rogue_group_teef_snatchaz
2000	4	wh2_main_rogue_teef_snatchaz	wh2_main_rogue_group_teef_snatchaz
2000	0	wh2_main_rogue_the_wandering_dead	wh2_main_rogue_group_the_wandering_dead
2000	1	wh2_main_rogue_the_wandering_dead	wh2_main_rogue_group_the_wandering_dead
2000	2	wh2_main_rogue_the_wandering_dead	wh2_main_rogue_group_the_wandering_dead
2000	3	wh2_main_rogue_the_wandering_dead	wh2_main_rogue_group_the_wandering_dead
2000	4	wh2_main_rogue_the_wandering_dead	wh2_main_rogue_group_the_wandering_dead
1000	0	wh2_main_rogue_troll_skullz	wh2_main_rogue_group_troll_skullz
1000	1	wh2_main_rogue_troll_skullz	wh2_main_rogue_group_troll_skullz
1000	2	wh2_main_rogue_troll_skullz	wh2_main_rogue_group_troll_skullz
1000	3	wh2_main_rogue_troll_skullz	wh2_main_rogue_group_troll_skullz
1000	4	wh2_main_rogue_troll_skullz	wh2_main_rogue_group_troll_skullz
2000	0	wh2_main_rogue_vauls_expedition	wh2_main_rogue_group_vauls_expedition
2000	1	wh2_main_rogue_vauls_expedition	wh2_main_rogue_group_vauls_expedition
2000	2	wh2_main_rogue_vauls_expedition	wh2_main_rogue_group_vauls_expedition
2000	3	wh2_main_rogue_vauls_expedition	wh2_main_rogue_group_vauls_expedition
2000	4	wh2_main_rogue_vauls_expedition	wh2_main_rogue_group_vauls_expedition
2000	0	wh2_main_rogue_vmp_heirs_of_mourkain	wh2_main_rogue_group_heirs_of_mourkain
2000	1	wh2_main_rogue_vmp_heirs_of_mourkain	wh2_main_rogue_group_heirs_of_mourkain
2000	2	wh2_main_rogue_vmp_heirs_of_mourkain	wh2_main_rogue_group_heirs_of_mourkain
2000	3	wh2_main_rogue_vmp_heirs_of_mourkain	wh2_main_rogue_group_heirs_of_mourkain
2000	4	wh2_main_rogue_vmp_heirs_of_mourkain	wh2_main_rogue_group_heirs_of_mourkain
2000	0	wh2_main_rogue_wef_hunters_of_kurnous	wh2_main_rogue_group_hunters_of_kurnous
2000	1	wh2_main_rogue_wef_hunters_of_kurnous	wh2_main_rogue_group_hunters_of_kurnous
2000	2	wh2_main_rogue_wef_hunters_of_kurnous	wh2_main_rogue_group_hunters_of_kurnous
2000	3	wh2_main_rogue_wef_hunters_of_kurnous	wh2_main_rogue_group_hunters_of_kurnous
2000	4	wh2_main_rogue_wef_hunters_of_kurnous	wh2_main_rogue_group_hunters_of_kurnous
2000	0	wh2_main_rogue_worldroot_rangers	wh2_main_rogue_group_worldroot_rangers
2000	1	wh2_main_rogue_worldroot_rangers	wh2_main_rogue_group_worldroot_rangers
2000	2	wh2_main_rogue_worldroot_rangers	wh2_main_rogue_group_worldroot_rangers
2000	3	wh2_main_rogue_worldroot_rangers	wh2_main_rogue_group_worldroot_rangers
2000	4	wh2_main_rogue_worldroot_rangers	wh2_main_rogue_group_worldroot_rangers
2000	0	wh2_main_rogue_wrath_of_nature	wh2_main_rogue_group_wrath_of_nature
2000	1	wh2_main_rogue_wrath_of_nature	wh2_main_rogue_group_wrath_of_nature
2000	2	wh2_main_rogue_wrath_of_nature	wh2_main_rogue_group_wrath_of_nature
2000	3	wh2_main_rogue_wrath_of_nature	wh2_main_rogue_group_wrath_of_nature
2000	4	wh2_main_rogue_wrath_of_nature	wh2_main_rogue_group_wrath_of_nature
