effect_bonus_value_attrition_record_junctions_tables
0
unknown0	unknown1	unknown2
reef	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
regionless	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
sabotage	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
snow	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
storm_level_1	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
storm_level_2	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
storm_level_3	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
storm_level_4	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
storm_level_5	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
swamp	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
vampire_territory	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
very_low_morale	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
wasteland	immunity	wh_main_effect_force_army_campaign_attrition_all_immunity
athel_loren	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
besieged	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
besieging	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
blockaded	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
blockading	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
chaos_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
chaos_wastes	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
deep_sea	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
desert	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
desertion	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
disease	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
hostile_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
low_morale	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
maelstrom	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
mountain	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
non_vampire_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
reef	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
regionless	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
sabotage	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
snow	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
storm_level_1	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
storm_level_2	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
storm_level_3	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
storm_level_4	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
storm_level_5	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
swamp	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
vampire_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
very_low_morale	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
wasteland	damage_mod	wh_main_effect_force_army_campaign_attrition_all_resistance
chaos_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_chaos_territory
desert	damage_mod	wh_main_effect_force_army_campaign_attrition_desert_resistance
horde_infighting	immunity	wh_main_effect_force_army_campaign_attrition_infighting_immunity
non_vampire_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_non_vampire_count_territory_visible
non_vampire_territory	damage_mod	wh_main_effect_force_army_campaign_attrition_non_vampire_count_territory
snow	damage_mod	wh_main_effect_force_army_campaign_attrition_snow_resistance
swamp	damage_mod	wh_main_effect_force_army_campaign_attrition_swamp_resistance
besieged	damage_mod	wh_main_effect_force_army_campaign_siege_attack_attrition
besieged	damage_mod	wh_main_effect_force_army_campaign_siege_defend_attrition
deep_sea	damage_mod	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance
chaos_territory	active	wh_main_effect_region_enable_chaos_attrition_good
chaos_territory	active	wh_main_effect_region_enable_chaos_attrition
non_vampire_territory	active	wh_main_effect_region_enable_non_vampire_territory_attrition
vampire_territory	active	wh_main_effect_region_enable_vampire_territory_attrition_bad
vampire_territory	active	wh_main_effect_region_enable_vampire_territory_attrition
