campaign_settlement_display_settlement_rotations_tables
1
unknown0	unknown1
settlement:wh2_main_vor_griffon_gate	296
settlement:wh2_main_vor_headhunters_jungle_altar_of_the_horned_rat	0
settlement:wh2_main_vor_headhunters_jungle_marks_of_the_old_ones	139
settlement:wh2_main_vor_heart_of_the_jungle_oreons_camp	78
settlement:wh2_main_vor_iron_mountains_altar_of_ultimate_darkness	7
settlement:wh2_main_vor_iron_mountains_cragroth_deep	175
settlement:wh2_main_vor_iron_mountains_rackdo_gorge	57
settlement:wh2_main_vor_iron_mountains_shroktak_mount	73
settlement:wh2_main_vor_iron_peaks_ancient_city_of_quintex	116
settlement:wh2_main_vor_iron_peaks_ironspike	120
settlement:wh2_main_vor_iron_peaks_the_moon_shard	125
settlement:wh2_main_vor_ironfrost_glacier_bear_isle	0
settlement:wh2_main_vor_ironfrost_glacier_dagraks_end	105
settlement:wh2_main_vor_ironfrost_glacier_ironfrost	12
settlement:wh2_main_vor_ironfrost_glacier_mung_encampment	26
settlement:wh2_main_vor_isthmus_of_lustria_hexoatl	34
settlement:wh2_main_vor_isthmus_of_lustria_monolith_of_fallen_gods	83
settlement:wh2_main_vor_isthmus_of_lustria_ziggurat_of_dawn	335
settlement:wh2_main_vor_jungle_of_pahualaxa_floating_pyramid	105
settlement:wh2_main_vor_jungle_of_pahualaxa_monument_of_the_moon	0
settlement:wh2_main_vor_jungle_of_pahualaxa_pahuax	18
settlement:wh2_main_vor_jungle_of_pahualaxa_the_high_sentinel	81
settlement:wh2_main_vor_jungles_of_green_mist_pillars_of_unseen_constellations	55
settlement:wh2_main_vor_jungles_of_green_mist_spektazuma	44
settlement:wh2_main_vor_jungles_of_green_mist_wellsprings_of_eternity	111
settlement:wh2_main_vor_kingdom_of_beasts_serpent_coast	315
settlement:wh2_main_vor_kingdom_of_beasts_temple_of_skulls	5
settlement:wh2_main_vor_kingdom_of_beasts_the_cursed_jungle	108
settlement:wh2_main_vor_land_of_assassins_lashiek	15
settlement:wh2_main_vor_land_of_assassins_palace_of_the_wizard_caliph	156
settlement:wh2_main_vor_land_of_assassins_sorcerers_islands	345
settlement:wh2_main_vor_land_of_the_dead_black_pyramid_of_nagash	92
settlement:wh2_main_vor_land_of_the_dead_khemri	145
settlement:wh2_main_vor_land_of_the_dead_springs_of_eternal_life	40
settlement:wh2_main_vor_land_of_the_dead_zandri	0
settlement:wh2_main_vor_land_of_the_dervishes_el-kalabad	10
settlement:wh2_main_vor_land_of_the_dervishes_elven_ruins	0
settlement:wh2_main_vor_land_of_the_dervishes_sudenburg	0
settlement:wh2_main_vor_mosquito_swamps_tlax	159
settlement:wh2_main_vor_mosquito_swamps_xahutec	104
settlement:wh2_main_vor_mosquito_swamps_xlanhuapec	103
settlement:wh2_main_vor_nagarythe_shrine_of_khaine	43
settlement:wh2_main_vor_nagarythe_tor_anlec	345
settlement:wh2_main_vor_nagarythe_tor_dranil	98
settlement:wh2_main_vor_naggarond_har_kaldra	57
settlement:wh2_main_vor_naggarond_kaelra	17
settlement:wh2_main_vor_naggarond_naggarond	0
settlement:wh2_main_vor_northern_great_jungle_chaqua	85
settlement:wh2_main_vor_northern_great_jungle_itza	60
settlement:wh2_main_vor_northern_great_jungle_quetza	178
settlement:wh2_main_vor_northern_great_jungle_quittax	128
settlement:wh2_main_vor_northern_spine_of_sotek_cavern_of_the_mlexigaur	58
settlement:wh2_main_vor_northern_spine_of_sotek_hualotal	66
settlement:wh2_main_vor_northern_spine_of_sotek_monument_of_izzatal	175
settlement:wh2_main_vor_northern_yvresse_sardenath	0
settlement:wh2_main_vor_northern_yvresse_tor_yvresse	178
settlement:wh2_main_vor_northern_yvresse_tralinia	0
settlement:wh2_main_vor_obsidian_peaks_ice_rock_gorge	38
settlement:wh2_main_vor_obsidian_peaks_ice_spire	7
settlement:wh2_main_vor_obsidian_peaks_keshta_vault	72
settlement:wh2_main_vor_obsidian_peaks_temple_of_addaioth	179
settlement:wh2_main_vor_phoenix_gate	0
settlement:wh2_main_vor_plain_of_spiders_clarak_spire	0
settlement:wh2_main_vor_plain_of_spiders_pits_of_zardok	112
settlement:wh2_main_vor_red_desert_drackla_spire	0
settlement:wh2_main_vor_red_desert_rothkar_spire	37
settlement:wh2_main_vor_river_qurveza_axlotl	2
settlement:wh2_main_vor_river_qurveza_mouth_of_qurveza	15
settlement:wh2_main_vor_saphery_port_elistor	0
settlement:wh2_main_vor_saphery_shadow_peak	36
settlement:wh2_main_vor_saphery_tor_finu	171
settlement:wh2_main_vor_saphery_tower_of_hoeth	12
settlement:wh2_main_vor_sartosa_sartosa	0
settlement:wh2_main_vor_scorpion_coast_chotec	0
settlement:wh2_main_vor_scorpion_coast_temple_of_tlencan	0
settlement:wh2_main_vor_sea_of_dread_tor_elasor	0
settlement:wh2_main_vor_sea_of_dread_tower_of_the_stars	0
settlement:wh2_main_vor_sea_of_dread_tower_of_the_sun	0
settlement:wh2_main_vor_settlers_coast_port_reaver	25
settlement:wh2_main_vor_settlers_coast_skeggi	0
settlement:wh2_main_vor_settlers_coast_swamp_town	0
settlement:wh2_main_vor_shadow_wood_circle_of_destruction	81
settlement:wh2_main_vor_shadow_wood_clar_karond	91
settlement:wh2_main_vor_shadow_wood_daldrachs_lair	42
settlement:wh2_main_vor_shadow_wood_venom_glade	129
settlement:wh2_main_vor_shifting_mangrove_coastline_temple_avenue_of_gold	23
settlement:wh2_main_vor_shifting_mangrove_coastline_teotiqua	129
settlement:wh2_main_vor_shifting_sands_antoch	101
settlement:wh2_main_vor_shifting_sands_bhagar	162
settlement:wh2_main_vor_shifting_sands_ka-sabar	46
settlement:wh2_main_vor_shifting_sands_plain_of_tuskers	113
settlement:wh2_main_vor_southern_badlands_galbaraz	105
settlement:wh2_main_vor_southern_badlands_gor_gazan	165
settlement:wh2_main_vor_southern_great_jungle_gwakmol_crater	169
settlement:wh2_main_vor_southern_great_jungle_mortuary_of_tzulaqua	164
settlement:wh2_main_vor_southern_great_jungle_xhotl	38
settlement:wh2_main_vor_southern_jungles_dawns_light	10
settlement:wh2_main_vor_southern_jungles_scrag_hole	142
settlement:wh2_main_vor_southern_jungles_yuatek	147
settlement:wh2_main_vor_southern_spine_of_sotek_mine_of_the_bearded_skulls	100
settlement:wh2_main_vor_southern_spine_of_sotek_thrice-cursed_peak	240
settlement:wh2_main_vor_southern_yvresse_cairn_thel	40
settlement:wh2_main_vor_southern_yvresse_elessaeli	0
settlement:wh2_main_vor_southern_yvresse_shrine_of_loec	128
settlement:wh2_main_vor_southlands_world_edge_mountains_karag_orrud	250
settlement:wh2_main_vor_southlands_world_edge_mountains_karak_zorn	172
settlement:wh2_main_vor_southlands_world_edge_mountains_lost_plateau	160
settlement:wh2_main_vor_southlands_world_edge_mountains_mount_arachnos	360
settlement:wh2_main_vor_straits_of_lothern_glittering_tower	160
settlement:wh2_main_vor_straits_of_lothern_lothern	0
settlement:wh2_main_vor_straits_of_lothern_tower_of_lysean	1
settlement:wh2_main_vor_the_black_coast_arnheim	0
settlement:wh2_main_vor_the_black_coast_bleak_hold_fortress	38
settlement:wh2_main_vor_the_black_coast_hag_hall	45
settlement:wh2_main_vor_the_black_coast_vauls_anvil	129
settlement:wh2_main_vor_the_black_flood_hag_graef	0
settlement:wh2_main_vor_the_black_flood_storag_kor	72
settlement:wh2_main_vor_the_black_flood_temple_of_khaine	9
settlement:wh2_main_vor_the_broken_land_black_creek_spire	27
settlement:wh2_main_vor_the_broken_land_blacklight_tower	320
settlement:wh2_main_vor_the_broken_land_karond_kar	0
settlement:wh2_main_vor_the_broken_land_slavers_point	0
settlement:wh2_main_vor_the_capes_citadel_of_dusk	0
settlement:wh2_main_vor_the_capes_fortress_of_dawn	0
settlement:wh2_main_vor_the_chill_road_ashrak	62
settlement:wh2_main_vor_the_chill_road_ghrond	41
settlement:wh2_main_vor_the_chill_road_the_great_arena	177
settlement:wh2_main_vor_the_clawed_coast_hoteks_column	131
settlement:wh2_main_vor_the_clawed_coast_the_monoliths	108
settlement:wh2_main_vor_the_clawed_coast_the_twisted_glade	172
settlement:wh2_main_vor_the_creeping_jungle_temple_of_kara	135
settlement:wh2_main_vor_the_creeping_jungle_tlanxla	67
settlement:wh2_main_vor_the_creeping_jungle_tlaxtlan	23
settlement:wh2_main_vor_the_dragon_isles_isle_of_the_crimson_skull	0
settlement:wh2_main_vor_the_dragon_isles_the_blood_hall	0
settlement:wh2_main_vor_the_forbidden_jungle_chamber_of_visions	124
settlement:wh2_main_vor_the_forbidden_jungle_sentinels_of_xeti	74
settlement:wh2_main_vor_the_great_desert_bel_aliad	61
settlement:wh2_main_vor_the_great_desert_black_tower_of_arkhan	162
settlement:wh2_main_vor_the_great_desert_pools_of_despair	11
settlement:wh2_main_vor_the_jungles_of_the_gods_caverns_of_sotek	117
settlement:wh2_main_vor_the_jungles_of_the_gods_tor_surpindar	0
settlement:wh2_main_vor_the_lost_valleys_oyxl	139
settlement:wh2_main_vor_the_lost_valleys_subatuun	43
settlement:wh2_main_vor_the_lost_valleys_the_sentinel_of_time	175
settlement:wh2_main_vor_the_red_rivers_cuexotl	117
settlement:wh2_main_vor_the_red_rivers_golden_tower_of_the_gods	43
settlement:wh2_main_vor_the_red_rivers_nahuontl	96
settlement:wh2_main_vor_the_red_rivers_zlatan	340
settlement:wh2_main_vor_the_road_of_skulls_har_ganeth	78
settlement:wh2_main_vor_the_road_of_skulls_kauark	34
settlement:wh2_main_vor_the_road_of_skulls_spite_reach	45
settlement:wh2_main_vor_the_road_of_skulls_the_black_pillar	15
settlement:wh2_main_vor_the_turtle_isles_golden_ziggurat	85
settlement:wh2_main_vor_the_turtle_isles_great_turtle_isle	315
settlement:wh2_main_vor_the_turtle_isles_mud_isle	0
settlement:wh2_main_vor_the_vampire_coast_pox_marsh	50
settlement:wh2_main_vor_the_vampire_coast_the_awakening	0
settlement:wh2_main_vor_the_vampire_coast_the_blood_swamps	0
settlement:wh2_main_vor_the_vampire_coast_the_star_tower	0
settlement:wh2_main_vor_tiranoc_salvation_isle	129
settlement:wh2_main_vor_tiranoc_the_high_vale	135
settlement:wh2_main_vor_tiranoc_tor_anroc	0
settlement:wh2_main_vor_tiranoc_whitepeak	147
settlement:wh2_main_vor_unicorn_gate	128
settlement:wh2_main_vor_western_jungles_deaths-head_monoliths	20
settlement:wh2_main_vor_western_jungles_statues_of_the_gods	108
settlement:wh2_main_vor_western_jungles_tlaqua	15
settlement:wh2_main_yvresse_elessaeli	0
settlement:wh2_main_yvresse_tor_yvresse	144
settlement:wh_dlc03_black_pit_black_pit	34
settlement:wh_dlc03_eastern_drakwald_isenbuttel	97
settlement:wh_dlc03_eastern_drakwald_rosche	6
settlement:wh_dlc03_eastern_drakwald_schwarzmarkt	74
settlement:wh_dlc03_eastern_hochland_ahresdorf	321
settlement:wh_dlc03_eastern_hochland_fort_schippel	269
settlement:wh_dlc03_eastern_hochland_koerin	183
settlement:wh_dlc03_gloomy_woods_gloomy_woods	52
settlement:wh_dlc03_howling_hills_delberz	57
settlement:wh_dlc03_howling_hills_middenstag	235
settlement:wh_dlc03_howling_hills_mittelmund	34
settlement:wh_dlc03_howling_hills_untergard	63
settlement:wh_dlc03_middle_mountains_bergsburg	138
settlement:wh_dlc03_middle_mountains_esk	304
settlement:wh_dlc03_middle_mountains_krudenwald	172
settlement:wh_dlc03_mirror_moors_dunkelbild	212
settlement:wh_dlc03_mirror_moors_fassberg	143
settlement:wh_dlc03_mirror_moors_grossfurre	252
settlement:wh_dlc03_mirror_moors_leydenhove	92
settlement:wh_dlc03_northern_drakwald_frote	11
settlement:wh_dlc03_northern_drakwald_grimminhagen	86
settlement:wh_dlc03_northern_drakwald_middenheim	132
settlement:wh_dlc03_northern_drakwald_schoninghagen	155
settlement:wh_dlc03_northern_wasteland_fort_solace	11
settlement:wh_dlc03_northern_wasteland_stedum	355
settlement:wh_dlc03_northern_wasteland_vasse	160
settlement:wh_dlc03_reikland_channel_caden	206
settlement:wh_dlc03_reikland_channel_eslohe	264
settlement:wh_dlc03_reikland_channel_scheinfeld	344
settlement:wh_dlc03_reikland_forest_carroburg	46
settlement:wh_dlc03_reikland_forest_senden	235
settlement:wh_dlc03_schadensumpf_bokel	275
settlement:wh_dlc03_schadensumpf_kammendun	321
settlement:wh_dlc03_schadensumpf_norderingen	109
settlement:wh_dlc03_southern_drakwald_brockel	115
settlement:wh_dlc03_southern_drakwald_eldagsen	23
settlement:wh_dlc03_southern_drakwald_sunderberg	252
settlement:wh_dlc03_southern_hochland_barwedel	350
settlement:wh_dlc03_southern_hochland_langweise	172
settlement:wh_dlc03_southern_hochland_luthorst	132
settlement:wh_dlc03_southern_wasteland_marienburg	46
settlement:wh_dlc03_southern_wasteland_niddesdorf	223
settlement:wh_dlc03_southern_wasteland_salfen	183
settlement:wh_dlc03_the_talabec_ahlenhof	69
settlement:wh_dlc03_the_talabec_leer	23
settlement:wh_dlc03_the_talabec_schoppendorf	155
settlement:wh_dlc03_western_drakwald_deinste	6
settlement:wh_dlc03_western_drakwald_gorrsel	92
settlement:wh_dlc03_western_drakwald_winsen	189
settlement:wh_dlc03_western_hochland_bergendorf	304
settlement:wh_dlc03_western_hochland_flaschfurt	166
settlement:wh_dlc03_western_hochland_heedenhof	17
settlement:wh_dlc05_anmyr_halls_of_anaereth	29
settlement:wh_dlc05_anmyr_tal_rond	63
settlement:wh_dlc05_aquitaine_chateau_depee	172
settlement:wh_dlc05_aquitaine_derrevin_libre	143
settlement:wh_dlc05_aquitaine_gien	275
settlement:wh_dlc05_argwylon_waterfall_palace	355
settlement:wh_dlc05_arranoc_tal_esth	57
settlement:wh_dlc05_atylwyth_tal_amere	11
settlement:wh_dlc05_bastonne_castle_bastonne	321
settlement:wh_dlc05_bastonne_humble_chapel	201
settlement:wh_dlc05_bastonne_soude	103
settlement:wh_dlc05_bordeleaux_bordeleaux	0
settlement:wh_dlc05_bordeleaux_turris_vigilans	138
settlement:wh_dlc05_brionne_brionne	350
settlement:wh_dlc05_brionne_castle_gransette	286
settlement:wh_dlc05_brionne_muret	149
settlement:wh_dlc05_carcassonne_castle_carcassonne	246
settlement:wh_dlc05_carcassonne_ferignac	189
settlement:wh_dlc05_carcassonne_st_jacques	40
settlement:wh_dlc05_carcassonne_summersfall_fort	344
settlement:wh_dlc05_cavaroc_halls_of_equos	160
settlement:wh_dlc05_cythral_tyr_vanna	115
settlement:wh_dlc05_fyr_darric_feast_halls	321
settlement:wh_dlc05_fyr_darric_threllock	80
settlement:wh_dlc05_gisoreux_berghres	97
settlement:wh_dlc05_gisoreux_castle_desfleuve	350
settlement:wh_dlc05_gisoreux_gisoreux	149
settlement:wh_dlc05_grey_mountains_2_blackstone_post	0
settlement:wh_dlc05_grey_mountains_2_karak_tzor	0
settlement:wh_dlc05_grey_mountains_2_karak_ziflin	0
settlement:wh_dlc05_grey_mountains_axe_bite_pass	17
settlement:wh_dlc05_grey_mountains_gragrut_pass	63
settlement:wh_dlc05_grey_mountains_gristle_valley	183
settlement:wh_dlc05_massif_orcal_massif_orcal	344
settlement:wh_dlc05_massif_orcal_orquemont	57
settlement:wh_dlc05_modryn_glade_of_eternal_midnight	138
settlement:wh_dlc05_montfort_montfort	269
settlement:wh_dlc05_montfort_poussenc	178
settlement:wh_dlc05_montfort_tharravil	166
settlement:wh_dlc05_mousillon_castle_rachard	201
settlement:wh_dlc05_mousillon_martel	355
settlement:wh_dlc05_mousillon_mousillon	29
settlement:wh_dlc05_mousillon_yremy	138
settlement:wh_dlc05_oak_of_ages	0
settlement:wh_dlc05_parravon_grunere	109
settlement:wh_dlc05_parravon_montlac	86
settlement:wh_dlc05_parravon_parravon	321
settlement:wh_dlc05_quenelles_brusse	166
