cdir_events_mission_followup_missions_tables
0
unknown0	unknown1	unknown2
wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_2	SUCCESS	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_3
wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_1	SUCCESS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_2
wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_2	SUCCESS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_3
wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_3	SUCCESS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_4
wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_4	SUCCESS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_5
wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_5	SUCCESS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_6
wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_1	SUCCESS	wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_2
wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_2	SUCCESS	wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_3
wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_1	SUCCESS	wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_2
wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_2	SUCCESS	wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_3
wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_1	SUCCESS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_2
wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_2	SUCCESS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_3
wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_3	SUCCESS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_4
wh2_main_great_vortex_hef_tyrion_sunfang_stage_1	SUCCESS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_2
wh2_main_great_vortex_hef_tyrion_sunfang_stage_2	SUCCESS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_3
wh2_main_great_vortex_hef_tyrion_sunfang_stage_3	SUCCESS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_4
wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_1	SUCCESS	wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_2
wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_2	SUCCESS	wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_3
wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_1	SUCCESS	wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_2
wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_2	SUCCESS	wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_3
wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_1	SUCCESS	wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_2
wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_2	SUCCESS	wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3
wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_1	SUCCESS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_2
wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_2	SUCCESS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_3
wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_3	SUCCESS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4
wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_1	SUCCESS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_2
wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_2	SUCCESS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_3
wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_3	SUCCESS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_4
wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_1	SUCCESS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_2
wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_4	SUCCESS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_6
wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_5	SUCCESS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_6
wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_1	SUCCESS	wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_2
wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_2	SUCCESS	wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_3
wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_1	SUCCESS	wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_2
wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_2	SUCCESS	wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_3
wh2_main_hef_teclis_sword_of_teclis_stage_1	SUCCESS	wh2_main_hef_teclis_sword_of_teclis_stage_2
wh2_main_hef_teclis_sword_of_teclis_stage_2	SUCCESS	wh2_main_hef_teclis_sword_of_teclis_stage_3
wh2_main_hef_teclis_war_crown_of_saphery_stage_1	SUCCESS	wh2_main_hef_teclis_war_crown_of_saphery_stage_2
wh2_main_hef_teclis_war_crown_of_saphery_stage_2	SUCCESS	wh2_main_hef_teclis_war_crown_of_saphery_stage_3
wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_1	SUCCESS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_2
wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_2	SUCCESS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_3
wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_3	SUCCESS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_4
wh2_main_hef_tyrion_sunfang_stage_1	SUCCESS	wh2_main_hef_tyrion_sunfang_stage_2
wh2_main_hef_tyrion_sunfang_stage_2	SUCCESS	wh2_main_hef_tyrion_sunfang_stage_3
wh2_main_hef_tyrion_sunfang_stage_3	SUCCESS	wh2_main_hef_tyrion_sunfang_stage_4
wh2_main_liz_kroq_gar_hand_of_gods_stage_1	SUCCESS	wh2_main_liz_kroq_gar_hand_of_gods_stage_2
wh2_main_liz_kroq_gar_hand_of_gods_stage_2	SUCCESS	wh2_main_liz_kroq_gar_hand_of_gods_stage_3
wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_1	SUCCESS	wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_2
wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_2	SUCCESS	wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_3
wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_1	SUCCESS	wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_2
wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_2	SUCCESS	wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3
wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_1	SUCCESS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_2
wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_2	SUCCESS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_3
wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_3	SUCCESS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4
wh2_main_skv_queek_headtaker_dwarfgouger_stage_1	SUCCESS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_2
wh2_main_skv_queek_headtaker_dwarfgouger_stage_2	SUCCESS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_3
wh2_main_skv_queek_headtaker_dwarfgouger_stage_3	SUCCESS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_4
wh2_main_skv_queek_headtaker_warp_shard_armour_stage_1	SUCCESS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_2
wh2_main_skv_queek_headtaker_warp_shard_armour_stage_4	SUCCESS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_6
wh2_main_skv_queek_headtaker_warp_shard_armour_stage_5	SUCCESS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_6
wh2_main_skv_skrolk_liber_bubonicus_stage_1	SUCCESS	wh2_main_skv_skrolk_liber_bubonicus_stage_2
wh2_main_skv_skrolk_liber_bubonicus_stage_2	SUCCESS	wh2_main_skv_skrolk_liber_bubonicus_stage_3
wh2_main_skv_skrolk_rod_of_corruption_stage_1	SUCCESS	wh2_main_skv_skrolk_rod_of_corruption_stage_2
wh2_main_skv_skrolk_rod_of_corruption_stage_2	SUCCESS	wh2_main_skv_skrolk_rod_of_corruption_stage_3
wh_dlc01_chs_archaon_armour_of_morkar_stage_1	SUCCESS	wh_dlc01_chs_archaon_armour_of_morkar_stage_2
wh_dlc01_chs_archaon_armour_of_morkar_stage_2	SUCCESS	wh_dlc01_chs_archaon_armour_of_morkar_stage_3a
wh_dlc01_chs_archaon_armour_of_morkar_stage_3a	SUCCESS	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_the_armour_of_morkar
wh_dlc01_chs_archaon_armour_of_morkar_stage_3a_mpc	SUCCESS	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_the_armour_of_morkar
wh_dlc01_chs_archaon_crown_of_domination_stage_1	SUCCESS	wh_dlc01_chs_archaon_crown_of_domination_stage_2a
wh_dlc01_chs_archaon_crown_of_domination_stage_2a	SUCCESS	wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination
wh_dlc01_chs_archaon_crown_of_domination_stage_2a_mpc	SUCCESS	wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination
wh_dlc01_chs_archaon_eye_of_sheerian_stage_1	SUCCESS	wh_dlc01_chs_archaon_eye_of_sheerian_stage_2
wh_dlc01_chs_archaon_eye_of_sheerian_stage_2	SUCCESS	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_cliff_of_beasts
wh_dlc01_chs_archaon_eye_of_sheerian_stage_2_mpc	SUCCESS	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_cliff_of_beasts
wh_dlc01_chs_archaon_slayer_of_kings_stage_1	SUCCESS	wh_dlc01_chs_archaon_slayer_of_kings_stage_2
wh_dlc01_chs_archaon_slayer_of_kings_stage_2	SUCCESS	wh_dlc01_chs_archaon_slayer_of_kings_stage_3a
wh_dlc01_chs_archaon_slayer_of_kings_stage_3a	SUCCESS	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_the_slayer_of_kings
wh_dlc01_chs_archaon_slayer_of_kings_stage_3a_mpc	SUCCESS	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_the_slayer_of_kings
wh_dlc01_chs_kholek_suneater_starcrusher_stage_1	SUCCESS	wh_dlc01_chs_kholek_suneater_starcrusher_stage_2
wh_dlc01_chs_kholek_suneater_starcrusher_stage_2	SUCCESS	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_todtheim
wh_dlc01_chs_kholek_suneater_starcrusher_stage_2_mpc	SUCCESS	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_todtheim
wh_dlc01_chs_prince_sigvald_auric_armour_stage_1	SUCCESS	wh_dlc01_chs_prince_sigvald_auric_armour_stage_2
wh_dlc01_chs_prince_sigvald_auric_armour_stage_2	SUCCESS	wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a
wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a	SUCCESS	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_auric_armour
wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a_mpc	SUCCESS	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_auric_armour
wh_dlc01_chs_prince_sigvald_sliverslash_stage_1	SUCCESS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_2
wh_dlc01_chs_prince_sigvald_sliverslash_stage_2.2	SUCCESS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_3.2
wh_dlc01_chs_prince_sigvald_sliverslash_stage_2	CANCELLED	wh_dlc01_chs_prince_sigvald_sliverslash_stage_2.2
wh_dlc01_chs_prince_sigvald_sliverslash_stage_2	SUCCESS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_3
wh_dlc01_chs_prince_sigvald_sliverslash_stage_3.2	SUCCESS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a
wh_dlc01_chs_prince_sigvald_sliverslash_stage_3	SUCCESS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a
wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a	SUCCESS	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_sliverslash
wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a_mpc	SUCCESS	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_sliverslash
wh_dlc03_bst_khazrak_one_eye_scourge_stage_1_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_2_grandcampaign
wh_dlc03_bst_khazrak_one_eye_scourge_stage_2_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_3_grandcampaign
wh_dlc03_bst_khazrak_one_eye_scourge_stage_3.1_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_4a_grandcampaign
wh_dlc03_bst_khazrak_one_eye_scourge_stage_3_grandcampaign	CANCELLED	wh_dlc03_bst_khazrak_one_eye_scourge_stage_3.1_grandcampaign
wh_dlc03_bst_khazrak_one_eye_scourge_stage_3_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_4a_grandcampaign
wh_dlc03_bst_khazrak_one_eye_scourge_stage_4a_grandcampaign	SUCCESS	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen_grandcampaign
wh_dlc03_bst_khazrak_one_eye_scourge_stage_4a_grandcampaign_mpc	SUCCESS	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_1_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_2_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_2_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3.2_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_4_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3_grandcampaign	CANCELLED	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3.2_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3_grandcampaign	SUCCESS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_4_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_4_grandcampaign	SUCCESS	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust_grandcampaign
wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_4_grandcampaign_mpc	SUCCESS	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_1.1_grandcampaign	SUCCESS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_2_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_1_grandcampaign	CANCELLED	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_1.1_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_1_grandcampaign	SUCCESS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_2_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_2_grandcampaign	SUCCESS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_3_the_forest_of_shadows_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_4_grandcampaign	SUCCESS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5.2_grandcampaign	SUCCESS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_grandcampaign	CANCELLED	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5.2_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_grandcampaign	SUCCESS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign	SUCCESS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6_the_stir_river_grandcampaign
wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign_mpc	SUCCESS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6_the_stir_river_grandcampaign
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_3_the_forest_of_shadows_grandcampaign	SUCCESS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_4_grandcampaign
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_1	SUCCESS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2	CANCELLED	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2_2
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2	SUCCESS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2_2	SUCCESS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3.2	SUCCESS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3	CANCELLED	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3.2
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3	SUCCESS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4	SUCCESS	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_5_hel_fenn
wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4_mpc	SUCCESS	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_5_hel_fenn
wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_1	SUCCESS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_2
wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_2	SUCCESS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_3
wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_3	SUCCESS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_4
wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_4	SUCCESS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5
wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5	SUCCESS	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_6_altdorf_outskirt
wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5_mpc	SUCCESS	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_6_altdorf_outskirt
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_1	SUCCESS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2	CANCELLED	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2_2
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2	SUCCESS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_3
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2_2	SUCCESS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_3
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_3	SUCCESS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4	CANCELLED	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4_2
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4	SUCCESS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4_2	SUCCESS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5	SUCCESS	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_6_excavation_site
wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5_mpc	SUCCESS	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_6_excavation_site
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_1	SUCCESS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2	CANCELLED	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2_2
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2	SUCCESS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2_2	SUCCESS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3	CANCELLED	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3	SUCCESS	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark
wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3_mpc	SUCCESS	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_2	CANCELLED	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_4
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_2	SUCCESS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_3
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_4	SUCCESS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_3
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_3	SUCCESS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4	SUCCESS	wh_dlc04_qb_vmp_vlad_von_carstein_the_carstein_ring_stage_5_warpstone_mine
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4_mpc	SUCCESS	wh_dlc04_qb_vmp_vlad_von_carstein_the_carstein_ring_stage_5_warpstone_mine
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1.1	SUCCESS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4a
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1	CANCELLED	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1.1
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1	SUCCESS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_2
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_2	CANCELLED	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1.1
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_2	SUCCESS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_3
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_3	CANCELLED	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1.1
