battle_ai_abilities_usage_templates_to_params_tables
0
unknown0	unknown1	unknown2
bool_in_melee	augment_morale_self_area	1
bool_out_of_melee	augment_morale_self_area	0.25
bool_under_fire	augment_morale_self_area	1
value_friendly_units_in_area	augment_morale_self_area	1
value_morale_score_inverse	augment_morale_self_area	1
bool_out_of_melee	augment_morale	0.15
bool_under_fire	augment_morale	1.5
value_morale_score_inverse	augment_morale	2
bool_in_melee	augment_ranged_area	0
bool_shooting	augment_ranged_area	150
value_friendly_units_in_area	augment_ranged_area	10
value_missile_attack	augment_ranged_area	10
bool_charging	augment_ranged_melee	10
bool_in_melee	augment_ranged_melee	6
bool_out_of_melee	augment_ranged_melee	0.25
bool_shooting	augment_ranged_melee	5
bool_threatened	augment_ranged_melee	100
value_melee_attack	augment_ranged_melee	2
bool_in_melee	augment_ranged	0
bool_shooting	augment_ranged	150
value_missile_attack	augment_ranged	10
bool_in_melee	augment_self_area	3
bool_out_of_melee	augment_self_area	0.4
bool_under_fire	augment_self_area	3
value_friendly_units_in_area	augment_self_area	1
value_winds_of_magic_recharge_inverse	augment_spellcasting	1
bool_charged_at	being_charged	4
bool_threatened	flanking_opportunity	50
value_friendly_units_in_area	flanking_opportunity	5
bool_in_melee	full_hide	0
bool_threatened	full_hide	50
bool_under_fire	full_hide	1
value_melee_attack	full_hide	10
bool_ability_final_use	healing_single_use	0.6
value_hitpoint_damage_taken	healing_single_use	10
value_hitpoint_damage_taken	healing	50
value_morale_score	healing	2
bool_in_melee	hex_armour_area	8
value_armour	hex_armour_area	30
value_enemy_units_in_area	hex_armour_area	1.5
bool_in_melee	hex_armour	8
value_armour	hex_armour	30
bool_flying_unit	hex_flying_area	1
value_enemy_units_in_area	hex_flying_area	1.5
bool_flying_unit	hex_flying	1
bool_charging_at_me	hex_melee_area_self	10
bool_in_melee	hex_melee_area_self	6
bool_threatened	hex_melee_area_self	5
bool_charging	hex_melee_area	10
bool_in_melee	hex_melee_area	6
bool_out_of_melee	hex_melee_area	0.25
value_enemy_units_in_area	hex_melee_area	1.5
value_melee_attack	hex_melee_area	2
bool_charging	hex_melee	10
bool_in_melee	hex_melee	6
bool_out_of_melee	hex_melee	0.25
bool_threatening_me	hex_melee	100
value_melee_attack	hex_melee	2
bool_out_of_melee	hex_morale_area	0.125
value_enemy_units_in_area	hex_morale_area	2
value_morale_score_inverse	hex_morale_area	4
bool_out_of_melee	hex_morale	0.125
value_morale_score_inverse	hex_morale	4
bool_missile_unit_inverse	hex_ranged_area	0
bool_shooting	hex_ranged_area	2
value_enemy_units_in_area	hex_ranged_area	3
bool_in_melee	hex_ranged_melee_area	60
bool_shooting	hex_ranged_melee_area	80
value_enemy_units_in_area	hex_ranged_melee_area	10
value_melee_attack	hex_ranged_melee_area	0.15
bool_missile_unit_inverse	hex_ranged	0
bool_shooting	hex_ranged	5
bool_charging	hex_speed	10
bool_in_melee	hex_speed	0.5
bool_threatening_me	hex_speed	50
bool_under_fire	hex_speed	4
bool_has_abilities_costing_mana	hex_spellcaster	1
value_winds_of_magic_recharge	hex_spellcasting	1
bool_threatening_me	projectile_ap	100
value_armour	projectile_ap	4
value_homing_projectile_ratio	projectile_ap	3
value_melee_attack	projectile_ap	5
value_homing_projectile_ratio	projectile_homing	10
bool_threatening_me	projectile	100
value_armour_inverse	projectile	4
value_homing_projectile_ratio	projectile	3
value_melee_attack	projectile	5
bool_in_melee	ranged_defense	0
bool_under_fire	ranged_defense	20
bool_charged_at	threatened	1.5
bool_in_melee	threatened	1.5
bool_out_of_melee	threatened	0.5
bool_threatening_me	threatened	150
bool_flying_currently	vortex_breath	0
value_enemy_units_in_cone	vortex_breath	100
value_num_men	vortex_breath	2
bool_flying_currently_inverse	vortex_flying_only	0
value_enemy_units_in_area	vortex_flying_only	5
bool_flying_currently	vortex_wind	0
value_enemy_units_in_cone	vortex_wind	100
value_num_men	vortex_wind	2
bool_flying_currently	vortex	0
value_enemy_units_in_area	vortex	75
value_num_men	vortex	2
value_speed_current_inverse	vortex	2
