character_skills_tables
5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
wh2_main_spell_high_magic_soul_quench.png	wh2_main_skill_all_magic_high_01_soul_quench_lord		Soul Quench	0	False	False	False	0	0
wh2_main_spell_high_magic_soul_quench.png	wh2_main_skill_all_magic_high_01_soul_quench_slann		Soul Quench	0	False	False	False	0	0
wh2_main_spell_high_magic_apotheosis.png	wh2_main_skill_all_magic_high_02_apotheosis		Apotheosis	0	False	False	False	0	0
wh2_main_spell_high_magic_apotheosis.png	wh2_main_skill_all_magic_high_02_apotheosis_slann		Apotheosis	0	False	False	False	0	0
wh2_main_lore_passive_shield_of_saphery.png	wh2_main_skill_all_magic_high_03_lore_attribute	 	Shield of Saphery	0	False	False	False	0	0
wh2_main_lore_passive_shield_of_saphery.png	wh2_main_skill_all_magic_high_03_lore_attribute_teclis	 	Shield of Saphery	9	False	False	False	0	0
wh2_main_spell_high_magic_hand_of_glory.png	wh2_main_skill_all_magic_high_04_hand_of_glory		Hand of Glory	0	False	False	False	0	0
wh2_main_spell_high_magic_tempest.png	wh2_main_skill_all_magic_high_05_tempest		Tempest	0	False	False	False	0	0
wh2_main_spell_high_magic_tempest.png	wh2_main_skill_all_magic_high_05_tempest_lord		Tempest	0	False	False	False	0	0
wh2_main_spell_high_magic_tempest.png	wh2_main_skill_all_magic_high_05_tempest_slann		Tempest	0	False	False	False	0	0
wh2_main_spell_high_magic_arcane_unforging.png	wh2_main_skill_all_magic_high_09_arcane_unforging		Arcane Unforging	0	False	False	False	0	0
wh2_main_spell_high_magic_arcane_unforging.png	wh2_main_skill_all_magic_high_09_arcane_unforging_lord		Arcane Unforging	0	False	False	False	0	0
wh2_main_spell_high_magic_fiery_convocation.png	wh2_main_skill_all_magic_high_10_fiery_convocation		Fiery Convocation	0	False	False	False	0	0
trait_human.png	wh2_main_skill_all_magic_high_dummy_apotheosis		[HIDDEN] Apotheosis	0	False	False	False	0	0
wh_main_spell_light_phas_protection.png	wh2_main_skill_all_magic_light_02_phas_protection_lord	 	Pha's Protection	0	False	False	False	0	0
wh_main_spell_light_net_of_amyntok.png	wh2_main_skill_all_magic_light_05_net_of_amyntok_lord	 	Net of Amyntok	0	False	False	False	0	0
wh_main_spell_light_bironas_timewarp.png	wh2_main_skill_all_magic_light_10_bironas_timewarp_lord	 	Birona's Timewarp	0	False	False	False	0	0
wh_main_spell_metal_plague_of_rust.png	wh2_main_skill_all_magic_metal_02_plague_of_rust_lord	 	Plague of Rust	0	False	False	False	0	0
wh_main_spell_metal_glittering_robe.png	wh2_main_skill_all_magic_metal_04_glittering_robe_lord	 	Glittering Robe	0	False	False	False	0	0
wh_main_spell_metal_gehennas_golden_hounds.png	wh2_main_skill_all_magic_metal_05_gehennas_golden_hounds_lord	 	Gehenna's Golden Hounds	0	False	False	False	0	0
wh_main_spell_metal_transmutation_of_lead.png	wh2_main_skill_all_magic_metal_09_transmutation_of_lead_lord	 	Transmutation of Lead	0	False	False	False	0	0
wh_main_spell_metal_final_transmutation.png	wh2_main_skill_all_magic_metal_10_final_transmutation_lord	 	Final Transmutation	0	False	False	False	0	0
icon_stat_attack.png	wh2_main_skill_all_magic_metal_dummy_searing_doom_plague_of_rust	 	Searing Doom [HIDDEN]	0	False	False	False	0	0
wh2_main_spell_plague_pestilent_breath.png	wh2_main_skill_all_magic_plague_01_pestilent_breath	 	Pestilent Breath	0	False	False	False	0	0
wh2_main_spell_plague_bless_with_filth.png	wh2_main_skill_all_magic_plague_02_bless_with_filth	 	Bless with Filth	0	False	False	False	0	0
wh2_main_spell_plague_bless_with_filth.png	wh2_main_skill_all_magic_plague_02_bless_with_filth_lord	 	Bless with Filth	0	False	False	False	0	0
wh2_main_lore_passive_plague_rash.png	wh2_main_skill_all_magic_plague_03_lore_attribute	 	Plague Rash	0	False	False	False	0	0
wh2_main_spell_plague_wither.png	wh2_main_skill_all_magic_plague_04_wither	 	Wither	0	False	False	False	0	0
wh2_main_spell_plague_wither.png	wh2_main_skill_all_magic_plague_04_wither_lord	 	Wither	0	False	False	False	0	0
wh2_main_spell_plague_vermintide.png	wh2_main_skill_all_magic_plague_05_vermintide	 	Vermintide	0	False	False	False	0	0
wh2_main_spell_plague_vermintide.png	wh2_main_skill_all_magic_plague_05_vermintide_lord	 	Vermintide	0	False	False	False	0	0
wh2_main_spell_plague_plague.png	wh2_main_skill_all_magic_plague_09_plague	 	Plague	0	False	False	False	0	0
wh2_main_spell_plague_plague.png	wh2_main_skill_all_magic_plague_09_plague_lord	 	Plague	0	False	False	False	0	0
wh2_main_spell_plague_the_dreaded_thirteenth_spell.png	wh2_main_skill_all_magic_plague_10_dreaded_thirteenth	A terrible bell chimes from afar. By its thirteenth toll, Skaven have been brought forth through a hole in reality.	The Dreaded Thirteenth	0	False	False	False	0	0
wh2_main_spell_plague_pestilent_birth.png	wh2_main_skill_all_magic_plague_11_pestilent_birth		Pestilent Birth	0	False	False	False	0	0
wh2_main_spell_plague_pestilent_birth.png	wh2_main_skill_all_magic_plague_11_pestilent_birth_lord		Pestilent Birth	0	False	False	False	0	0
trait_human.png	wh2_main_skill_all_magic_plague_dummy_pestilent_breath	 	[HIDDEN] Pestilent Breath	0	False	False	False	0	0
trait_human.png	wh2_main_skill_all_magic_plague_dummy_pestilent_breath_bless_with_filth	 	[HIDDEN] Pestilent Breath	0	False	False	False	0	0
wh2_main_spell_ruin_warp_lightning.png	wh2_main_skill_all_magic_ruin_01_warp_lightning	 	Warp Lightning	0	False	False	False	0	0
wh2_main_spell_ruin_warp_lightning.png	wh2_main_skill_all_magic_ruin_01_warp_lightning_warlock	 	Warp Lightning	3	False	False	False	0	0
wh2_main_spell_ruin_howling_warpgale.png	wh2_main_skill_all_magic_ruin_02_howling_warpgale	 	Howling Warpgale	0	False	False	False	0	0
wh2_main_spell_ruin_howling_warpgale.png	wh2_main_skill_all_magic_ruin_02_howling_warpgale_lord	 	Howling Warpgale	0	False	False	False	0	0
wh2_main_spell_ruin_howling_warpgale.png	wh2_main_skill_all_magic_ruin_02_howling_warpgale_warlock	 	Howling Warpgale	0	False	False	False	0	0
wh2_main_lore_passive_musk_of_fear.png	wh2_main_skill_all_magic_ruin_03_lore_attribute	 	Musk of Fear	0	False	False	False	0	0
wh2_main_spell_ruin_death_frenzy.png	wh2_main_skill_all_magic_ruin_04_death_frenzy	 	Death Frenzy	0	False	False	False	0	0
wh2_main_spell_ruin_death_frenzy.png	wh2_main_skill_all_magic_ruin_04_death_frenzy_lord	 	Death Frenzy	0	False	False	False	0	0
wh2_main_spell_ruin_death_frenzy.png	wh2_main_skill_all_magic_ruin_04_death_frenzy_warlock	 	Death Frenzy	0	False	False	False	0	0
wh2_main_spell_ruin_scorch.png	wh2_main_skill_all_magic_ruin_05_skaven_scorch	 	Skaven Scorch	0	False	False	False	0	0
wh2_main_spell_ruin_scorch.png	wh2_main_skill_all_magic_ruin_05_skaven_scorch_lord	 	Skaven Scorch	0	False	False	False	0	0
wh2_main_spell_ruin_scorch.png	wh2_main_skill_all_magic_ruin_05_skaven_scorch_warlock	 	Skaven Scorch	0	False	False	False	0	0
wh2_main_spell_ruin_cracks_call.png	wh2_main_skill_all_magic_ruin_09_cracks_call	 	Cracks Call	0	False	False	False	0	0
wh2_main_spell_ruin_cracks_call.png	wh2_main_skill_all_magic_ruin_09_cracks_call_lord	 	Cracks Call	0	False	False	False	0	0
wh2_main_spell_ruin_cracks_call.png	wh2_main_skill_all_magic_ruin_09_cracks_call_warlock	 	Cracks Call	0	False	False	False	0	0
wh2_main_spell_ruin_skitterleap.png	wh2_main_skill_all_magic_ruin_10_skitterleap_warlock	 	Skitterleap	0	False	False	False	0	0
trait_human.png	wh2_main_skill_all_magic_ruin_dummy_warp_lightning	 	[HIDDEN] Warp Lightning	0	False	False	False	0	0
trait_human.png	wh2_main_skill_all_magic_ruin_dummy_warp_lightning_howling_warpgale	 	[HIDDEN] Warp Lightning	0	False	False	False	0	0
icon_stat_attack.png	wh2_main_skill_all_magic_wild_dummy_viletide_bray_scream	This spell calls to the creeping things of the undergrowth, sending a swarm of spiders, centipedes and slug-beetles onto the foe. 	Viletide [HIDDEN]	0	False	False	False	0	0
subterfuge_character.png	wh2_main_skill_assassin_unique_loyalty	Treason is never straightforward, especially when your every move is watched and reported.	Stalker	3	False	False	False	0	0
icon_stat_defence.png	wh2_main_skill_def_army_buff_basic_infantry	Magic is a most useful tool on the field of battle, but generally secondary in the face of good, old-fashioned brute force.	Line Breaker	0	False	False	False	0	0
icon_stat_damage.png	wh2_main_skill_def_army_buff_beasts	Judicious, or even not-so-judicious, use of the lash tends to get the desired results, so why hold back?	Lash Master	0	False	False	False	0	0
icon_stat_attack.png	wh2_main_skill_def_army_buff_coldones	The ability to command the savage, untamed Cold Ones should not be underestimated - not everyone has the knack!	Knight Lord	0	False	False	False	0	0
icon_stat_damage.png	wh2_main_skill_def_army_buff_confer_bloodlust	The murderous, unforgiving rage of Khaine can be transferred from a Lord to his legions.	Confer Bloodlust	0	False	False	False	0	0
icon_stat_armour.png	wh2_main_skill_def_army_buff_cull_the_unworthy	Those who fail to make the grade don't just die, they're tortured and used for target practice!	Cull the Unworthy	0	False	False	False	0	0
icon_stat_attack.png	wh2_main_skill_def_army_buff_elites	An elite even amongst elites, this accomplished warrior directs the cut-and-thrust of melee - a choreographer of death, you might say.	Slaughterlord	0	False	False	False	0	0
icon_stat_attack.png	wh2_main_skill_def_army_buff_favour_the_fortunate	The gods help those who help themselves - raising them above the rank and file to elite status.	Favour the Fortunate	0	False	False	False	0	0
icon_stat_ammo.png	wh2_main_skill_def_army_buff_missile	Marshalling missile troops effectively - even elites - is all about timing.	Sheafmaster	0	False	False	False	0	0
icon_stat_speed.png	wh2_main_skill_def_army_buff_rewards_for_ravagers	You'd think that pillaging the land would bring payment enough. You'd be wrong.	Ravager Rewards	0	False	False	False	0	0
icon_stat_charge_bonus.png	wh2_main_skill_def_army_buff_shades_riders	The most effective raiders have a plan that is certain to succeed and stick to it; this one ensures that they do.	Raid Leader	0	False	False	False	0	0
icon_stat_range_character.png	wh2_main_skill_def_assassin_missile_range_hawk_eyed	You have to get up very early if you want to beat this one; nothing escapes their keen eye and lightning reflexes.	Hawk-Eyed	3	False	False	False	0	0
item_weapon.png	wh2_main_skill_def_black_ark_cannot_steal	 	 	0	False	False	False	0	0
experience.png	wh2_main_skill_def_campaign_draftmaster	Someone has to ensure the numbers and quality of recruits remain high.	Draftmaster	0	False	False	False	0	0
slaves.png	wh2_main_skill_def_campaign_dreaded_slaver	This one ensures that those captured in battle wished they'd died on the field, so great is the cruelty that awaits them.	Dreaded Slaver	0	False	False	False	0	0
ambush.png	wh2_main_skill_def_campaign_fleeting_shadow	Knowing precisely where and when to launch an ambush, and against who, takes an unusual level of guile.	Fleeting Shadow	0	False	False	False	0	0
military_spending.png	wh2_main_skill_def_campaign_infamous_raider	If there were annals detailing the dastardly deeds of the sackers and looters of the world, this inveterate brigand would feature heavily.	Infamous Raider	0	False	False	False	0	0
ambush.png	wh2_main_skill_def_campaign_wary	This warrior has been ambushed previously and got themselves and many of their compatriots away safely. Such things make one naturally suspicious.	Wary	0	False	False	False	0	0
icon_stat_attack_character.png	wh2_main_skill_def_combat_dance_of_death	So much of war is an art. Over time and with much practice, combat moves can resemble a series of perfectly-rehearsed dance moves.	Dance of Death	0	False	False	False	0	0
icon_stat_ammo_character.png	wh2_main_skill_def_combat_deadeye	Although precision in missile combat is something that can be learned, this one was born with a high degree of natural talent.	Deadeye	0	False	False	False	0	0
icon_stat_armour_character.png	wh2_main_skill_def_combat_sea_dragon_cloak	The tough, scaly hide of the Sea Dragon provides excellent protection against all manner of blows.	Sea Dragon Cloak	0	False	False	False	0	0
ward_save.png	wh2_main_skill_def_death_hag_bride_of_khaine	Deep devotion to the Bloody-handed God have led to his favour, enabling her to withstand more punishment in melee than others.	Bride of Khaine	7	False	False	False	0	0
causes_fear.png	wh2_main_skill_def_death_hag_gift_1	By screeching one of the seventeen secret names of Khaine, the Death Hag freezes her enemies with horror.	Cry of War	7	False	False	False	0	0
icon_stat_damage_character.png	wh2_main_skill_def_death_hag_gift_2	His gore-red rune blazes upon the Death Hag's brow, marking her as one of the Lord of Murder's chosen.	Rune of Khaine	7	False	False	False	0	0
mount_cauldron_of_blood.png	wh2_main_skill_def_death_hag_mount_cauldron_of_blood	A gift from Khaine, containing the secret of eternal youth and beauty. His brides may bathe in it to renew their vitality.	Cauldron of Blood	9	False	False	False	0	0
mount_black_dragon.png	wh2_main_skill_def_dreadlord_fem_mount_black_dragon	Secretly nurtured by Malekith, Black Dragons are enchanted with Dark Magic that corrupts and enhances.	Black Dragon	17	False	False	False	0	0
