faction_agent_permitted_subtypes_tables
0
unknown0	unknown1	unknown2
engineer	wh2_main_bst_skrinderkin_brayherd	default
general	wh2_main_bst_skrinderkin_brayherd	dlc03_bst_beastlord
minister	wh2_main_bst_skrinderkin_brayherd	default
runesmith	wh2_main_bst_skrinderkin_brayherd	default
spy	wh2_main_bst_skrinderkin_brayherd	default
wizard	wh2_main_bst_skrinderkin_brayherd	dlc03_bst_bray_shaman_beasts
wizard	wh2_main_bst_skrinderkin_brayherd	dlc03_bst_bray_shaman_death
wizard	wh2_main_bst_skrinderkin_brayherd	dlc03_bst_bray_shaman_shadows
wizard	wh2_main_bst_skrinderkin_brayherd	dlc03_bst_bray_shaman_wild
champion	wh2_main_bst_skrinderkin	dlc03_bst_gorebull
colonel	wh2_main_bst_skrinderkin	dlc03_bst_beastlord
dignitary	wh2_main_bst_skrinderkin	default
engineer	wh2_main_bst_skrinderkin	default
general	wh2_main_bst_skrinderkin	dlc03_bst_beastlord
minister	wh2_main_bst_skrinderkin	default
runesmith	wh2_main_bst_skrinderkin	default
spy	wh2_main_bst_skrinderkin	default
wizard	wh2_main_bst_skrinderkin	dlc03_bst_bray_shaman_beasts
wizard	wh2_main_bst_skrinderkin	dlc03_bst_bray_shaman_death
wizard	wh2_main_bst_skrinderkin	dlc03_bst_bray_shaman_shadows
wizard	wh2_main_bst_skrinderkin	dlc03_bst_bray_shaman_wild
champion	wh2_main_bst_stone_horn_brayherd	dlc03_bst_gorebull
colonel	wh2_main_bst_stone_horn_brayherd	dlc03_bst_beastlord
dignitary	wh2_main_bst_stone_horn_brayherd	default
engineer	wh2_main_bst_stone_horn_brayherd	default
general	wh2_main_bst_stone_horn_brayherd	dlc03_bst_beastlord
minister	wh2_main_bst_stone_horn_brayherd	default
runesmith	wh2_main_bst_stone_horn_brayherd	default
spy	wh2_main_bst_stone_horn_brayherd	default
wizard	wh2_main_bst_stone_horn_brayherd	dlc03_bst_bray_shaman_beasts
wizard	wh2_main_bst_stone_horn_brayherd	dlc03_bst_bray_shaman_death
wizard	wh2_main_bst_stone_horn_brayherd	dlc03_bst_bray_shaman_shadows
wizard	wh2_main_bst_stone_horn_brayherd	dlc03_bst_bray_shaman_wild
champion	wh2_main_bst_stone_horn	dlc03_bst_gorebull
colonel	wh2_main_bst_stone_horn	dlc03_bst_beastlord
dignitary	wh2_main_bst_stone_horn	default
engineer	wh2_main_bst_stone_horn	default
general	wh2_main_bst_stone_horn	dlc03_bst_beastlord
minister	wh2_main_bst_stone_horn	default
runesmith	wh2_main_bst_stone_horn	default
spy	wh2_main_bst_stone_horn	default
wizard	wh2_main_bst_stone_horn	dlc03_bst_bray_shaman_beasts
wizard	wh2_main_bst_stone_horn	dlc03_bst_bray_shaman_death
wizard	wh2_main_bst_stone_horn	dlc03_bst_bray_shaman_shadows
wizard	wh2_main_bst_stone_horn	dlc03_bst_bray_shaman_wild
champion	wh2_main_chs_chaos_incursion_def	chs_exalted_hero
colonel	wh2_main_chs_chaos_incursion_def	chs_lord
dignitary	wh2_main_chs_chaos_incursion_def	default
engineer	wh2_main_chs_chaos_incursion_def	default
general	wh2_main_chs_chaos_incursion_def	chs_lord
general	wh2_main_chs_chaos_incursion_def	chs_sorcerer_lord_death
general	wh2_main_chs_chaos_incursion_def	chs_sorcerer_lord_fire
general	wh2_main_chs_chaos_incursion_def	chs_sorcerer_lord_metal
minister	wh2_main_chs_chaos_incursion_def	default
runesmith	wh2_main_chs_chaos_incursion_def	default
spy	wh2_main_chs_chaos_incursion_def	default
wizard	wh2_main_chs_chaos_incursion_def	chs_chaos_sorcerer_death
wizard	wh2_main_chs_chaos_incursion_def	chs_chaos_sorcerer_fire
wizard	wh2_main_chs_chaos_incursion_def	chs_chaos_sorcerer_metal
champion	wh2_main_chs_chaos_incursion_hef	chs_exalted_hero
colonel	wh2_main_chs_chaos_incursion_hef	chs_lord
dignitary	wh2_main_chs_chaos_incursion_hef	default
engineer	wh2_main_chs_chaos_incursion_hef	default
general	wh2_main_chs_chaos_incursion_hef	chs_lord
general	wh2_main_chs_chaos_incursion_hef	chs_sorcerer_lord_death
general	wh2_main_chs_chaos_incursion_hef	chs_sorcerer_lord_fire
general	wh2_main_chs_chaos_incursion_hef	chs_sorcerer_lord_metal
minister	wh2_main_chs_chaos_incursion_hef	default
runesmith	wh2_main_chs_chaos_incursion_hef	default
spy	wh2_main_chs_chaos_incursion_hef	default
wizard	wh2_main_chs_chaos_incursion_hef	chs_chaos_sorcerer_death
wizard	wh2_main_chs_chaos_incursion_hef	chs_chaos_sorcerer_fire
wizard	wh2_main_chs_chaos_incursion_hef	chs_chaos_sorcerer_metal
champion	wh2_main_chs_chaos_incursion_lzd	chs_exalted_hero
colonel	wh2_main_chs_chaos_incursion_lzd	chs_lord
dignitary	wh2_main_chs_chaos_incursion_lzd	default
engineer	wh2_main_chs_chaos_incursion_lzd	default
general	wh2_main_chs_chaos_incursion_lzd	chs_lord
general	wh2_main_chs_chaos_incursion_lzd	chs_sorcerer_lord_death
general	wh2_main_chs_chaos_incursion_lzd	chs_sorcerer_lord_fire
general	wh2_main_chs_chaos_incursion_lzd	chs_sorcerer_lord_metal
minister	wh2_main_chs_chaos_incursion_lzd	default
runesmith	wh2_main_chs_chaos_incursion_lzd	default
spy	wh2_main_chs_chaos_incursion_lzd	default
wizard	wh2_main_chs_chaos_incursion_lzd	chs_chaos_sorcerer_death
wizard	wh2_main_chs_chaos_incursion_lzd	chs_chaos_sorcerer_fire
wizard	wh2_main_chs_chaos_incursion_lzd	chs_chaos_sorcerer_metal
champion	wh2_main_chs_chaos_incursion_skv	chs_exalted_hero
colonel	wh2_main_chs_chaos_incursion_skv	chs_lord
dignitary	wh2_main_chs_chaos_incursion_skv	default
engineer	wh2_main_chs_chaos_incursion_skv	default
general	wh2_main_chs_chaos_incursion_skv	chs_lord
general	wh2_main_chs_chaos_incursion_skv	chs_sorcerer_lord_death
general	wh2_main_chs_chaos_incursion_skv	chs_sorcerer_lord_fire
general	wh2_main_chs_chaos_incursion_skv	chs_sorcerer_lord_metal
minister	wh2_main_chs_chaos_incursion_skv	default
runesmith	wh2_main_chs_chaos_incursion_skv	default
spy	wh2_main_chs_chaos_incursion_skv	default
wizard	wh2_main_chs_chaos_incursion_skv	chs_chaos_sorcerer_death
wizard	wh2_main_chs_chaos_incursion_skv	chs_chaos_sorcerer_fire
wizard	wh2_main_chs_chaos_incursion_skv	chs_chaos_sorcerer_metal
champion	wh2_main_def_bleak_holds	default
colonel	wh2_main_def_bleak_holds	wh2_main_def_dreadlord
dignitary	wh2_main_def_bleak_holds	wh2_main_def_death_hag
engineer	wh2_main_def_bleak_holds	default
general	wh2_main_def_bleak_holds	wh2_main_def_black_ark
general	wh2_main_def_bleak_holds	wh2_main_def_dreadlord
general	wh2_main_def_bleak_holds	wh2_main_def_dreadlord_fem
minister	wh2_main_def_bleak_holds	default
runesmith	wh2_main_def_bleak_holds	default
spy	wh2_main_def_bleak_holds	wh2_main_def_khainite_assassin
wizard	wh2_main_def_bleak_holds	wh2_main_def_sorceress_dark
wizard	wh2_main_def_bleak_holds	wh2_main_def_sorceress_fire
wizard	wh2_main_def_bleak_holds	wh2_main_def_sorceress_shadow
champion	wh2_main_def_blood_hall_coven	default
colonel	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord
dignitary	wh2_main_def_blood_hall_coven	wh2_main_def_death_hag
engineer	wh2_main_def_blood_hall_coven	default
general	wh2_main_def_blood_hall_coven	wh2_main_def_black_ark
general	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord
general	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord_fem
minister	wh2_main_def_blood_hall_coven	default
runesmith	wh2_main_def_blood_hall_coven	default
spy	wh2_main_def_blood_hall_coven	wh2_main_def_khainite_assassin
wizard	wh2_main_def_blood_hall_coven	wh2_main_def_sorceress_dark
wizard	wh2_main_def_blood_hall_coven	wh2_main_def_sorceress_fire
wizard	wh2_main_def_blood_hall_coven	wh2_main_def_sorceress_shadow
champion	wh2_main_def_clar_karond	default
colonel	wh2_main_def_clar_karond	wh2_main_def_dreadlord
dignitary	wh2_main_def_clar_karond	wh2_main_def_death_hag
engineer	wh2_main_def_clar_karond	default
general	wh2_main_def_clar_karond	wh2_main_def_black_ark
general	wh2_main_def_clar_karond	wh2_main_def_dreadlord
general	wh2_main_def_clar_karond	wh2_main_def_dreadlord_fem
minister	wh2_main_def_clar_karond	default
runesmith	wh2_main_def_clar_karond	default
spy	wh2_main_def_clar_karond	wh2_main_def_khainite_assassin
wizard	wh2_main_def_clar_karond	wh2_main_def_sorceress_dark
wizard	wh2_main_def_clar_karond	wh2_main_def_sorceress_fire
wizard	wh2_main_def_clar_karond	wh2_main_def_sorceress_shadow
champion	wh2_main_def_cult_of_excess	default
colonel	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord
dignitary	wh2_main_def_cult_of_excess	wh2_main_def_death_hag
engineer	wh2_main_def_cult_of_excess	default
general	wh2_main_def_cult_of_excess	wh2_main_def_black_ark
general	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord
general	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord_fem
minister	wh2_main_def_cult_of_excess	default
runesmith	wh2_main_def_cult_of_excess	default
spy	wh2_main_def_cult_of_excess	wh2_main_def_khainite_assassin
wizard	wh2_main_def_cult_of_excess	wh2_main_def_sorceress_dark
wizard	wh2_main_def_cult_of_excess	wh2_main_def_sorceress_fire
wizard	wh2_main_def_cult_of_excess	wh2_main_def_sorceress_shadow
champion	wh2_main_def_cult_of_pleasure_separatists	default
colonel	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord
dignitary	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_death_hag
engineer	wh2_main_def_cult_of_pleasure_separatists	default
general	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_black_ark
general	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord
general	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord_fem
minister	wh2_main_def_cult_of_pleasure_separatists	default
runesmith	wh2_main_def_cult_of_pleasure_separatists	default
spy	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_khainite_assassin
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_sorceress_dark
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_sorceress_fire
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_sorceress_shadow
champion	wh2_main_def_cult_of_pleasure	default
colonel	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord
dignitary	wh2_main_def_cult_of_pleasure	wh2_main_def_death_hag
engineer	wh2_main_def_cult_of_pleasure	default
general	wh2_main_def_cult_of_pleasure	wh2_main_def_black_ark
general	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord
general	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord_fem
general	wh2_main_def_cult_of_pleasure	wh2_main_def_morathi
minister	wh2_main_def_cult_of_pleasure	default
runesmith	wh2_main_def_cult_of_pleasure	default
spy	wh2_main_def_cult_of_pleasure	wh2_main_def_khainite_assassin
wizard	wh2_main_def_cult_of_pleasure	wh2_main_def_sorceress_dark
wizard	wh2_main_def_cult_of_pleasure	wh2_main_def_sorceress_fire
wizard	wh2_main_def_cult_of_pleasure	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves_intervention	default
colonel	wh2_main_def_dark_elves_intervention	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves_intervention	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves_intervention	default
general	wh2_main_def_dark_elves_intervention	wh2_main_def_black_ark
general	wh2_main_def_dark_elves_intervention	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves_intervention	wh2_main_def_dreadlord_fem
minister	wh2_main_def_dark_elves_intervention	default
runesmith	wh2_main_def_dark_elves_intervention	default
spy	wh2_main_def_dark_elves_intervention	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves_intervention	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves_intervention	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves_intervention	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves_qb1	default
colonel	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves_qb1	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves_qb1	default
general	wh2_main_def_dark_elves_qb1	wh2_main_def_black_ark
general	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord_fem
general	wh2_main_def_dark_elves_qb1	wh2_main_def_malekith
general	wh2_main_def_dark_elves_qb1	wh2_main_def_morathi
minister	wh2_main_def_dark_elves_qb1	default
runesmith	wh2_main_def_dark_elves_qb1	default
spy	wh2_main_def_dark_elves_qb1	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves_qb1	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves_qb1	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves_qb1	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves_qb2	default
colonel	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves_qb2	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves_qb2	default
general	wh2_main_def_dark_elves_qb2	wh2_main_def_black_ark
general	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord_fem
general	wh2_main_def_dark_elves_qb2	wh2_main_def_malekith
general	wh2_main_def_dark_elves_qb2	wh2_main_def_morathi
minister	wh2_main_def_dark_elves_qb2	default
runesmith	wh2_main_def_dark_elves_qb2	default
spy	wh2_main_def_dark_elves_qb2	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves_qb2	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves_qb2	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves_qb2	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves_qb3	default
colonel	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves_qb3	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves_qb3	default
general	wh2_main_def_dark_elves_qb3	wh2_main_def_black_ark
general	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord_fem
general	wh2_main_def_dark_elves_qb3	wh2_main_def_malekith
general	wh2_main_def_dark_elves_qb3	wh2_main_def_morathi
minister	wh2_main_def_dark_elves_qb3	default
runesmith	wh2_main_def_dark_elves_qb3	default
spy	wh2_main_def_dark_elves_qb3	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves_qb3	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves_qb3	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves_qb3	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves_qb4	default
colonel	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves_qb4	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves_qb4	default
general	wh2_main_def_dark_elves_qb4	wh2_main_def_black_ark
general	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord_fem
general	wh2_main_def_dark_elves_qb4	wh2_main_def_malekith
general	wh2_main_def_dark_elves_qb4	wh2_main_def_morathi
minister	wh2_main_def_dark_elves_qb4	default
runesmith	wh2_main_def_dark_elves_qb4	default
spy	wh2_main_def_dark_elves_qb4	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves_qb4	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves_qb4	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves_qb4	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves_rebels	default
colonel	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves_rebels	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves_rebels	default
general	wh2_main_def_dark_elves_rebels	wh2_main_def_black_ark
general	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord_fem
minister	wh2_main_def_dark_elves_rebels	default
runesmith	wh2_main_def_dark_elves_rebels	default
spy	wh2_main_def_dark_elves_rebels	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves_rebels	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves_rebels	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves_rebels	wh2_main_def_sorceress_shadow
champion	wh2_main_def_dark_elves	default
colonel	wh2_main_def_dark_elves	wh2_main_def_dreadlord
dignitary	wh2_main_def_dark_elves	wh2_main_def_death_hag
engineer	wh2_main_def_dark_elves	default
general	wh2_main_def_dark_elves	wh2_main_def_black_ark
general	wh2_main_def_dark_elves	wh2_main_def_dreadlord
general	wh2_main_def_dark_elves	wh2_main_def_dreadlord_fem
general	wh2_main_def_dark_elves	wh2_main_def_malekith
general	wh2_main_def_dark_elves	wh2_main_def_morathi
minister	wh2_main_def_dark_elves	default
runesmith	wh2_main_def_dark_elves	default
spy	wh2_main_def_dark_elves	wh2_main_def_khainite_assassin
wizard	wh2_main_def_dark_elves	wh2_main_def_sorceress_dark
wizard	wh2_main_def_dark_elves	wh2_main_def_sorceress_fire
wizard	wh2_main_def_dark_elves	wh2_main_def_sorceress_shadow
champion	wh2_main_def_deadwood_sentinels	default
colonel	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord
dignitary	wh2_main_def_deadwood_sentinels	wh2_main_def_death_hag
engineer	wh2_main_def_deadwood_sentinels	default
general	wh2_main_def_deadwood_sentinels	wh2_main_def_black_ark
general	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord
general	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord_fem
minister	wh2_main_def_deadwood_sentinels	default
runesmith	wh2_main_def_deadwood_sentinels	default
spy	wh2_main_def_deadwood_sentinels	wh2_main_def_khainite_assassin
wizard	wh2_main_def_deadwood_sentinels	wh2_main_def_sorceress_dark
wizard	wh2_main_def_deadwood_sentinels	wh2_main_def_sorceress_fire
wizard	wh2_main_def_deadwood_sentinels	wh2_main_def_sorceress_shadow
champion	wh2_main_def_drackla_coven	default
colonel	wh2_main_def_drackla_coven	wh2_main_def_dreadlord
dignitary	wh2_main_def_drackla_coven	wh2_main_def_death_hag
engineer	wh2_main_def_drackla_coven	default
general	wh2_main_def_drackla_coven	wh2_main_def_black_ark
general	wh2_main_def_drackla_coven	wh2_main_def_dreadlord
general	wh2_main_def_drackla_coven	wh2_main_def_dreadlord_fem
minister	wh2_main_def_drackla_coven	default
runesmith	wh2_main_def_drackla_coven	default
spy	wh2_main_def_drackla_coven	wh2_main_def_khainite_assassin
wizard	wh2_main_def_drackla_coven	wh2_main_def_sorceress_dark
wizard	wh2_main_def_drackla_coven	wh2_main_def_sorceress_fire
wizard	wh2_main_def_drackla_coven	wh2_main_def_sorceress_shadow
champion	wh2_main_def_ghrond	default
colonel	wh2_main_def_ghrond	wh2_main_def_dreadlord
dignitary	wh2_main_def_ghrond	wh2_main_def_death_hag
engineer	wh2_main_def_ghrond	default
general	wh2_main_def_ghrond	wh2_main_def_black_ark
general	wh2_main_def_ghrond	wh2_main_def_dreadlord
general	wh2_main_def_ghrond	wh2_main_def_dreadlord_fem
minister	wh2_main_def_ghrond	default
runesmith	wh2_main_def_ghrond	default
spy	wh2_main_def_ghrond	wh2_main_def_khainite_assassin
wizard	wh2_main_def_ghrond	wh2_main_def_sorceress_dark
wizard	wh2_main_def_ghrond	wh2_main_def_sorceress_fire
wizard	wh2_main_def_ghrond	wh2_main_def_sorceress_shadow
