cdir_events_dilemma_option_junctions_tables
2
dilemma_key	id	unknown3	option_key	value
wh2_main_dilemma_loyalty_positive_skv_loyal_musk	1209547113	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_def_assassin	1211534266	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	121395304	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_hef_intrigue_favour_of_the_phoenix	1218175427	0	CND_FIRST_ROUND	5
wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	1220383955	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_def_insurgents	1221975432	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_dilemma_loyalty_def_sorceror_delinquent_1	122497540	0	CND_FIRST_ROUND	1
wh2_main_def_names_of_power_ar_4_beast	1230139485	0	GEN_TARGET_MODEL	
wh2_main_lzd_magic_for_blades	1239480377	0	CND_HAS_AGENT	wizard
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	1241386884	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_positive_def_insurgents	1254736639	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	125609562	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_hef_intrigue_life_in_the_lagoon	1256439975	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_hef_intrigue_in_fighting	1258523865	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_def_stitch_up_1	126351115	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	1281957790	0	CND_DILEMMA_CHOSEN_FIRST	wh2_main_dilemma_loyalty_skv_shades_of_grey_1
wh2_main_lzd_a_tainted_bounty	1282190799	0	VAR_CHANCE	10
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	1287521395	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_positive_def_the_black_council	1296335306	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_skv_connivers	1305231903	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_positive_def_the_dagger	130815995	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty	1313036774	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_def_assassin	1319203864	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_positive_def_the_audience	1322776148	0	CND_FIRST_ROUND	1
wh2_main_hef_intrigue_favour_of_the_phoenix	1323466874	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1332801506	0	GEN_CND_FACTION	wh2_main_hef_chrace
wh2_main_lzd_ways_and_means	1339297610	0	GEN_TARGET_NONE	
wh2_main_lzd_knowledge_regained	1340193940	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b	1341579910	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	1345254243	0	CND_FIRST_ROUND	1
wh2_main_def_names_of_power_ar_4_beast	1345483988	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_the_statue	1345978340	0	CND_FIRST_ROUND	1
wh2_main_hef_intrigue_signed_sealed_delivered	1346044815	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_positive_def_the_dagger	1346388306	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_def_sunless_seas_1	1346914628	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_lzd_one_shot	1347560324	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_lzd_skilled_forces	1358212537	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_dilemma_loyalty_def_sorceror_delinquent_1	1360533671	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_dilemma_loyalty_positive_skv_connivers	1360870622	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_connivers	1363252101	0	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_retainer_of_power	1363394982	0	CND_FIRST_ROUND	5
wh2_main_hef_intrigue_you_can_dance	1364770321	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_positive_def_wrongly_accused	1364939882	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_skv_clawback_provision	1368525460	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_hef_intrigue_you_can_dance	1373834349	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	1374848753	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_def_the_curse_of_kurnous	1376059476	0	VAR_CHANCE	100
wh2_main_hef_intrigue_the_would_be_suitor	1376130340	0	CND_MIN_TREASURY	1500
wh2_main_lzd_the_greater_good	1378878468	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_lzd_reclaiming_the_lost_world	137900127	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_b	137964227	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b	1379845501	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_hef_intrigue_the_would_be_suitor	1380536429	0	GEN_TARGET_FACTION	
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	1385353450	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_dilemma_loyalty_positive_def_the_alchemist	1387254033	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	1388503309	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_def_price_of_treachery_1	1390482514	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_lzd_one_shot	1392341788	0	VAR_CHANCE	10
wh2_main_lzd_a_deadly_price	1393313148	0	VAR_CHANCE	10
wh2_main_lzd_new_blood	139662174	0	CND_NOT_HAS_AGENT	champion
wh2_main_dilemma_loyalty_positive_def_the_traitors	1396912012	0	CND_FIRST_ROUND	1
wh2_main_hef_intrigue_they_who_whisper	1397748092	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_lzd_skilled_forces	139808641	0	GEN_TARGET_NONE	
wh2_main_hef_intrigue_the_caledor_question	1405903542	0	CND_MIN_TREASURY	1500
wh2_main_lzd_knowledge_regained	1415813204	0	CND_HAS_AGENT	wizard
wh2_main_dilemma_loyalty_def_price_of_treachery_1	1418277032	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_hef_intrigue_signed_sealed_delivered	1419347816	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	1419392686	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_a	1419556378	0	CND_DILEMMA_CHOSEN_FIRST	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1
wh2_main_hef_intrigue_signed_sealed_delivered	142217786	0	VAR_CHANCE	5
wh2_main_lzd_born_killers	1426213803	0	CND_FIRST_ROUND	6
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	1433307894	0	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_positive_def_the_black_council	1434021358	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_hef_intrigue_the_would_be_suitor	1434616103	0	CND_FIRST_ROUND	5
wh2_main_hef_intrigue_wed_to_etiquette	1435393697	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_lzd_reclaiming_the_lost_world	143656549	0	CND_MIN_TREASURY	4000
wh2_main_dilemma_loyalty_positive_def_the_beastmaster	1440201557	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_encounter_at_sea_4_a	1441257840	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_encounter_at_sea_3_a	1444553148	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_retainer_of_power	1447187203	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1449547183	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_dilemma_encounter_at_sea_2_a	145234784	0	VAR_CHANCE	100
wh2_main_hef_intrigue_the_folly_of_youth	1452667467	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	1453320386	0	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1
wh2_main_lzd_new_blood	1454628023	0	CND_CAN_RECRUIT_UNIT	wh2_main_lzd_inf_saurus_warriors_0
wh2_main_lzd_a_deadly_price	1456153448	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_positive_skv_mine_mine	1458191706	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	145837335	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_def_sunless_seas_1	1459651376	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_hef_intrigue_court_of_the_sea	1461781989	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	14620526	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_def_contest_of_claws_1	1465282945	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_hef_intrigue_life_in_the_lagoon	1468601095	0	CND_FIRST_ROUND	5
wh2_main_dilemma_encounter_at_sea_3	1469648337	0	VAR_CHANCE	100
wh2_main_hef_intrigue_the_caledor_question	1475157636	0	GEN_TARGET_FACTION	
wh2_main_dilemma_loyalty_positive_skv_mine_mine	1478298551	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_a	1479591652	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_positive_def_wrongly_accused	1481749132	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_skv_loyal_musk	1482185910	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_lzd_knowledge_regained	1493331924	0	CND_MIN_TREASURY	3000
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b	1500605593	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_assassin	1501957467	0	VAR_CHANCE	100
wh2_main_dilemma_encounter_at_sea_3_a	1502561231	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_all_along_the_watch_towers_1	1504241039	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	150630585	0	CND_FIRST_ROUND	1
wh2_main_lzd_the_greater_good	1516035371	0	VAR_CHANCE	10
wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	1516311937	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_lzd_new_blood	1516809070	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_def_the_alchemist	152702552	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_dilemma_encounter_at_sea_4	1530894516	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	1543928145	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_lzd_charging_in	1550426174	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_hef_intrigue_retainer_of_power	1553671128	0	CND_ROUNDS_UNTIL_NEXT	25
wh2_main_hef_intrigue_wed_to_etiquette	1553720046	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_hef_intrigue_the_would_be_suitor	1568761921	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_lzd_blood_sacrifice	1572274174	0	VAR_CHANCE	10
wh2_main_dilemma_loyalty_positive_skv_connivers	1575367301	0	CND_FIRST_ROUND	1
wh2_main_dilemma_ritual_of_vaul_3	1577799714	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_dust_it_off	1581049199	0	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_court_of_many_kings	158118873	0	VAR_CHANCE	5
wh2_main_def_names_of_power_ca_3_siege	1583644321	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_the_purge_1	1584154969	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_hef_intrigue_the_caledor_question	1587356746	0	CND_FIRST_ROUND	5
wh2_main_lzd_blood_sacrifice	1592358703	0	GEN_TARGET_FACTION	
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	1594633899	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_def_the_traitors	1595243804	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_dust_it_off	1600194981	0	CND_FIRST_ROUND	1
wh2_main_lzd_one_shot	1601889886	0	CND_FIRST_ROUND	25
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	160489393	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_retainer_of_power	1605490884	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	1605916550	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_skv_dust_it_off	1611203910	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	1614011125	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_def_the_statue	161517741	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_def_names_of_power_co_1_potion	162046380	0	VAR_CHANCE	100
wh2_main_def_names_of_power_ar_6_raid	1621235017	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_skv_dust_it_off	1624312865	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_def_names_of_power_ar_5_tideofbattle	1631500294	0	VAR_CHANCE	100
wh2_main_def_names_of_power_ca_5_draft	1634473701	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_the_dagger	1635422140	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1636850309	0	CND_FIRST_ROUND	5
wh2_main_dilemma_loyalty_positive_skv_clawback_provision	1641424515	0	VAR_CHANCE	100
wh2_main_dilemma_vortex_campaign_victory_hef_lzd	1645365093	0	GEN_TARGET_NONE	
wh2_main_hef_intrigue_court_of_the_sea	1645853856	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_def_dark_crag_1	1650428426	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_positive_def_insurgents	1651586602	0	CND_FIRST_ROUND	1
wh2_main_hef_intrigue_the_folly_of_youth	1669779721	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_encounter_at_sea_1	1673357363	0	GEN_TARGET_NONE	
wh2_main_hef_intrigue_retainer_of_power	1678478789	0	CND_MIN_TREASURY	1500
wh2_main_hef_intrigue_in_fighting	16821062	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	1682138521	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_sunless_seas_1	1684737139	0	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_you_can_dance	1684940024	0	CND_FIRST_ROUND	5
wh2_main_hef_intrigue_favour_of_the_phoenix	1685519546	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b	1687730383	0	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_def_black_council_1	1689391986	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_def_contest_of_claws_1	1692513361	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	1693690503	0	CND_FIRST_ROUND	5
wh2_main_hef_intrigue_favour_of_the_phoenix	1694506899	0	VAR_CHANCE	5
wh2_main_dilemma_vortex_campaign_victory_def_skv	1699783621	0	GEN_TARGET_NONE	
wh2_main_hef_intrigue_they_who_whisper	1701554515	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	1703600524	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_encounter_at_sea_2	1703992845	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_wed_to_etiquette	1705560241	0	CND_FIRST_ROUND	5
wh2_main_dilemma_loyalty_positive_def_the_audience	1709748263	0	VAR_CHANCE	100
wh2_main_lzd_ways_and_means	170985507	0	CND_FIRST_ROUND	10
wh2_main_dilemma_grand_campaign_victory	1712147069	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_skv_loyal_musk	1712244569	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_contest_of_claws_1	1720782033	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_def_names_of_power_ca_6_captive	1722954966	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	1727522699	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_skv_price_of_treachery_1	1733365285	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	1737019406	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	1739313132	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1740038386	0	CND_ROUNDS_UNTIL_NEXT	25
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	1742725277	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_stitch_up_1	174548938	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_positive_def_the_alchemist	1751613994	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_whisper_rumours	1757856705	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_def_contest_of_claws_1	1758832797	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_sorceror_delinquent_1	1764537516	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_lzd_new_blood	1768086981	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	1770734375	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	1772043631	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_dilemma_loyalty_def_dark_crag_1	1776881748	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_clawback_provision	1777933120	0	CND_FIRST_ROUND	1
wh2_main_hef_intrigue_you_can_dance	1778170436	0	CND_ROUNDS_UNTIL_NEXT	25
wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	1787406283	0	CND_MIN_TREASURY	1500
