battle_catchment_override_battle_mappings_tables
1
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
caverns_of_the_great_bat	*	wh2_lustria_and_southlands_mountains	settlement_relief	warhammer_map_1	*
caverns_of_the_great_bat	*	wh2_lustria_and_southlands_mountains	settlement_relief	wh2_main_great_vortex_map_1	*
caverns_of_the_great_bat	*	wh2_lustria_and_southlands_mountains	settlement_sally	warhammer_map_1	*
caverns_of_the_great_bat	*	wh2_lustria_and_southlands_mountains	settlement_sally	wh2_main_great_vortex_map_1	*
caverns_of_the_great_bat	*	caverns_of_the_great_bat	underground_intercept	warhammer_map_1	*
caverns_of_the_great_bat	*	caverns_of_the_great_bat	underground_intercept	wh2_main_great_vortex_map_1	*
fallen_gates	*	wh2_lustria_and_southlands_jungle_ambush	land_ambush	warhammer_map_1	*
fallen_gates	*	wh2_lustria_and_southlands_jungle_ambush	land_ambush	wh2_main_great_vortex_map_1	*
fallen_gates	*	fallen_gates	land_normal	warhammer_map_1	*
fallen_gates	*	fallen_gates	land_normal	wh2_main_great_vortex_map_1	*
fallen_gates	*	fallen_gates	settlement_relief	warhammer_map_1	*
fallen_gates	*	fallen_gates	settlement_relief	wh2_main_great_vortex_map_1	*
fallen_gates	*	fallen_gates	settlement_sally	warhammer_map_1	*
fallen_gates	*	fallen_gates	settlement_sally	wh2_main_great_vortex_map_1	*
gouger_gully	*	wh2_southlands_desert_ambush	land_ambush	warhammer_map_1	*
gouger_gully	*	wh2_southlands_desert_ambush	land_ambush	wh2_main_great_vortex_map_1	*
gouger_gully	*	wh2_lustria_and_southlands_mountains	land_normal	warhammer_map_1	*
gouger_gully	*	wh2_lustria_and_southlands_mountains	land_normal	wh2_main_great_vortex_map_1	*
gouger_gully	*	wh2_lustria_and_southlands_mountains	settlement_relief	warhammer_map_1	*
gouger_gully	*	wh2_lustria_and_southlands_mountains	settlement_relief	wh2_main_great_vortex_map_1	*
gouger_gully	*	wh2_lustria_and_southlands_mountains	settlement_sally	warhammer_map_1	*
gouger_gully	*	wh2_lustria_and_southlands_mountains	settlement_sally	wh2_main_great_vortex_map_1	*
gouger_gully	*	gouger_gully	underground_intercept	warhammer_map_1	*
gouger_gully	*	gouger_gully	underground_intercept	wh2_main_great_vortex_map_1	*
isle_of_the_crimson_skull	*	wh2_lustria_coast_ambush	land_ambush	warhammer_map_1	*
isle_of_the_crimson_skull	*	wh2_lustria_coast_ambush	land_ambush	wh2_main_great_vortex_map_1	*
isle_of_the_crimson_skull	*	isle_of_the_crimson_skull	land_normal	warhammer_map_1	*
isle_of_the_crimson_skull	*	isle_of_the_crimson_skull	land_normal	wh2_main_great_vortex_map_1	*
isle_of_the_crimson_skull	*	isle_of_the_crimson_skull	settlement_relief	warhammer_map_1	*
isle_of_the_crimson_skull	*	isle_of_the_crimson_skull	settlement_relief	wh2_main_great_vortex_map_1	*
isle_of_the_crimson_skull	*	isle_of_the_crimson_skull	settlement_sally	warhammer_map_1	*
isle_of_the_crimson_skull	*	isle_of_the_crimson_skull	settlement_sally	wh2_main_great_vortex_map_1	*
mortuary_of_tzulaqua	*	wh2_lustria_and_southlands_swamps_ambush	land_ambush	warhammer_map_1	*
mortuary_of_tzulaqua	*	wh2_lustria_and_southlands_swamps_ambush	land_ambush	wh2_main_great_vortex_map_1	*
mortuary_of_tzulaqua	*	mortuary_of_tzulaqua	land_normal	warhammer_map_1	*
mortuary_of_tzulaqua	*	mortuary_of_tzulaqua	land_normal	wh2_main_great_vortex_map_1	*
mortuary_of_tzulaqua	*	mortuary_of_tzulaqua	settlement_relief	warhammer_map_1	*
mortuary_of_tzulaqua	*	mortuary_of_tzulaqua	settlement_relief	wh2_main_great_vortex_map_1	*
mortuary_of_tzulaqua	*	mortuary_of_tzulaqua	settlement_sally	warhammer_map_1	*
mortuary_of_tzulaqua	*	mortuary_of_tzulaqua	settlement_sally	wh2_main_great_vortex_map_1	*
mosquito_swamps	*	wh2_lustria_and_southlands_swamps_ambush	land_ambush	warhammer_map_1	*
mosquito_swamps	*	wh2_lustria_and_southlands_swamps_ambush	land_ambush	wh2_main_great_vortex_map_1	*
mosquito_swamps	*	mosquito_swamps	land_normal	warhammer_map_1	*
mosquito_swamps	*	mosquito_swamps	land_normal	wh2_main_great_vortex_map_1	*
mosquito_swamps	*	mosquito_swamps	settlement_relief	warhammer_map_1	*
mosquito_swamps	*	mosquito_swamps	settlement_relief	wh2_main_great_vortex_map_1	*
mosquito_swamps	*	mosquito_swamps	settlement_sally	warhammer_map_1	*
mosquito_swamps	*	mosquito_swamps	settlement_sally	wh2_main_great_vortex_map_1	*
tower_of_hoeth	*	wh2_ulthuan_forest_inner_ambush	land_ambush	warhammer_map_1	*
tower_of_hoeth	*	wh2_ulthuan_forest_inner_ambush	land_ambush	wh2_main_great_vortex_map_1	*
tower_of_hoeth	*	tower_of_hoeth	land_normal	warhammer_map_1	*
tower_of_hoeth	*	tower_of_hoeth	land_normal	wh2_main_great_vortex_map_1	*
tower_of_hoeth	*	tower_of_hoeth	settlement_relief	warhammer_map_1	*
tower_of_hoeth	*	tower_of_hoeth	settlement_relief	wh2_main_great_vortex_map_1	*
tower_of_hoeth	*	tower_of_hoeth	settlement_sally	warhammer_map_1	*
tower_of_hoeth	*	tower_of_hoeth	settlement_sally	wh2_main_great_vortex_map_1	*
vauls_anvil	*	wh2_ulthuan_coast_outer_ambush	land_ambush	warhammer_map_1	*
vauls_anvil	*	wh2_ulthuan_coast_outer_ambush	land_ambush	wh2_main_great_vortex_map_1	*
vauls_anvil	*	vauls_anvil	land_normal	warhammer_map_1	*
vauls_anvil	*	vauls_anvil	land_normal	wh2_main_great_vortex_map_1	*
vauls_anvil	*	vauls_anvil	settlement_relief	warhammer_map_1	*
vauls_anvil	*	vauls_anvil	settlement_relief	wh2_main_great_vortex_map_1	*
vauls_anvil	*	vauls_anvil	settlement_sally	warhammer_map_1	*
vauls_anvil	*	vauls_anvil	settlement_sally	wh2_main_great_vortex_map_1	*
warp_shard_caverns	*	wh2_lustria_and_southlands_jungle_ambush	land_ambush	warhammer_map_1	*
warp_shard_caverns	*	wh2_lustria_and_southlands_jungle_ambush	land_ambush	wh2_main_great_vortex_map_1	*
warp_shard_caverns	*	wh2_southlands_grassland	land_normal	warhammer_map_1	*
warp_shard_caverns	*	wh2_southlands_grassland	land_normal	wh2_main_great_vortex_map_1	*
warp_shard_caverns	*	wh2_southlands_grassland	settlement_relief	warhammer_map_1	*
warp_shard_caverns	*	wh2_southlands_grassland	settlement_relief	wh2_main_great_vortex_map_1	*
warp_shard_caverns	*	wh2_southlands_grassland	settlement_sally	warhammer_map_1	*
warp_shard_caverns	*	wh2_southlands_grassland	settlement_sally	wh2_main_great_vortex_map_1	*
warp_shard_caverns	*	warp_shard_caverns	underground_intercept	warhammer_map_1	*
warp_shard_caverns	*	warp_shard_caverns	underground_intercept	wh2_main_great_vortex_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest_ambush	land_ambush	warhammer_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest	land_normal	warhammer_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest	settlement_relief	warhammer_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest	settlement_sally	warhammer_map_1	*
wh2_def_bleak_forest	*	wh2_def_bleak_forest	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main_ambush	land_ambush	warhammer_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main	land_normal	warhammer_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main	settlement_relief	warhammer_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main	settlement_sally	warhammer_map_1	*
wh2_def_bleak_main	*	wh2_def_bleak_main	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_coast	*	wh2_def_coast_ambush	land_ambush	warhammer_map_1	*
wh2_def_coast	*	wh2_def_coast_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_coast	*	wh2_def_coast	land_normal	warhammer_map_1	*
wh2_def_coast	*	wh2_def_coast	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_coast	*	wh2_def_coast	settlement_relief	warhammer_map_1	*
wh2_def_coast	*	wh2_def_coast	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_coast	*	wh2_def_coast	settlement_sally	warhammer_map_1	*
wh2_def_coast	*	wh2_def_coast	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest_ambush	land_ambush	warhammer_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest	land_normal	warhammer_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest	settlement_relief	warhammer_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest	settlement_sally	warhammer_map_1	*
wh2_def_dense_forest	*	wh2_def_dense_forest	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_desert	*	wh2_def_desert_ambush	land_ambush	warhammer_map_1	*
wh2_def_desert	*	wh2_def_desert_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_desert	*	wh2_def_desert	land_normal	warhammer_map_1	*
wh2_def_desert	*	wh2_def_desert	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_desert	*	wh2_def_desert	settlement_relief	warhammer_map_1	*
wh2_def_desert	*	wh2_def_desert	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_desert	*	wh2_def_desert	settlement_sally	warhammer_map_1	*
wh2_def_desert	*	wh2_def_desert	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_forest	*	wh2_def_forest_ambush	land_ambush	warhammer_map_1	*
wh2_def_forest	*	wh2_def_forest_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_forest	*	wh2_def_forest	land_normal	warhammer_map_1	*
wh2_def_forest	*	wh2_def_forest	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_forest	*	wh2_def_forest	settlement_relief	warhammer_map_1	*
wh2_def_forest	*	wh2_def_forest	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_forest	*	wh2_def_forest	settlement_sally	warhammer_map_1	*
wh2_def_forest	*	wh2_def_forest	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_grassland	*	wh2_def_grassland_ambush	land_ambush	warhammer_map_1	*
wh2_def_grassland	*	wh2_def_grassland_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_grassland	*	wh2_def_grassland	land_normal	warhammer_map_1	*
wh2_def_grassland	*	wh2_def_grassland	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_grassland	*	wh2_def_grassland	settlement_relief	warhammer_map_1	*
wh2_def_grassland	*	wh2_def_grassland	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_grassland	*	wh2_def_grassland	settlement_sally	warhammer_map_1	*
wh2_def_grassland	*	wh2_def_grassland	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_hills	*	wh2_def_hills_ambush	land_ambush	warhammer_map_1	*
wh2_def_hills	*	wh2_def_hills_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_hills	*	wh2_def_hills	land_normal	warhammer_map_1	*
wh2_def_hills	*	wh2_def_hills	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_hills	*	wh2_def_hills	settlement_relief	warhammer_map_1	*
wh2_def_hills	*	wh2_def_hills	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_hills	*	wh2_def_hills	settlement_sally	warhammer_map_1	*
wh2_def_hills	*	wh2_def_hills	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_mountains	*	wh2_def_mountains_ambush	land_ambush	warhammer_map_1	*
wh2_def_mountains	*	wh2_def_mountains_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_mountains	*	wh2_def_mountains	land_normal	warhammer_map_1	*
wh2_def_mountains	*	wh2_def_mountains	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_mountains	*	wh2_def_mountains	settlement_relief	warhammer_map_1	*
wh2_def_mountains	*	wh2_def_mountains	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_mountains	*	wh2_def_mountains	settlement_sally	warhammer_map_1	*
wh2_def_mountains	*	wh2_def_mountains	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast_ambush	land_ambush	warhammer_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast	land_normal	warhammer_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast	settlement_relief	warhammer_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast	settlement_sally	warhammer_map_1	*
wh2_def_petrified_coast	*	wh2_def_petrified_coast	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest_ambush	land_ambush	warhammer_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest	land_normal	warhammer_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest	settlement_relief	warhammer_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest	settlement_sally	warhammer_map_1	*
wh2_def_petrified_forest	*	wh2_def_petrified_forest	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main_ambush	land_ambush	warhammer_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main	land_normal	warhammer_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main	settlement_relief	warhammer_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main	settlement_sally	warhammer_map_1	*
wh2_def_petrified_main	*	wh2_def_petrified_main	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_plains	*	wh2_def_plains_ambush	land_ambush	warhammer_map_1	*
wh2_def_plains	*	wh2_def_plains_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_plains	*	wh2_def_plains	land_normal	warhammer_map_1	*
wh2_def_plains	*	wh2_def_plains	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_plains	*	wh2_def_plains	settlement_relief	warhammer_map_1	*
wh2_def_plains	*	wh2_def_plains	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_plains	*	wh2_def_plains	settlement_sally	warhammer_map_1	*
wh2_def_plains	*	wh2_def_plains	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast_ambush	land_ambush	warhammer_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast	land_normal	warhammer_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast	settlement_relief	warhammer_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast	settlement_sally	warhammer_map_1	*
wh2_def_red_desert_coast	*	wh2_def_red_desert_coast	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main_ambush	land_ambush	warhammer_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main	land_normal	warhammer_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main	settlement_relief	warhammer_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main	settlement_sally	warhammer_map_1	*
wh2_def_red_desert_main	*	wh2_def_red_desert_main	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_def_tutorial_battle	*	wh2_def_forest_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_def_tutorial_battle	*	wh2_def_tutorial_battle	land_normal	warhammer_map_1	*
wh2_def_tutorial_battle	*	wh2_def_tutorial_battle	land_normal	wh2_main_great_vortex_map_1	*
wh2_def_tutorial_battle	*	wh2_def_tutorial_battle	settlement_relief	warhammer_map_1	*
wh2_def_tutorial_battle	*	wh2_def_tutorial_battle	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_def_tutorial_battle	*	wh2_def_tutorial_battle	settlement_sally	warhammer_map_1	*
wh2_def_tutorial_battle	*	wh2_def_tutorial_battle	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_hef_tutorial_battle	*	wh2_lustria_coast_ambush	land_ambush	warhammer_map_1	*
wh2_hef_tutorial_battle	*	wh2_lustria_coast_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_hef_tutorial_battle	*	wh2_hef_tutorial_battle	land_normal	warhammer_map_1	*
wh2_hef_tutorial_battle	*	wh2_hef_tutorial_battle	land_normal	wh2_main_great_vortex_map_1	*
wh2_hef_tutorial_battle	*	wh2_hef_tutorial_battle	settlement_relief	warhammer_map_1	*
wh2_hef_tutorial_battle	*	wh2_hef_tutorial_battle	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_hef_tutorial_battle	*	wh2_hef_tutorial_battle	settlement_sally	warhammer_map_1	*
wh2_hef_tutorial_battle	*	wh2_hef_tutorial_battle	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle_ambush	land_ambush	warhammer_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle	land_normal	warhammer_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle	land_normal	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle	settlement_relief	warhammer_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle	settlement_sally	warhammer_map_1	*
wh2_lustria_and_southlands_jungle	*	wh2_lustria_and_southlands_jungle	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains_ambush	land_ambush	warhammer_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains	land_normal	warhammer_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains	land_normal	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains	settlement_relief	warhammer_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains	settlement_sally	warhammer_map_1	*
wh2_lustria_and_southlands_mountains	*	wh2_lustria_and_southlands_mountains	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains_ambush	land_ambush	warhammer_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains	land_normal	warhammer_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains	land_normal	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains	settlement_relief	warhammer_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains	settlement_sally	warhammer_map_1	*
wh2_lustria_and_southlands_plains	*	wh2_lustria_and_southlands_plains	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps_ambush	land_ambush	warhammer_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps	land_normal	warhammer_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps	land_normal	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps	settlement_relief	warhammer_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps	settlement_relief	wh2_main_great_vortex_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps	settlement_sally	warhammer_map_1	*
wh2_lustria_and_southlands_swamps	*	wh2_lustria_and_southlands_swamps	settlement_sally	wh2_main_great_vortex_map_1	*
wh2_lustria_coast	*	wh2_lustria_coast_ambush	land_ambush	warhammer_map_1	*
wh2_lustria_coast	*	wh2_lustria_coast_ambush	land_ambush	wh2_main_great_vortex_map_1	*
wh2_lustria_coast	*	wh2_lustria_coast	land_normal	warhammer_map_1	*
wh2_lustria_coast	*	wh2_lustria_coast	land_normal	wh2_main_great_vortex_map_1	*
wh2_lustria_coast	*	wh2_lustria_coast	settlement_relief	warhammer_map_1	*
