effect_bonus_value_agent_action_record_junctions_tables
0
unknown0	unknown1	unknown2
active	wh2_main_effect_agent_action_enable_runesmith_assist_army_training	wh2_main_agent_action_runesmith_assist_army_training
active	wh2_main_effect_agent_action_enable_runesmith_hinder_agent_wound	wh2_main_agent_action_runesmith_hinder_agent_wound
active	wh2_main_effect_agent_action_enable_runesmith_hinder_army_hinder_replenishment	wh2_main_agent_action_runesmith_hinder_army_hinder_replenishment
active	wh2_main_effect_agent_action_enable_runesmith_hinder_settlement_damage_walls	wh2_main_agent_action_runesmith_hinder_settlement_damage_walls
active	wh2_main_effect_agent_action_enable_runesmith_hinder_settlement_scout_settlement	wh2_main_agent_action_runesmith_hinder_settlement_scout_settlement
active	wh2_main_effect_agent_action_enable_runesmith_passive_spread_corruption	wh2_main_agent_action_runesmith_passive_spread_corruption
active	wh2_main_effect_agent_action_enable_runesmith_passive_spread_public_order	wh2_main_agent_action_runesmith_passive_spread_public_order
active	wh2_main_effect_agent_action_enable_spy_assist_army_enhance_mobility	wh2_main_agent_action_spy_assist_army_increase_mobility
active	wh2_main_effect_agent_action_enable_spy_assist_army_replenish_troops	wh2_main_agent_action_spy_assist_army_replenish_troops
active	wh2_main_effect_agent_action_enable_spy_assist_army_scavenge	wh2_main_agent_action_spy_assist_army_scavenge
active	wh2_main_effect_agent_action_enable_spy_assist_army_training	wh2_main_agent_action_spy_assist_army_training
active	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	wh2_main_agent_action_spy_hinder_agent_assassinate
active	wh2_main_effect_agent_action_enable_spy_hinder_army_assault_units	wh2_main_agent_action_spy_hinder_army_assault_units
active	wh2_main_effect_agent_action_enable_spy_hinder_army_block_army	wh2_main_agent_action_spy_hinder_army_block_army
active	wh2_main_effect_agent_action_enable_spy_hinder_army_hinder_replenishment	wh2_main_agent_action_spy_hinder_army_hinder_replenishment
active	wh2_main_effect_agent_action_enable_spy_hinder_settlement_assault_garrison	wh2_main_agent_action_spy_hinder_settlement_assault_garrison
active	wh2_main_effect_agent_action_enable_spy_hinder_settlement_damage_walls	wh2_main_agent_action_spy_hinder_settlement_damage_walls
active	wh2_main_effect_agent_action_enable_spy_hinder_settlement_scout_settlement	wh2_main_agent_action_spy_hinder_settlement_scout_settlement
active	wh2_main_effect_agent_action_enable_spy_passive_boost_income	wh2_main_agent_action_spy_passive_boost_income
active	wh2_main_effect_agent_action_enable_spy_passive_increase_slave_income	wh2_main_agent_action_spy_passive_increase_slave_income
active	wh2_main_effect_agent_action_enable_spy_passive_spread_corruption	wh2_main_agent_action_spy_passive_spread_corruption
active	wh2_main_effect_agent_action_enable_spy_passive_spread_public_order	wh2_main_agent_action_spy_passive_spread_public_order
active	wh2_main_effect_agent_action_enable_spy_passive_stimulate_growth	wh2_main_agent_action_spy_passive_stimulate_growth
active	wh2_main_effect_agent_action_enable_wizard_assist_army_scouting	wh2_main_agent_action_wizard_assist_army_scouting
active	wh2_main_effect_agent_action_enable_wizard_hinder_agent_wound	wh2_main_agent_action_wizard_hinder_agent_wound
active	wh2_main_effect_agent_action_enable_wizard_hinder_army_block_army	wh2_main_agent_action_wizard_hinder_army_block_army
active	wh2_main_effect_agent_action_enable_wizard_hinder_army_damage_unit	wh2_main_agent_action_wizard_hinder_army_assault_unit
active	wh2_main_effect_agent_action_enable_wizard_hinder_army_hinder_replenishment	wh2_main_agent_action_wizard_hinder_army_hinder_replenishment
active	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_damage_walls	wh2_main_agent_action_wizard_hinder_settlement_damage_walls
active	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_plague_priest_ritual	wh2_main_agent_action_wizard_hinder_settlement_plague_priest_ritual
active	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_scout_settlement	wh2_main_agent_action_wizard_hinder_settlement_scout_settlement
active	wh2_main_effect_agent_action_enable_wizard_hinder_settlement_steal_technology	wh2_main_agent_action_wizard_hinder_settlement_steal_technology
active	wh2_main_effect_agent_action_enable_wizard_passive_boost_income	wh2_main_agent_action_wizard_passive_boost_income
active	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption_chs	wh2_main_agent_action_wizard_passive_spread_corruption_chs
active	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption_skv	wh2_main_agent_action_wizard_passive_spread_corruption_skv
active	wh2_main_effect_agent_action_enable_wizard_passive_spread_corruption	wh2_main_agent_action_wizard_passive_spread_corruption
active	wh2_main_effect_agent_action_enable_wizard_passive_spread_public_order	wh2_main_agent_action_wizard_passive_spread_public_order
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_champion_hinder_agent_assassinate
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_champion_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_dignitary_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_engineer_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_runesmith_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_spy_hinder_agent_assassinate
success_mod	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	wh2_main_agent_action_wizard_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_wound_buff	wh2_main_agent_action_champion_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_wound_buff	wh2_main_agent_action_dignitary_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_wound_buff	wh2_main_agent_action_engineer_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_wound_buff	wh2_main_agent_action_runesmith_hinder_agent_wound
success_mod	wh2_main_effect_agent_action_hinder_agent_wound_buff	wh2_main_agent_action_wizard_hinder_agent_wound
success_mod_opponent	wh_main_effect_agent_action_assassinate_success_chance_enemy	wh2_main_agent_action_champion_hinder_agent_wound
success_mod_opponent	wh_main_effect_agent_action_assassinate_success_chance_enemy	wh2_main_agent_action_dignitary_hinder_agent_wound
success_mod_opponent	wh_main_effect_agent_action_assassinate_success_chance_enemy	wh2_main_agent_action_engineer_hinder_agent_wound
success_mod_opponent	wh_main_effect_agent_action_assassinate_success_chance_enemy	wh2_main_agent_action_runesmith_hinder_agent_wound
success_mod_opponent	wh_main_effect_agent_action_assassinate_success_chance_enemy	wh2_main_agent_action_spy_hinder_agent_assassinate
success_mod_opponent	wh_main_effect_agent_action_assassinate_success_chance_enemy	wh2_main_agent_action_wizard_hinder_agent_wound
