land_units_tables
43
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_main_heavy_metal_110	2100	cavalry	40	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_fire	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4600	wh_main_chs_mnt_chaos_steed	0		1	wh_main_chs_sword_caster_lord_fire		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_fire	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	25	12	0	0	15	0	mage	False	False	False
10	wh2_main_heavy_metal_120	2100	cavalry	45	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_fire	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4750	wh_main_chs_mnt_barded_chaos_steed_hero	0		1	wh_main_chs_sword_caster_lord_fire		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_fire	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	25	12	0	0	15	0	mage	False	False	False
10	wh2_main_body_80	2100	war_beast	54	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_fire	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	50	45	65	5900	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_fire	wh_main_monstrous_beasts	placeholder	False	elite	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	large	0	0	25	12	0	6	20	0	mage	False	False	False
10	wh2_main_heavy_metal_120	2100	inf_melee	30	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_metal	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	hu1c_chaos_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4400		0		0	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_metal	wh_main_infantry_large	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	small	0	0	0	12	0	0	15	0	mage	False	False	False
10	wh2_main_body_110	2100	war_beast	75	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_metal	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_standard_large_hero_blood_dismembers	48	36	65	9750	wh_dlc01_chs_mnt_dragon	0		1	wh_dlc01_chs_dragon_caster		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_metal	wh_main_monster	placeholder	False	elite	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	10	15	0	10	25	0	mage	False	False	False
10	wh2_main_heavy_metal_110	2100	cavalry	40	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_metal	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4600	wh_main_chs_mnt_chaos_steed	0		1	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_metal	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	12	0	0	15	0	mage	False	False	False
10	wh2_main_heavy_metal_120	2100	cavalry	45	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_metal	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4750	wh_main_chs_mnt_barded_chaos_steed_hero	0		1	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_metal	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	12	0	0	15	0	mage	False	False	False
10	wh2_main_body_80	2100	war_beast	54	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_metal	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	50	45	65	5900	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_metal	wh_main_monstrous_beasts	placeholder	False	elite	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	large	0	0	0	12	0	6	20	0	mage	False	False	False
10	wh2_main_heavy_metal_120	2100	inf_melee	30	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_lord_shadows	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	hu1c_chaos_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4400		0		0	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_lord_shadows	wh_main_infantry_large	placeholder	False	elite	A_blank_record			True	60	300	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	small	0	0	0	12	0	0	15	0	mage	False	False	False
10	wh2_main_heavy_metal_110	2100	cavalry	40	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_lord_shadows	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4600	wh_main_chs_mnt_chaos_steed	0		1	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_lord_shadows	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	60	300	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	12	0	0	15	0	mage	False	False	False
10	wh2_main_heavy_metal_120	2100	cavalry	45	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_lord_shadows	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	44	65	4750	wh_main_chs_mnt_barded_chaos_steed_hero	0		1	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_lord_shadows	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	60	300	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	12	0	0	15	0	mage	False	False	False
10	wh2_main_body_80	2100	war_beast	54	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_lord_shadows	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	50	45	65	5900	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster_lord		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_lord_shadows	wh_main_monstrous_beasts	placeholder	False	elite	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4			True	60	300	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	large	0	0	0	12	0	6	20	0	mage	False	False	False
10	wh2_main_body_110	2100	war_beast	75	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_lord_shadows	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_main_infantry_standard_large_hero_blood_dismembers	48	36	65	9750	wh_dlc01_chs_mnt_dragon	0		1	wh_dlc01_chs_dragon_caster		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_lord_shadows	wh_main_monster	placeholder	False	elite	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4			True	60	300	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	10	15	0	10	25	0	mage	False	False	False
10	wh2_main_heavy_metal_110	2100	inf_melee	30	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_shadows	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	hu1c_chaos_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	42	42	62	4200		0		0	wh_main_chs_sword_caster_hero		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_shadows	wh_main_infantry_large	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	small	0	0	0	10	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_heavy_metal_110	2100	cavalry	40	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_shadows	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	40	40	62	4350	wh_main_chs_mnt_chaos_steed	0		1	wh_main_chs_sword_caster_hero		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_shadows	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	10	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_heavy_metal_120	2100	cavalry	45	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_shadows	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	40	40	62	4500	wh_main_chs_mnt_barded_chaos_steed_hero	0		1	wh_main_chs_sword_caster_hero		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_shadows	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	8	large	0	0	0	10	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_body_80	2100	war_beast	50	com	20	33	wh_dlc01_unit_long_text_chs_chaos_sorcerer_shadows	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	43	42	62	5500	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster		1	none	wh_dlc01_unit_short_text_chs_chaos_sorcerer_shadows	wh_main_monster	placeholder	False	elite	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	0	10	0	6	25	0	mage_highvalue	False	False	False
10	wh2_main_body_80	2100	war_beast	55	com	20	33	wh_main_unit_long_text_chs_exalted_hero	wh_dlc01_chs_cha_exalted_hero_10	hu1c_chaos_bc3_manticore_wb_sword_and_shield	wh_main_infantry_standard_large_blood	50	42	64	6065	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_exalted_hero		1	wh_missile_block_50_chaos_metal	wh_main_unit_short_text_chs_exalted_hero	wh_main_monstrous_beasts	placeholder	False	elite	wh_dlc01_chs_cha_exalted_hero_10			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_body_110	2100	inf_melee	80	com	20	33	wh_main_unit_long_text_chs_kholek_suneater	wh_dlc01_chs_cha_kholek	ce2_kholek_2handed_axe	wh_dlc01_chs_kholek_blood	60	40	75	15000		0		0	wh_dlc01_chs_kholek		1	none	wh_dlc01_unit_short_text_chs_kholek_suneater	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_terror_mighty_knockback_immuneToPsych	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	large	0	0	0	0	0	0	30	0	melee_highvalue	False	False	False
10	wh2_main_plate_120	2100	inf_melee	40	com	20	33	wh_main_unit_long_text_chs_sigvald_the_magnificent	wh_dlc01_chs_cha_prince_sigvald_the_magnificent	hu1c_chaos_sword_and_shield	wh_main_infantry_sigvald_fast_hero_blood	63	51	76	4825		0		0	wh_dlc01_chs_prince_sigvald		1	wh_missile_block_70_sigvald	wh_dlc01_unit_short_text_chs_sigvald_the_magnificent	wh_main_infantry_large	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflector_encourage_hideForest_immuneToPsych_strider	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_body_110	2100	inf_melee	50	com	20	33	wh_main_unit_long_text_chs_lord_change	wh_dlc01_chs_cha_qb_lord_of_change_0	hu10c_lord_of_change_staff	wh_main_chs_lord_of_change_blood	70	45	100	9000		0		0	wh_main_chs_lord_of_change		1	none	wh_dlc01_unit_short_text_chs_lord_change	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_terror_unbreakable	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	large	0	0	0	25	0	10	70	0	melee_highvalue	False	False	False
10	wh2_main_heavy_metal_110	2100	inf_melee	28	inf_mel	20	33	wh_main_unit_long_text_chs_chaos_warriors	wh_dlc01_chs_inf_chaos_warriors_2	hu1c_chaos_2handed_axe	wh_main_infantry_standard_very_large_blood_dismembers	38	40	72	132		0		0	wh_dlc01_chs_axe_great		8	none	wh_main_unit_short_text_chs_chaos_warriors	wh_main_infantry_large	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_immuneToPsych	60	80	0	False	vo_sel_chaos_warriors	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	6	10	0	melee	False	False	False
10	wh2_main_heavy_metal_120	2100	inf_melee	30	inf_mel	20	33	wh_main_unit_long_text_chs_chosen	wh_dlc01_chs_inf_chosen_2	hu1c_chaos_halberd	wh_main_chs_infantry_elite_very_large_blood_dismembers	45	46	75	310		0		0	wh_dlc01_chs_halberd_chosen		6	none	wh_main_unit_short_text_chs_chosen	wh_main_infantry_chaos_chosen	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflector_fear_hideForest_terror_fatigue_res	60	80	0	False	vo_sel_chaos_chosen	vo_sel_melee	vo_sel_culture	1	10	small	0	0	10	10	0	12	20	0	melee	False	False	False
10	wh2_main_body_85	2100	inf_melee	38	inf_mel	20	33	wh_main_unit_long_text_chs_forsaken	wh_dlc01_chs_inf_forsaken_0	hu1c_chaos_forsaken	wh_dlc01_chs_infantry_forsaken_blood_dismembers	36	20	70	147		0		0	wh_dlc01_chs_forsaken		5	none	wh_dlc01_unit_short_text_chs_forsaken	wh_main_infantry_forsaken	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_berserk_fear_hideForest_immuneToPsych_fatigue_res	60	80	0	False	vo_sel_melee	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	5	6	0	melee	False	False	False
10	wh2_main_body_50	2100	inf_melee	56	inf_mel	20	65	wh_main_unit_long_text_chs_dragon_ogre	wh_dlc01_chs_mon_dragon_ogre	ce2_dragon_ogre_2handed_axe	wh_dlc01_chs_dragon_ogre_blood	50	42	70	2800		0		0	wh_dlc01_chs_dragon_ogre		2	none	wh_dlc01_unit_short_text_chs_dragon_ogre	wh_main_monstrous_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	10	0	melee_gatecrusher	False	False	False
10	wh2_main_body_60	2100	inf_melee	72	inf_mel	20	65	wh_main_unit_long_text_chs_dragon_ogre_shaggoth	wh_dlc01_chs_mon_dragon_ogre_shaggoth	ce2_shaggoth_2handed_axe	wh_dlc01_chs_dragon_ogre_shaggoth_blood	60	45	75	10000		0		0	wh_dlc01_chs_dragon_ogre_shaggoth		1	none	wh_dlc01_unit_short_text_chs_dragon_ogre_shaggoth	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_terror_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	10	0	melee_gatecrusher	False	False	False
10	wh2_main_heavy_metal_100	2100	inf_melee	52	inf_mel	20	65	wh_main_unit_long_text_chs_chaos_trolls	wh_dlc01_chs_mon_trolls_1	hu4b_troll_club	wh_main_monster_troll_armored	40	25	46	2740		0		0	wh_main_club_troll_armoured		3	none	wh_main_unit_short_text_chs_chaos_trolls	wh_main_monstrous_trolls	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	15	0	0	25	0	melee_gatecrusher_shock	False	False	False
10	wh2_main_heavy_metal_110	2100	inf_melee	20	com	20	33	wh_main_unit_long_text_chs_sorcerer_lord_metal	wh_dlc01_nor_cha_chaos_sorcerer_lord_0	hu1c_chaos_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	46	45	65	4010		0		0	wh_main_chs_sword_caster_lord_hero		1	none	wh_dlc01_unit_short_text_chs_sorcerer_lord_metal	wh_main_infantry_large	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	10	small	0	0	0	12	0	0	15	0	mage	False	False	False
