building_effects_junction_tables
3
building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_brt_resource_iron_1	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_iron	province_to_province_own	-20	-10	0
wh2_main_brt_resource_iron_1	wh_main_effect_economy_gdp_mining	building_to_building_own	100	50	0
wh2_main_brt_resource_iron_1	wh_main_effect_region_resource_iron_production	building_to_building_own	20	10	0
wh2_main_brt_resource_iron_2	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_iron	province_to_province_own	-25	-13	0
wh2_main_brt_resource_iron_2	wh2_main_effect_resource_unit_xp_levels_brt_resource_iron	province_to_province_own	1	1	0
wh2_main_brt_resource_iron_2	wh_main_effect_economy_gdp_mining	building_to_building_own	150	75	0
wh2_main_brt_resource_iron_2	wh_main_effect_region_resource_iron_production	building_to_building_own	30	15	0
wh2_main_brt_resource_iron_3	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_iron	province_to_province_own	-30	-15	0
wh2_main_brt_resource_iron_3	wh2_main_effect_building_upkeep_cost_reduction_brt_resource_iron	faction_to_force_own	-3	-2	0
wh2_main_brt_resource_iron_3	wh2_main_effect_resource_unit_xp_levels_brt_resource_iron	province_to_province_own	2	1	0
wh2_main_brt_resource_iron_3	wh_main_effect_economy_gdp_mining	building_to_building_own	200	100	0
wh2_main_brt_resource_iron_3	wh_main_effect_region_resource_iron_production	building_to_building_own	45	23	0
wh2_main_brt_resource_marble_1	wh_main_effect_economy_gdp_mining	building_to_building_own	100	50	0
wh2_main_brt_resource_marble_1	wh_main_effect_region_resource_marble_production	building_to_building_own	20	10	0
wh2_main_brt_resource_marble_2	wh_main_effect_economy_gdp_mining	building_to_building_own	150	75	0
wh2_main_brt_resource_marble_2	wh_main_effect_region_resource_marble_production	building_to_building_own	30	15	0
wh2_main_brt_resource_marble_3	wh_main_effect_economy_gdp_mining	building_to_building_own	200	100	0
wh2_main_brt_resource_marble_3	wh_main_effect_region_resource_marble_production	building_to_building_own	45	23	0
wh2_main_brt_resource_medicine_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_brt_resource_medicine_1	wh_main_effect_region_resource_medicine_production	building_to_building_own	20	10	0
wh2_main_brt_resource_medicine_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_brt_resource_medicine_2	wh_main_effect_region_resource_medicine_production	building_to_building_own	30	15	0
wh2_main_brt_resource_medicine_3	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_brt_resource_medicine_3	wh_main_effect_region_resource_medicine_production	building_to_building_own	45	23	0
wh2_main_brt_resource_obsidian_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_brt_resource_obsidian_1	wh_main_effect_region_resource_obsidian_production	building_to_building_own	20	10	0
wh2_main_brt_resource_obsidian_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_brt_resource_obsidian_2	wh_main_effect_region_resource_obsidian_production	building_to_building_own	30	15	0
wh2_main_brt_resource_obsidian_3	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_brt_resource_obsidian_3	wh_main_effect_region_resource_obsidian_production	building_to_building_own	45	23	0
wh2_main_brt_resource_pastures_1	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_pastures	province_to_province_own	-20	-10	0
wh2_main_brt_resource_pastures_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4	2	0
wh2_main_brt_resource_pastures_1	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_brt_resource_pastures_2	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_pastures	province_to_province_own	-25	-13	0
wh2_main_brt_resource_pastures_2	wh2_main_effect_resource_unit_xp_levels_brt_resource_pastures	province_to_province_own	1	1	0
wh2_main_brt_resource_pastures_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6	3	0
wh2_main_brt_resource_pastures_2	wh_main_effect_province_growth_building	region_to_province_own	40	20	0
wh2_main_brt_resource_pastures_3	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_pastures	province_to_province_own	-30	-15	0
wh2_main_brt_resource_pastures_3	wh2_main_effect_building_upkeep_cost_reduction_brt_resource_pastures	faction_to_force_own	-3	-2	0
wh2_main_brt_resource_pastures_3	wh2_main_effect_resource_unit_xp_levels_brt_resource_pastures	province_to_province_own	2	1	0
wh2_main_brt_resource_pastures_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	8	4	0
wh2_main_brt_resource_pastures_3	wh_main_effect_province_growth_building	region_to_province_own	50	25	0
wh2_main_brt_resource_pottery_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_brt_resource_pottery_1	wh_main_effect_region_resource_pottery_production	building_to_building_own	20	10	0
wh2_main_brt_resource_pottery_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_brt_resource_pottery_2	wh_main_effect_region_resource_pottery_production	building_to_building_own	30	15	0
wh2_main_brt_resource_pottery_3	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_brt_resource_pottery_3	wh_main_effect_region_resource_pottery_production	building_to_building_own	45	23	0
wh2_main_brt_resource_salt_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_brt_resource_salt_1	wh_main_effect_region_resource_salt_production	building_to_building_own	20	10	0
wh2_main_brt_resource_salt_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_brt_resource_salt_2	wh_main_effect_region_resource_salt_production	building_to_building_own	30	15	0
wh2_main_brt_resource_salt_3	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_brt_resource_salt_3	wh_main_effect_region_resource_salt_production	building_to_building_own	45	23	0
wh2_main_brt_resource_spices_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_brt_resource_spices_1	wh_main_effect_region_resource_spices_production	building_to_building_own	20	10	0
wh2_main_brt_resource_spices_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_brt_resource_spices_2	wh_main_effect_region_resource_spices_production	building_to_building_own	30	15	0
wh2_main_brt_resource_spices_3	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_brt_resource_spices_3	wh_main_effect_region_resource_spices_production	building_to_building_own	45	23	0
wh2_main_brt_resource_timber_1	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_timber	province_to_province_own	-20	-10	0
wh2_main_brt_resource_timber_1	wh_main_effect_economy_gdp_culture	building_to_building_own	100	50	0
wh2_main_brt_resource_timber_1	wh_main_effect_region_resource_timber_production	building_to_building_own	20	10	0
wh2_main_brt_resource_timber_2	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_timber	province_to_province_own	-25	-13	0
wh2_main_brt_resource_timber_2	wh2_main_effect_resource_unit_xp_levels_brt_resource_timber	province_to_province_own	1	1	0
wh2_main_brt_resource_timber_2	wh_main_effect_economy_gdp_culture	building_to_building_own	150	75	0
wh2_main_brt_resource_timber_2	wh_main_effect_region_resource_timber_production	building_to_building_own	30	15	0
wh2_main_brt_resource_timber_3	wh2_main_effect_building_recruitment_cost_reduction_brt_resource_timber	province_to_province_own	-30	-15	0
wh2_main_brt_resource_timber_3	wh2_main_effect_building_upkeep_cost_reduction_brt_resource_timber	faction_to_force_own	-3	-2	0
wh2_main_brt_resource_timber_3	wh2_main_effect_resource_unit_xp_levels_brt_resource_timber	province_to_province_own	2	1	0
wh2_main_brt_resource_timber_3	wh_main_effect_economy_gdp_culture	building_to_building_own	200	100	0
wh2_main_brt_resource_timber_3	wh_main_effect_region_resource_timber_production	building_to_building_own	45	23	0
wh2_main_brt_resource_wine_1	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh2_main_brt_resource_wine_1	wh_main_effect_region_resource_wine_production	building_to_building_own	20	10	0
wh2_main_brt_resource_wine_2	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_brt_resource_wine_2	wh_main_effect_region_resource_wine_production	building_to_building_own	30	15	0
wh2_main_brt_resource_wine_3	wh_main_effect_public_order_base	province_to_province_own	5	3	0
wh2_main_brt_resource_wine_3	wh_main_effect_region_resource_wine_production	building_to_building_own	45	23	0
wh2_main_def_beasts_1	wh_main_effect_region_resource_animals_production	building_to_building_own	8	4	0
wh2_main_def_beasts_2	wh_main_effect_region_resource_animals_production	building_to_building_own	12	6	0
wh2_main_def_beasts_3	wh_main_effect_region_resource_animals_production	building_to_building_own	16	8	0
wh2_main_def_coldones_1	wh_main_effect_public_order_base	province_to_province_own	3	2	0
wh2_main_def_coldones_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1	1	0
wh2_main_def_coldones_2	wh_main_effect_public_order_base	province_to_province_own	5	3	0
wh2_main_def_coldones_2	wh_main_effect_unit_recruitment_points	province_to_province_own	2	1	0
wh2_main_def_coldones_2	wh_main_faction_xp_increase_generals	province_to_province_own	2	1	0
wh2_main_def_coldones_2	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_factionwide	1	1	0
wh2_main_def_defence_major_1	wh2_main_effect_ability_army_enable_shadows_of_anlec	region_to_force_own	1	1	0
wh2_main_def_defence_major_1	wh2_main_effect_building_major_settlement_only_dummy	building_to_building_own	1	1	1
wh2_main_def_defence_major_1	wh2_main_effect_textonly_tower_projectile_def_1	region_to_region_own	1	1	0
wh2_main_def_defence_major_2	wh2_main_effect_ability_army_enable_shadows_of_anlec	region_to_force_own	1	1	0
wh2_main_def_defence_major_2	wh2_main_effect_textonly_tower_projectile_def_2	region_to_region_own	1	1	0
wh2_main_def_defence_major_3	wh2_main_effect_ability_army_enable_shadows_of_anlec	region_to_force_own	1	1	0
wh2_main_def_defence_major_3	wh2_main_effect_textonly_tower_projectile_def_3	region_to_region_own	1	1	0
wh2_main_def_defence_minor_1	wh2_main_effect_building_minor_settlement_only_dummy	building_to_building_own	1	1	1
wh2_main_def_defence_minor_2	wh2_main_effect_ability_army_enable_shadows_of_anlec	region_to_force_own	1	1	0
wh2_main_def_defence_minor_2	wh2_main_effect_building_minor_settlement_only_dummy	building_to_building_own	1	1	1
wh2_main_def_defence_minor_2	wh_main_effect_settlement_walls_hidden	region_to_region_own	1	1	1
wh2_main_def_defence_minor_2	wh_main_effect_textonly_walls	region_to_region_own	1	1	0
wh2_main_def_farm_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	2	1	0
wh2_main_def_farm_1	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_def_farm_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	3	2	0
wh2_main_def_farm_2	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_def_farm_3	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4	2	0
wh2_main_def_farm_3	wh_main_effect_province_growth_building	region_to_province_own	40	20	0
wh2_main_def_industry_1	wh_main_effect_economy_gdp_industry	building_to_building_own	150	75	0
wh2_main_def_industry_2	wh_main_effect_economy_gdp_industry	building_to_building_own	225	113	0
wh2_main_def_industry_3	wh_main_effect_economy_gdp_industry	building_to_building_own	300	150	0
wh2_main_def_murder_1	wh2_main_effect_agent_cap_increase_def_khainite_assassin	faction_to_faction_own_unseen	1	1	0
wh2_main_def_murder_1	wh2_main_effect_agent_enable_recruitment_spy_def	province_to_province_own	1	1	0
wh2_main_def_murder_1	wh_main_effect_agent_action_success_chance	region_to_character_own	10	5	0
wh2_main_def_murder_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10	-5	0
wh2_main_def_murder_2	wh2_main_effect_agent_cap_increase_def_khainite_assassin	faction_to_faction_own_unseen	1	1	0
wh2_main_def_murder_2	wh2_main_effect_agent_enable_recruitment_spy_def	province_to_province_own	1	1	0
wh2_main_def_murder_2	wh2_main_effect_agent_recruitment_xp_def_khainite_assassin	province_to_province_own	4	2	0
wh2_main_def_murder_2	wh_main_effect_agent_action_success_chance	province_to_character_own_text	15	8	0
wh2_main_def_murder_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15	-8	0
wh2_main_def_order_1	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_def_order_2	wh_main_effect_public_order_base	province_to_province_own	6	3	0
wh2_main_def_order_3	wh_main_effect_public_order_base	province_to_province_own	10	5	0
wh2_main_def_outpostnorsca_major_1_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_1_coast	wh_main_effect_construction_slot_dummy	this_building	1	1	1
wh2_main_def_outpostnorsca_major_1_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	30	15	0
wh2_main_def_outpostnorsca_major_1_coast	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_1_coast	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_def_outpostnorsca_major_1	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_1	wh_main_effect_construction_slot_dummy	this_building	1	1	1
wh2_main_def_outpostnorsca_major_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	30	15	0
wh2_main_def_outpostnorsca_major_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_def_outpostnorsca_major_2_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_2_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	2	2	2
wh2_main_def_outpostnorsca_major_2_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	45	23	0
wh2_main_def_outpostnorsca_major_2_coast	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_2_coast	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_def_outpostnorsca_major_2	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2	2	2
wh2_main_def_outpostnorsca_major_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	45	23	0
wh2_main_def_outpostnorsca_major_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_def_outpostnorsca_major_3_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_3_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	3	3	3
wh2_main_def_outpostnorsca_major_3_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	60	30	0
wh2_main_def_outpostnorsca_major_3_coast	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_3_coast	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_def_outpostnorsca_major_3	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3	3	3
wh2_main_def_outpostnorsca_major_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	60	30	0
wh2_main_def_outpostnorsca_major_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_def_outpostnorsca_major_4_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_4_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	4	4	4
wh2_main_def_outpostnorsca_major_4_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	75	38	0
wh2_main_def_outpostnorsca_major_4_coast	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_4_coast	wh_main_effect_province_growth_building	region_to_province_own	40	20	0
wh2_main_def_outpostnorsca_major_4	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_4	wh_main_effect_construction_slot_multiple_dummy	this_building	4	4	4
wh2_main_def_outpostnorsca_major_4	wh_main_effect_economy_gdp_subsistance	building_to_building_own	75	38	0
wh2_main_def_outpostnorsca_major_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_4	wh_main_effect_province_growth_building	region_to_province_own	40	20	0
wh2_main_def_outpostnorsca_major_5_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_5_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	5	5	5
wh2_main_def_outpostnorsca_major_5_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	90	45	0
wh2_main_def_outpostnorsca_major_5_coast	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_5_coast	wh_main_effect_province_growth_building	region_to_province_own	50	25	0
wh2_main_def_outpostnorsca_major_5	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_major_5	wh_main_effect_construction_slot_multiple_dummy	this_building	5	5	5
wh2_main_def_outpostnorsca_major_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	90	45	0
wh2_main_def_outpostnorsca_major_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	2	2	2
wh2_main_def_outpostnorsca_major_5	wh_main_effect_province_growth_building	region_to_province_own	50	25	0
wh2_main_def_outpostnorsca_minor_1_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_minor_1_coast	wh_main_effect_construction_slot_dummy	this_building	1	1	1
wh2_main_def_outpostnorsca_minor_1_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	30	15	0
wh2_main_def_outpostnorsca_minor_1_coast	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_def_outpostnorsca_minor_1	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_minor_1	wh_main_effect_construction_slot_dummy	this_building	1	1	1
wh2_main_def_outpostnorsca_minor_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	30	15	0
wh2_main_def_outpostnorsca_minor_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_def_outpostnorsca_minor_2_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_minor_2_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	2	2	2
wh2_main_def_outpostnorsca_minor_2_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	45	23	0
wh2_main_def_outpostnorsca_minor_2_coast	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_def_outpostnorsca_minor_2	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_minor_2	wh_main_effect_construction_slot_multiple_dummy	this_building	2	2	2
wh2_main_def_outpostnorsca_minor_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	45	23	0
wh2_main_def_outpostnorsca_minor_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_def_outpostnorsca_minor_3_coast	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_minor_3_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	3	3	3
wh2_main_def_outpostnorsca_minor_3_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	60	30	0
wh2_main_def_outpostnorsca_minor_3_coast	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_def_outpostnorsca_minor_3	wh2_main_effect_ritual_currency_def_add	region_to_region_own	1	1	0
wh2_main_def_outpostnorsca_minor_3	wh_main_effect_construction_slot_multiple_dummy	this_building	3	3	3
wh2_main_def_outpostnorsca_minor_3	wh_main_effect_economy_gdp_subsistance	building_to_building_own	60	30	0
wh2_main_def_outpostnorsca_minor_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_def_pleasure_cult_1	wh_main_effect_public_order_base	province_to_province_own	2	1	0
wh2_main_def_pleasure_cult_1	wh_main_effect_religion_conversion_chaos	region_to_region_own	2	1	0
wh2_main_def_pleasure_cult_2	wh_main_effect_public_order_base	province_to_province_own	4	2	0
wh2_main_def_pleasure_cult_2	wh_main_effect_religion_conversion_chaos	region_to_region_own	4	2	0
wh2_main_def_pleasure_cult_3	wh2_main_effect_agent_cap_increase_def_death_hag	faction_to_faction_own_unseen	1	1	0
wh2_main_def_pleasure_cult_3	wh2_main_effect_agent_enable_recruitment_dignitary_def	province_to_province_own	1	1	0
wh2_main_def_pleasure_cult_3	wh_main_effect_public_order_base	province_to_province_own	6	3	0
wh2_main_def_pleasure_cult_3	wh_main_effect_religion_conversion_chaos	region_to_region_own	6	3	0
wh2_main_def_pleasure_cult_4	wh2_main_effect_agent_cap_increase_def_death_hag	faction_to_faction_own_unseen	1	1	0
wh2_main_def_pleasure_cult_4	wh2_main_effect_agent_enable_recruitment_dignitary_def	province_to_province_own	1	1	0
wh2_main_def_pleasure_cult_4	wh2_main_effect_agent_recruitment_xp_def_death_hag	province_to_province_own	2	1	0
wh2_main_def_pleasure_cult_4	wh_main_effect_public_order_base	province_to_province_own	8	4	0
wh2_main_def_pleasure_cult_4	wh_main_effect_religion_conversion_chaos	region_to_region_own	8	4	0
wh2_main_def_pleasure_cult_4	wh_main_effect_religion_osmosis_chaos	province_to_province_own	2	1	0
wh2_main_def_pleasure_cult_5	wh2_main_effect_agent_cap_increase_def_death_hag	faction_to_faction_own_unseen	1	1	0
wh2_main_def_pleasure_cult_5	wh2_main_effect_agent_enable_recruitment_dignitary_def	province_to_province_own	1	1	0
wh2_main_def_pleasure_cult_5	wh2_main_effect_agent_recruitment_xp_def_death_hag	province_to_province_own	4	2	0
wh2_main_def_pleasure_cult_5	wh_main_effect_public_order_base	province_to_province_own	10	5	0
wh2_main_def_pleasure_cult_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	10	5	0
wh2_main_def_pleasure_cult_5	wh_main_effect_religion_osmosis_chaos	province_to_province_own	3	2	0
wh2_main_def_port_1	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	200	100	0
wh2_main_def_port_1	wh_main_effect_province_growth_building	region_to_province_own	10	5	0
wh2_main_def_port_2	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	400	200	0
wh2_main_def_port_2	wh_main_effect_province_growth_building	region_to_province_own	20	10	0
wh2_main_def_port_3	wh_main_effect_economy_gdp_trade_sea	building_to_building_own	800	400	0
wh2_main_def_port_3	wh_main_effect_province_growth_building	region_to_province_own	30	15	0
wh2_main_def_resource_animals_1	wh2_main_effect_building_recruitment_cost_reduction_def_resource_animals	province_to_province_own	-20	-10	0
wh2_main_def_resource_animals_1	wh_main_effect_economy_gdp_industry	building_to_building_own	100	50	0
wh2_main_def_resource_animals_1	wh_main_effect_region_resource_animals_production	building_to_building_own	20	10	0
wh2_main_def_resource_animals_2	wh2_main_effect_building_recruitment_cost_reduction_def_resource_animals	province_to_province_own	-25	-13	0
wh2_main_def_resource_animals_2	wh2_main_effect_building_unit_xp_levels_def_resource_animals	province_to_province_own	1	1	0
wh2_main_def_resource_animals_2	wh_main_effect_economy_gdp_industry	building_to_building_own	150	75	0
wh2_main_def_resource_animals_2	wh_main_effect_region_resource_animals_production	building_to_building_own	30	15	0
wh2_main_def_resource_animals_3	wh2_main_effect_building_recruitment_cost_reduction_def_resource_animals	province_to_province_own	-30	-15	0
